,level_0,index,Season,Player,Player ranked,Pos,Pos ranked,Team,Team ranked,G,G ranked,GS,GS ranked,FG,FG ranked,FGA,FGA ranked,3PA,3PA ranked,3P%,3P% ranked,2PA,2PA ranked,2P%,2P% ranked,eFG%,eFG% ranked,FT,FT ranked,FTA,FTA ranked,FT%,FT% ranked,ORB,ORB ranked,DRB,DRB ranked,TRB,TRB ranked,AST/TOV,AST/TOV ranked,AST,AST ranked,STL,STL ranked,BLK,BLK ranked,TOV,TOV ranked,PF,PF ranked,PTS,PTS ranked,PER,PER ranked,TS%,TS% ranked,3PAr,3PAr ranked,FTr,FTr ranked,ORB%,ORB% ranked,DRB%,DRB% ranked,TRB%,TRB% ranked,AST%,AST% ranked,STL%,STL% ranked,BLK%,BLK% ranked,TOV%,TOV% ranked,USG%,USG% ranked,OWS,OWS ranked,DWS,DWS ranked,WS,WS ranked,WS/48,WS/48 ranked,OBPM,OBPM ranked,DBPM,DBPM ranked,BPM,BPM ranked,VORP,VORP ranked,Average distance (ft.) of FGA,Average distance (ft.) of FGA ranked,%FGA 0-3,%FGA 0-3 ranked,%FGA 3-10,%FGA 3-10 ranked,%FGA 10-16,%FGA 10-16 ranked,%FGA 16-3P,%FGA 16-3P ranked,%FGA,%FGA ranked,%3PA,%3PA ranked,%FGA 3P,%FGA 3P ranked,std_areas_FGA,std_areas_FGA ranked
80,80,294,2019,Josh Hart,5,SG,5,LAL,5,67.0,7,22.0,9,2.8,10,6.9,10,4.1,6,0.336,7,2.8,10,0.511,5,0.506,7,0.8,10,1.2,10,0.688,9,0.5,9,3.2,7,3.7,8,1.6,6,1.4,9,1.0,4,0.6,4,0.9,10,2.2,6,7.8,10,9.3,10,0.526,9,0.591,2,0.172,8,2.2,8,12.6,6,7.5,6,7.0,9,1.7,4,1.9,3,10.4,7,13.5,10,0.2,9,1.9,5,2.1,9,0.059,9,-2.3,10,1.0,3,-1.3,8,0.3,8,17.0,2,0.261,5,0.063,10,0.058,8,0.028,9,3.4000000000000004,5,23.400000000000002,4,0.59,2,0.2,3
81,81,297,2019,Gordon Hayward,5,PF,5,BOS,5,72.0,6,18.0,9,4.1,8,8.8,8,3.2,7,0.333,7,5.6,8,0.542,3,0.527,5,2.2,5,2.6,6,0.834,3,0.7,7,3.8,6,4.5,6,2.3,3,3.4,5,0.9,6,0.3,8,1.5,6,1.4,10,11.5,8,15.6,6,0.575,4,0.364,5,0.294,4,2.9,6,15.5,4,9.2,5,18.4,4,1.6,5,1.1,6,12.8,4,19.0,7,2.6,5,2.3,5,4.9,5,0.126,4,0.4,5,0.4,4,0.8,5,1.3,5,14.6,5,0.231,6,0.132,7,0.135,3,0.137,2,4.1000000000000005,4,29.4,2,0.365,5,0.1,7
82,82,304,2019,Buddy Hield,5,SG,5,SAC,5,82.0,1,82.0,1,7.6,2,16.6,2,7.9,1,0.427,1,8.6,5,0.487,7,0.56,2,2.1,6,2.4,7,0.886,1,1.3,3,3.7,6,5.0,5,1.4,7,2.5,6,0.7,8,0.4,6,1.8,5,2.5,4,20.7,2,17.5,4,0.587,3,0.479,3,0.142,9,4.1,3,12.4,6,8.1,6,11.9,7,1.0,9,1.1,6,9.2,9,25.1,3,4.3,3,1.6,7,5.9,4,0.108,5,3.5,2,-1.4,9,2.1,3,2.7,2,17.0,2,0.19,8,0.089,9,0.094,5,0.149,2,2.6,6,19.400000000000002,5,0.478,3,0.1,7
83,83,312,2019,Jrue Holiday,5,SG,5,NOP,5,67.0,7,67.0,5,8.2,2,17.3,2,5.4,3,0.325,8,11.9,2,0.539,3,0.523,6,3.1,3,4.0,3,0.768,6,1.1,4,3.9,5,5.0,5,2.5,2,7.7,1,1.6,1,0.8,2,3.1,1,2.2,6,21.2,2,19.4,3,0.555,6,0.313,7,0.234,6,3.3,5,11.0,8,7.2,7,31.8,2,2.1,2,1.8,3,14.1,3,25.4,3,3.5,4,1.9,5,5.4,4,0.108,5,3.1,2,-0.1,6,3.0,2,3.1,2,12.3,7,0.318,3,0.192,4,0.122,3,0.056,7,2.4,6,10.7,8,0.31199999999999994,7,0.1,7
84,84,313,2019,Justin Holiday,5,SG,5,TOT,5,82.0,1,77.0,3,3.7,9,9.5,8,5.7,3,0.348,6,3.8,9,0.442,10,0.49,9,1.2,9,1.3,9,0.896,1,0.6,8,3.4,7,3.9,7,1.4,7,1.8,8,1.5,2,0.4,6,1.3,8,2.0,8,10.5,9,10.0,10,0.52,9,0.598,1,0.136,9,1.9,9,11.9,7,6.8,8,8.1,9,2.3,2,1.2,5,11.2,6,15.7,9,-0.4,10,2.5,4,2.1,9,0.038,10,-2.3,10,0.5,4,-1.8,9,0.1,9,18.6,1,0.152,9,0.068,10,0.075,7,0.107,4,4.1000000000000005,4,33.5,2,0.5980000000000001,1,0.2,3
85,85,319,2019,Rodney Hood,5,SG,5,TOT,5,72.0,6,49.0,7,4.1,8,9.3,8,3.3,7,0.356,5,6.0,7,0.478,8,0.498,8,1.9,6,2.2,7,0.884,1,0.3,10,1.8,10,2.2,10,2.2,4,1.8,8,0.8,7,0.2,9,0.8,10,2.0,8,11.2,8,12.3,8,0.545,7,0.352,6,0.231,6,1.4,10,7.9,10,4.6,10,10.0,8,1.5,6,0.5,9,6.9,10,18.1,7,2.1,6,0.5,10,2.6,8,0.065,8,-1.2,8,-0.8,8,-2.0,9,0.0,9,16.0,3,0.116,10,0.182,4,0.164,2,0.186,1,2.1,7,26.700000000000003,3,0.3520000000000001,6,0.1,7
86,86,322,2019,Al Horford,5,C,5,BOS,5,68.0,7,68.0,4,5.7,5,10.6,6,3.0,8,0.36,5,7.6,5,0.604,1,0.586,1,1.1,9,1.4,9,0.821,4,1.8,2,5.0,3,6.7,3,2.8,1,4.2,3,0.9,6,1.3,1,1.5,6,1.9,8,13.6,6,20.2,2,0.605,2,0.281,7,0.131,10,6.5,3,18.3,3,12.4,3,21.2,4,1.4,6,3.9,1,11.8,5,18.9,7,4.5,2,2.9,3,7.5,2,0.181,2,3.3,2,1.9,1,5.1,1,3.6,2,13.3,6,0.242,6,0.207,3,0.119,4,0.151,2,7.199999999999999,3,9.4,8,0.281,7,0.1,7
87,87,323,2019,Danuel House Jr.,5,SF,5,HOU,5,39.0,10,13.0,10,3.0,10,6.5,10,4.6,5,0.416,1,1.9,10,0.595,1,0.615,1,1.4,8,1.8,8,0.789,6,0.6,8,2.9,8,3.6,8,1.1,9,1.0,10,0.5,10,0.3,8,0.9,10,2.1,7,9.4,9,12.2,8,0.646,1,0.706,1,0.282,4,2.8,6,13.3,6,7.9,6,5.9,10,1.1,8,1.0,7,11.0,6,14.1,10,1.6,7,0.7,10,2.3,8,0.113,5,0.1,6,-0.5,7,-0.5,7,0.4,8,18.3,1,0.218,7,0.06,10,0.012,10,0.004,10,6.3,3,42.699999999999996,1,0.706,1,0.3,1
88,88,325,2019,Kevin Huerter,5,SG,5,ATL,5,75.0,5,59.0,6,3.7,9,8.8,8,4.7,5,0.385,2,4.1,9,0.457,9,0.522,6,0.5,10,0.7,10,0.732,8,0.8,6,2.5,9,3.3,8,1.9,5,2.9,5,0.9,6,0.3,8,1.5,6,2.1,7,9.7,9,10.1,10,0.533,8,0.537,2,0.085,10,3.0,5,9.7,9,6.3,8,14.5,6,1.5,6,1.1,6,13.8,3,15.7,9,0.7,9,0.7,10,1.5,9,0.034,10,-1.6,9,-0.8,8,-2.4,10,-0.2,10,16.8,2,0.193,8,0.142,6,0.096,5,0.032,9,3.6999999999999997,5,19.0,5,0.537,2,0.2,3
89,89,330,2019,Serge Ibaka,5,C,5,TOR,5,74.0,5,51.0,7,6.3,4,11.9,5,2.3,9,0.29,9,9.6,3,0.586,1,0.557,2,1.8,7,2.4,7,0.763,7,2.1,2,6.0,2,8.1,2,0.9,10,1.3,9,0.4,10,1.4,1,1.5,6,2.9,2,15.0,5,18.7,3,0.582,3,0.193,9,0.202,8,8.6,2,23.2,2,16.1,2,7.7,9,0.7,10,4.3,1,10.7,7,22.9,4,2.8,4,3.3,2,6.1,3,0.146,3,0.2,6,0.1,5,0.2,6,1.2,5,11.8,8,0.259,6,0.229,2,0.152,2,0.168,2,9.0,2,10.7,8,0.19199999999999995,9,0.0,10
90,90,333,2019,Joe Ingles,5,PF,5,UTA,5,82.0,1,82.0,1,4.4,7,9.8,7,5.9,3,0.391,2,3.9,9,0.533,4,0.565,2,1.1,9,1.5,9,0.707,9,0.4,9,3.6,6,4.0,7,2.4,2,5.7,2,1.2,3,0.2,9,2.4,3,2.2,6,12.1,7,13.4,7,0.581,4,0.602,1,0.153,9,1.5,9,12.2,7,7.0,7,26.1,3,1.8,4,0.6,9,18.4,1,17.5,8,2.5,5,3.6,1,6.0,4,0.113,5,0.3,6,1.1,2,1.4,4,2.2,3,17.3,2,0.191,8,0.133,7,0.042,9,0.031,9,0.4,9,26.1,3,0.603,1,0.2,3
91,91,335,2019,Brandon Ingram,5,SF,5,LAL,5,52.0,9,52.0,7,7.0,3,14.0,3,1.8,9,0.33,8,12.2,1,0.521,5,0.518,6,3.8,2,5.6,2,0.675,9,0.8,6,4.3,4,5.1,5,1.2,9,3.0,5,0.5,10,0.6,4,2.5,2,2.9,2,18.3,3,13.4,7,0.555,6,0.129,9,0.396,2,2.5,7,13.0,6,7.8,6,12.9,6,0.7,10,1.4,5,13.1,4,23.2,4,0.6,9,1.4,7,2.0,9,0.055,9,-1.3,9,-0.7,8,-2.0,9,0.0,9,10.1,9,0.34,3,0.185,4,0.204,1,0.141,2,6.3,3,41.5,1,0.13,9,0.1,7
92,92,336,2019,Kyrie Irving,5,PG,5,BOS,5,67.0,7,67.0,5,9.0,1,18.5,1,6.5,2,0.401,2,12.0,2,0.533,4,0.557,2,3.2,3,3.7,3,0.873,1,1.1,4,3.9,5,5.0,5,2.7,2,6.9,1,1.5,2,0.5,5,2.6,2,2.5,4,23.8,1,24.3,1,0.592,2,0.35,6,0.197,8,3.4,5,12.7,6,8.1,6,35.0,1,2.2,2,1.4,5,11.3,6,29.6,1,6.2,1,2.9,3,9.1,1,0.197,1,6.0,1,1.1,2,7.2,1,5.1,1,14.6,5,0.226,7,0.16,5,0.132,3,0.132,3,0.2,9,12.4,7,0.35,6,0.1,7
93,93,337,2019,Jonathan Isaac,5,PF,5,ORL,5,75.0,5,64.0,5,3.5,9,8.1,9,3.5,7,0.323,8,4.6,8,0.51,6,0.499,8,1.5,8,1.8,8,0.815,4,1.3,3,4.2,5,5.5,4,1.1,9,1.1,10,0.8,7,1.3,1,1.0,9,1.9,8,9.6,9,13.0,8,0.537,8,0.435,4,0.221,7,5.2,3,17.0,4,11.0,4,5.7,10,1.4,6,4.1,1,10.1,7,16.3,9,0.9,8,3.1,2,4.0,6,0.096,6,-1.4,9,1.0,3,-0.4,7,0.8,7,14.7,5,0.296,4,0.088,9,0.082,6,0.098,5,9.0,2,37.6,1,0.43599999999999994,4,0.1,7
94,94,341,2019,Jaren Jackson Jr.,5,PF,5,MEM,5,58.0,9,56.0,6,5.1,6,10.2,7,2.4,9,0.359,5,7.7,5,0.553,2,0.549,3,2.6,4,3.4,4,0.766,7,1.3,3,3.4,7,4.7,6,0.6,10,1.1,10,0.9,6,1.4,1,1.7,5,3.8,1,13.8,6,16.4,5,0.591,3,0.241,8,0.334,3,5.3,3,15.0,5,10.1,4,7.2,9,1.7,4,5.1,1,12.7,4,22.8,4,1.2,8,2.2,5,3.3,7,0.105,5,-1.2,8,1.0,3,-0.3,7,0.7,7,9.9,9,0.326,3,0.334,1,0.08,6,0.019,9,10.2,2,24.6,4,0.241,8,0.1,7
95,95,342,2019,Josh Jackson,5,SG,5,PHO,5,79.0,3,29.0,9,4.4,7,10.6,6,2.8,8,0.324,8,7.8,5,0.445,10,0.456,10,1.8,7,2.7,6,0.671,9,0.8,6,3.6,6,4.4,6,1.0,10,2.3,7,0.9,6,0.7,3,2.2,3,2.6,3,11.5,8,10.6,10,0.487,10,0.268,8,0.253,5,3.6,4,15.9,4,9.7,4,14.1,6,1.8,4,2.3,3,15.6,2,23.9,4,-2.8,10,1.1,9,-1.7,10,-0.04,10,-3.3,10,-1.2,9,-4.6,10,-1.3,10,11.7,8,0.319,3,0.208,3,0.096,5,0.109,4,7.7,3,28.9,3,0.268,8,0.1,7
96,96,346,2019,Reggie Jackson,5,PG,5,DET,5,82.0,1,82.0,1,5.4,5,12.8,4,5.7,3,0.369,4,7.0,6,0.464,9,0.504,8,2.5,4,2.9,5,0.864,2,0.5,9,2.1,10,2.6,10,2.3,3,4.2,3,0.7,8,0.1,10,1.8,5,2.5,4,15.4,5,15.2,6,0.547,7,0.45,3,0.225,7,2.1,8,8.5,9,5.2,10,24.7,3,1.2,8,0.3,10,11.4,6,24.5,3,3.1,4,1.9,5,5.0,5,0.105,5,1.3,4,-0.9,8,0.4,6,1.4,5,16.5,3,0.138,10,0.206,3,0.113,4,0.094,5,1.6,7,17.2,5,0.44900000000000007,3,0.1,7
97,97,347,2019,LeBron James,5,SF,5,LAL,5,55.0,9,55.0,6,10.1,1,19.9,1,5.9,3,0.339,7,14.0,1,0.582,2,0.56,2,5.1,1,7.6,1,0.665,9,1.0,4,7.4,1,8.5,2,2.3,3,8.3,1,1.3,3,0.6,4,3.6,1,1.7,9,27.4,1,25.6,1,0.588,3,0.299,7,0.382,2,3.1,5,21.3,2,12.4,3,39.4,1,1.7,4,1.4,5,13.3,4,31.6,1,4.7,2,2.6,4,7.2,2,0.179,2,6.4,1,1.7,1,8.0,1,4.9,1,12.3,7,0.38,2,0.132,7,0.077,6,0.112,4,8.1,2,7.3,9,0.29900000000000004,7,0.1,7
98,98,363,2019,Tyler Johnson,5,PG,5,TOT,5,57.0,9,22.0,9,3.8,9,9.2,8,4.6,5,0.346,6,4.7,8,0.477,8,0.498,8,1.7,7,2.2,7,0.748,7,0.6,8,2.4,9,3.0,9,2.1,4,2.9,5,0.9,6,0.5,5,1.4,7,1.7,9,10.9,8,12.4,8,0.532,8,0.494,3,0.241,6,2.4,7,9.8,9,6.1,8,15.9,5,1.7,4,1.6,4,11.7,5,18.5,7,0.9,8,1.4,7,2.3,8,0.071,8,-0.7,8,0.3,4,-0.4,7,0.6,7,16.2,3,0.181,8,0.175,5,0.093,5,0.057,7,1.0999999999999999,8,18.5,5,0.494,3,0.2,3
99,99,369,2019,Nikola Jokić,5,C,5,DEN,5,80.0,3,80.0,2,7.7,2,15.1,3,3.4,7,0.307,9,11.7,2,0.569,2,0.545,4,3.6,2,4.4,3,0.821,4,2.9,1,8.0,1,10.8,1,2.4,2,7.3,1,1.4,2,0.7,3,3.1,1,2.9,2,20.1,2,26.3,1,0.589,3,0.224,8,0.292,4,9.8,1,27.6,1,18.7,1,37.0,1,2.1,2,1.9,3,15.4,2,27.4,2,7.5,1,4.3,1,11.8,1,0.226,1,6.2,1,2.9,1,9.1,1,7.0,1,10.4,9,0.323,3,0.299,1,0.086,6,0.067,7,0.8999999999999999,8,2.1999999999999997,10,0.2250000000000001,8,0.1,7
100,100,376,2019,DeAndre Jordan,5,C,5,TOT,5,69.0,6,69.0,4,4.1,8,6.5,10,0.0,10,,10,6.5,7,0.641,1,0.641,1,2.7,4,3.8,3,0.705,9,3.3,1,9.8,1,13.1,1,1.0,10,2.3,7,0.6,9,1.1,2,2.2,3,2.4,5,11.0,8,19.0,3,0.674,1,0.0,10,0.592,1,11.7,1,35.2,1,23.5,1,11.6,7,1.0,9,3.0,2,21.4,1,15.0,9,4.0,3,3.1,2,7.1,2,0.167,2,0.8,5,1.3,2,2.1,3,2.1,3,2.1,10,0.814,1,0.161,5,0.016,10,0.009,10,43.7,1,,10,0.0,10,0.3,1
101,101,379,2019,Cory Joseph,5,PG,5,IND,5,82.0,1,9.0,10,2.8,10,6.7,10,2.1,9,0.322,8,4.6,8,0.454,9,0.463,10,0.4,10,0.5,10,0.698,9,0.5,9,2.9,8,3.4,8,3.9,1,3.9,4,1.1,4,0.3,8,1.0,9,1.6,10,6.5,10,11.0,9,0.474,10,0.312,7,0.078,10,2.1,8,12.6,6,7.5,6,20.7,4,2.2,2,0.9,8,12.4,4,13.7,10,0.5,9,2.9,3,3.5,6,0.081,7,-2.1,10,1.7,1,-0.4,7,0.9,6,15.7,4,0.146,10,0.162,5,0.17,1,0.21,1,0.0,10,21.6,4,0.31200000000000006,7,0.1,7
102,102,389,2019,Kevin Knox,5,PF,5,NYK,5,75.0,5,57.0,6,4.5,7,12.2,5,4.9,4,0.343,6,7.3,6,0.387,10,0.438,10,2.2,5,3.0,5,0.717,8,0.8,6,3.7,6,4.5,6,0.7,10,1.1,10,0.6,9,0.3,8,1.5,6,2.3,5,12.8,6,8.7,10,0.475,10,0.398,5,0.247,5,2.9,6,13.6,6,8.1,6,6.0,10,1.0,9,0.9,8,10.1,7,22.3,5,-2.2,10,0.9,9,-1.3,10,-0.03,10,-3.4,10,-2.3,10,-5.7,10,-2.0,10,15.2,4,0.221,7,0.149,6,0.102,5,0.13,3,2.8000000000000003,6,20.3,4,0.398,5,0.1,7
103,103,397,2019,Kyle Kuzma,5,PF,5,LAL,5,70.0,6,68.0,4,7.1,2,15.5,2,6.0,2,0.303,9,9.5,3,0.553,2,0.515,6,2.7,4,3.6,4,0.752,7,0.9,5,4.6,4,5.5,4,1.3,8,2.5,6,0.6,9,0.4,6,1.9,4,2.4,5,18.7,3,14.0,7,0.546,7,0.388,5,0.23,6,2.7,6,14.1,5,8.5,5,11.5,7,0.8,10,0.9,8,10.0,8,23.8,4,1.2,8,1.9,5,3.1,7,0.065,8,-0.2,6,-1.2,9,-1.4,8,0.4,8,13.3,6,0.288,4,0.203,3,0.072,7,0.049,8,5.5,4,20.1,5,0.388,5,0.1,7
104,104,401,2019,Jeremy Lamb,5,SG,5,CHO,5,79.0,3,55.0,6,5.5,5,12.4,4,4.2,5,0.348,6,8.2,5,0.487,7,0.499,8,2.9,3,3.3,4,0.888,1,0.8,6,4.7,4,5.5,4,2.2,4,2.2,7,1.1,4,0.4,6,1.0,9,1.8,9,15.3,5,17.3,4,0.552,6,0.337,6,0.266,5,3.1,5,18.1,3,10.4,4,11.9,7,1.9,3,1.2,5,6.8,10,22.5,5,3.3,4,2.0,5,5.3,4,0.113,5,1.2,4,0.0,6,1.2,4,1.8,4,13.5,6,0.232,6,0.229,2,0.122,3,0.081,6,2.3,6,15.2,6,0.3360000000000001,6,0.1,7
105,105,402,2019,Zach LaVine,5,SG,5,CHI,5,63.0,8,62.0,5,8.4,2,18.0,1,5.1,4,0.374,3,12.9,1,0.504,6,0.52,6,5.0,1,6.0,1,0.832,3,0.6,8,4.0,5,4.7,6,1.3,8,4.5,3,1.0,4,0.4,6,3.4,1,2.2,6,23.7,1,18.7,3,0.574,4,0.283,7,0.33,3,2.0,8,12.9,6,7.4,7,22.6,3,1.3,7,1.0,7,14.2,3,30.5,1,1.7,7,1.1,9,2.8,7,0.062,8,2.4,2,-1.6,10,0.8,5,1.5,4,12.0,8,0.396,2,0.127,7,0.067,7,0.127,3,6.4,3,12.1,7,0.2829999999999999,7,0.1,7
106,106,412,2019,Kawhi Leonard,5,SF,5,TOR,5,60.0,8,60.0,5,9.3,1,18.8,1,5.0,4,0.371,3,13.8,1,0.542,3,0.546,4,6.1,1,7.1,1,0.854,2,1.3,3,6.0,2,7.3,3,1.6,6,3.3,5,1.8,1,0.4,6,2.0,4,1.5,10,26.6,1,25.8,1,0.606,2,0.267,8,0.377,2,4.2,3,18.6,3,11.6,3,16.4,5,2.5,1,1.0,7,8.4,10,30.3,1,6.1,1,3.4,2,9.5,1,0.224,1,6.1,1,1.1,2,7.2,1,4.7,1,13.3,6,0.249,6,0.147,6,0.188,1,0.149,2,5.0,4,16.6,6,0.2669999999999999,8,0.0,10
107,107,415,2019,Caris LeVert,5,SF,5,BRK,5,40.0,10,25.0,9,5.2,6,12.1,5,3.9,6,0.312,9,8.2,5,0.483,8,0.478,10,2.1,6,3.1,5,0.691,9,0.9,5,2.9,8,3.8,7,2.3,3,3.9,4,1.1,4,0.4,6,1.7,5,1.9,8,13.7,6,14.9,6,0.509,10,0.319,6,0.255,5,3.5,5,11.4,7,7.5,6,23.2,3,1.9,3,1.0,7,11.4,6,24.0,4,0.5,9,1.2,8,1.7,9,0.077,7,-0.3,7,0.5,4,0.2,6,0.6,7,11.7,8,0.321,3,0.242,2,0.089,6,0.029,9,3.5000000000000004,5,9.1,8,0.31900000000000006,6,0.1,7
108,108,416,2019,Damian Lillard,5,PG,5,POR,5,80.0,3,80.0,2,8.5,1,19.2,1,8.0,1,0.369,4,11.1,2,0.499,6,0.522,6,5.9,1,6.4,1,0.912,1,0.9,5,3.8,6,4.6,6,2.6,2,6.9,1,1.1,4,0.4,6,2.7,2,1.9,8,25.8,1,23.7,1,0.588,3,0.419,4,0.335,3,2.6,6,11.1,8,7.0,7,30.6,2,1.5,6,1.0,7,10.8,7,29.3,2,9.7,1,2.4,4,12.1,1,0.205,1,6.6,1,-0.3,6,6.4,1,6.0,1,15.7,4,0.297,4,0.073,10,0.078,6,0.132,3,2.3,6,5.0,9,0.41999999999999993,4,0.1,7
109,109,423,2019,Brook Lopez,5,C,5,MIL,5,81.0,2,81.0,1,4.4,7,9.7,7,6.3,2,0.365,4,3.4,10,0.613,1,0.571,2,1.4,8,1.6,9,0.842,3,0.4,9,4.5,4,4.9,5,1.2,9,1.2,10,0.6,9,2.2,1,1.0,9,2.3,5,12.5,7,14.6,6,0.597,2,0.651,1,0.169,8,1.5,9,15.0,5,8.7,5,5.7,10,1.0,9,6.5,1,8.9,9,16.7,8,2.3,5,4.3,1,6.7,3,0.138,3,0.4,5,1.8,1,2.2,3,2.4,3,19.2,1,0.173,9,0.101,8,0.055,8,0.02,9,5.7,4,14.299999999999999,7,0.651,1,0.2,3
110,110,426,2019,Kyle Lowry,5,PG,5,TOR,5,65.0,8,65.0,5,4.7,7,11.4,5,7.0,1,0.347,6,4.4,9,0.514,5,0.518,6,2.5,4,3.0,5,0.83,4,0.6,8,4.2,5,4.8,5,3.1,1,8.7,1,1.4,2,0.5,5,2.8,2,2.6,3,14.2,5,16.5,5,0.562,5,0.613,1,0.263,5,2.1,8,12.9,6,7.6,6,34.8,1,2.0,3,1.2,5,18.1,1,19.6,6,3.6,4,3.0,3,6.6,3,0.144,3,1.7,3,0.6,4,2.3,3,2.4,3,19.0,1,0.187,8,0.06,10,0.062,7,0.078,6,0.0,10,11.5,8,0.613,1,0.2,3
111,111,448,2019,Lauri Markkanen,5,PF,5,CHI,5,52.0,9,51.0,7,6.6,3,15.3,3,6.4,2,0.361,5,8.9,4,0.479,8,0.506,7,3.3,3,3.8,3,0.872,2,1.4,3,7.6,1,9.0,2,0.9,10,1.4,9,0.7,8,0.6,4,1.6,6,2.3,5,18.7,3,17.1,4,0.553,6,0.418,4,0.245,5,4.7,3,25.9,1,15.2,2,7.2,9,1.1,8,1.7,4,8.8,9,25.1,3,1.3,7,1.5,7,2.7,8,0.078,7,1.4,4,-1.5,9,-0.2,6,0.7,7,15.0,5,0.224,7,0.18,4,0.101,5,0.078,6,4.0,5,11.4,8,0.41700000000000004,4,0.1,7
112,112,452,2019,Wesley Matthews,5,SF-SG,5,TOT,5,69.0,6,68.0,4,4.0,8,10.1,7,5.8,3,0.372,3,4.3,9,0.437,10,0.507,7,1.9,6,2.4,7,0.81,4,0.5,9,2.0,10,2.5,10,1.8,5,2.3,7,0.8,7,0.2,9,1.3,8,2.3,5,12.2,7,10.3,10,0.546,7,0.577,2,0.234,6,1.7,9,7.1,10,4.4,10,11.1,7,1.3,7,0.7,8,10.6,7,17.8,7,1.1,8,1.5,7,2.7,8,0.062,8,-1.4,9,-0.5,7,-1.8,9,0.1,9,18.3,1,0.125,10,0.138,6,0.112,4,0.049,8,0.0,10,20.599999999999998,4,0.5760000000000001,2,0.2,3
113,113,461,2019,CJ McCollum,5,SG,5,POR,5,70.0,6,70.0,4,8.2,2,17.8,2,6.4,2,0.375,3,11.4,2,0.506,6,0.527,5,2.3,5,2.7,6,0.828,4,0.9,5,3.1,8,4.0,7,2.0,4,3.0,5,0.8,7,0.4,6,1.5,6,2.5,4,21.0,2,17.0,4,0.553,6,0.358,5,0.154,9,2.9,6,9.7,9,6.3,8,13.8,6,1.1,8,0.9,8,7.4,10,25.5,3,4.0,3,1.7,6,5.6,4,0.114,5,2.1,3,-1.0,9,1.0,4,1.8,4,15.3,4,0.183,8,0.15,6,0.151,2,0.158,2,1.0999999999999999,8,9.0,9,0.358,5,0.1,7
114,114,474,2019,Khris Middleton,5,SF,5,MIL,5,77.0,4,77.0,3,6.6,3,14.9,3,6.2,2,0.378,3,8.8,4,0.485,7,0.519,6,2.8,4,3.4,4,0.837,3,0.6,8,5.3,3,6.0,4,1.9,5,4.3,3,1.0,4,0.1,10,2.3,3,2.2,6,18.3,3,16.5,5,0.558,6,0.413,4,0.225,7,2.3,7,16.5,4,9.8,4,20.1,4,1.6,5,0.2,10,12.1,5,25.1,3,2.5,5,3.6,1,6.1,3,0.123,4,0.7,5,0.1,5,0.8,5,1.7,4,15.9,4,0.171,9,0.159,5,0.145,2,0.112,4,1.7000000000000002,7,12.7,7,0.41300000000000003,4,0.1,7
115,115,478,2019,Darius Miller,5,SF,5,NOP,5,69.0,6,15.0,10,2.7,10,7.0,10,5.3,4,0.365,4,1.7,10,0.467,9,0.528,5,0.8,10,1.0,10,0.789,6,0.2,10,1.7,10,1.9,10,2.3,3,2.1,7,0.6,9,0.3,8,0.9,10,2.4,5,8.2,10,8.4,10,0.55,7,0.752,1,0.147,9,0.8,10,6.6,10,3.8,10,10.4,8,1.1,8,1.1,6,10.3,7,13.4,10,1.1,8,0.6,10,1.6,9,0.045,9,-2.1,10,-0.8,8,-2.9,10,-0.4,10,22.3,1,0.031,10,0.039,10,0.089,6,0.089,5,0.2,9,16.8,6,0.752,1,0.3,1
116,116,481,2019,Paul Millsap,5,PF,5,DEN,5,70.0,6,65.0,5,4.6,7,9.5,8,2.3,9,0.365,4,7.2,6,0.522,5,0.528,5,2.6,4,3.6,4,0.727,8,2.2,2,5.0,3,7.2,3,1.4,7,2.0,8,1.2,3,0.8,2,1.4,7,2.6,3,12.6,7,17.9,4,0.57,4,0.239,8,0.374,2,8.7,2,20.2,3,14.4,2,10.6,7,2.2,2,2.5,2,10.9,7,19.6,6,3.2,4,2.9,3,6.1,3,0.155,2,0.7,5,1.0,3,1.7,3,1.8,4,10.0,9,0.34,3,0.295,1,0.111,4,0.015,10,7.199999999999999,3,20.8,4,0.239,8,0.1,7
117,117,483,2019,Nikola Mirotić,5,PF,5,TOT,5,46.0,9,25.0,9,5.2,6,11.8,5,6.9,1,0.365,4,4.9,8,0.545,3,0.546,4,2.3,5,2.7,6,0.847,3,1.3,3,6.1,2,7.4,3,1.2,9,1.2,10,0.7,8,0.7,3,1.0,9,2.3,5,15.2,5,17.2,4,0.584,3,0.587,2,0.229,6,5.1,3,22.6,2,14.0,3,6.2,10,1.2,8,2.2,3,7.4,10,21.4,6,2.0,6,1.4,7,3.5,6,0.133,3,2.1,3,-0.6,7,1.5,4,1.1,6,18.4,1,0.194,8,0.081,9,0.05,9,0.089,5,0.8999999999999999,8,15.1,6,0.586,2,0.2,3
