,level_0,index,Season,Player,Player ranked,Pos,Pos ranked,Team,Team ranked,G,G ranked,GS,GS ranked,FG,FG ranked,FGA,FGA ranked,3PA,3PA ranked,3P%,3P% ranked,2PA,2PA ranked,2P%,2P% ranked,eFG%,eFG% ranked,FT,FT ranked,FTA,FTA ranked,FT%,FT% ranked,ORB,ORB ranked,DRB,DRB ranked,TRB,TRB ranked,AST/TOV,AST/TOV ranked,AST,AST ranked,STL,STL ranked,BLK,BLK ranked,TOV,TOV ranked,PF,PF ranked,PTS,PTS ranked,PER,PER ranked,TS%,TS% ranked,3PAr,3PAr ranked,FTr,FTr ranked,ORB%,ORB% ranked,DRB%,DRB% ranked,TRB%,TRB% ranked,AST%,AST% ranked,STL%,STL% ranked,BLK%,BLK% ranked,TOV%,TOV% ranked,USG%,USG% ranked,OWS,OWS ranked,DWS,DWS ranked,WS,WS ranked,WS/48,WS/48 ranked,OBPM,OBPM ranked,DBPM,DBPM ranked,BPM,BPM ranked,VORP,VORP ranked,Average distance (ft.) of FGA,Average distance (ft.) of FGA ranked,%FGA 0-3,%FGA 0-3 ranked,%FGA 3-10,%FGA 3-10 ranked,%FGA 10-16,%FGA 10-16 ranked,%FGA 16-3P,%FGA 16-3P ranked,%FGA,%FGA ranked,%3PA,%3PA ranked,%FGA 3P,%FGA 3P ranked,std_areas_FGA,std_areas_FGA ranked
17,17,59,2009,Steve Blake,5,PG,5,POR,5,69.0,7,69.0,4,4.0,8,9.4,7,4.8,2,0.427,1,4.6,9,0.429,9,0.536,2,0.9,10,1.1,10,0.84,3,0.4,9,2.1,10,2.5,10,3.1,1,5.0,2,1.0,5,0.1,9,1.6,7,1.8,9,11.0,8,14.4,7,0.557,5,0.507,1,0.116,10,1.6,9,8.4,10,4.9,10,25.1,2,1.7,4,0.1,10,13.7,4,17.0,8,4.1,3,1.7,7,5.8,4,0.128,4,1.7,3,-0.2,5,1.5,4,1.9,4,19.0,1,0.114,10,0.06,9,0.079,7,0.24,5,0.0,10,38.1,2,0.507,1,0.2,2
18,18,60,2009,Andray Blatche,5,C,5,WAS,5,71.0,7,36.0,8,4.2,7,8.9,8,0.3,8,0.238,8,8.6,6,0.479,6,0.475,9,1.6,8,2.3,8,0.704,9,1.8,3,3.5,6,5.3,5,1.1,7,1.7,8,0.7,8,1.0,3,1.6,7,3.0,3,10.0,8,15.0,6,0.508,9,0.033,8,0.257,7,8.5,3,17.9,4,13.0,3,11.8,6,1.6,5,3.5,1,14.3,3,21.9,5,0.2,10,1.2,9,1.4,10,0.039,10,-1.8,10,-0.3,6,-2.0,9,0.0,9,8.5,8,0.421,3,0.165,3,0.16,2,0.221,6,7.8,3,14.299999999999999,7,0.03300000000000003,8,0.1,7
19,19,65,2009,Andrew Bogut,5,C,5,MIL,5,36.0,10,33.0,8,5.1,6,8.8,8,0.0,10,,10,8.8,5,0.577,1,0.577,1,1.6,8,2.7,7,0.571,10,3.3,1,7.0,1,10.3,1,0.8,9,2.0,7,0.6,9,1.0,3,2.4,2,3.6,1,11.7,7,16.2,5,0.586,2,0.0,10,0.309,4,11.8,1,27.7,1,19.4,1,10.7,6,1.1,9,2.7,2,19.3,1,17.8,8,1.0,9,1.6,7,2.6,9,0.112,5,0.0,7,1.3,2,1.3,4,1.0,6,3.5,10,0.599,1,0.309,1,0.066,8,0.025,10,13.200000000000001,1,,10,0.0010000000000000009,10,0.2,2
20,20,71,2009,Carlos Boozer,5,PF,5,UTA,5,37.0,10,37.0,8,6.8,2,13.8,3,0.0,10,,10,13.8,2,0.49,5,0.49,7,2.6,5,3.8,4,0.698,9,3.0,1,7.4,1,10.4,1,1.0,8,2.1,6,1.1,4,0.2,8,2.1,4,3.6,1,16.2,4,17.2,4,0.523,8,0.0,10,0.271,6,11.1,1,27.3,1,19.2,1,11.4,6,1.7,4,0.5,7,12.1,6,24.4,3,0.9,9,1.7,7,2.6,9,0.105,6,0.0,7,-0.5,7,-0.6,8,0.4,9,7.3,9,0.441,2,0.166,3,0.186,1,0.207,6,4.7,4,,10,1.1102230246251565e-16,10,0.1,7
21,21,72,2009,Chris Bosh*,5,C,5,TOR,5,77.0,5,77.0,3,8.0,1,16.4,2,0.6,8,0.245,8,15.8,1,0.497,4,0.492,7,6.5,1,8.0,1,0.817,4,2.8,1,7.2,1,10.0,1,1.1,7,2.5,5,0.9,6,1.0,3,2.3,3,2.5,5,22.7,1,22.1,1,0.569,3,0.039,8,0.489,1,8.7,2,22.1,2,15.5,2,11.6,6,1.2,8,2.0,3,10.2,9,26.9,2,6.6,1,3.1,3,9.7,1,0.159,2,3.0,2,-0.4,7,2.7,2,3.5,2,10.6,7,0.314,5,0.135,4,0.181,2,0.331,2,7.3,3,4.1000000000000005,8,0.038999999999999924,8,0.1,7
22,22,75,2009,Elton Brand,5,PF,5,PHI,5,29.0,10,23.0,9,5.6,4,12.6,4,0.0,10,,10,12.6,2,0.447,9,0.447,10,2.5,5,3.7,5,0.676,10,2.7,2,6.1,2,8.8,2,0.6,10,1.3,9,0.6,9,1.6,1,2.3,3,2.7,4,13.8,5,14.6,7,0.484,10,0.0,10,0.296,5,9.9,2,23.2,2,16.5,2,6.9,9,1.0,9,3.9,1,14.2,3,23.8,3,-0.4,10,1.3,8,0.9,10,0.047,9,-2.0,10,0.2,4,-1.9,9,0.0,9,9.3,8,0.271,6,0.203,2,0.367,1,0.159,8,4.3999999999999995,4,,10,0.0,10,0.1,7
23,23,77,2009,Ronnie Brewer,5,SF,5,UTA,5,81.0,2,80.0,2,5.2,6,10.2,6,1.0,7,0.259,8,9.2,5,0.537,2,0.522,4,3.0,4,4.3,4,0.702,9,1.2,5,2.5,9,3.7,7,1.6,5,2.2,6,1.7,1,0.4,5,1.4,8,1.6,10,13.7,5,16.1,5,0.565,4,0.103,7,0.425,2,4.6,5,9.1,9,6.9,7,10.9,6,2.7,1,0.9,6,10.1,9,18.8,7,3.9,3,2.9,3,6.8,3,0.126,4,0.5,5,1.0,2,1.5,4,2.3,3,9.5,8,0.517,2,0.037,10,0.047,9,0.296,3,17.1,1,3.5000000000000004,8,0.10299999999999998,7,0.2,2
24,24,79,2009,Aaron Brooks,5,PG,5,HOU,5,80.0,3,35.0,8,4.0,8,9.8,7,3.9,3,0.366,5,5.9,8,0.428,9,0.476,8,1.9,7,2.2,8,0.866,2,0.4,9,1.6,10,2.0,10,1.9,4,3.0,4,0.6,9,0.1,9,1.6,7,1.9,8,11.2,8,12.9,9,0.521,9,0.395,2,0.22,8,2.0,8,7.0,10,4.6,10,20.2,3,1.2,8,0.3,9,12.7,5,22.9,4,1.4,8,2.2,5,3.6,7,0.086,7,-0.3,7,-0.6,7,-0.9,8,0.6,8,14.8,4,0.269,6,0.135,4,0.095,6,0.106,9,0.1,9,14.6,7,0.395,2,0.1,7
25,25,92,2009,Kobe Bryant*,5,SG,5,LAL,5,82.0,1,82.0,1,9.8,1,20.9,1,4.1,3,0.351,6,16.8,1,0.496,4,0.502,6,5.9,1,6.9,1,0.856,2,1.1,5,4.1,5,5.2,5,1.9,4,4.9,2,1.5,1,0.5,5,2.6,2,2.3,6,26.8,1,24.4,1,0.561,4,0.196,6,0.329,4,3.5,6,12.8,6,8.2,6,23.8,2,2.1,2,1.0,5,9.7,9,32.2,1,8.6,1,4.0,2,12.7,1,0.206,1,5.6,1,0.3,4,5.9,1,5.9,1,14.0,5,0.203,8,0.12,5,0.181,2,0.299,3,3.5999999999999996,5,8.6,8,0.19700000000000006,6,0.1,7
26,26,94,2009,Caron Butler,5,SG,5,WAS,5,67.0,8,67.0,5,7.3,2,16.2,2,3.1,5,0.31,7,13.1,2,0.487,5,0.482,8,5.1,1,6.0,2,0.858,2,1.8,3,4.4,4,6.2,4,1.4,6,4.3,3,1.6,1,0.3,6,3.1,1,2.5,5,20.8,2,18.8,3,0.552,5,0.194,6,0.371,3,5.2,4,13.8,6,9.4,5,19.7,3,2.2,2,0.6,7,14.3,3,25.9,2,3.4,4,1.1,9,4.5,6,0.083,8,2.0,3,-1.1,9,0.9,5,1.9,4,13.5,5,0.282,6,0.1,6,0.116,4,0.308,3,2.7,6,17.599999999999998,6,0.19399999999999995,6,0.1,7
27,27,95,2009,Rasual Butler,5,SF,5,NOH,5,82.0,1,74.0,3,4.2,7,9.8,7,4.4,2,0.39,3,5.4,9,0.468,7,0.521,4,1.0,10,1.3,10,0.782,6,0.6,8,2.7,8,3.3,8,1.3,6,0.9,10,0.6,9,0.7,4,0.7,10,1.9,8,11.2,8,11.8,9,0.541,7,0.447,2,0.137,10,2.3,7,10.2,8,6.3,8,4.8,10,1.1,9,2.0,3,6.5,10,16.8,9,2.2,6,2.4,5,4.6,6,0.084,7,0.0,7,-0.5,7,-0.5,7,1.0,6,17.5,1,0.143,10,0.064,9,0.101,6,0.245,5,3.6999999999999997,5,44.3,2,0.44700000000000006,2,0.1,7
28,28,96,2009,Andrew Bynum,5,C,5,LAL,5,50.0,10,50.0,7,5.6,4,10.0,6,0.0,10,,10,10.0,4,0.56,1,0.56,1,3.0,4,4.3,4,0.707,9,2.7,2,5.2,3,8.0,2,0.8,9,1.4,8,0.4,10,1.8,1,1.7,6,3.1,2,14.3,5,20.0,2,0.598,1,0.0,10,0.428,2,10.8,1,20.1,3,15.6,2,7.7,8,0.6,10,4.8,1,12.5,5,20.7,5,3.2,5,2.3,5,5.5,4,0.184,1,0.8,5,0.3,4,1.1,4,1.1,6,4.2,10,0.522,2,0.343,1,0.102,5,0.034,10,20.9,1,,10,-0.0009999999999998899,10,0.2,2
29,29,98,2009,José Calderón,5,PG,5,TOR,5,68.0,8,68.0,4,4.7,6,9.5,7,3.0,5,0.406,2,6.5,7,0.538,2,0.561,1,2.2,6,2.3,8,0.981,1,0.2,10,2.6,9,2.9,9,4.2,1,8.9,1,1.1,4,0.1,9,2.1,4,1.7,9,12.8,6,18.8,3,0.613,1,0.314,4,0.239,8,0.8,10,8.9,9,4.9,10,41.0,1,1.7,4,0.2,10,16.7,1,16.9,8,6.2,1,1.3,8,7.5,3,0.154,2,3.2,2,-0.4,7,2.8,2,2.8,2,17.0,2,0.194,9,0.009,10,0.054,9,0.429,1,0.3,9,12.9,7,0.31400000000000006,4,0.2,2
30,30,99,2009,Marcus Camby,5,C,5,LAC,5,62.0,9,55.0,6,4.1,8,8.0,9,0.1,9,0.25,8,7.9,7,0.514,3,0.513,5,2.1,7,2.9,6,0.725,8,2.6,2,8.5,1,11.1,1,1.3,6,2.0,7,0.8,7,2.1,1,1.5,8,2.1,7,10.3,8,18.7,3,0.556,5,0.008,9,0.367,3,9.4,2,32.7,1,20.7,1,10.8,6,1.4,6,5.1,1,13.9,4,15.8,9,2.3,6,2.9,3,5.2,5,0.129,4,0.4,5,1.8,1,2.2,3,2.0,4,7.7,9,0.5,2,0.097,6,0.121,4,0.274,4,7.5,3,0.0,10,0.008000000000000007,9,0.2,2
31,31,106,2009,Vince Carter,5,SG,5,NJN,5,80.0,3,80.0,2,7.4,2,16.8,1,4.9,2,0.385,4,11.9,2,0.459,8,0.493,7,4.2,2,5.1,2,0.817,4,0.9,6,4.2,5,5.1,5,2.2,3,4.7,2,1.0,5,0.5,5,2.1,4,2.9,3,20.8,2,19.3,2,0.545,6,0.291,5,0.305,5,3.0,7,13.8,6,8.3,6,23.7,2,1.5,5,1.1,5,9.8,9,26.8,2,5.7,2,1.8,7,7.5,3,0.123,4,3.3,2,-0.8,8,2.4,2,3.3,2,15.0,4,0.242,7,0.072,8,0.113,5,0.282,3,3.5000000000000004,5,17.599999999999998,6,0.29100000000000004,4,0.1,7
32,32,108,2009,Mario Chalmers,5,PG,5,MIA,5,82.0,1,82.0,1,3.4,9,8.1,9,3.8,3,0.367,5,4.3,10,0.467,7,0.506,5,1.8,7,2.4,7,0.767,7,0.5,9,2.3,9,2.8,9,2.4,2,4.9,2,2.0,1,0.1,9,2.0,4,2.9,3,10.0,8,13.3,8,0.548,6,0.47,1,0.292,5,1.7,9,8.8,9,5.2,9,23.5,2,3.3,1,0.2,10,18.1,1,16.3,9,2.1,6,3.1,3,5.2,5,0.095,6,-1.4,9,1.1,2,-0.4,7,1.0,6,16.1,2,0.254,7,0.101,6,0.044,10,0.131,9,2.0,6,15.1,6,0.47,1,0.2,2
33,33,109,2009,Tyson Chandler,5,C,5,NOH,5,45.0,10,45.0,7,3.6,9,6.3,10,0.0,10,,10,6.3,8,0.565,1,0.565,1,1.7,8,3.0,6,0.579,10,3.6,1,5.1,3,8.7,2,0.3,10,0.5,10,0.3,10,1.2,2,1.6,7,3.2,1,8.8,9,13.4,8,0.581,3,0.0,10,0.47,1,13.7,1,19.2,3,16.4,2,2.4,10,0.6,10,3.3,2,17.0,1,13.7,10,1.7,7,1.7,7,3.4,8,0.114,5,-1.6,9,-0.9,8,-2.5,10,-0.2,10,1.7,10,0.802,1,0.173,3,0.021,10,0.004,10,33.6,1,,10,0.0,10,0.3,1
34,34,110,2009,Wilson Chandler,5,SF,5,NYK,5,82.0,1,70.0,4,5.5,5,12.9,4,3.8,3,0.328,7,9.0,5,0.476,6,0.481,8,2.1,7,2.6,7,0.795,6,1.1,5,4.3,4,5.4,5,1.2,7,2.1,6,0.9,6,0.9,3,1.7,6,3.0,3,14.4,5,12.9,9,0.515,9,0.298,4,0.204,9,3.5,6,14.7,5,8.9,5,9.9,7,1.3,7,2.0,3,10.8,8,20.5,6,1.0,9,2.1,5,3.1,8,0.054,9,-1.0,8,0.0,5,-1.0,8,0.7,8,14.0,5,0.255,7,0.124,4,0.105,5,0.217,6,4.2,4,32.5,3,0.29900000000000004,4,0.1,7
35,35,117,2009,Nick Collison,5,C,5,OKC,5,71.0,7,40.0,8,3.4,9,6.0,10,0.0,10,0.0,10,6.0,8,0.57,1,0.568,1,1.4,9,1.9,9,0.721,9,2.5,2,4.3,4,6.9,3,0.9,8,0.9,10,0.7,8,0.7,4,1.0,10,3.4,1,8.2,10,14.8,6,0.599,1,0.005,9,0.318,4,11.2,1,19.7,3,15.4,2,5.8,10,1.4,6,2.0,3,13.0,5,13.5,10,3.0,5,2.0,6,5.0,5,0.13,3,-1.5,9,0.3,4,-1.2,9,0.4,9,5.4,10,0.57,1,0.192,2,0.075,8,0.159,8,16.6,1,0.0,10,0.0040000000000000036,9,0.2,2
