,level_0,index,Season,Offensive Profile,Defensive Profile,Player,Pos,Team,G,GS,FG,FGA,3PA,3P%,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST/TOV,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Average distance (ft.) of FGA,%FGA 0-3,%FGA 3-10,%FGA 10-16,%FGA 16-3P,%FGA,%3PA,%FGA 3P,std_areas_FGA
53,53,143,2016,Versatile Scorer,Switchable Defender,Kevin Durant,SF,OKC,72.0,72.0,9.7,19.2,6.7,0.387,12.5,0.569,0.573,6.2,6.9,0.898,0.6,7.6,8.2,1.4,5.0,1.0,1.2,3.5,1.9,28.2,28.2,0.634,0.348,0.361,2.0,21.8,12.4,24.2,1.3,2.5,13.5,30.6,11.0,3.5,14.5,0.27,8.4,1.6,9.9,7.8,14.6,0.212,0.098,0.182,0.161,8.1,3.6999999999999997,0.347,0.1
54,54,147,2016,Versatile Scorer,Perimeter Defender,Monta Ellis,SG,IND,81.0,81.0,5.4,12.6,3.5,0.309,9.1,0.472,0.47,2.0,2.5,0.786,0.5,2.8,3.3,1.9,4.7,1.9,0.5,2.5,2.1,13.8,13.7,0.504,0.276,0.202,1.7,9.1,5.4,22.2,2.7,1.1,15.4,21.2,0.4,3.9,4.3,0.075,-1.0,1.1,0.1,1.5,14.4,0.236,0.088,0.109,0.292,0.6,28.7,0.27500000000000013,0.1
55,55,154,2016,Creator/Facilitator,No significant defensive role,Tyreke Evans,SG,NOP,25.0,25.0,5.4,12.6,3.4,0.388,9.2,0.45,0.486,3.0,3.7,0.796,0.8,4.4,5.2,2.3,6.6,1.3,0.3,2.9,2.6,15.2,17.9,0.534,0.271,0.296,2.8,16.4,9.3,34.6,2.1,0.9,17.1,24.7,0.8,0.6,1.4,0.087,1.8,-0.1,1.7,0.7,10.3,0.513,0.07,0.016,0.127,0.3,5.8999999999999995,0.274,0.2
56,56,156,2016,Paint Threat,Rebounding Specialist,Kenneth Faried,PF,DEN,67.0,64.0,5.2,9.3,0.0,0.5,9.3,0.558,0.558,2.0,3.3,0.613,3.5,5.2,8.7,0.9,1.2,0.5,0.9,1.4,2.5,12.5,21.0,0.577,0.003,0.355,15.1,23.0,19.0,8.1,0.9,2.9,11.2,21.0,4.0,1.5,5.5,0.156,1.7,-1.4,0.3,1.0,3.5,0.645,0.251,0.045,0.056,16.6,50.0,0.0029999999999998916,0.2
57,57,158,2016,Slasher,Perimeter Defender,Derrick Favors,PF,UTA,62.0,59.0,6.7,13.1,0.1,0.0,13.0,0.518,0.515,2.9,4.1,0.709,2.7,5.4,8.1,0.9,1.5,1.2,1.5,1.7,2.4,16.4,21.6,0.551,0.005,0.313,10.0,19.6,14.8,8.9,2.0,3.9,10.1,23.9,3.8,3.4,7.1,0.173,2.1,1.2,3.3,2.6,7.7,0.38,0.21,0.249,0.157,10.7,0.0,0.0040000000000000036,0.1
58,58,160,2016,No significant offensive role,No significant defensive role,Raymond Felton,PG,DAL,80.0,31.0,3.5,8.5,2.7,0.282,5.9,0.463,0.45,1.9,2.2,0.847,0.5,2.8,3.2,2.4,3.6,0.9,0.2,1.5,1.8,9.5,11.9,0.502,0.312,0.258,1.8,11.1,6.5,20.3,1.6,0.6,13.7,18.4,1.0,1.7,2.7,0.059,-1.7,0.1,-1.6,0.2,13.8,0.217,0.198,0.073,0.199,0.0,17.8,0.31299999999999994,0.1
59,59,162,2016,Slasher,No significant defensive role,Evan Fournier,SF,ORL,79.0,71.0,5.4,11.8,4.9,0.4,6.8,0.506,0.546,2.5,3.0,0.836,0.4,2.4,2.8,1.6,2.7,1.2,0.0,1.7,2.7,15.4,14.6,0.587,0.42,0.256,1.4,8.4,4.9,12.8,1.9,0.1,11.4,20.1,4.0,1.7,5.7,0.106,0.1,-0.5,-0.3,1.1,14.1,0.3,0.125,0.053,0.103,1.0999999999999999,20.0,0.41900000000000004,0.1
60,60,176,2016,Versatile Scorer,No significant defensive role,Danilo Gallinari,SF,DEN,53.0,53.0,5.4,13.2,4.5,0.364,8.7,0.434,0.472,7.1,8.2,0.868,1.0,4.3,5.3,1.7,2.5,0.8,0.4,1.5,1.6,19.5,19.0,0.582,0.341,0.617,3.1,14.0,8.5,11.8,1.1,0.8,8.0,23.0,5.5,0.9,6.3,0.165,3.4,-0.7,2.7,2.2,14.5,0.297,0.071,0.061,0.226,6.1,12.1,0.345,0.1
61,61,177,2016,No significant offensive role,Perimeter Defender,Langston Galloway,PG,NYK,82.0,7.0,2.8,7.2,2.7,0.344,4.4,0.423,0.458,1.0,1.4,0.754,0.5,3.0,3.5,3.6,2.5,0.9,0.3,0.7,2.2,7.6,11.7,0.49,0.381,0.194,2.3,13.0,7.7,15.7,1.9,0.8,8.7,15.6,1.4,1.8,3.3,0.077,-1.7,0.7,-1.0,0.5,15.4,0.235,0.097,0.06,0.228,0.3,26.3,0.38,0.1
62,62,179,2016,Versatile Scorer,No significant defensive role,Marc Gasol,C,MEM,52.0,52.0,6.3,13.6,0.1,0.667,13.5,0.463,0.465,3.9,4.7,0.829,1.1,5.8,7.0,1.7,3.8,1.0,1.3,2.3,2.7,16.6,17.7,0.528,0.004,0.347,3.5,20.2,11.5,18.9,1.4,3.6,12.7,23.4,1.8,1.9,3.7,0.098,0.8,0.9,1.7,1.7,10.2,0.164,0.328,0.24,0.263,3.1,33.300000000000004,0.0050000000000000044,0.1
63,63,180,2016,Versatile Scorer,Paint Protector,Pau Gasol*,C,CHI,72.0,72.0,6.5,13.8,1.0,0.348,12.9,0.478,0.481,3.2,4.0,0.792,2.2,8.9,11.0,1.8,4.1,0.6,2.0,2.3,2.1,16.5,21.7,0.529,0.069,0.29,7.3,28.7,18.2,21.7,0.9,4.7,12.8,24.6,3.2,3.9,7.1,0.149,2.7,2.3,4.9,4.0,11.1,0.245,0.192,0.167,0.327,2.5,36.199999999999996,0.06899999999999995,0.1
64,64,181,2016,Versatile Scorer,No significant defensive role,Rudy Gay,SF,SAC,70.0,70.0,6.7,14.4,3.1,0.344,11.3,0.495,0.5,2.8,3.6,0.78,1.5,5.0,6.5,0.8,1.7,1.4,0.7,2.0,2.6,17.2,15.5,0.538,0.214,0.252,4.7,15.9,10.4,8.0,2.0,1.7,11.1,22.4,1.8,2.1,3.8,0.078,-0.1,-0.3,-0.3,1.0,11.1,0.267,0.248,0.135,0.136,8.799999999999999,27.900000000000002,0.21399999999999997,0.1
65,65,183,2016,Versatile Scorer,Perimeter Defender,Paul George,SF,IND,81.0,81.0,7.5,17.9,7.0,0.371,10.9,0.447,0.49,5.6,6.5,0.86,1.0,6.0,7.0,1.2,4.1,1.9,0.4,3.3,2.8,23.1,20.9,0.557,0.391,0.364,3.1,18.7,10.9,20.3,2.7,0.8,13.6,30.4,4.4,4.8,9.2,0.157,3.7,1.2,4.9,4.9,16.2,0.168,0.081,0.118,0.242,2.4,23.9,0.391,0.1
66,66,184,2016,Paint Threat,No significant defensive role,Taj Gibson,PF,CHI,73.0,55.0,3.6,6.8,0.0,0.0,6.8,0.529,0.526,1.4,2.0,0.692,2.8,4.1,6.9,1.4,1.5,0.6,1.1,1.1,2.5,8.6,15.7,0.556,0.006,0.292,11.4,15.9,13.7,8.3,1.2,2.9,12.1,14.6,3.2,2.2,5.4,0.133,-0.4,0.4,0.0,1.0,5.8,0.524,0.188,0.16,0.124,15.2,0.0,0.0040000000000000036,0.2
67,67,186,2016,Paint Threat,Paint Protector,Rudy Gobert,C,UTA,61.0,60.0,3.2,5.8,0.0,,5.8,0.559,0.559,2.6,4.6,0.569,3.4,7.5,11.0,0.8,1.5,0.7,2.2,1.9,2.7,9.1,17.5,0.582,0.0,0.799,12.6,27.7,20.2,7.4,1.2,5.9,19.2,14.2,2.6,3.8,6.4,0.16,0.0,2.2,2.2,2.0,1.8,0.802,0.175,0.006,0.017,29.7,,0.0,0.3
68,68,191,2016,No significant offensive role,No significant defensive role,Eric Gordon,SG,NOP,45.0,44.0,5.1,12.3,6.5,0.384,5.7,0.457,0.521,2.5,2.8,0.888,0.2,2.0,2.2,1.7,2.7,1.0,0.3,1.6,2.2,15.2,13.5,0.565,0.533,0.226,0.7,6.9,3.7,12.7,1.4,0.8,10.7,20.3,1.7,0.4,2.1,0.069,0.9,-1.0,-0.1,0.7,16.3,0.225,0.096,0.033,0.116,2.1999999999999997,15.299999999999999,0.53,0.2
69,69,192,2016,Slasher,Rebounding Specialist,Marcin Gortat,C,WAS,75.0,74.0,5.8,10.2,0.0,0.0,10.2,0.567,0.567,1.9,2.8,0.705,3.0,6.9,9.9,0.9,1.4,0.6,1.3,1.6,2.6,13.5,19.0,0.592,0.001,0.271,10.8,26.3,18.4,7.5,1.0,3.4,12.4,18.9,4.2,3.1,7.3,0.156,0.5,0.1,0.6,1.5,5.3,0.452,0.313,0.195,0.039,6.7,0.0,0.0010000000000000009,0.2
70,70,194,2016,No significant offensive role,No significant defensive role,Jerami Grant,PF,PHI,77.0,52.0,3.3,7.8,1.9,0.24,5.9,0.477,0.448,2.8,4.2,0.658,1.3,3.4,4.7,1.3,1.8,0.7,1.6,1.4,2.8,9.7,12.6,0.506,0.244,0.538,5.0,14.3,9.5,10.4,1.3,4.7,12.9,18.0,0.5,1.6,2.1,0.05,-2.1,0.4,-1.7,0.1,8.4,0.491,0.184,0.047,0.035,13.700000000000001,50.0,0.24299999999999988,0.2
71,71,196,2016,No significant offensive role,Perimeter Defender,Danny Green,SG,SAS,79.0,79.0,2.7,7.1,4.4,0.332,2.7,0.448,0.48,0.4,0.6,0.739,0.6,3.2,3.8,2.0,1.8,1.0,0.8,0.9,1.8,7.2,10.5,0.492,0.622,0.082,2.7,13.6,8.4,9.3,2.0,2.4,11.4,14.6,0.2,4.1,4.2,0.099,-1.0,2.1,1.1,1.6,18.3,0.166,0.05,0.064,0.094,1.7999999999999998,31.2,0.626,0.2
72,72,197,2016,Slasher,Perimeter Defender,Draymond Green,PF,GSW,81.0,81.0,5.0,10.1,3.2,0.388,6.9,0.537,0.551,2.8,4.1,0.696,1.7,7.8,9.5,2.3,7.4,1.5,1.4,3.2,3.0,14.0,19.3,0.587,0.315,0.402,5.5,23.0,14.7,29.0,2.0,3.0,21.2,18.8,6.0,5.1,11.1,0.19,2.6,2.9,5.5,5.3,10.0,0.488,0.144,0.023,0.029,6.1,9.3,0.31599999999999995,0.2
73,73,203,2016,No significant offensive role,No significant defensive role,Jeff Green,SF,TOT,80.0,41.0,4.4,10.3,2.7,0.315,7.6,0.47,0.47,2.1,2.8,0.745,0.9,3.2,4.2,1.4,1.7,0.7,0.5,1.2,2.1,11.7,13.0,0.51,0.258,0.267,3.6,13.3,8.3,10.0,1.3,1.5,9.2,20.2,1.3,1.7,3.1,0.065,-0.8,-0.9,-1.8,0.1,11.3,0.308,0.218,0.09,0.125,6.3,34.300000000000004,0.259,0.1
74,74,206,2016,Creator/Facilitator,Rebounding Specialist,Blake Griffin,PF,LAC,35.0,35.0,8.6,17.2,0.5,0.333,16.7,0.504,0.504,4.0,5.5,0.727,1.5,6.9,8.4,2.0,4.9,0.8,0.5,2.4,2.7,21.4,22.1,0.544,0.03,0.322,4.8,22.3,13.7,27.2,1.2,1.1,10.8,29.8,2.2,1.6,3.8,0.156,3.4,1.1,4.5,1.9,11.2,0.292,0.151,0.07,0.458,6.1,16.7,0.029000000000000137,0.2
75,75,214,2016,Creator/Facilitator,No significant defensive role,James Harden,SG,HOU,82.0,82.0,8.7,19.7,8.0,0.359,11.7,0.494,0.512,8.8,10.2,0.86,0.8,5.3,6.1,1.6,7.5,1.7,0.6,4.6,2.8,29.0,25.3,0.598,0.406,0.518,2.2,15.6,8.8,35.4,2.2,1.4,15.9,32.5,10.7,2.6,13.3,0.204,6.4,0.2,6.6,6.8,14.4,0.246,0.124,0.105,0.12,1.0999999999999999,9.4,0.405,0.1
76,76,220,2016,No significant offensive role,No significant defensive role,Gary Harris,SG,DEN,76.0,76.0,4.7,10.1,3.9,0.354,6.2,0.543,0.538,1.4,1.8,0.82,0.7,2.2,2.9,1.5,1.9,1.3,0.2,1.3,1.9,12.3,12.7,0.566,0.388,0.174,2.4,7.7,5.0,9.5,2.0,0.6,10.6,16.5,2.8,1.2,4.0,0.079,-0.6,-0.2,-0.9,0.7,13.1,0.358,0.08,0.075,0.099,5.800000000000001,34.300000000000004,0.388,0.1
77,77,222,2016,Slasher,No significant defensive role,Tobias Harris,PF,TOT,76.0,74.0,5.5,11.7,3.1,0.335,8.6,0.518,0.514,2.7,3.2,0.831,1.3,5.4,6.7,1.6,2.2,0.9,0.5,1.4,2.0,14.7,16.2,0.56,0.269,0.273,4.1,18.6,11.2,10.6,1.3,1.3,9.8,19.3,4.1,2.5,6.6,0.126,1.2,0.3,1.5,2.2,10.5,0.375,0.187,0.076,0.094,5.7,35.099999999999994,0.268,0.1
78,78,229,2016,Versatile Scorer,No significant defensive role,Gordon Hayward,SF,UTA,80.0,80.0,6.5,15.0,5.1,0.349,9.9,0.477,0.493,4.9,6.0,0.824,0.8,4.2,5.0,1.5,3.7,1.2,0.3,2.5,2.3,19.7,18.3,0.559,0.341,0.397,2.5,13.5,8.0,18.2,1.7,0.8,12.5,25.7,5.5,3.4,8.9,0.147,2.4,0.2,2.6,3.3,13.6,0.209,0.182,0.128,0.14,5.1,23.400000000000002,0.34099999999999997,0.1
79,79,238,2016,No significant offensive role,Perimeter Defender,George Hill,PG,IND,74.0,73.0,4.4,10.0,4.2,0.408,5.7,0.466,0.528,1.5,2.0,0.76,0.8,3.2,4.0,2.5,3.5,1.1,0.2,1.4,2.0,12.1,13.2,0.555,0.425,0.203,2.5,10.3,6.5,15.5,1.6,0.5,11.1,15.8,3.4,2.8,6.2,0.118,0.1,0.7,0.7,1.7,15.3,0.222,0.099,0.103,0.153,1.6,37.9,0.42300000000000004,0.1
80,80,246,2016,Creator/Facilitator,No significant defensive role,Jrue Holiday,PG,NOP,65.0,23.0,6.3,14.4,4.0,0.336,10.4,0.478,0.485,2.8,3.3,0.843,0.4,2.6,3.0,2.3,6.0,1.4,0.3,2.6,2.3,16.8,19.7,0.529,0.277,0.231,1.6,10.5,5.9,37.3,2.4,1.0,14.0,28.9,2.2,1.2,3.4,0.089,2.7,-0.6,2.1,1.9,12.3,0.29,0.164,0.149,0.121,1.0999999999999999,12.7,0.276,0.1
81,81,255,2016,Versatile Scorer,No significant defensive role,Rodney Hood,SG,UTA,79.0,79.0,5.2,12.3,5.7,0.359,6.6,0.472,0.503,2.2,2.5,0.86,0.5,2.9,3.4,1.7,2.7,0.9,0.2,1.6,2.6,14.5,14.1,0.542,0.462,0.206,1.8,10.5,6.1,14.4,1.5,0.5,10.5,21.5,3.4,2.5,6.0,0.112,0.7,0.0,0.7,1.7,16.0,0.111,0.2,0.13,0.098,1.2,21.8,0.46099999999999997,0.1
82,82,256,2016,Versatile Scorer,No significant defensive role,Al Horford,C,ATL,82.0,82.0,6.5,12.8,3.1,0.344,9.7,0.557,0.547,1.3,1.6,0.798,1.8,5.5,7.3,2.5,3.2,0.8,1.5,1.3,2.0,15.2,19.4,0.565,0.244,0.123,6.3,18.2,12.4,16.7,1.3,3.6,8.8,20.6,4.9,4.5,9.4,0.172,2.2,1.6,3.8,3.9,12.3,0.3,0.136,0.089,0.231,8.4,22.7,0.244,0.1
83,83,257,2016,Paint Threat,Rebounding Specialist,Dwight Howard,C,HOU,71.0,71.0,5.2,8.5,0.1,0.0,8.4,0.626,0.62,3.3,6.7,0.489,3.4,8.4,11.8,0.6,1.4,1.0,1.6,2.3,3.1,13.7,18.9,0.604,0.01,0.79,11.4,29.1,20.2,7.0,1.5,4.1,17.0,18.4,3.5,3.1,6.6,0.138,0.3,-0.2,0.1,1.2,2.6,0.658,0.322,0.008,0.003,31.8,0.0,0.009000000000000008,0.3
84,84,265,2016,No significant offensive role,No significant defensive role,Serge Ibaka,PF,OKC,78.0,78.0,5.3,11.1,2.4,0.326,8.8,0.52,0.513,1.2,1.6,0.752,1.8,5.0,6.8,0.6,0.8,0.5,1.9,1.4,2.7,12.6,13.9,0.533,0.212,0.139,6.5,16.2,11.6,3.9,0.8,4.5,10.5,17.6,2.5,3.0,5.5,0.105,-0.6,0.0,-0.6,0.8,13.6,0.196,0.129,0.123,0.341,7.5,52.7,0.21099999999999997,0.1
85,85,266,2016,No significant offensive role,Perimeter Defender,Andre Iguodala,SF,GSW,65.0,1.0,2.7,5.7,2.4,0.351,3.3,0.57,0.552,0.8,1.3,0.614,0.8,3.2,4.0,2.8,3.4,1.1,0.3,1.2,1.6,7.0,12.2,0.565,0.418,0.226,3.4,12.4,8.2,16.3,2.0,0.8,16.3,12.1,2.3,2.1,4.4,0.122,-0.2,1.3,1.1,1.4,14.5,0.31,0.063,0.073,0.136,14.099999999999998,37.7,0.4179999999999999,0.1
86,86,267,2016,No significant offensive role,No significant defensive role,Ersan İlyasova,PF,TOT,74.0,56.0,3.8,8.9,3.5,0.371,5.4,0.458,0.496,1.5,2.1,0.721,1.9,3.5,5.4,0.9,0.9,0.7,0.4,1.0,2.3,10.4,14.2,0.526,0.392,0.233,8.1,15.6,11.7,5.6,1.4,1.4,8.9,18.6,2.4,2.0,4.4,0.113,0.2,-0.4,-0.2,0.9,14.0,0.292,0.124,0.05,0.144,0.3,13.100000000000001,0.39,0.1
87,87,272,2016,Creator/Facilitator,No significant defensive role,Kyrie Irving,PG,CLE,53.0,53.0,7.4,16.6,4.9,0.321,11.6,0.502,0.496,3.2,3.6,0.885,0.8,2.1,3.0,2.0,4.7,1.1,0.3,2.3,2.0,19.6,19.9,0.54,0.298,0.217,3.0,7.6,5.3,26.6,1.7,0.9,11.4,29.5,3.2,1.7,5.0,0.143,3.2,-0.8,2.3,1.8,13.2,0.243,0.164,0.131,0.166,0.1,21.8,0.29599999999999993,0.1
88,88,273,2016,Creator/Facilitator,No significant defensive role,Jarrett Jack,PG,BRK,32.0,32.0,4.4,11.2,3.2,0.304,8.0,0.426,0.434,3.1,3.5,0.893,0.3,4.0,4.3,2.6,7.4,1.1,0.2,2.9,2.4,12.8,14.5,0.505,0.285,0.313,1.0,14.1,7.4,35.0,1.7,0.6,18.8,21.7,0.5,0.4,0.9,0.043,0.0,-0.7,-0.7,0.3,15.4,0.109,0.201,0.098,0.307,0.0,23.5,0.2849999999999999,0.1
89,89,275,2016,Creator/Facilitator,No significant defensive role,Reggie Jackson,PG,DET,79.0,79.0,6.8,15.7,4.2,0.353,11.5,0.464,0.482,3.7,4.3,0.864,0.7,2.5,3.2,2.2,6.2,0.7,0.1,2.8,2.4,18.8,19.6,0.535,0.268,0.271,2.5,9.1,5.7,36.3,1.2,0.3,13.8,29.1,4.9,1.9,6.9,0.136,3.4,-0.6,2.7,2.8,11.9,0.28,0.219,0.122,0.109,1.0999999999999999,11.700000000000001,0.27,0.1
90,90,276,2016,Creator/Facilitator,Perimeter Defender,LeBron James,SF,CLE,76.0,76.0,9.7,18.6,3.7,0.309,14.9,0.573,0.551,4.7,6.5,0.731,1.5,6.0,7.4,2.1,6.8,1.4,0.6,3.3,1.9,25.3,27.5,0.588,0.199,0.347,4.7,18.8,11.8,36.0,2.0,1.5,13.2,31.4,9.6,4.0,13.6,0.242,7.0,2.0,9.0,7.5,9.6,0.459,0.119,0.093,0.129,8.3,11.700000000000001,0.19999999999999996,0.1
91,91,290,2016,No significant offensive role,No significant defensive role,Joe Johnson,SF,TOT,81.0,81.0,4.7,10.6,3.9,0.383,6.7,0.471,0.509,1.5,1.8,0.831,0.6,3.0,3.6,2.0,3.9,0.8,0.0,2.0,1.8,12.2,12.0,0.538,0.364,0.165,2.0,10.2,6.1,18.0,1.1,0.1,14.7,17.9,1.9,0.8,2.7,0.048,-0.6,-1.3,-1.9,0.1,15.5,0.075,0.246,0.156,0.159,0.0,33.900000000000006,0.364,0.1
92,92,297,2016,No significant offensive role,No significant defensive role,Tyler Johnson,SG,MIA,36.0,5.0,3.3,6.8,2.0,0.38,4.8,0.529,0.541,1.4,1.8,0.797,0.8,2.3,3.0,1.7,2.2,0.7,0.4,1.3,1.8,8.7,13.8,0.579,0.292,0.263,3.8,10.3,7.2,13.9,1.4,1.2,14.8,16.8,1.2,0.9,2.0,0.113,-0.1,0.7,0.7,0.6,13.0,0.329,0.111,0.07,0.198,4.5,31.0,0.29200000000000004,0.1
93,93,305,2016,Paint Threat,Paint Protector,DeAndre Jordan,C,LAC,77.0,77.0,4.6,6.6,0.0,0.0,6.6,0.704,0.703,3.5,8.0,0.43,3.5,10.3,13.8,0.9,1.2,0.7,2.3,1.4,2.7,12.7,20.6,0.628,0.002,1.219,11.4,32.7,22.2,5.3,1.0,5.4,12.1,15.4,6.0,5.5,11.5,0.213,1.5,1.3,2.8,3.2,1.2,0.839,0.154,0.006,0.0,48.8,0.0,0.0010000000000000009,0.3
94,94,306,2016,No significant offensive role,No significant defensive role,Cory Joseph,SG,TOR,80.0,4.0,3.2,7.3,1.4,0.273,5.9,0.478,0.465,1.7,2.2,0.764,0.5,2.1,2.6,2.4,3.1,0.8,0.3,1.3,1.6,8.5,12.4,0.512,0.188,0.297,2.2,9.4,5.9,19.3,1.6,0.8,13.4,17.0,1.8,1.7,3.5,0.082,-1.1,-0.1,-1.2,0.4,10.9,0.297,0.239,0.111,0.164,0.0,30.9,0.18899999999999995,0.1
95,95,316,2016,Versatile Scorer,No significant defensive role,Brandon Knight,SG,PHO,52.0,50.0,7.1,17.2,6.8,0.342,10.5,0.461,0.482,3.0,3.5,0.852,0.7,3.2,3.9,1.5,5.1,1.2,0.4,3.4,2.4,19.6,14.7,0.522,0.392,0.204,2.0,9.9,5.9,24.4,1.6,0.9,15.4,26.2,0.7,0.9,1.7,0.043,0.9,-1.5,-0.6,0.6,15.5,0.199,0.132,0.068,0.21,0.6,13.4,0.391,0.1
96,96,317,2016,Pure Shooter/Stretcher,No significant defensive role,Kyle Korver,SG,ATL,80.0,80.0,3.4,7.7,5.0,0.398,2.7,0.502,0.563,0.6,0.7,0.833,0.2,3.1,3.3,1.8,2.1,0.8,0.4,1.2,2.0,9.2,9.7,0.578,0.644,0.088,0.7,10.9,5.9,9.9,1.2,1.1,13.3,13.7,1.2,2.9,4.1,0.082,-1.5,0.6,-1.0,0.6,20.7,0.058,0.021,0.054,0.222,0.2,22.400000000000002,0.645,0.2
97,97,323,2016,Versatile Scorer,No significant defensive role,Zach LaVine,SG,MIN,82.0,33.0,5.3,11.7,3.9,0.389,7.8,0.482,0.516,2.0,2.5,0.793,0.3,2.5,2.8,1.6,3.1,0.8,0.2,1.9,2.4,14.0,14.3,0.548,0.33,0.212,1.4,10.1,5.8,18.6,1.5,0.6,12.9,23.5,1.9,0.7,2.6,0.054,0.2,-1.6,-1.5,0.3,14.3,0.277,0.09,0.055,0.249,5.8999999999999995,14.899999999999999,0.32899999999999996,0.1
98,98,327,2016,No significant offensive role,Perimeter Defender,Courtney Lee,SG,TOT,79.0,65.0,3.7,8.1,2.7,0.378,5.3,0.493,0.518,1.3,1.5,0.839,0.4,2.2,2.6,1.9,1.7,1.1,0.4,0.9,1.7,9.6,11.5,0.551,0.34,0.185,1.4,8.7,4.9,9.1,1.9,1.1,9.4,14.7,2.1,1.7,3.9,0.08,-1.3,0.3,-1.0,0.6,15.2,0.191,0.091,0.136,0.243,0.6,36.9,0.33899999999999997,0.1
99,99,335,2016,Versatile Scorer,Perimeter Defender,Kawhi Leonard,SF,SAS,72.0,72.0,7.7,15.1,4.0,0.443,11.1,0.528,0.565,4.1,4.6,0.874,1.3,5.5,6.8,1.7,2.6,1.8,1.0,1.5,1.8,21.2,26.0,0.616,0.267,0.306,4.7,18.4,11.8,13.0,2.8,2.3,7.8,25.8,8.3,5.5,13.7,0.277,6.1,3.0,9.1,6.7,13.3,0.207,0.148,0.201,0.178,6.1,22.0,0.266,0.0
100,100,338,2016,Creator/Facilitator,No significant defensive role,Damian Lillard,PG,POR,75.0,75.0,8.2,19.7,8.1,0.375,11.5,0.45,0.497,5.5,6.2,0.892,0.6,3.4,4.0,2.1,6.8,0.9,0.4,3.2,2.2,25.1,22.2,0.56,0.414,0.315,1.8,10.4,6.1,33.6,1.2,0.8,12.6,31.3,7.7,1.4,9.2,0.165,5.7,-1.3,4.4,4.3,15.0,0.26,0.11,0.072,0.145,0.8999999999999999,5.6000000000000005,0.41300000000000003,0.1
101,101,339,2016,No significant offensive role,No significant defensive role,Jeremy Lin,SG,CHO,78.0,13.0,3.8,9.3,2.9,0.336,6.4,0.446,0.464,3.1,3.7,0.815,0.5,2.7,3.2,1.6,3.0,0.7,0.5,1.9,2.1,11.7,13.8,0.534,0.31,0.401,2.2,11.4,6.8,18.6,1.4,1.7,14.9,22.2,1.3,2.3,3.5,0.082,-1.0,0.0,-0.9,0.5,13.0,0.305,0.13,0.088,0.166,0.1,10.2,0.31099999999999994,0.1
102,102,342,2016,Slasher,No significant defensive role,Brook Lopez,C,BRK,73.0,73.0,8.1,15.8,0.2,0.143,15.7,0.515,0.512,4.3,5.5,0.787,2.8,5.1,7.8,0.8,2.0,0.8,1.7,2.4,2.9,20.6,21.7,0.562,0.012,0.348,9.2,17.2,13.1,10.8,1.2,4.1,11.6,27.3,4.5,1.7,6.2,0.121,1.9,-0.5,1.3,2.1,7.8,0.324,0.323,0.189,0.152,5.0,21.4,0.0119999999999999,0.1
103,103,343,2016,Slasher,No significant defensive role,Robin Lopez,C,NYK,82.0,82.0,4.4,8.1,0.0,0.0,8.1,0.54,0.539,1.6,2.0,0.795,3.3,4.1,7.3,0.9,1.4,0.2,1.6,1.6,2.2,10.3,17.6,0.574,0.002,0.243,13.4,16.2,14.8,8.5,0.4,4.4,15.4,17.7,3.7,2.1,5.8,0.126,0.4,-0.5,-0.2,1.0,4.6,0.456,0.394,0.1,0.048,6.9,100.0,0.0019999999999998908,0.2
104,104,344,2016,Versatile Scorer,Switchable Defender,Kevin Love,PF,CLE,77.0,77.0,5.3,12.7,5.7,0.36,7.0,0.467,0.499,3.4,4.1,0.822,1.9,8.0,9.9,1.3,2.4,0.8,0.5,1.8,2.1,16.0,19.0,0.553,0.449,0.321,7.0,28.4,17.8,12.2,1.2,1.4,11.3,23.4,4.7,3.8,8.5,0.169,3.0,0.3,3.3,3.3,15.2,0.173,0.19,0.084,0.104,2.3,30.3,0.44899999999999995,0.1
105,105,345,2016,Creator/Facilitator,Perimeter Defender,Kyle Lowry,PG,TOR,77.0,77.0,6.6,15.6,7.1,0.388,8.5,0.461,0.516,5.2,6.4,0.811,0.7,4.0,4.7,2.2,6.4,2.1,0.4,2.9,2.7,21.2,22.2,0.578,0.457,0.41,2.2,12.3,7.3,29.9,2.9,1.0,13.7,26.1,8.0,3.7,11.6,0.196,4.7,1.1,5.8,5.7,15.6,0.216,0.141,0.07,0.117,0.0,10.100000000000001,0.45599999999999996,0.1
106,106,350,2016,Paint Threat,Perimeter Defender,Ian Mahinmi,C,IND,71.0,71.0,3.7,6.3,0.0,,6.3,0.589,0.589,1.9,3.2,0.587,1.9,5.2,7.1,1.1,1.5,0.9,1.1,1.4,3.1,9.3,16.6,0.603,0.0,0.502,8.3,22.1,15.3,8.9,1.8,3.3,15.5,15.7,2.9,3.3,6.2,0.163,-0.9,1.9,0.9,1.4,3.8,0.627,0.248,0.04,0.085,12.3,,0.0,0.2
