,level_0,index,Season,Player,Player ranked,Pos,Pos ranked,Team,Team ranked,G,G ranked,GS,GS ranked,FG,FG ranked,FGA,FGA ranked,3PA,3PA ranked,3P%,3P% ranked,2PA,2PA ranked,2P%,2P% ranked,eFG%,eFG% ranked,FT,FT ranked,FTA,FTA ranked,FT%,FT% ranked,ORB,ORB ranked,DRB,DRB ranked,TRB,TRB ranked,AST/TOV,AST/TOV ranked,AST,AST ranked,STL,STL ranked,BLK,BLK ranked,TOV,TOV ranked,PF,PF ranked,PTS,PTS ranked,PER,PER ranked,TS%,TS% ranked,3PAr,3PAr ranked,FTr,FTr ranked,ORB%,ORB% ranked,DRB%,DRB% ranked,TRB%,TRB% ranked,AST%,AST% ranked,STL%,STL% ranked,BLK%,BLK% ranked,TOV%,TOV% ranked,USG%,USG% ranked,OWS,OWS ranked,DWS,DWS ranked,WS,WS ranked,WS/48,WS/48 ranked,OBPM,OBPM ranked,DBPM,DBPM ranked,BPM,BPM ranked,VORP,VORP ranked,Average distance (ft.) of FGA,Average distance (ft.) of FGA ranked,%FGA 0-3,%FGA 0-3 ranked,%FGA 3-10,%FGA 3-10 ranked,%FGA 10-16,%FGA 10-16 ranked,%FGA 16-3P,%FGA 16-3P ranked,%FGA,%FGA ranked,%3PA,%3PA ranked,%FGA 3P,%FGA 3P ranked,std_areas_FGA,std_areas_FGA ranked
10,10,38,2007,Charlie Bell,5,SG,5,MIL,5,82.0,1,64.0,5,5.2,5,11.9,5,4.4,2,0.352,5,7.5,7,0.488,5,0.503,5,1.6,9,2.0,9,0.78,6,0.7,8,2.2,9,2.9,9,2.3,2,3.0,5,1.2,3,0.0,10,1.3,10,2.6,5,13.5,5,13.1,8,0.53,8,0.371,3,0.172,10,2.3,8,7.6,10,4.9,10,13.6,6,1.8,3,0.1,10,9.0,10,18.3,8,3.6,4,0.4,10,4.0,7,0.068,9,-0.2,7,-1.1,9,-1.3,9,0.5,8,15.2,3,0.275,6,0.036,10,0.072,8,0.246,5,1.3,6,33.5,3,0.371,3,0.1,7
11,11,39,2007,Raja Bell,5,SG,5,PHO,5,78.0,4,78.0,2,5.3,5,12.2,4,6.4,1,0.413,1,5.8,9,0.452,8,0.539,2,1.5,9,1.9,9,0.776,6,0.6,8,2.6,8,3.2,8,2.3,2,2.5,6,0.6,9,0.3,6,1.1,10,3.0,3,14.7,5,12.0,10,0.562,4,0.522,1,0.16,10,2.0,9,7.7,10,5.0,9,9.5,8,0.9,10,0.5,7,7.5,10,17.0,9,4.2,3,1.6,7,5.8,4,0.095,7,0.5,6,-0.6,7,-0.1,7,1.4,5,19.2,1,0.12,10,0.033,10,0.061,9,0.264,4,0.4,8,37.5,2,0.522,1,0.2,2
12,12,40,2007,Mike Bibby,5,PG,5,SAC,5,82.0,1,82.0,1,5.7,4,14.2,3,5.9,1,0.36,4,8.4,6,0.435,9,0.478,8,3.5,3,4.2,4,0.83,3,0.5,9,2.7,8,3.2,8,2.0,3,4.7,3,1.1,4,0.1,9,2.4,3,1.7,10,17.1,3,16.0,5,0.532,7,0.413,1,0.298,6,1.6,9,9.6,8,5.5,9,24.3,3,1.6,5,0.2,10,13.0,6,24.5,3,2.9,5,1.5,7,4.4,6,0.076,9,1.8,3,-1.4,9,0.4,6,1.7,4,18.9,1,0.108,10,0.051,9,0.04,10,0.389,1,0.0,10,12.1,7,0.4119999999999999,2,0.2,2
13,13,41,2007,Andris Biedriņš,5,C,5,GSW,5,82.0,1,63.0,5,4.2,7,7.1,9,0.0,10,,10,7.1,8,0.599,1,0.599,1,1.1,10,2.0,9,0.521,10,3.1,1,6.2,2,9.3,2,0.7,9,1.1,9,0.8,7,1.7,1,1.5,8,3.7,1,9.5,9,16.2,5,0.598,1,0.0,10,0.287,6,11.3,1,24.0,1,17.5,1,5.4,10,1.4,6,4.3,1,15.4,3,13.8,10,3.5,4,3.3,3,6.7,3,0.136,4,-1.0,9,0.6,3,-0.3,7,1.0,7,1.9,10,0.744,1,0.251,1,0.003,10,0.002,10,13.100000000000001,1,,10,0.0,10,0.3,1
14,14,42,2007,Chauncey Billups,5,PG,5,DET,5,70.0,7,70.0,4,5.0,5,11.6,5,4.5,2,0.345,5,7.1,8,0.479,6,0.494,6,5.5,2,6.2,2,0.883,1,0.3,10,3.1,7,3.4,7,3.6,1,7.2,1,1.2,3,0.2,7,2.0,5,2.3,7,17.0,3,21.3,2,0.591,2,0.388,2,0.536,1,1.1,10,10.0,8,5.6,8,32.9,1,1.8,3,0.5,7,12.2,7,21.5,5,8.7,1,2.7,3,11.4,1,0.216,1,4.2,1,0.5,3,4.7,1,4.3,1,16.9,1,0.18,9,0.042,10,0.136,3,0.254,5,0.1,9,14.899999999999999,7,0.388,2,0.1,7
15,15,44,2007,Steve Blake,5,PG,5,TOT,5,82.0,1,42.0,8,2.5,10,6.2,10,2.5,5,0.322,6,3.7,10,0.472,7,0.476,8,0.5,10,0.8,10,0.672,9,0.3,10,1.8,10,2.1,10,3.1,1,5.0,2,0.7,8,0.1,9,1.6,8,1.5,10,6.4,10,9.9,10,0.491,10,0.409,2,0.126,10,1.1,10,7.5,10,4.3,10,26.1,2,1.4,6,0.3,9,19.4,1,13.0,10,1.0,9,1.1,9,2.1,10,0.045,10,-1.3,9,-0.7,8,-2.0,10,0.0,10,18.9,1,0.118,10,0.045,10,0.079,7,0.35,2,0.2,9,29.299999999999997,3,0.40800000000000003,2,0.2,2
16,16,49,2007,Mark Blount,5,C,5,MIN,5,82.0,1,81.0,1,5.2,5,10.2,6,0.4,8,0.29,7,9.9,4,0.517,3,0.514,4,1.8,8,2.4,8,0.754,7,1.7,4,4.5,4,6.2,4,0.4,10,0.8,10,0.5,10,0.7,3,1.9,6,2.9,4,12.3,6,12.7,9,0.546,6,0.037,8,0.232,8,6.6,3,16.9,4,11.9,3,4.5,10,0.9,10,1.8,3,14.7,4,19.8,6,0.6,10,2.2,5,2.8,9,0.052,10,-2.2,10,-0.9,8,-3.1,10,-0.7,10,11.9,6,0.281,6,0.104,6,0.147,3,0.431,1,6.0,3,32.300000000000004,3,0.03699999999999992,8,0.1,7
17,17,51,2007,Andrew Bogut,5,C,5,MIL,5,66.0,8,66.0,5,5.3,5,9.5,7,0.1,9,0.2,8,9.5,5,0.556,1,0.554,2,1.7,8,2.9,7,0.577,10,2.5,2,6.3,2,8.8,2,1.3,6,3.0,5,0.7,8,0.5,4,2.3,4,3.3,2,12.3,6,15.5,6,0.566,4,0.008,9,0.308,6,8.7,2,21.9,2,15.2,2,13.9,6,1.1,8,1.2,4,17.4,2,17.3,9,2.6,6,1.4,8,4.0,7,0.085,8,0.2,6,-0.2,6,0.0,7,1.2,6,4.4,10,0.599,1,0.223,2,0.1,6,0.07,9,10.299999999999999,2,0.0,10,0.008000000000000007,9,0.2,2
18,18,55,2007,Carlos Boozer,5,PF,5,UTA,5,74.0,5,74.0,3,8.7,1,15.6,2,0.0,10,,10,15.6,1,0.561,1,0.561,2,3.4,4,5.0,3,0.685,9,3.2,1,8.5,1,11.7,1,1.2,7,3.0,5,0.9,6,0.3,6,2.6,3,2.9,4,20.9,2,24.1,1,0.588,2,0.0,10,0.322,5,11.2,1,29.9,1,20.6,1,16.6,5,1.4,6,0.7,6,12.8,6,26.5,2,6.5,1,3.4,3,9.9,2,0.185,1,4.4,1,0.2,4,4.6,1,4.3,1,6.9,9,0.462,2,0.166,3,0.194,2,0.178,7,6.5,3,,10,0.0,10,0.2,2
19,19,56,2007,Chris Bosh*,5,C,5,TOR,5,69.0,7,69.0,4,7.9,2,15.9,2,0.5,8,0.343,5,15.3,1,0.501,4,0.502,5,6.7,1,8.6,1,0.785,5,2.7,2,8.0,1,10.7,1,1.0,8,2.5,6,0.6,9,1.3,2,2.6,3,2.4,7,22.6,1,22.6,1,0.577,3,0.032,8,0.539,1,8.1,2,24.8,1,16.4,2,11.7,7,0.8,10,2.6,2,11.7,8,26.7,2,6.1,2,3.5,2,9.6,2,0.174,2,2.8,2,-0.1,5,2.7,3,3.1,2,9.7,8,0.348,3,0.158,3,0.157,2,0.304,3,9.3,2,5.7,8,0.03299999999999992,8,0.1,7
20,20,57,2007,Bruce Bowen,5,SF,5,SAS,5,82.0,1,82.0,1,2.3,10,5.7,10,2.8,5,0.384,3,2.9,10,0.426,10,0.5,6,0.5,10,0.9,10,0.589,10,0.3,10,2.4,9,2.7,9,1.7,4,1.4,9,0.8,7,0.3,6,0.8,10,2.1,8,6.2,10,7.1,10,0.511,9,0.497,1,0.156,10,1.2,10,9.4,8,5.5,9,7.0,9,1.3,7,0.7,6,11.5,8,10.9,10,0.4,10,3.6,2,4.1,7,0.079,8,-2.5,10,1.4,1,-1.1,8,0.6,8,18.2,1,0.122,10,0.049,9,0.075,8,0.257,5,0.2,9,84.1,1,0.497,1,0.2,2
21,21,58,2007,Earl Boykins,5,PG,5,TOT,5,66.0,8,23.0,10,4.9,6,11.7,5,3.6,4,0.397,2,8.0,6,0.43,10,0.482,7,3.3,4,3.7,5,0.898,1,0.7,8,1.4,10,2.1,10,2.4,2,4.4,3,0.8,7,0.0,10,1.8,6,1.4,10,14.6,5,16.2,5,0.548,5,0.311,4,0.319,5,2.8,7,5.1,10,4.0,10,22.7,3,1.4,6,0.1,10,12.0,7,21.6,5,4.1,3,0.4,10,4.5,6,0.105,6,2.1,3,-1.7,10,0.4,6,1.3,6,15.0,3,0.178,9,0.124,4,0.165,2,0.222,6,0.0,10,18.4,6,0.31100000000000005,4,0.1,7
22,22,62,2007,Elton Brand,5,PF,5,LAC,5,80.0,3,80.0,2,8.1,1,15.1,2,0.0,10,1.0,1,15.1,1,0.532,2,0.533,3,4.4,2,5.8,2,0.761,7,3.4,1,6.0,2,9.3,2,1.2,7,2.9,5,1.0,5,2.2,1,2.5,3,3.0,3,20.5,2,23.1,1,0.581,3,0.001,10,0.381,4,10.5,1,18.3,3,14.5,2,14.7,5,1.3,7,4.5,1,12.5,7,24.3,3,7.2,1,4.3,1,11.5,1,0.18,1,3.4,2,0.8,3,4.2,2,4.8,1,9.1,8,0.265,6,0.226,2,0.339,1,0.168,7,5.1,3,0.0,10,0.0019999999999998908,10,0.1,7
23,23,67,2007,Devin Brown,5,SG,5,NOK,5,58.0,9,49.0,7,4.0,8,9.6,7,3.9,3,0.357,4,5.7,9,0.463,7,0.493,6,2.1,7,2.7,7,0.794,5,0.9,6,3.4,6,4.3,6,1.6,5,2.6,6,0.8,7,0.2,7,1.6,8,2.4,7,11.6,7,14.3,7,0.538,7,0.409,2,0.279,7,3.7,6,13.9,5,8.7,5,14.8,5,1.4,6,0.4,8,12.7,6,19.6,7,2.1,7,1.5,7,3.5,8,0.102,6,0.2,6,-0.1,5,0.1,7,0.9,7,14.3,4,0.286,5,0.119,5,0.061,9,0.124,9,2.3,5,20.3,5,0.41000000000000003,2,0.1,7
24,24,69,2007,Kwame Brown,5,C,5,LAL,5,41.0,10,28.0,9,3.5,9,5.9,10,0.0,10,0.0,10,5.9,9,0.593,1,0.591,1,1.4,9,3.3,6,0.44,10,2.0,3,4.0,5,6.0,4,0.9,8,1.8,8,1.0,5,1.2,2,1.9,6,3.0,3,8.4,10,13.7,8,0.573,3,0.004,9,0.554,1,8.4,2,16.7,4,12.6,3,10.2,7,1.8,3,3.3,2,20.2,1,15.0,10,0.7,9,1.2,8,1.9,10,0.08,8,-1.1,9,0.8,3,-0.3,7,0.5,8,1.7,10,0.76,1,0.223,2,0.008,10,0.004,10,16.900000000000002,1,0.0,10,0.0050000000000000044,9,0.3,1
25,25,72,2007,Kobe Bryant*,5,SG,5,LAL,5,77.0,4,77.0,3,10.6,1,22.8,1,5.2,2,0.344,5,17.6,1,0.497,4,0.502,5,8.7,1,10.0,1,0.868,1,1.0,6,4.7,3,5.7,4,1.6,5,5.4,2,1.4,2,0.5,4,3.3,1,2.7,5,31.6,1,26.1,1,0.58,3,0.227,5,0.437,2,2.8,7,13.5,5,8.2,6,25.5,2,1.8,3,0.9,5,10.9,9,33.6,1,10.8,1,2.2,5,13.0,1,0.199,1,6.4,1,-0.5,7,5.9,1,6.1,1,14.5,4,0.223,8,0.09,7,0.14,3,0.321,3,3.8,4,8.0,8,0.22599999999999998,5,0.1,7
26,26,75,2007,Caron Butler,5,SF,5,WAS,5,63.0,8,63.0,5,7.2,2,15.5,2,1.1,7,0.25,8,14.3,2,0.48,6,0.472,8,4.5,2,5.2,3,0.863,1,2.3,2,5.1,3,7.4,3,1.3,6,3.7,4,2.1,1,0.3,6,2.9,2,3.0,3,19.1,2,18.3,3,0.537,7,0.074,7,0.336,5,6.6,3,15.3,4,10.8,4,15.9,5,2.8,1,0.5,7,13.9,5,23.1,3,3.4,5,1.9,6,5.3,5,0.103,6,1.1,4,-0.2,6,0.9,5,1.8,4,11.7,7,0.314,4,0.127,4,0.085,7,0.4,1,5.8999999999999995,3,20.8,5,0.07399999999999995,7,0.1,7
27,27,77,2007,Rasual Butler,5,SF,5,NOK,5,81.0,2,38.0,8,3.9,9,9.7,7,4.5,2,0.369,4,5.2,9,0.424,10,0.484,7,0.7,10,1.1,10,0.644,10,0.5,9,2.6,8,3.2,8,1.0,8,0.8,10,0.5,10,0.7,3,0.8,10,1.8,10,10.1,9,10.8,10,0.495,10,0.461,1,0.11,10,2.1,9,11.4,6,6.7,7,4.7,10,1.0,9,1.9,3,7.5,10,18.3,8,0.8,9,1.8,6,2.6,9,0.056,10,-0.5,8,-0.4,6,-0.9,8,0.6,8,18.0,1,0.117,10,0.055,9,0.127,4,0.241,5,1.6,6,25.6,4,0.45999999999999996,1,0.1,7
28,28,80,2007,Marcus Camby,5,C,5,DEN,5,70.0,7,70.0,4,4.5,7,9.4,7,0.0,10,0.0,10,9.4,5,0.475,6,0.473,8,2.3,7,3.2,6,0.729,8,2.3,2,9.3,1,11.7,1,1.9,4,3.2,5,1.2,3,3.3,1,1.7,7,2.6,5,11.2,8,19.1,3,0.519,8,0.003,9,0.335,5,7.9,2,30.5,1,19.4,1,14.1,6,1.8,3,7.0,1,13.9,5,15.9,9,2.5,6,5.1,1,7.6,3,0.155,2,0.8,5,3.9,1,4.7,1,4.0,2,9.0,8,0.407,2,0.135,4,0.114,5,0.341,2,10.299999999999999,2,100.0,1,0.0029999999999998916,9,0.2,2
29,29,83,2007,Matt Carroll,5,SG,5,CHA,5,72.0,6,47.0,8,4.0,8,9.1,8,3.7,3,0.416,1,5.4,9,0.445,9,0.517,4,2.6,6,2.9,7,0.904,1,0.5,9,2.4,9,2.9,9,1.3,6,1.3,9,0.7,8,0.1,9,1.0,10,2.4,7,12.1,7,14.6,7,0.58,3,0.406,2,0.316,6,2.1,9,11.2,7,6.5,7,8.2,9,1.5,6,0.4,8,8.9,10,19.9,6,3.4,5,1.2,8,4.6,6,0.117,5,0.9,5,-0.6,7,0.3,6,1.1,6,16.9,1,0.16,9,0.064,8,0.082,7,0.289,3,0.2,9,50.9,1,0.405,2,0.1,7
30,30,85,2007,Vince Carter,5,SG,5,NJN,5,82.0,1,82.0,1,8.9,1,19.5,1,5.3,1,0.357,4,14.2,2,0.491,5,0.503,5,5.6,1,7.0,2,0.802,4,1.4,4,4.6,4,6.0,4,1.8,4,4.8,2,1.0,5,0.4,5,2.6,3,3.2,2,25.2,1,21.8,2,0.559,5,0.273,4,0.36,4,4.3,5,14.2,5,9.3,5,25.1,2,1.4,6,0.8,6,10.5,9,30.8,1,7.4,1,3.1,3,10.5,1,0.161,2,4.3,1,-0.4,6,3.9,2,4.6,1,12.9,6,0.331,4,0.109,5,0.064,8,0.223,6,5.7,3,11.899999999999999,7,0.273,4,0.1,7
31,31,86,2007,Sam Cassell,5,PG,5,LAC,5,58.0,9,30.0,9,4.5,7,10.8,6,1.9,6,0.294,7,8.9,5,0.444,9,0.443,10,2.8,5,3.1,6,0.879,1,0.5,9,2.4,9,2.9,9,2.8,1,4.7,3,0.5,10,0.1,9,1.7,7,2.2,8,12.3,6,17.1,4,0.506,9,0.174,6,0.291,6,2.3,8,11.8,6,7.1,7,35.3,1,1.1,8,0.4,8,12.5,7,26.5,2,1.7,8,1.0,9,2.8,9,0.095,7,1.4,4,-1.3,9,0.1,7,0.8,8,15.1,3,0.115,10,0.101,6,0.258,1,0.352,2,0.0,10,8.3,8,0.17399999999999993,6,0.1,7
32,32,88,2007,Tyson Chandler,5,C,5,NOK,5,73.0,6,73.0,3,4.0,8,6.4,10,0.0,10,0.0,10,6.4,8,0.625,1,0.624,1,1.5,9,2.8,7,0.527,10,4.4,1,8.0,1,12.4,1,0.5,10,0.9,10,0.5,10,1.8,1,1.7,7,3.3,2,9.5,9,17.0,4,0.62,1,0.002,10,0.429,3,14.3,1,27.3,1,20.7,1,4.1,10,0.8,10,4.1,1,18.5,1,12.3,10,4.1,3,3.8,2,7.9,2,0.15,3,-0.1,7,0.7,3,0.6,5,1.6,5,2.4,10,0.69,1,0.25,1,0.047,9,0.011,10,29.5,1,0.0,10,0.0020000000000000018,9,0.3,1
33,33,90,2007,Josh Childress,5,SG,5,ATL,5,55.0,9,13.0,10,4.7,6,9.4,7,1.4,7,0.338,6,8.0,6,0.533,2,0.529,3,3.0,5,3.8,5,0.795,5,2.2,2,3.9,5,6.2,4,1.5,6,2.3,6,1.1,4,0.7,3,1.5,8,2.1,8,13.0,6,16.2,5,0.586,2,0.149,6,0.405,3,7.2,3,13.1,5,10.1,4,10.8,7,1.5,6,1.4,3,11.6,8,15.7,9,4.1,3,1.4,8,5.5,5,0.13,4,1.9,3,-0.2,6,1.7,4,1.9,4,7.3,9,0.616,1,0.052,9,0.05,9,0.133,9,10.6,2,68.8,1,0.1489999999999999,7,0.2,2
34,34,92,2007,Speedy Claxton,5,PG,5,ATL,5,42.0,10,31.0,9,2.2,10,6.6,10,0.7,7,0.214,8,6.0,8,0.34,10,0.338,10,0.8,10,1.4,10,0.55,10,0.3,10,1.6,10,1.9,10,2.4,2,4.4,3,1.7,1,0.1,9,1.8,6,3.1,2,5.3,10,7.3,10,0.363,10,0.101,7,0.216,9,1.4,10,8.0,9,4.6,10,28.1,2,3.6,1,0.3,9,19.8,1,16.6,9,-1.8,10,1.0,9,-0.7,10,-0.034,10,-5.4,10,0.9,3,-4.5,10,-0.7,10,13.2,5,0.227,7,0.129,4,0.147,3,0.396,1,0.0,10,21.4,5,0.10099999999999998,7,0.1,7
35,35,96,2007,Nick Collison,5,C,5,SEA,5,82.0,1,56.0,6,3.9,9,7.8,9,0.0,10,0.0,10,7.7,7,0.502,4,0.5,6,1.9,8,2.4,8,0.774,6,2.8,1,5.3,2,8.1,2,0.7,9,1.0,10,0.6,9,0.8,2,1.5,8,3.5,1,9.6,9,14.2,7,0.546,6,0.003,9,0.313,6,11.4,1,22.2,2,16.8,1,5.4,10,1.1,8,2.1,2,14.5,4,16.2,9,2.8,6,1.8,6,4.6,6,0.093,7,-1.4,9,-1.0,9,-2.4,10,-0.3,10,5.2,9,0.549,1,0.204,2,0.127,4,0.116,9,10.7,2,0.0,10,0.0040000000000000036,9,0.2,2
