,level_0,index,Season,Offensive Profile,Defensive Profile,Player,Pos,Team,G,GS,FG,FGA,3PA,3P%,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST/TOV,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Average distance (ft.) of FGA,%FGA 0-3,%FGA 3-10,%FGA 10-16,%FGA 16-3P,%FGA,%3PA,%FGA 3P,std_areas_FGA
10,10,35,2012,No significant offensive role,No significant defensive role,Brandon Bass,PF,BOS,59.0,39.0,5.1,10.7,0.0,,10.7,0.479,0.479,2.2,2.8,0.81,1.6,4.6,6.2,0.8,0.9,0.6,0.9,1.1,2.3,12.5,14.1,0.524,0.0,0.258,6.3,16.3,11.5,5.1,1.0,2.2,8.5,19.8,1.5,3.2,4.7,0.122,-1.3,0.3,-1.0,0.5,11.8,0.237,0.1,0.256,0.407,8.9,,0.0,0.1
11,11,38,2012,Versatile Scorer,No significant defensive role,Nicolas Batum,SF,POR,59.0,34.0,4.9,10.9,4.6,0.391,6.2,0.496,0.534,2.3,2.7,0.836,1.4,3.2,4.6,0.9,1.4,1.0,1.0,1.5,1.8,13.9,17.3,0.575,0.427,0.248,5.2,12.6,8.8,7.9,1.7,2.6,11.2,20.5,3.3,1.4,4.8,0.127,2.6,0.0,2.5,2.0,14.7,0.296,0.075,0.048,0.153,6.4,41.6,0.42800000000000005,0.1
12,12,42,2012,No significant offensive role,No significant defensive role,Marco Belinelli,SG,NOH,66.0,55.0,4.3,10.4,4.3,0.377,6.1,0.445,0.495,1.5,2.0,0.783,0.3,2.3,2.6,1.5,1.5,0.7,0.1,1.0,1.7,11.8,11.9,0.525,0.414,0.188,1.2,9.1,5.2,8.9,1.3,0.2,8.5,19.5,1.9,1.0,2.9,0.071,-0.4,-0.8,-1.2,0.4,18.0,0.147,0.073,0.073,0.293,1.2,29.599999999999998,0.41400000000000003,0.1
13,13,52,2012,No significant offensive role,No significant defensive role,Andray Blatche,PF,WAS,26.0,13.0,3.6,9.4,0.3,0.286,9.2,0.382,0.384,1.3,1.9,0.673,1.6,4.2,5.8,0.8,1.1,0.8,0.7,1.4,2.1,8.5,10.6,0.415,0.029,0.2,7.5,19.6,13.5,7.3,1.7,2.1,12.2,21.7,-0.8,0.6,-0.1,-0.011,-3.4,-1.4,-4.8,-0.4,11.2,0.273,0.171,0.139,0.388,4.1000000000000005,14.299999999999999,0.028999999999999915,0.1
14,14,57,2012,Slasher,No significant defensive role,Trevor Booker,PF,WAS,50.0,32.0,3.6,6.8,0.0,0.5,6.8,0.531,0.532,1.1,1.9,0.602,2.4,4.1,6.5,0.7,0.8,1.0,0.9,1.2,2.8,8.4,15.4,0.549,0.006,0.273,10.6,18.6,14.5,5.1,2.0,2.6,13.2,15.6,1.6,1.4,3.0,0.113,-0.8,0.0,-0.8,0.4,7.6,0.452,0.249,0.073,0.22,12.9,0.0,0.006000000000000005,0.2
15,15,58,2012,Versatile Scorer,Perimeter Defender,Carlos Boozer,PF,CHI,66.0,66.0,6.8,12.8,0.0,0.0,12.7,0.533,0.532,1.4,2.1,0.693,1.7,6.8,8.5,1.1,1.9,1.0,0.4,1.7,2.5,15.0,19.7,0.549,0.001,0.163,6.7,25.3,16.1,11.8,1.7,0.9,11.3,23.8,3.3,4.3,7.6,0.187,1.1,1.6,2.7,2.3,9.9,0.296,0.166,0.259,0.278,3.6999999999999997,0.0,0.0010000000000000009,0.1
16,16,59,2012,Versatile Scorer,Rebounding Specialist,Chris Bosh*,PF,MIA,57.0,57.0,6.9,14.2,0.6,0.286,13.5,0.496,0.493,4.0,4.9,0.821,1.6,6.3,7.9,0.9,1.8,0.9,0.8,2.1,2.2,18.0,18.9,0.551,0.043,0.346,5.8,20.5,13.5,9.1,1.3,1.8,11.2,24.2,3.6,3.3,6.9,0.165,1.0,-0.2,0.8,1.4,10.6,0.31,0.18,0.154,0.314,9.0,45.7,0.04200000000000004,0.1
17,17,63,2012,No significant offensive role,Perimeter Defender,Elton Brand,C,PHI,60.0,60.0,4.8,9.7,0.0,0.0,9.7,0.495,0.494,1.4,1.9,0.733,2.4,4.7,7.2,1.5,1.6,1.0,1.6,1.1,2.9,11.0,18.0,0.521,0.002,0.2,9.2,18.3,13.7,9.2,1.8,4.2,9.3,18.9,2.5,3.6,6.1,0.168,-0.2,1.8,1.6,1.6,10.3,0.165,0.255,0.435,0.143,3.8,100.0,0.0020000000000000018,0.1
18,18,66,2012,No significant offensive role,Perimeter Defender,Ronnie Brewer,SG,CHI,66.0,43.0,2.9,6.7,1.0,0.275,5.7,0.455,0.448,0.8,1.5,0.56,1.1,2.4,3.5,2.3,2.1,1.1,0.3,0.9,1.0,6.9,12.3,0.465,0.155,0.225,5.0,10.6,7.9,12.7,2.4,0.9,10.8,15.3,1.0,2.9,3.9,0.113,-1.5,2.2,0.7,1.1,12.3,0.369,0.058,0.072,0.346,8.799999999999999,69.6,0.15500000000000003,0.1
19,19,68,2012,Versatile Scorer,No significant defensive role,MarShon Brooks,SG,NJN,56.0,47.0,4.9,11.4,2.7,0.313,8.8,0.463,0.465,2.0,2.6,0.764,1.3,2.3,3.6,1.1,2.3,0.9,0.3,2.1,2.1,12.6,12.9,0.502,0.234,0.231,4.8,9.4,7.0,14.6,1.7,0.7,14.3,22.9,0.5,0.3,0.8,0.022,-0.7,-1.7,-2.4,-0.2,13.5,0.222,0.173,0.156,0.214,2.0,18.0,0.235,0.0
20,20,72,2012,Versatile Scorer,No significant defensive role,Kobe Bryant*,SG,LAL,58.0,58.0,9.9,23.0,4.9,0.303,18.1,0.464,0.462,6.6,7.8,0.845,1.1,4.3,5.4,1.3,4.6,1.2,0.3,3.5,1.8,27.9,21.9,0.527,0.215,0.338,3.5,11.8,7.8,23.7,1.6,0.6,11.7,35.7,4.2,2.0,6.2,0.132,4.2,-0.9,3.3,2.9,15.0,0.132,0.164,0.197,0.293,2.3,10.8,0.21399999999999997,0.0
21,21,75,2012,No significant offensive role,No significant defensive role,Caron Butler,SF,LAC,63.0,63.0,4.6,11.2,4.1,0.358,7.1,0.435,0.472,1.4,1.7,0.813,0.7,3.0,3.7,1.0,1.2,0.8,0.1,1.2,2.0,12.0,11.7,0.501,0.365,0.152,2.8,12.0,7.3,6.8,1.5,0.4,9.3,20.4,1.2,1.1,2.3,0.059,-0.8,-1.2,-2.0,0.0,17.2,0.146,0.081,0.092,0.316,2.8000000000000003,35.4,0.365,0.1
22,22,79,2012,Slasher,Rebounding Specialist,Andrew Bynum,C,LAL,60.0,60.0,7.4,13.3,0.1,0.2,13.2,0.56,0.558,3.9,5.6,0.692,3.2,8.6,11.8,0.6,1.4,0.5,1.9,2.5,1.7,18.7,22.9,0.594,0.006,0.425,10.6,26.1,18.7,7.4,0.7,4.0,13.9,23.8,4.8,3.3,8.0,0.183,2.7,0.2,2.9,2.6,4.6,0.476,0.435,0.068,0.015,17.599999999999998,20.0,0.005999999999999894,0.2
23,23,81,2012,No significant offensive role,No significant defensive role,José Calderón,PG,TOR,53.0,53.0,4.1,9.0,3.0,0.371,6.0,0.5,0.519,1.1,1.3,0.882,0.4,2.7,3.0,4.4,8.8,0.9,0.1,2.0,1.8,10.5,16.7,0.547,0.333,0.143,1.3,9.1,5.2,44.2,1.4,0.1,17.0,16.0,3.9,1.2,5.1,0.136,2.4,-0.7,1.7,1.7,18.5,0.107,0.034,0.086,0.44,0.0,3.8,0.33299999999999996,0.2
24,24,92,2012,No significant offensive role,Perimeter Defender,Vince Carter,SG,DAL,61.0,40.0,3.7,8.9,3.4,0.361,5.5,0.442,0.48,1.6,1.9,0.826,0.5,2.8,3.4,1.6,2.3,0.9,0.4,1.4,2.2,10.1,13.6,0.519,0.378,0.212,2.3,12.5,7.5,15.0,1.9,1.3,12.4,20.4,1.0,1.8,2.9,0.09,-0.7,0.8,0.1,0.8,14.7,0.227,0.146,0.09,0.159,4.3999999999999995,24.9,0.378,0.1
25,25,94,2012,Pure Shooter/Stretcher,Perimeter Defender,Mario Chalmers,PG,MIA,64.0,64.0,3.5,7.8,4.1,0.388,3.7,0.513,0.549,1.3,1.6,0.792,0.3,2.4,2.7,1.6,3.5,1.5,0.2,2.2,2.6,9.8,12.9,0.578,0.522,0.203,1.1,9.8,5.6,19.0,2.8,0.5,20.7,17.4,1.5,2.8,4.3,0.112,-0.8,1.2,0.4,1.1,16.9,0.187,0.118,0.074,0.098,0.2,28.499999999999996,0.523,0.2
26,26,95,2012,Paint Threat,Switchable Defender,Tyson Chandler,C,NYK,62.0,62.0,3.9,5.7,0.0,0.0,5.7,0.683,0.679,3.5,5.1,0.689,3.4,6.5,9.9,0.6,0.9,0.9,1.4,1.6,3.0,11.3,18.7,0.708,0.006,0.887,11.8,22.7,17.2,4.3,1.4,3.4,17.1,13.0,5.8,3.6,9.5,0.22,1.2,1.1,2.3,2.2,2.3,0.82,0.152,0.014,0.008,40.300000000000004,50.0,0.006000000000000005,0.3
27,27,101,2012,No significant offensive role,No significant defensive role,Darren Collison,PG,IND,60.0,56.0,3.8,8.7,1.6,0.362,7.2,0.457,0.472,2.1,2.6,0.83,0.5,2.6,3.1,2.5,4.8,0.8,0.2,1.9,1.7,10.4,13.6,0.526,0.18,0.293,1.8,9.3,5.6,24.9,1.4,0.6,16.2,17.0,2.3,1.5,3.8,0.098,0.3,-0.5,-0.2,0.9,12.9,0.26,0.143,0.136,0.281,0.8,36.199999999999996,0.17999999999999994,0.1
28,28,103,2012,No significant offensive role,Perimeter Defender,Mike Conley,PG,MEM,62.0,61.0,4.8,11.0,2.6,0.377,8.5,0.45,0.477,2.2,2.5,0.861,0.4,2.2,2.5,3.2,6.5,2.2,0.2,2.0,2.1,12.7,16.8,0.523,0.232,0.231,1.2,7.4,4.2,29.8,3.3,0.4,14.2,18.3,3.6,2.8,6.4,0.141,1.0,1.4,2.4,2.4,13.2,0.282,0.167,0.061,0.257,0.0,21.4,0.23299999999999998,0.1
29,29,108,2012,No significant offensive role,Rebounding Specialist,DeMarcus Cousins,C,SAC,64.0,62.0,7.0,15.6,0.2,0.143,15.4,0.453,0.449,4.1,5.8,0.702,4.1,6.8,11.0,0.6,1.6,1.5,1.2,2.7,4.0,18.1,21.7,0.499,0.014,0.373,14.2,25.9,19.8,9.5,2.4,2.8,12.8,29.7,2.1,2.2,4.2,0.104,0.4,-1.3,-0.8,0.6,7.5,0.422,0.285,0.071,0.207,8.0,28.599999999999998,0.015000000000000124,0.2
30,30,109,2012,No significant offensive role,No significant defensive role,Jamal Crawford,PG,POR,60.0,6.0,4.7,12.3,4.3,0.308,8.0,0.426,0.438,3.2,3.4,0.927,0.3,1.7,2.0,1.7,3.2,0.9,0.2,1.9,1.2,14.0,15.7,0.506,0.353,0.28,1.1,7.5,4.3,20.5,1.8,0.7,11.8,26.6,1.6,0.7,2.3,0.069,1.0,-1.2,-0.2,0.7,16.8,0.141,0.128,0.099,0.28,0.7000000000000001,30.0,0.352,0.1
31,31,110,2012,Versatile Scorer,No significant defensive role,Jordan Crawford,SG,WAS,64.0,32.0,5.5,13.6,4.3,0.289,9.4,0.451,0.446,2.5,3.2,0.793,0.7,1.9,2.6,1.4,3.0,0.9,0.1,2.2,1.7,14.7,14.5,0.488,0.313,0.233,2.8,8.1,5.4,19.3,1.7,0.2,12.8,28.1,0.3,0.7,1.1,0.029,0.4,-2.1,-1.7,0.1,15.5,0.196,0.117,0.118,0.256,1.7000000000000002,20.5,0.31299999999999994,0.1
32,32,114,2012,Creator/Facilitator,Perimeter Defender,Stephen Curry,PG,GSW,26.0,23.0,5.6,11.4,4.7,0.455,6.7,0.514,0.583,1.5,1.8,0.809,0.6,2.8,3.4,2.1,5.3,1.5,0.3,2.5,2.4,14.7,21.2,0.605,0.409,0.159,2.3,11.3,6.8,32.3,2.8,0.8,17.0,24.0,1.8,0.4,2.2,0.144,4.1,0.3,4.3,1.2,18.0,0.108,0.101,0.081,0.301,0.0,19.0,0.40900000000000003,0.1
33,33,124,2012,No significant offensive role,Perimeter Defender,Carlos Delfino,SF,MIL,54.0,53.0,3.4,8.4,4.4,0.36,4.0,0.449,0.497,0.7,0.9,0.792,0.4,3.5,3.9,1.9,2.3,1.5,0.2,1.2,1.8,9.0,11.7,0.515,0.528,0.106,1.4,13.9,7.5,11.9,2.6,0.5,12.2,15.5,0.8,1.6,2.4,0.075,-1.1,1.1,-0.1,0.8,17.3,0.214,0.06,0.044,0.155,2.0,36.4,0.527,0.2
34,34,125,2012,No significant offensive role,No significant defensive role,Luol Deng,SF,CHI,54.0,54.0,5.8,14.0,4.0,0.367,10.0,0.43,0.464,2.4,3.1,0.77,1.4,5.1,6.5,1.6,2.9,1.0,0.7,1.8,1.5,15.3,14.1,0.5,0.285,0.219,4.1,14.0,9.2,11.7,1.4,1.2,10.4,19.8,2.3,3.6,5.8,0.132,0.6,1.1,1.7,2.0,14.4,0.232,0.162,0.053,0.269,1.9,33.0,0.28400000000000003,0.1
35,35,129,2012,Versatile Scorer,No significant defensive role,DeMar DeRozan,SG,TOR,63.0,63.0,6.0,14.3,1.5,0.261,12.9,0.44,0.435,4.3,5.3,0.81,0.6,2.7,3.3,1.0,2.0,0.8,0.3,2.0,2.6,16.7,12.8,0.503,0.102,0.367,2.1,9.0,5.6,10.8,1.2,0.6,10.5,25.0,1.1,1.4,2.5,0.054,-1.4,-1.3,-2.7,-0.4,12.7,0.248,0.142,0.179,0.329,4.3,27.200000000000003,0.10200000000000009,0.1
36,36,130,2012,No significant offensive role,No significant defensive role,Boris Diaw,PF,TOT,57.0,35.0,2.7,6.2,1.7,0.313,4.4,0.496,0.489,0.4,0.6,0.629,1.2,3.7,4.9,1.8,3.6,0.6,0.4,2.0,2.2,6.4,11.2,0.498,0.282,0.1,5.5,17.3,11.3,23.8,1.2,1.3,23.4,15.5,-0.3,0.8,0.6,0.019,-1.6,-0.2,-1.8,0.1,12.6,0.319,0.16,0.063,0.177,0.6,3.0,0.2809999999999999,0.1
37,37,138,2012,Creator/Facilitator,No significant defensive role,Goran Dragić,PG,HOU,66.0,28.0,4.2,9.1,3.1,0.337,6.0,0.525,0.518,2.3,2.9,0.805,0.8,1.7,2.5,2.2,5.3,1.3,0.2,2.4,2.5,11.7,18.0,0.567,0.337,0.317,3.5,7.7,5.6,32.5,2.5,0.4,18.7,21.8,3.6,1.5,5.1,0.139,1.9,0.0,1.9,1.7,13.2,0.305,0.133,0.105,0.12,2.1999999999999997,17.8,0.33699999999999997,0.1
38,38,139,2012,No significant offensive role,No significant defensive role,Jared Dudley,SG,PHO,65.0,60.0,4.8,9.9,3.2,0.383,6.7,0.535,0.547,1.8,2.5,0.726,1.5,3.2,4.6,1.5,1.7,0.8,0.3,1.1,1.6,12.7,15.4,0.575,0.325,0.255,5.4,11.4,8.4,8.8,1.3,0.7,9.1,17.7,4.0,1.1,5.1,0.121,1.6,-0.4,1.2,1.7,14.9,0.243,0.084,0.11,0.238,0.8,34.4,0.32499999999999996,0.1
39,39,141,2012,Versatile Scorer,Paint Protector,Tim Duncan*,C,SAS,58.0,58.0,6.2,12.6,0.1,0.0,12.6,0.495,0.492,3.0,4.3,0.695,1.9,7.1,9.0,1.4,2.3,0.7,1.5,1.7,1.7,15.4,22.5,0.531,0.005,0.34,7.9,28.2,18.3,13.5,1.2,3.9,10.3,26.2,3.0,2.9,5.9,0.174,2.0,1.3,3.3,2.2,9.7,0.261,0.278,0.173,0.282,4.9,50.0,0.006000000000000005,0.1
40,40,142,2012,No significant offensive role,No significant defensive role,Mike Dunleavy,SF,MIL,55.0,3.0,4.3,9.2,3.8,0.399,5.4,0.527,0.557,2.1,2.6,0.811,0.5,3.2,3.7,1.9,2.1,0.5,0.1,1.1,1.6,12.3,16.6,0.597,0.413,0.284,2.2,13.7,7.8,13.0,1.0,0.4,9.3,19.0,3.5,0.9,4.4,0.146,2.3,-0.9,1.4,1.3,16.1,0.23,0.065,0.073,0.218,0.4,27.900000000000002,0.4139999999999999,0.1
41,41,143,2012,Versatile Scorer,Perimeter Defender,Kevin Durant,SF,OKC,66.0,66.0,9.7,19.7,5.2,0.387,14.4,0.535,0.547,6.5,7.6,0.86,0.6,7.4,8.0,0.9,3.5,1.3,1.2,3.8,2.0,28.0,26.2,0.61,0.265,0.386,1.9,20.4,11.8,17.5,1.8,2.2,14.0,31.3,8.5,3.7,12.2,0.23,6.2,0.8,7.0,5.8,13.8,0.213,0.157,0.184,0.182,8.200000000000001,4.7,0.264,0.0
42,42,147,2012,Creator/Facilitator,No significant defensive role,Monta Ellis,SG,TOT,58.0,58.0,7.8,17.9,3.5,0.308,14.5,0.462,0.463,3.8,4.7,0.796,0.3,3.1,3.4,1.9,6.0,1.5,0.3,3.1,2.3,20.4,17.5,0.509,0.193,0.264,1.1,9.6,5.3,28.6,2.1,0.6,13.2,28.7,1.6,0.9,2.6,0.059,1.0,-1.3,-0.3,0.9,13.4,0.253,0.124,0.129,0.301,2.5,29.9,0.19300000000000006,0.1
43,43,156,2012,Versatile Scorer,No significant defensive role,Tyreke Evans,SG,SAC,63.0,61.0,6.5,14.3,1.6,0.202,12.7,0.484,0.464,3.2,4.1,0.779,1.0,3.6,4.6,1.7,4.5,1.3,0.5,2.7,2.2,16.5,16.4,0.512,0.11,0.287,3.1,12.0,7.3,22.1,2.0,1.0,14.4,23.8,2.0,0.6,2.7,0.059,0.3,-0.9,-0.6,0.8,9.1,0.437,0.219,0.048,0.187,1.7000000000000002,4.0,0.10899999999999999,0.1
44,44,164,2012,Creator/Facilitator,No significant defensive role,Raymond Felton,PG,POR,60.0,56.0,4.4,10.7,3.4,0.305,7.3,0.453,0.455,1.7,2.1,0.806,0.5,2.0,2.5,2.3,6.5,1.3,0.2,2.8,2.0,11.4,13.4,0.491,0.316,0.193,1.6,7.6,4.6,33.3,2.2,0.4,19.6,20.8,0.7,1.0,1.7,0.042,-0.3,-1.2,-1.5,0.2,14.8,0.269,0.106,0.056,0.252,0.0,6.9,0.31699999999999995,0.1
45,45,167,2012,Slasher,Perimeter Defender,Landry Fields,SG,NYK,66.0,62.0,3.6,7.8,1.8,0.256,5.9,0.523,0.49,1.2,2.1,0.562,0.9,3.3,4.2,1.7,2.6,1.2,0.3,1.5,1.5,8.8,12.0,0.506,0.236,0.267,3.6,13.5,8.5,14.5,2.1,0.7,15.1,16.0,0.8,2.6,3.4,0.085,-1.1,1.1,0.0,1.0,9.9,0.442,0.154,0.09,0.078,9.700000000000001,38.0,0.2360000000000001,0.1
46,46,181,2012,No significant offensive role,No significant defensive role,Randy Foye,SG,LAC,65.0,48.0,3.9,9.9,5.1,0.386,4.8,0.41,0.496,1.1,1.3,0.859,0.4,1.7,2.1,2.0,2.2,0.7,0.4,1.1,2.0,11.0,13.5,0.522,0.511,0.132,1.7,8.1,4.9,14.2,1.5,1.2,9.7,20.7,2.4,0.8,3.2,0.092,1.1,-0.9,0.2,0.9,18.2,0.138,0.107,0.048,0.196,1.0999999999999999,24.0,0.511,0.2
47,47,184,2012,No significant offensive role,Rebounding Specialist,Channing Frye,PF,PHO,64.0,59.0,4.0,9.6,4.1,0.346,5.5,0.469,0.49,1.1,1.3,0.89,1.1,4.8,5.9,1.4,1.4,0.7,1.1,1.0,2.8,10.5,14.9,0.519,0.429,0.134,4.8,20.6,12.8,8.3,1.3,3.0,8.8,19.3,1.8,1.9,3.7,0.106,0.2,0.7,0.9,1.2,17.6,0.131,0.135,0.049,0.256,4.3999999999999995,8.7,0.42900000000000005,0.1
48,48,187,2012,No significant offensive role,No significant defensive role,Danilo Gallinari,SF,DEN,43.0,40.0,4.5,10.8,4.3,0.328,6.6,0.47,0.479,4.2,4.9,0.871,0.7,4.0,4.7,1.7,2.7,1.0,0.5,1.6,2.0,14.6,16.5,0.563,0.393,0.448,2.5,14.6,8.7,13.0,1.6,1.3,10.9,20.7,2.9,1.0,3.9,0.14,1.9,-0.1,1.8,1.3,14.9,0.318,0.084,0.03,0.176,7.1,19.1,0.3919999999999999,0.1
49,49,190,2012,Versatile Scorer,Paint Protector,Kevin Garnett*,C,BOS,60.0,60.0,6.5,13.0,0.2,0.333,12.8,0.505,0.505,2.7,3.2,0.857,1.1,7.1,8.2,1.6,2.9,0.9,1.0,1.8,2.4,15.8,20.4,0.55,0.012,0.243,4.4,25.8,15.6,17.9,1.6,2.5,11.1,24.9,2.6,4.3,6.9,0.178,1.8,2.5,4.3,2.9,12.4,0.192,0.175,0.201,0.421,4.8,0.0,0.010999999999999899,0.1
50,50,191,2012,No significant offensive role,Switchable Defender,Marc Gasol,C,MEM,65.0,65.0,5.5,11.4,0.2,0.083,11.2,0.489,0.483,3.6,4.9,0.748,1.8,7.1,8.9,1.6,3.1,1.0,1.9,1.9,3.1,14.6,18.4,0.541,0.016,0.428,5.8,23.1,14.3,14.1,1.4,4.1,12.1,19.1,4.2,4.0,8.2,0.166,1.0,2.1,3.1,3.1,9.6,0.212,0.357,0.266,0.149,3.9,8.3,0.016000000000000014,0.1
51,51,192,2012,Slasher,Switchable Defender,Pau Gasol*,PF,LAL,65.0,65.0,7.1,14.1,0.4,0.259,13.7,0.508,0.504,3.1,4.0,0.782,2.8,7.6,10.4,1.6,3.6,0.6,1.4,2.2,2.0,17.4,20.4,0.547,0.029,0.285,8.8,21.8,15.6,17.2,0.8,2.6,12.1,22.1,5.2,3.1,8.3,0.165,2.6,0.8,3.4,3.3,9.7,0.275,0.281,0.167,0.248,8.7,66.7,0.028999999999999915,0.1
52,52,193,2012,Versatile Scorer,No significant defensive role,Rudy Gay,SF,MEM,65.0,65.0,7.5,16.4,2.7,0.312,13.8,0.482,0.48,3.2,4.0,0.791,2.0,4.4,6.4,0.9,2.3,1.5,0.8,2.5,2.1,19.0,17.8,0.521,0.162,0.246,6.1,14.1,10.1,10.8,2.1,1.8,12.0,25.1,2.8,3.3,6.0,0.12,1.7,0.2,1.9,2.4,12.1,0.275,0.169,0.178,0.216,11.899999999999999,16.2,0.16199999999999992,0.0
