,level_0,index,Season,Player,Player ranked,Pos,Pos ranked,Team,Team ranked,G,G ranked,GS,GS ranked,FG,FG ranked,FGA,FGA ranked,3PA,3PA ranked,3P%,3P% ranked,2PA,2PA ranked,2P%,2P% ranked,eFG%,eFG% ranked,FT,FT ranked,FTA,FTA ranked,FT%,FT% ranked,ORB,ORB ranked,DRB,DRB ranked,TRB,TRB ranked,AST/TOV,AST/TOV ranked,AST,AST ranked,STL,STL ranked,BLK,BLK ranked,TOV,TOV ranked,PF,PF ranked,PTS,PTS ranked,PER,PER ranked,TS%,TS% ranked,3PAr,3PAr ranked,FTr,FTr ranked,ORB%,ORB% ranked,DRB%,DRB% ranked,TRB%,TRB% ranked,AST%,AST% ranked,STL%,STL% ranked,BLK%,BLK% ranked,TOV%,TOV% ranked,USG%,USG% ranked,OWS,OWS ranked,DWS,DWS ranked,WS,WS ranked,WS/48,WS/48 ranked,OBPM,OBPM ranked,DBPM,DBPM ranked,BPM,BPM ranked,VORP,VORP ranked,Average distance (ft.) of FGA,Average distance (ft.) of FGA ranked,%FGA 0-3,%FGA 0-3 ranked,%FGA 3-10,%FGA 3-10 ranked,%FGA 10-16,%FGA 10-16 ranked,%FGA 16-3P,%FGA 16-3P ranked,%FGA,%FGA ranked,%3PA,%3PA ranked,%FGA 3P,%FGA 3P ranked,std_areas_FGA,std_areas_FGA ranked
10,10,35,2012,Brandon Bass,5,PF,5,BOS,5,59.0,6,39.0,7,5.1,4,10.7,6,0.0,10,,10,10.7,3,0.479,5,0.479,7,2.2,5,2.8,5,0.81,4,1.6,3,4.6,3,6.2,4,0.8,9,0.9,10,0.6,9,0.9,2,1.1,9,2.3,4,12.5,6,14.1,8,0.524,7,0.0,10,0.258,6,6.3,3,16.3,4,11.5,4,5.1,10,1.0,10,2.2,2,8.5,10,19.8,7,1.5,7,3.2,2,4.7,4,0.122,5,-1.3,9,0.3,4,-1.0,8,0.5,8,11.8,7,0.237,6,0.1,8,0.256,1,0.407,1,8.9,2,,10,0.0,10,0.1,6
11,11,38,2012,Nicolas Batum,5,SF,5,POR,5,59.0,6,34.0,8,4.9,5,10.9,5,4.6,2,0.391,2,6.2,8,0.496,4,0.534,2,2.3,5,2.7,6,0.836,3,1.4,4,3.2,6,4.6,5,0.9,9,1.4,9,1.0,4,1.0,2,1.5,7,1.8,8,13.9,4,17.3,5,0.575,2,0.427,2,0.248,6,5.2,4,12.6,5,8.8,5,7.9,9,1.7,5,2.6,2,11.2,7,20.5,6,3.3,4,1.4,6,4.8,4,0.127,5,2.6,2,0.0,5,2.5,3,2.0,3,14.7,4,0.296,4,0.075,10,0.048,9,0.153,8,6.4,3,41.6,2,0.42800000000000005,2,0.1,6
12,12,42,2012,Marco Belinelli,5,SG,5,NOH,5,66.0,1,55.0,5,4.3,7,10.4,6,4.3,2,0.377,3,6.1,8,0.445,8,0.495,5,1.5,8,2.0,8,0.783,6,0.3,10,2.3,9,2.6,9,1.5,6,1.5,8,0.7,8,0.1,10,1.0,10,1.7,8,11.8,6,11.9,9,0.525,7,0.414,2,0.188,8,1.2,10,9.1,9,5.2,9,8.9,8,1.3,8,0.2,10,8.5,10,19.5,7,1.9,6,1.0,7,2.9,7,0.071,8,-0.4,8,-0.8,7,-1.2,9,0.4,8,18.0,1,0.147,9,0.073,10,0.073,7,0.293,2,1.2,7,29.599999999999998,4,0.41400000000000003,2,0.1,6
13,13,52,2012,Andray Blatche,5,PF,5,WAS,5,26.0,10,13.0,9,3.6,9,9.4,7,0.3,8,0.286,7,9.2,4,0.382,10,0.384,10,1.3,8,1.9,8,0.673,9,1.6,3,4.2,4,5.8,4,0.8,9,1.1,9,0.8,7,0.7,3,1.4,8,2.1,6,8.5,9,10.6,10,0.415,10,0.029,8,0.2,8,7.5,3,19.6,3,13.5,3,7.3,9,1.7,5,2.1,2,12.2,6,21.7,5,-0.8,10,0.6,9,-0.1,10,-0.011,10,-3.4,10,-1.4,9,-4.8,10,-0.4,10,11.2,7,0.273,5,0.171,4,0.139,4,0.388,1,4.1000000000000005,5,14.299999999999999,7,0.028999999999999915,8,0.1,6
14,14,57,2012,Trevor Booker,5,PF,5,WAS,5,50.0,8,32.0,8,3.6,9,6.8,10,0.0,10,0.5,1,6.8,7,0.531,2,0.532,2,1.1,9,1.9,8,0.602,10,2.4,2,4.1,4,6.5,3,0.7,10,0.8,10,1.0,4,0.9,2,1.2,8,2.8,2,8.4,9,15.4,6,0.549,4,0.006,9,0.273,5,10.6,2,18.6,3,14.5,2,5.1,10,2.0,3,2.6,2,13.2,5,15.6,9,1.6,7,1.4,6,3.0,7,0.113,6,-0.8,9,0.0,5,-0.8,8,0.4,8,7.6,9,0.452,2,0.249,2,0.073,7,0.22,5,12.9,1,0.0,10,0.006000000000000005,9,0.2,2
15,15,58,2012,Carlos Boozer,5,PF,5,CHI,5,66.0,1,66.0,1,6.8,2,12.8,3,0.0,10,0.0,10,12.7,2,0.533,2,0.532,2,1.4,8,2.1,7,0.693,9,1.7,3,6.8,1,8.5,2,1.1,8,1.9,7,1.0,4,0.4,5,1.7,6,2.5,3,15.0,3,19.7,3,0.549,4,0.001,10,0.163,9,6.7,3,25.3,1,16.1,2,11.8,7,1.7,5,0.9,6,11.3,7,23.8,4,3.3,4,4.3,1,7.6,1,0.187,1,1.1,5,1.6,2,2.7,3,2.3,3,9.9,8,0.296,4,0.166,5,0.259,1,0.278,3,3.6999999999999997,5,0.0,10,0.0010000000000000009,10,0.1,6
16,16,59,2012,Chris Bosh*,5,PF,5,MIA,5,57.0,7,57.0,4,6.9,2,14.2,2,0.6,8,0.286,7,13.5,2,0.496,4,0.493,6,4.0,2,4.9,2,0.821,3,1.6,3,6.3,2,7.9,2,0.9,9,1.8,8,0.9,5,0.8,3,2.1,4,2.2,5,18.0,2,18.9,3,0.551,4,0.043,8,0.346,3,5.8,4,20.5,2,13.5,3,9.1,8,1.3,8,1.8,3,11.2,7,24.2,3,3.6,3,3.3,1,6.9,2,0.165,2,1.0,5,-0.2,6,0.8,6,1.4,4,10.6,7,0.31,4,0.18,3,0.154,3,0.314,2,9.0,2,45.7,1,0.04200000000000004,8,0.1,6
17,17,63,2012,Elton Brand,5,C,5,PHI,5,60.0,6,60.0,3,4.8,5,9.7,7,0.0,10,0.0,10,9.7,4,0.495,4,0.494,5,1.4,8,1.9,8,0.733,8,2.4,2,4.7,3,7.2,3,1.5,6,1.6,8,1.0,4,1.6,1,1.1,9,2.9,1,11.0,7,18.0,4,0.521,7,0.002,10,0.2,8,9.2,2,18.3,3,13.7,3,9.2,8,1.8,4,4.2,1,9.3,9,18.9,8,2.5,5,3.6,1,6.1,3,0.168,2,-0.2,7,1.8,1,1.6,4,1.6,4,10.3,8,0.165,9,0.255,2,0.435,1,0.143,8,3.8,5,100.0,1,0.0020000000000000018,10,0.1,6
18,18,66,2012,Ronnie Brewer,5,SG,5,CHI,5,66.0,1,43.0,6,2.9,10,6.7,10,1.0,8,0.275,7,5.7,8,0.455,7,0.448,10,0.8,10,1.5,9,0.56,10,1.1,5,2.4,8,3.5,7,2.3,2,2.1,7,1.1,4,0.3,7,0.9,10,1.0,10,6.9,10,12.3,9,0.465,10,0.155,7,0.225,7,5.0,4,10.6,7,7.9,6,12.7,6,2.4,2,0.9,6,10.8,8,15.3,10,1.0,8,2.9,2,3.9,5,0.113,6,-1.5,10,2.2,1,0.7,6,1.1,6,12.3,6,0.369,3,0.058,10,0.072,8,0.346,1,8.799999999999999,2,69.6,1,0.15500000000000003,7,0.1,6
19,19,68,2012,MarShon Brooks,5,SG,5,NJN,5,56.0,7,47.0,6,4.9,5,11.4,4,2.7,5,0.313,6,8.8,5,0.463,7,0.465,8,2.0,6,2.6,6,0.764,7,1.3,4,2.3,9,3.6,7,1.1,8,2.3,6,0.9,5,0.3,7,2.1,4,2.1,6,12.6,5,12.9,9,0.502,9,0.234,6,0.231,7,4.8,5,9.4,8,7.0,7,14.6,5,1.7,5,0.7,7,14.3,3,22.9,4,0.5,9,0.3,10,0.8,10,0.022,10,-0.7,8,-1.7,10,-2.4,10,-0.2,10,13.5,5,0.222,7,0.173,4,0.156,3,0.214,5,2.0,6,18.0,6,0.235,6,0.0,10
20,20,72,2012,Kobe Bryant*,5,SG,5,LAL,5,58.0,6,58.0,4,9.9,1,23.0,1,4.9,1,0.303,7,18.1,1,0.464,7,0.462,9,6.6,1,7.8,1,0.845,3,1.1,5,4.3,4,5.4,4,1.3,7,4.6,3,1.2,3,0.3,7,3.5,1,1.8,8,27.9,1,21.9,1,0.527,6,0.215,6,0.338,3,3.5,5,11.8,6,7.8,6,23.7,3,1.6,6,0.6,8,11.7,7,35.7,1,4.2,2,2.0,4,6.2,3,0.132,4,4.2,1,-0.9,8,3.3,2,2.9,2,15.0,3,0.132,9,0.164,5,0.197,1,0.293,2,2.3,6,10.8,8,0.21399999999999997,6,0.0,10
21,21,75,2012,Caron Butler,5,SF,5,LAC,5,63.0,4,63.0,2,4.6,6,11.2,5,4.1,3,0.358,4,7.1,6,0.435,9,0.472,8,1.4,8,1.7,8,0.813,4,0.7,7,3.0,6,3.7,6,1.0,8,1.2,9,0.8,7,0.1,10,1.2,8,2.0,7,12.0,6,11.7,9,0.501,9,0.365,3,0.152,9,2.8,6,12.0,6,7.3,6,6.8,9,1.5,6,0.4,9,9.3,9,20.4,6,1.2,8,1.1,7,2.3,8,0.059,9,-0.8,9,-1.2,9,-2.0,10,0.0,10,17.2,2,0.146,9,0.081,9,0.092,5,0.316,2,2.8000000000000003,6,35.4,3,0.365,3,0.1,6
22,22,79,2012,Andrew Bynum,5,C,5,LAL,5,60.0,6,60.0,3,7.4,1,13.3,3,0.1,9,0.2,9,13.2,2,0.56,1,0.558,1,3.9,2,5.6,1,0.692,9,3.2,1,8.6,1,11.8,1,0.6,10,1.4,9,0.5,10,1.9,1,2.5,2,1.7,8,18.7,2,22.9,1,0.594,1,0.006,9,0.425,2,10.6,2,26.1,1,18.7,1,7.4,9,0.7,10,4.0,1,13.9,4,23.8,4,4.8,2,3.3,1,8.0,1,0.183,1,2.7,2,0.2,5,2.9,3,2.6,2,4.6,10,0.476,1,0.435,1,0.068,8,0.015,10,17.599999999999998,1,20.0,6,0.005999999999999894,9,0.2,2
23,23,81,2012,José Calderón,5,PG,5,TOR,5,53.0,8,53.0,5,4.1,7,9.0,8,3.0,5,0.371,3,6.0,8,0.5,3,0.519,3,1.1,9,1.3,10,0.882,1,0.4,9,2.7,7,3.0,8,4.4,1,8.8,1,0.9,5,0.1,10,2.0,4,1.8,8,10.5,8,16.7,5,0.547,4,0.333,4,0.143,10,1.3,9,9.1,9,5.2,9,44.2,1,1.4,7,0.1,10,17.0,2,16.0,9,3.9,2,1.2,7,5.1,4,0.136,4,2.4,3,-0.7,7,1.7,4,1.7,4,18.5,1,0.107,10,0.034,10,0.086,6,0.44,1,0.0,10,3.8,9,0.33299999999999996,4,0.2,2
24,24,92,2012,Vince Carter,5,SG,5,DAL,5,61.0,5,40.0,7,3.7,8,8.9,8,3.4,4,0.361,4,5.5,9,0.442,9,0.48,7,1.6,7,1.9,8,0.826,3,0.5,8,2.8,7,3.4,7,1.6,5,2.3,6,0.9,5,0.4,5,1.4,8,2.2,5,10.1,8,13.6,8,0.519,7,0.378,3,0.212,8,2.3,7,12.5,5,7.5,6,15.0,5,1.9,4,1.3,4,12.4,6,20.4,6,1.0,8,1.8,5,2.9,7,0.09,7,-0.7,8,0.8,3,0.1,7,0.8,7,14.7,4,0.227,7,0.146,6,0.09,6,0.159,8,4.3999999999999995,4,24.9,5,0.378,3,0.1,6
25,25,94,2012,Mario Chalmers,5,PG,5,MIA,5,64.0,3,64.0,2,3.5,9,7.8,9,4.1,3,0.388,2,3.7,10,0.513,2,0.549,1,1.3,8,1.6,9,0.792,5,0.3,10,2.4,8,2.7,9,1.6,5,3.5,4,1.5,2,0.2,8,2.2,3,2.6,2,9.8,8,12.9,9,0.578,2,0.522,1,0.203,8,1.1,10,9.8,8,5.6,8,19.0,4,2.8,1,0.5,8,20.7,1,17.4,9,1.5,7,2.8,2,4.3,5,0.112,6,-0.8,9,1.2,2,0.4,6,1.1,6,16.9,2,0.187,8,0.118,7,0.074,7,0.098,9,0.2,9,28.499999999999996,4,0.523,1,0.2,2
26,26,95,2012,Tyson Chandler,5,C,5,NYK,5,62.0,5,62.0,2,3.9,8,5.7,10,0.0,10,0.0,10,5.7,8,0.683,1,0.679,1,3.5,3,5.1,2,0.689,9,3.4,1,6.5,1,9.9,1,0.6,10,0.9,10,0.9,5,1.4,1,1.6,7,3.0,1,11.3,7,18.7,3,0.708,1,0.006,9,0.887,1,11.8,1,22.7,2,17.2,1,4.3,10,1.4,7,3.4,1,17.1,2,13.0,10,5.8,1,3.6,1,9.5,1,0.22,1,1.2,5,1.1,2,2.3,3,2.2,3,2.3,10,0.82,1,0.152,5,0.014,10,0.008,10,40.300000000000004,1,50.0,1,0.006000000000000005,9,0.3,1
27,27,101,2012,Darren Collison,5,PG,5,IND,5,60.0,6,56.0,4,3.8,8,8.7,8,1.6,7,0.362,4,7.2,6,0.457,7,0.472,8,2.1,6,2.6,6,0.83,3,0.5,8,2.6,8,3.1,8,2.5,2,4.8,2,0.8,7,0.2,8,1.9,5,1.7,8,10.4,8,13.6,8,0.526,6,0.18,6,0.293,4,1.8,8,9.3,8,5.6,8,24.9,2,1.4,7,0.6,8,16.2,2,17.0,9,2.3,5,1.5,6,3.8,6,0.098,7,0.3,6,-0.5,7,-0.2,7,0.9,6,12.9,6,0.26,6,0.143,6,0.136,4,0.281,3,0.8,8,36.199999999999996,3,0.17999999999999994,6,0.1,6
28,28,103,2012,Mike Conley,5,PG,5,MEM,5,62.0,5,61.0,3,4.8,5,11.0,5,2.6,5,0.377,3,8.5,5,0.45,8,0.477,7,2.2,5,2.5,6,0.861,2,0.4,9,2.2,9,2.5,9,3.2,1,6.5,1,2.2,1,0.2,8,2.0,4,2.1,6,12.7,5,16.8,5,0.523,7,0.232,6,0.231,7,1.2,10,7.4,10,4.2,10,29.8,2,3.3,1,0.4,9,14.2,4,18.3,8,3.6,3,2.8,2,6.4,2,0.141,4,1.0,5,1.4,2,2.4,3,2.4,2,13.2,6,0.282,5,0.167,4,0.061,9,0.257,3,0.0,10,21.4,6,0.23299999999999998,6,0.1,6
29,29,108,2012,DeMarcus Cousins,5,C,5,SAC,5,64.0,3,62.0,2,7.0,2,15.6,2,0.2,8,0.143,9,15.4,1,0.453,8,0.449,9,4.1,2,5.8,1,0.702,8,4.1,1,6.8,1,11.0,1,0.6,10,1.6,8,1.5,2,1.2,2,2.7,2,4.0,1,18.1,2,21.7,2,0.499,9,0.014,9,0.373,2,14.2,1,25.9,1,19.8,1,9.5,8,2.4,2,2.8,2,12.8,5,29.7,1,2.1,6,2.2,4,4.2,5,0.104,6,0.4,6,-1.3,9,-0.8,8,0.6,8,7.5,9,0.422,2,0.285,1,0.071,8,0.207,6,8.0,2,28.599999999999998,4,0.015000000000000124,9,0.2,2
30,30,109,2012,Jamal Crawford,5,PG,5,POR,5,60.0,6,6.0,10,4.7,6,12.3,4,4.3,2,0.308,7,8.0,5,0.426,10,0.438,10,3.2,3,3.4,4,0.927,1,0.3,10,1.7,10,2.0,10,1.7,4,3.2,4,0.9,5,0.2,8,1.9,5,1.2,10,14.0,4,15.7,6,0.506,8,0.353,3,0.28,5,1.1,10,7.5,10,4.3,10,20.5,3,1.8,4,0.7,7,11.8,7,26.6,2,1.6,7,0.7,9,2.3,8,0.069,8,1.0,5,-1.2,9,-0.2,7,0.7,7,16.8,2,0.141,9,0.128,7,0.099,5,0.28,3,0.7000000000000001,8,30.0,4,0.352,3,0.1,6
31,31,110,2012,Jordan Crawford,5,SG,5,WAS,5,64.0,3,32.0,8,5.5,4,13.6,2,4.3,2,0.289,7,9.4,4,0.451,8,0.446,10,2.5,4,3.2,4,0.793,5,0.7,7,1.9,10,2.6,9,1.4,6,3.0,4,0.9,5,0.1,10,2.2,3,1.7,8,14.7,4,14.5,7,0.488,10,0.313,4,0.233,7,2.8,6,8.1,9,5.4,9,19.3,4,1.7,5,0.2,10,12.8,5,28.1,1,0.3,10,0.7,9,1.1,10,0.029,10,0.4,6,-2.1,10,-1.7,9,0.1,9,15.5,3,0.196,8,0.117,7,0.118,4,0.256,4,1.7000000000000002,7,20.5,6,0.31299999999999994,4,0.1,6
32,32,114,2012,Stephen Curry,5,PG,5,GSW,5,26.0,10,23.0,9,5.6,3,11.4,4,4.7,2,0.455,1,6.7,7,0.514,2,0.583,1,1.5,8,1.8,8,0.809,4,0.6,7,2.8,7,3.4,7,2.1,3,5.3,2,1.5,2,0.3,7,2.5,2,2.4,3,14.7,4,21.2,2,0.605,1,0.409,2,0.159,9,2.3,7,11.3,7,6.8,7,32.3,2,2.8,1,0.8,6,17.0,2,24.0,3,1.8,6,0.4,10,2.2,8,0.144,3,4.1,1,0.3,4,4.3,1,1.2,5,18.0,1,0.108,10,0.101,8,0.081,7,0.301,2,0.0,10,19.0,6,0.40900000000000003,2,0.1,6
33,33,124,2012,Carlos Delfino,5,SF,5,MIL,5,54.0,8,53.0,5,3.4,9,8.4,9,4.4,2,0.36,4,4.0,10,0.449,8,0.497,5,0.7,10,0.9,10,0.792,5,0.4,9,3.5,5,3.9,6,1.9,3,2.3,6,1.5,2,0.2,8,1.2,8,1.8,8,9.0,9,11.7,9,0.515,7,0.528,1,0.106,10,1.4,9,13.9,5,7.5,6,11.9,7,2.6,2,0.5,8,12.2,6,15.5,9,0.8,9,1.6,5,2.4,8,0.075,8,-1.1,9,1.1,2,-0.1,7,0.8,7,17.3,2,0.214,7,0.06,10,0.044,10,0.155,8,2.0,6,36.4,3,0.527,1,0.2,2
34,34,125,2012,Luol Deng,5,SF,5,CHI,5,54.0,8,54.0,5,5.8,3,14.0,2,4.0,3,0.367,3,10.0,4,0.43,9,0.464,8,2.4,5,3.1,5,0.77,7,1.4,4,5.1,3,6.5,3,1.6,5,2.9,4,1.0,4,0.7,3,1.8,6,1.5,9,15.3,3,14.1,8,0.5,9,0.285,5,0.219,7,4.1,5,14.0,5,9.2,5,11.7,7,1.4,7,1.2,5,10.4,8,19.8,7,2.3,5,3.6,1,5.8,3,0.132,4,0.6,6,1.1,2,1.7,4,2.0,3,14.4,4,0.232,7,0.162,5,0.053,9,0.269,3,1.9,6,33.0,3,0.28400000000000003,5,0.1,6
35,35,129,2012,DeMar DeRozan,5,SG,5,TOR,5,63.0,4,63.0,2,6.0,3,14.3,2,1.5,7,0.261,8,12.9,2,0.44,9,0.435,10,4.3,2,5.3,2,0.81,4,0.6,7,2.7,7,3.3,8,1.0,8,2.0,7,0.8,7,0.3,7,2.0,4,2.6,2,16.7,3,12.8,9,0.503,8,0.102,7,0.367,2,2.1,8,9.0,9,5.6,8,10.8,7,1.2,8,0.6,8,10.5,8,25.0,3,1.1,8,1.4,6,2.5,8,0.054,9,-1.4,9,-1.3,9,-2.7,10,-0.4,10,12.7,6,0.248,6,0.142,6,0.179,2,0.329,1,4.3,4,27.200000000000003,4,0.10200000000000009,7,0.1,6
