,level_0,index,Season,Offensive Profile,Defensive Profile,Player,Pos,Team,G,GS,FG,FGA,3PA,3P%,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST/TOV,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Average distance (ft.) of FGA,%FGA 0-3,%FGA 3-10,%FGA 10-16,%FGA 16-3P,%FGA,%3PA,%FGA 3P,std_areas_FGA
16,16,60,2010,Slasher,Paint Protector,Andrew Bogut,C,MIL,69.0,69.0,6.9,13.2,0.0,0.0,13.2,0.521,0.52,2.2,3.4,0.629,3.0,7.1,10.2,0.9,1.8,0.6,2.5,1.9,3.2,15.9,20.7,0.54,0.002,0.26,10.1,26.4,17.9,10.3,0.9,6.2,11.4,23.3,2.6,4.8,7.5,0.161,0.8,2.2,3.1,2.8,4.3,0.447,0.468,0.069,0.013,7.6,0.0,0.0030000000000000027,0.2
17,17,63,2010,Slasher,Perimeter Defender,Carlos Boozer,PF,UTA,78.0,78.0,7.9,14.1,0.0,,14.1,0.562,0.562,3.7,4.9,0.742,2.3,8.9,11.2,1.2,3.2,1.1,0.5,2.7,3.5,19.5,21.3,0.599,0.0,0.35,8.2,29.9,19.4,15.8,1.6,1.1,14.3,24.8,5.3,4.6,9.9,0.178,2.4,1.1,3.4,3.7,6.8,0.456,0.204,0.148,0.192,6.9,,0.0,0.2
18,18,64,2010,Slasher,Rebounding Specialist,Chris Bosh*,C,TOR,70.0,70.0,8.6,16.5,0.3,0.364,16.2,0.521,0.522,6.7,8.4,0.797,2.9,7.9,10.8,1.0,2.4,0.6,1.0,2.4,2.4,24.0,25.0,0.592,0.019,0.509,9.9,25.2,17.7,11.5,0.9,2.1,10.7,28.7,7.9,1.7,9.6,0.182,4.8,-1.2,3.6,3.6,8.8,0.351,0.217,0.189,0.224,8.799999999999999,9.1,0.019000000000000128,0.1
19,19,67,2010,Versatile Scorer,No significant defensive role,Elton Brand,PF,PHI,76.0,57.0,5.4,11.3,0.0,0.0,11.3,0.481,0.48,2.3,3.1,0.738,2.4,3.7,6.1,0.8,1.4,1.1,1.1,1.7,3.1,13.1,15.7,0.518,0.001,0.272,9.0,14.7,11.8,7.9,1.9,2.7,12.0,21.7,1.6,1.9,3.5,0.073,-1.1,-0.7,-1.8,0.1,9.2,0.261,0.225,0.372,0.141,4.1000000000000005,0.0,0.0010000000000000009,0.1
20,20,68,2010,Versatile Scorer,No significant defensive role,Corey Brewer,SG,MIN,82.0,82.0,5.0,11.6,2.9,0.346,8.7,0.459,0.474,2.0,3.1,0.648,0.9,2.5,3.4,1.2,2.4,1.4,0.4,2.0,2.7,13.0,12.1,0.502,0.25,0.27,3.1,9.6,6.3,12.5,2.4,0.9,13.4,21.5,-0.4,1.4,1.0,0.02,-2.1,-0.1,-2.2,-0.1,12.9,0.335,0.083,0.075,0.257,6.0,26.200000000000003,0.25,0.1
21,21,69,2010,No significant offensive role,Perimeter Defender,Ronnie Brewer,SG,TOT,58.0,53.0,3.6,7.4,0.5,0.258,6.9,0.505,0.497,1.5,2.3,0.639,0.8,2.4,3.2,3.0,2.7,1.6,0.3,0.9,1.4,8.8,12.5,0.524,0.072,0.31,3.1,9.4,6.4,12.7,2.7,0.7,9.8,13.9,1.6,2.2,3.7,0.103,-0.8,2.0,1.1,1.4,9.4,0.517,0.023,0.054,0.333,16.1,6.5,0.07299999999999995,0.2
22,22,77,2010,Creator/Facilitator,No significant defensive role,Aaron Brooks,PG,HOU,82.0,82.0,7.0,16.2,6.4,0.398,9.8,0.454,0.511,3.0,3.6,0.822,0.7,2.0,2.6,1.9,5.3,0.8,0.2,2.8,2.4,19.6,16.0,0.549,0.394,0.224,2.0,6.6,4.2,25.6,1.2,0.3,13.7,25.7,3.9,1.6,5.5,0.091,2.3,-1.6,0.7,1.9,15.2,0.258,0.087,0.099,0.162,0.0,14.299999999999999,0.394,0.1
23,23,87,2010,Versatile Scorer,No significant defensive role,Kobe Bryant*,SG,LAL,73.0,73.0,9.8,21.5,4.1,0.329,17.4,0.487,0.488,6.0,7.4,0.811,1.1,4.3,5.4,1.6,5.0,1.5,0.3,3.2,2.6,27.0,21.9,0.545,0.192,0.345,3.1,12.2,7.7,23.8,2.1,0.5,11.4,32.3,5.4,4.0,9.4,0.16,3.9,0.2,4.1,4.4,13.5,0.212,0.132,0.221,0.243,2.5,10.0,0.19200000000000006,0.0
24,24,89,2010,Versatile Scorer,No significant defensive role,Caron Butler,SF-SG,TOT,74.0,74.0,6.1,14.2,2.0,0.29,12.2,0.45,0.448,3.6,4.3,0.838,1.4,4.8,6.2,1.0,2.1,1.6,0.3,2.2,2.6,16.3,13.7,0.507,0.138,0.3,4.3,14.9,9.5,9.2,2.2,0.7,11.9,22.1,0.6,2.9,3.5,0.061,-1.3,0.0,-1.3,0.5,13.7,0.249,0.104,0.087,0.422,3.4000000000000004,28.999999999999996,0.13800000000000012,0.1
25,25,92,2010,No significant offensive role,No significant defensive role,Rasual Butler,SF,LAC,82.0,64.0,4.3,10.6,5.3,0.336,5.3,0.482,0.493,1.5,1.8,0.841,0.5,2.5,2.9,1.4,1.4,0.4,0.8,1.0,1.5,11.9,10.7,0.524,0.497,0.167,1.7,8.7,5.1,6.8,0.7,1.9,7.8,17.0,1.8,0.9,2.7,0.048,-0.8,-1.1,-1.9,0.1,18.5,0.129,0.036,0.114,0.225,3.5999999999999996,33.6,0.496,0.2
26,26,93,2010,Paint Threat,Switchable Defender,Andrew Bynum,C,LAL,65.0,65.0,6.0,10.6,0.0,0.0,10.6,0.571,0.57,3.0,4.0,0.739,2.7,5.6,8.3,0.6,1.0,0.5,1.4,1.8,3.0,15.0,20.2,0.608,0.001,0.379,10.1,20.4,15.3,5.8,0.9,3.6,12.5,20.8,4.4,3.4,7.8,0.188,1.1,0.4,1.5,1.8,4.0,0.536,0.346,0.094,0.022,18.6,100.0,0.0020000000000000018,0.2
27,27,94,2010,Creator/Facilitator,No significant defensive role,Will Bynum,PG,DET,63.0,20.0,3.8,8.5,0.9,0.218,7.6,0.47,0.455,2.3,2.8,0.798,0.4,1.9,2.3,2.5,4.5,0.9,0.1,1.8,2.3,10.0,13.8,0.513,0.103,0.333,1.6,9.2,5.2,28.2,1.8,0.4,15.8,20.1,1.3,0.6,1.9,0.054,-1.0,-1.3,-2.2,-0.1,11.2,0.358,0.11,0.116,0.313,0.6,41.8,0.10299999999999998,0.1
28,28,95,2010,No significant offensive role,No significant defensive role,José Calderón,PG,TOR,68.0,39.0,4.0,8.4,2.5,0.398,5.8,0.519,0.542,1.2,1.5,0.798,0.3,1.8,2.1,3.9,5.9,0.7,0.1,1.5,2.0,10.3,16.5,0.569,0.301,0.183,1.5,7.5,4.6,33.8,1.3,0.3,13.9,17.9,4.2,0.0,4.2,0.111,2.5,-1.9,0.6,1.2,15.7,0.257,0.025,0.069,0.349,0.0,22.2,0.30000000000000004,0.1
29,29,96,2010,No significant offensive role,Paint Protector,Marcus Camby,PF-C,TOT,74.0,74.0,3.2,6.8,0.1,0.286,6.7,0.478,0.477,1.1,1.6,0.639,3.4,8.4,11.8,2.1,2.5,1.3,2.0,1.2,2.2,7.5,17.9,0.501,0.014,0.244,12.7,31.9,22.2,12.3,2.2,4.8,14.1,12.8,2.5,4.3,6.8,0.142,0.7,2.6,3.3,3.1,7.5,0.511,0.1,0.122,0.253,4.6,57.099999999999994,0.014000000000000012,0.2
30,30,105,2010,Versatile Scorer,No significant defensive role,Vince Carter,SG,ORL,75.0,74.0,5.8,13.5,4.3,0.367,9.2,0.456,0.486,3.4,4.1,0.84,0.4,3.5,3.9,2.2,3.1,0.7,0.2,1.4,2.5,16.6,17.1,0.541,0.319,0.301,1.7,12.6,7.3,17.8,1.2,0.6,8.4,25.2,4.4,3.0,7.4,0.154,1.6,0.4,2.0,2.3,14.7,0.244,0.092,0.14,0.205,3.0,19.1,0.31900000000000006,0.1
31,31,106,2010,No significant offensive role,No significant defensive role,Omri Casspi,SF,SAC,77.0,31.0,3.9,8.7,2.6,0.369,6.1,0.48,0.502,1.5,2.3,0.672,1.0,3.6,4.5,0.9,1.2,0.7,0.2,1.3,1.6,10.3,13.0,0.529,0.302,0.259,4.4,16.5,10.4,7.7,1.4,0.6,11.6,19.4,1.1,1.4,2.5,0.063,-0.3,-0.8,-1.1,0.4,13.0,0.274,0.201,0.057,0.167,4.8,27.1,0.30099999999999993,0.1
32,32,107,2010,No significant offensive role,Perimeter Defender,Mario Chalmers,PG,MIA,73.0,22.0,2.5,6.2,3.2,0.318,3.0,0.491,0.483,1.1,1.5,0.745,0.3,1.5,1.8,2.0,3.4,1.2,0.2,1.7,2.4,7.1,10.7,0.519,0.52,0.242,1.6,7.1,4.4,21.0,2.7,0.5,19.7,16.3,0.3,2.4,2.7,0.072,-2.3,1.1,-1.3,0.3,17.4,0.2,0.09,0.07,0.119,0.8999999999999999,16.5,0.5209999999999999,0.2
33,33,109,2010,Versatile Scorer,No significant defensive role,Wilson Chandler,SG,NYK,65.0,64.0,6.3,13.2,2.3,0.267,10.9,0.524,0.502,2.0,2.5,0.806,1.4,3.9,5.4,1.2,2.1,0.7,0.8,1.7,2.8,15.3,13.7,0.534,0.174,0.186,4.5,12.7,8.5,9.8,1.0,1.6,10.4,20.2,1.8,0.9,2.7,0.057,-1.0,-1.1,-2.1,0.0,11.0,0.37,0.134,0.081,0.241,5.800000000000001,38.7,0.17400000000000004,0.1
34,34,114,2010,Creator/Facilitator,No significant defensive role,Darren Collison,PG,NOH,76.0,37.0,4.9,10.4,1.5,0.4,8.9,0.49,0.506,1.9,2.3,0.851,0.5,2.0,2.5,2.1,5.7,1.0,0.1,2.7,1.2,12.4,16.5,0.546,0.146,0.221,2.2,8.6,5.3,32.9,1.9,0.1,18.9,23.1,1.9,1.1,2.9,0.067,0.9,-1.8,-0.8,0.6,11.5,0.335,0.106,0.161,0.252,1.9,22.6,0.14600000000000002,0.1
35,35,116,2010,No significant offensive role,No significant defensive role,Mike Conley,PG,MEM,80.0,80.0,4.6,10.4,2.7,0.387,7.7,0.464,0.494,1.7,2.3,0.743,0.4,2.0,2.4,2.5,5.3,1.4,0.2,2.1,2.2,12.0,13.9,0.526,0.255,0.225,1.4,7.3,4.3,24.8,2.2,0.4,15.7,18.4,2.6,1.3,4.0,0.074,0.0,-0.6,-0.6,0.9,12.3,0.337,0.127,0.09,0.19,0.1,28.299999999999997,0.256,0.1
36,36,120,2010,Versatile Scorer,No significant defensive role,Jamal Crawford,SG,ATL,79.0,0.0,6.3,14.0,5.4,0.382,8.6,0.491,0.523,3.4,4.0,0.857,0.4,2.1,2.5,1.8,3.0,0.8,0.2,1.7,1.7,18.0,18.4,0.573,0.386,0.285,1.6,8.0,4.8,16.1,1.3,0.4,9.9,25.8,5.6,1.7,7.3,0.143,3.5,-1.1,2.4,2.7,16.7,0.165,0.1,0.089,0.26,0.5,36.5,0.386,0.1
37,37,124,2010,Versatile Scorer,No significant defensive role,Stephen Curry,PG,GSW,80.0,77.0,6.6,14.3,4.8,0.437,9.5,0.474,0.535,2.2,2.5,0.885,0.6,3.9,4.5,2.0,5.9,1.9,0.2,3.0,3.2,17.5,16.3,0.568,0.332,0.175,1.8,12.0,6.8,24.6,2.5,0.5,16.5,21.8,3.0,1.6,4.7,0.077,1.1,-0.5,0.7,2.0,16.5,0.19,0.074,0.113,0.29,0.0,17.9,0.33299999999999996,0.1
38,38,126,2010,Paint Threat,Paint Protector,Samuel Dalembert,C,PHI,82.0,80.0,3.5,6.4,0.0,,6.4,0.545,0.545,1.2,1.6,0.729,2.9,6.6,9.6,0.5,0.8,0.5,1.8,1.5,3.1,8.1,16.8,0.573,0.0,0.254,13.1,30.7,21.8,4.7,1.0,5.6,17.5,15.1,2.3,3.0,5.2,0.118,-1.2,0.3,-0.9,0.6,5.0,0.549,0.207,0.161,0.084,22.0,,-0.001000000000000112,0.2
39,39,129,2010,Creator/Facilitator,No significant defensive role,Baron Davis,PG,LAC,75.0,73.0,5.5,13.5,3.9,0.277,9.6,0.459,0.446,3.2,3.9,0.821,0.7,2.9,3.5,2.9,8.0,1.7,0.6,2.8,2.8,15.3,17.4,0.501,0.292,0.287,2.4,9.9,6.1,39.6,2.6,1.3,15.6,24.3,2.5,2.1,4.5,0.086,1.5,0.0,1.5,2.2,13.3,0.33,0.089,0.09,0.2,0.8,10.5,0.2909999999999999,0.1
40,40,134,2010,No significant offensive role,Perimeter Defender,Carlos Delfino,SF,MIL,75.0,66.0,4.0,9.8,4.9,0.367,4.9,0.45,0.5,1.2,1.6,0.782,0.7,4.6,5.3,1.7,2.7,1.1,0.3,1.6,1.8,11.0,12.9,0.526,0.499,0.163,2.4,18.0,9.8,14.0,1.8,0.7,13.2,18.0,1.1,3.7,4.8,0.101,-0.1,1.5,1.5,2.0,17.1,0.216,0.056,0.038,0.191,2.3,39.5,0.499,0.2
41,41,135,2010,Versatile Scorer,No significant defensive role,Luol Deng,SF,CHI,70.0,69.0,6.8,14.5,1.2,0.386,13.3,0.474,0.482,3.6,4.7,0.764,1.9,5.4,7.3,1.1,2.0,0.9,0.9,1.9,1.8,17.6,16.1,0.531,0.082,0.325,5.6,15.8,10.7,9.1,1.3,1.8,10.4,21.9,2.5,3.4,5.9,0.106,0.7,0.3,1.0,2.0,12.2,0.294,0.114,0.089,0.421,3.5000000000000004,78.3,0.08200000000000007,0.1
42,42,137,2010,No significant offensive role,No significant defensive role,Boris Diaw,PF,CHA,82.0,82.0,4.5,9.4,2.5,0.32,6.9,0.541,0.525,1.4,1.8,0.769,1.6,3.6,5.2,1.8,4.0,0.7,0.7,2.2,2.7,11.3,12.8,0.552,0.266,0.19,5.5,11.9,8.8,18.9,1.1,1.6,17.5,16.2,2.4,3.8,6.2,0.103,-0.1,0.9,0.8,2.0,11.6,0.387,0.129,0.049,0.168,0.8,9.2,0.2669999999999999,0.1
43,43,148,2010,No significant offensive role,No significant defensive role,Chris Douglas-Roberts,SF,NJN,67.0,38.0,3.8,8.6,0.8,0.259,7.7,0.464,0.457,2.0,2.3,0.847,0.7,2.3,3.0,1.0,1.4,0.8,0.3,1.4,1.5,9.8,11.5,0.512,0.094,0.274,2.9,10.7,6.6,9.5,1.7,0.8,13.1,19.6,-0.2,0.9,0.7,0.02,-2.2,-0.9,-3.2,-0.5,9.1,0.44,0.119,0.124,0.223,4.2,66.7,0.09400000000000008,0.1
44,44,151,2010,Pure Shooter/Stretcher,Perimeter Defender,Jared Dudley,SF,PHO,82.0,1.0,2.7,6.0,3.2,0.458,2.8,0.461,0.582,1.3,1.7,0.754,1.2,2.2,3.4,1.7,1.4,1.0,0.2,0.8,2.0,8.2,13.6,0.612,0.535,0.282,5.9,9.8,8.0,7.9,2.0,0.6,11.0,13.7,4.0,1.3,5.3,0.129,1.4,0.7,2.1,2.1,15.9,0.271,0.065,0.033,0.096,1.0,46.2,0.535,0.2
45,45,152,2010,No significant offensive role,No significant defensive role,Chris Duhon,PG,NYK,67.0,59.0,2.5,6.7,3.9,0.349,2.9,0.404,0.472,1.0,1.4,0.716,0.4,2.2,2.7,3.5,5.6,0.9,0.0,1.6,1.2,7.4,10.7,0.501,0.572,0.211,1.5,8.4,4.9,25.9,1.5,0.1,18.2,13.1,1.5,0.5,1.9,0.045,-1.2,-1.3,-2.5,-0.3,17.7,0.224,0.062,0.024,0.118,0.0,10.100000000000001,0.572,0.2
46,46,153,2010,Versatile Scorer,Paint Protector,Tim Duncan*,C,SAS,78.0,77.0,7.2,13.9,0.1,0.182,13.7,0.522,0.519,3.5,4.8,0.725,2.8,7.3,10.1,1.8,3.2,0.6,1.5,1.8,1.9,17.9,24.7,0.56,0.01,0.346,10.8,26.8,18.9,17.8,1.0,3.5,10.1,26.0,6.4,4.5,10.9,0.215,4.4,1.8,6.1,5.0,8.3,0.303,0.309,0.238,0.14,3.2,0.0,0.010000000000000009,0.1
47,47,155,2010,Versatile Scorer,Perimeter Defender,Kevin Durant,SF,OKC,82.0,82.0,9.7,20.3,4.3,0.365,16.1,0.506,0.514,9.2,10.2,0.9,1.3,6.3,7.6,0.8,2.8,1.4,1.0,3.3,2.1,30.1,26.2,0.607,0.21,0.504,3.8,17.9,11.0,13.5,1.8,1.9,11.7,32.0,11.1,5.0,16.1,0.238,6.3,0.8,7.1,7.5,13.2,0.245,0.107,0.203,0.235,8.200000000000001,4.8,0.21000000000000008,0.0
48,48,157,2010,Versatile Scorer,No significant defensive role,Monta Ellis,SG,GSW,64.0,64.0,9.9,22.0,3.6,0.338,18.4,0.47,0.476,4.6,6.1,0.753,0.7,3.3,4.0,1.4,5.3,2.2,0.4,3.8,3.0,25.5,16.7,0.517,0.162,0.276,1.9,9.0,5.4,21.2,2.6,0.7,13.4,29.5,0.0,1.3,1.3,0.023,0.1,-1.5,-1.4,0.4,12.1,0.33,0.129,0.095,0.284,1.7000000000000002,17.1,0.16199999999999992,0.1
49,49,163,2010,Creator/Facilitator,No significant defensive role,Tyreke Evans,SG,SAC,72.0,72.0,7.4,16.2,2.0,0.255,14.2,0.485,0.473,4.8,6.5,0.748,0.9,4.4,5.3,1.9,5.8,1.5,0.4,3.0,2.8,20.1,18.2,0.529,0.121,0.399,2.8,13.6,8.1,26.1,2.1,0.7,13.6,26.2,3.3,2.1,5.4,0.097,1.3,0.0,1.3,2.2,8.4,0.512,0.129,0.041,0.197,1.9,0.7000000000000001,0.121,0.2
50,50,165,2010,No significant offensive role,Perimeter Defender,Raymond Felton,PG,CHA,80.0,80.0,4.9,10.6,2.0,0.385,8.6,0.475,0.494,1.7,2.2,0.763,0.7,2.9,3.6,2.7,5.6,1.5,0.3,2.1,2.2,12.1,15.2,0.525,0.184,0.204,2.5,10.5,6.6,29.5,2.5,0.7,15.4,19.2,2.5,4.0,6.5,0.118,0.1,1.5,1.6,2.3,11.9,0.364,0.1,0.076,0.275,0.8,25.0,0.18500000000000005,0.1
51,51,171,2010,No significant offensive role,Perimeter Defender,Derek Fisher,PG,LAL,82.0,82.0,2.6,6.8,2.7,0.348,4.1,0.401,0.45,1.4,1.6,0.856,0.3,1.8,2.1,2.5,2.5,1.1,0.1,1.0,2.5,7.5,9.3,0.499,0.401,0.237,1.3,7.2,4.3,12.9,2.1,0.3,11.2,14.0,1.2,2.7,3.9,0.085,-2.9,1.3,-1.7,0.2,18.4,0.133,0.048,0.052,0.366,0.0,32.1,0.401,0.2
52,52,172,2010,No significant offensive role,No significant defensive role,Jonny Flynn,PG,MIN,81.0,81.0,4.9,11.8,2.7,0.358,9.1,0.434,0.457,2.8,3.3,0.826,0.3,2.1,2.4,1.5,4.4,1.0,0.0,2.9,1.2,13.5,13.0,0.511,0.226,0.284,1.1,8.1,4.6,24.7,1.8,0.1,17.9,24.2,-0.6,0.7,0.1,0.002,-0.8,-2.1,-2.9,-0.5,12.4,0.296,0.145,0.106,0.227,1.5,19.1,0.2260000000000001,0.1
