,level_0,index,Season,Player,Player ranked,Pos,Pos ranked,Team,Team ranked,G,G ranked,GS,GS ranked,FG,FG ranked,FGA,FGA ranked,3PA,3PA ranked,3P%,3P% ranked,2PA,2PA ranked,2P%,2P% ranked,eFG%,eFG% ranked,FT,FT ranked,FTA,FTA ranked,FT%,FT% ranked,ORB,ORB ranked,DRB,DRB ranked,TRB,TRB ranked,AST/TOV,AST/TOV ranked,AST,AST ranked,STL,STL ranked,BLK,BLK ranked,TOV,TOV ranked,PF,PF ranked,PTS,PTS ranked,PER,PER ranked,TS%,TS% ranked,3PAr,3PAr ranked,FTr,FTr ranked,ORB%,ORB% ranked,DRB%,DRB% ranked,TRB%,TRB% ranked,AST%,AST% ranked,STL%,STL% ranked,BLK%,BLK% ranked,TOV%,TOV% ranked,USG%,USG% ranked,OWS,OWS ranked,DWS,DWS ranked,WS,WS ranked,WS/48,WS/48 ranked,OBPM,OBPM ranked,DBPM,DBPM ranked,BPM,BPM ranked,VORP,VORP ranked,Average distance (ft.) of FGA,Average distance (ft.) of FGA ranked,%FGA 0-3,%FGA 0-3 ranked,%FGA 3-10,%FGA 3-10 ranked,%FGA 10-16,%FGA 10-16 ranked,%FGA 16-3P,%FGA 16-3P ranked,%FGA,%FGA ranked,%3PA,%3PA ranked,%FGA 3P,%FGA 3P ranked,std_areas_FGA,std_areas_FGA ranked
10,10,54,2008,Steve Blake,5,PG,5,POR,5,81.0,3,78.0,3,3.2,9,7.9,9,3.7,4,0.406,1,4.2,10,0.409,10,0.502,5,0.6,10,0.8,10,0.766,6,0.4,9,2.0,10,2.4,10,3.6,1,5.1,2,0.7,8,0.0,10,1.4,8,1.6,10,8.5,9,12.0,9,0.518,8,0.466,1,0.1,10,1.5,10,7.9,10,4.7,10,27.1,2,1.2,8,0.1,10,14.5,3,15.3,9,2.5,6,1.3,9,3.8,7,0.075,8,0.1,6,-0.6,7,-0.5,7,0.9,7,19.7,1,0.08,10,0.07,8,0.081,7,0.303,3,0.0,10,27.900000000000002,4,0.46599999999999997,1,0.2,2
11,11,57,2008,Keith Bogans,5,SG,5,ORL,5,82.0,1,35.0,9,2.9,10,7.2,9,5.0,2,0.362,4,2.2,10,0.52,2,0.536,3,1.0,10,1.3,10,0.736,8,0.5,8,2.7,8,3.2,8,2.2,3,1.3,9,0.7,8,0.1,9,0.6,10,2.0,8,8.7,9,10.9,10,0.559,4,0.696,1,0.187,9,2.3,7,11.3,7,7.0,7,7.1,9,1.4,6,0.3,9,7.7,10,14.4,10,2.6,6,2.3,5,4.9,6,0.106,6,0.1,6,0.5,3,0.6,5,1.4,6,18.9,1,0.187,9,0.024,10,0.039,10,0.054,9,0.3,9,47.4,1,0.696,1,0.2,2
12,12,58,2008,Andrew Bogut,5,C,5,MIL,5,78.0,5,78.0,3,6.0,4,11.7,5,0.1,9,0.0,9,11.6,3,0.515,3,0.511,5,2.4,5,4.1,4,0.587,10,3.1,1,6.6,2,9.8,1,1.2,7,2.6,5,0.8,7,1.7,1,2.2,4,3.3,1,14.3,5,17.5,4,0.532,7,0.008,9,0.354,4,10.2,2,23.4,2,16.5,2,12.4,6,1.2,8,3.9,2,14.1,4,20.2,6,2.6,6,2.3,5,4.8,6,0.085,7,0.0,6,0.0,5,0.0,6,1.4,6,3.9,10,0.557,1,0.336,1,0.054,9,0.045,10,11.600000000000001,2,0.0,10,0.007999999999999896,9,0.2,2
13,13,60,2008,Josh Boone,5,PF,5,NJN,5,70.0,8,53.0,8,3.4,9,6.2,10,0.0,10,,9,6.2,8,0.548,2,0.548,2,1.4,9,3.1,5,0.456,10,2.7,2,4.5,4,7.3,3,0.8,9,0.8,10,0.5,9,0.9,3,1.0,10,2.2,7,8.2,10,14.8,7,0.543,6,0.0,10,0.5,1,12.5,1,20.8,3,16.6,2,5.3,10,1.1,9,2.7,2,11.4,6,15.4,9,1.9,7,1.8,7,3.7,7,0.1,6,-0.9,8,-0.9,8,-1.8,9,0.1,9,1.9,10,0.82,1,0.106,5,0.03,10,0.044,10,19.1,1,,10,0.0,10,0.3,1
14,14,62,2008,Carlos Boozer,5,PF,5,UTA,5,81.0,3,81.0,2,8.8,1,16.0,2,0.0,10,0.0,9,16.0,1,0.547,2,0.547,2,3.6,3,4.9,3,0.738,8,2.4,2,8.0,1,10.4,1,1.1,8,2.9,5,1.2,3,0.5,5,2.6,2,3.6,1,21.1,2,21.9,1,0.581,3,0.001,10,0.303,5,8.6,2,27.7,1,18.2,1,14.2,5,1.8,3,1.2,5,12.5,5,26.6,2,5.9,2,4.3,1,10.2,1,0.173,2,2.5,3,0.3,4,2.8,3,3.5,2,7.8,9,0.405,3,0.185,2,0.182,2,0.227,6,5.2,4,0.0,10,0.0010000000000000009,10,0.1,7
15,15,63,2008,Chris Bosh*,5,C,5,TOR,5,67.0,8,67.0,6,7.6,2,15.3,2,0.4,8,0.4,2,15.0,1,0.496,4,0.499,6,7.0,1,8.3,1,0.844,2,2.6,2,6.1,2,8.7,2,1.1,8,2.6,5,0.9,6,1.0,3,2.3,3,2.3,7,22.3,1,23.8,1,0.588,2,0.024,8,0.544,1,8.4,2,20.1,3,14.2,3,12.1,6,1.4,6,2.2,3,10.7,8,27.7,1,7.0,1,3.1,3,10.1,1,0.2,1,4.0,1,0.4,4,4.4,1,3.9,2,9.9,8,0.366,3,0.114,5,0.167,2,0.328,2,9.5,2,8.0,8,0.02499999999999991,8,0.1,7
16,16,64,2008,Bruce Bowen,5,SF,5,SAS,5,81.0,3,81.0,2,2.1,10,5.3,10,2.7,5,0.419,1,2.6,10,0.394,10,0.512,4,0.6,10,0.9,10,0.652,9,0.4,9,2.5,9,2.9,9,1.8,4,1.1,10,0.7,8,0.3,7,0.6,10,2.2,7,6.0,10,7.0,10,0.527,7,0.502,1,0.161,10,1.6,9,9.6,9,5.6,9,5.5,10,1.2,8,0.7,7,9.1,9,9.9,10,0.9,9,3.4,3,4.4,7,0.085,7,-2.9,10,1.5,2,-1.4,9,0.4,8,18.3,1,0.091,10,0.086,7,0.063,8,0.257,5,0.0,10,87.9,1,0.503,1,0.2,2
17,17,69,2008,Ronnie Brewer,5,SG,5,UTA,5,76.0,6,76.0,4,4.7,6,8.3,8,0.7,7,0.22,8,7.7,6,0.587,1,0.567,1,2.6,5,3.4,5,0.759,6,1.3,5,1.6,10,2.9,9,2.0,4,1.8,7,1.7,1,0.3,7,0.9,10,1.4,10,12.0,7,18.4,3,0.612,1,0.079,7,0.405,3,5.7,4,7.0,10,6.4,8,9.7,7,3.2,1,0.7,7,8.5,10,17.5,8,5.4,3,2.4,5,7.8,3,0.178,2,2.2,3,1.6,1,3.8,2,3.1,3,8.0,9,0.591,1,0.03,10,0.049,9,0.251,5,20.8,1,20.0,5,0.07899999999999996,7,0.2,2
18,18,85,2008,Kobe Bryant*,5,SG,5,LAL,5,82.0,1,82.0,1,9.5,1,20.6,1,5.1,1,0.361,4,15.5,1,0.49,5,0.503,5,7.6,1,9.0,1,0.84,2,1.1,6,5.2,3,6.3,4,1.7,5,5.4,2,1.8,1,0.5,5,3.1,1,2.8,4,28.3,1,24.2,1,0.576,3,0.246,4,0.439,2,3.4,6,14.1,5,9.0,5,23.9,2,2.4,1,0.9,6,11.3,7,31.4,1,9.5,1,4.3,1,13.8,1,0.208,1,5.2,1,0.6,3,5.8,1,6.3,1,14.4,4,0.246,7,0.087,7,0.129,4,0.292,4,4.9,4,7.000000000000001,8,0.246,4,0.1,7
19,19,87,2008,Caron Butler,5,SF,5,WAS,5,58.0,10,58.0,7,7.6,2,16.3,2,3.2,4,0.357,5,13.1,2,0.492,5,0.501,6,4.1,2,4.5,4,0.901,1,1.6,4,5.1,3,6.7,3,1.9,4,4.9,2,2.2,1,0.3,7,2.6,2,2.8,4,20.3,2,20.7,2,0.558,4,0.196,6,0.278,6,4.6,5,15.4,4,9.8,4,21.9,3,3.0,1,0.7,7,12.4,5,24.0,3,4.8,3,2.4,5,7.2,4,0.15,3,3.0,2,1.1,2,4.1,1,3.5,2,13.9,5,0.264,6,0.095,6,0.106,5,0.338,2,6.5,3,14.6,7,0.19700000000000006,6,0.1,7
20,20,89,2008,Andrew Bynum,5,C,5,LAL,5,35.0,10,25.0,10,5.4,5,8.5,8,0.0,10,,9,8.5,5,0.636,1,0.636,1,2.3,6,3.4,5,0.695,9,3.0,1,7.2,1,10.2,1,1.1,8,1.7,8,0.3,10,2.1,1,1.5,7,2.8,4,13.1,6,22.6,1,0.659,1,0.0,10,0.397,3,12.1,1,26.6,1,19.6,1,9.6,7,0.6,10,5.1,1,13.0,5,17.5,8,3.0,5,1.8,7,4.8,6,0.23,1,2.9,2,1.3,2,4.2,1,1.6,5,2.5,10,0.7,1,0.246,1,0.044,9,0.01,10,31.0,1,,10,0.0,10,0.3,1
21,21,90,2008,José Calderón,5,PG,5,TOR,5,82.0,1,56.0,7,4.5,7,8.6,8,2.2,6,0.429,1,6.4,8,0.551,1,0.575,1,1.3,9,1.5,10,0.908,1,0.4,9,2.5,9,2.9,9,5.5,1,8.3,1,1.1,3,0.1,9,1.5,7,1.6,10,11.2,7,20.5,2,0.607,1,0.26,4,0.17,9,1.6,9,9.7,8,5.6,9,42.3,1,1.9,3,0.2,10,14.2,4,16.8,8,8.1,1,2.2,5,10.2,1,0.197,1,4.1,1,0.4,4,4.5,1,4.1,1,16.0,2,0.238,7,0.011,10,0.057,9,0.434,1,0.0,10,14.7,7,0.26,4,0.2,2
22,22,91,2008,Marcus Camby,5,C,5,DEN,5,79.0,4,79.0,3,3.6,9,8.0,8,0.3,8,0.3,7,7.8,6,0.455,8,0.455,9,1.8,7,2.6,7,0.708,9,2.9,2,10.2,1,13.1,1,2.2,3,3.3,4,1.1,3,3.6,1,1.5,7,2.7,4,9.1,9,17.2,4,0.498,9,0.031,8,0.318,5,9.2,2,31.1,1,20.3,1,12.9,6,1.5,5,7.3,1,14.0,4,13.0,10,2.6,6,5.9,1,8.5,2,0.148,3,0.1,6,3.3,1,3.4,2,3.8,2,9.3,8,0.425,3,0.096,6,0.118,5,0.329,2,11.5,2,60.0,1,0.03200000000000003,8,0.2,2
23,23,94,2008,Matt Carroll,5,SG,5,CHA,5,80.0,4,18.0,10,3.2,9,7.4,9,3.0,5,0.436,1,4.4,10,0.422,10,0.517,4,1.4,9,1.7,9,0.804,4,0.4,9,2.4,9,2.8,9,1.3,7,0.9,10,0.6,9,0.2,8,0.7,10,2.3,7,9.0,9,10.7,10,0.554,5,0.409,2,0.234,8,1.9,9,11.1,7,6.4,8,5.8,10,1.2,8,0.7,7,8.2,10,16.1,9,1.9,7,1.0,9,3.0,8,0.071,8,-1.2,9,-0.8,8,-2.0,9,0.0,9,17.9,1,0.141,10,0.046,9,0.083,7,0.321,2,0.3,9,42.3,2,0.40900000000000003,2,0.1,7
24,24,95,2008,Anthony Carter,5,PG,5,DEN,5,70.0,8,67.0,6,3.1,10,6.8,10,1.8,6,0.349,5,5.0,9,0.499,4,0.505,5,0.9,10,1.2,10,0.753,7,0.4,9,2.5,9,2.9,9,3.1,1,5.5,2,1.5,2,0.4,6,1.8,6,2.5,5,7.8,10,12.8,8,0.531,7,0.271,4,0.179,9,1.5,10,9.4,9,5.5,9,27.4,2,2.6,1,1.0,5,19.5,1,13.8,10,1.6,8,2.2,5,3.8,7,0.092,7,-1.2,9,1.2,2,-0.1,6,1.0,7,14.3,4,0.309,5,0.063,9,0.036,10,0.321,2,0.2,9,33.300000000000004,3,0.271,4,0.1,7
25,25,96,2008,Vince Carter,5,SG,5,NJN,5,76.0,6,72.0,5,7.7,2,16.9,1,3.6,4,0.359,4,13.3,2,0.482,6,0.494,7,4.6,2,5.6,2,0.816,4,1.5,4,4.5,4,6.0,4,2.1,3,5.1,2,1.2,3,0.4,6,2.4,3,3.2,2,21.3,2,18.8,3,0.55,5,0.212,5,0.333,4,4.4,5,13.4,5,8.9,6,25.2,2,1.6,4,0.9,6,10.9,7,25.6,2,5.5,3,2.2,5,7.7,3,0.126,5,2.6,2,-0.3,6,2.4,3,3.3,2,12.8,6,0.316,4,0.094,7,0.11,5,0.267,4,6.1,4,16.5,6,0.21299999999999997,5,0.1,7
26,26,100,2008,Tyson Chandler,5,C,5,NOH,5,79.0,4,79.0,3,4.8,6,7.7,9,0.0,10,0.0,9,7.6,7,0.624,1,0.623,1,2.2,6,3.7,4,0.593,10,4.1,1,7.7,1,11.7,1,0.6,10,1.0,10,0.6,9,1.1,2,1.7,6,3.1,2,11.8,7,17.5,4,0.632,1,0.002,10,0.488,2,13.2,1,26.1,1,19.5,1,4.4,10,0.9,9,2.4,2,15.6,2,14.5,9,5.9,2,4.1,2,10.0,2,0.172,2,0.7,5,-0.2,6,0.4,5,1.7,5,2.1,10,0.744,1,0.225,2,0.026,10,0.003,10,33.1,1,0.0,10,0.0020000000000000018,10,0.3,1
27,27,103,2008,Josh Childress,5,SF,5,ATL,5,76.0,6,0.0,10,4.3,7,7.5,9,0.8,7,0.367,4,6.8,8,0.595,1,0.59,1,2.9,4,3.6,5,0.807,4,2.3,3,2.6,8,4.9,5,1.2,7,1.5,8,0.9,6,0.6,4,1.3,8,1.7,9,11.8,7,17.8,4,0.647,1,0.105,7,0.48,2,9.0,2,10.2,8,9.6,5,8.5,8,1.6,4,1.4,4,12.4,5,15.8,9,6.0,2,1.5,8,7.6,3,0.16,2,2.3,3,-0.3,6,2.0,3,2.3,4,4.5,10,0.724,1,0.098,6,0.023,10,0.051,10,15.4,2,71.7,1,0.10399999999999998,7,0.3,1
28,28,109,2008,Nick Collison,5,PF,5,SEA,5,78.0,5,35.0,9,4.1,8,8.2,8,0.0,10,0.0,9,8.2,6,0.504,4,0.502,5,1.6,8,2.1,8,0.737,8,3.3,1,6.1,2,9.4,2,0.9,9,1.4,8,0.6,9,0.8,3,1.5,7,3.2,2,9.8,8,15.0,6,0.537,6,0.003,9,0.261,7,12.5,1,23.3,2,17.9,1,7.9,9,1.1,9,1.9,3,14.2,4,16.2,9,2.2,7,2.3,5,4.5,7,0.098,6,-1.2,9,-0.2,6,-1.4,9,0.3,9,7.5,9,0.482,2,0.164,3,0.084,7,0.267,4,9.0,3,0.0,10,0.0030000000000000027,9,0.2,2
29,29,110,2008,Mike Conley,5,PG,5,MEM,5,53.0,10,46.0,8,3.6,9,8.3,8,1.7,6,0.33,6,6.6,8,0.453,8,0.462,9,1.7,8,2.3,8,0.732,8,0.4,9,2.2,10,2.6,10,2.5,2,4.2,3,0.8,7,0.0,10,1.7,6,1.6,10,9.4,9,12.6,9,0.502,9,0.206,6,0.278,6,1.7,9,9.7,8,5.6,9,25.3,2,1.6,4,0.1,10,15.2,3,18.8,7,0.6,9,0.5,10,1.1,10,0.038,10,-1.6,9,-1.3,9,-3.0,10,-0.3,10,10.1,8,0.452,2,0.093,7,0.084,7,0.165,8,0.2,9,25.3,4,0.20599999999999996,6,0.1,7
30,30,114,2008,Daequan Cook,5,SG,5,MIA,5,59.0,9,19.0,10,3.3,9,8.7,8,4.0,3,0.332,6,4.7,9,0.424,10,0.458,9,0.8,10,1.0,10,0.825,3,0.3,10,2.7,8,3.0,9,1.2,7,1.3,9,0.4,10,0.2,8,1.1,9,2.7,4,8.8,9,7.9,10,0.48,10,0.463,1,0.111,10,1.6,9,13.3,6,7.4,6,9.1,8,0.8,10,0.5,8,10.5,8,19.8,6,-1.0,10,0.6,10,-0.4,10,-0.013,10,-3.4,10,-1.9,10,-5.2,10,-1.2,10,18.8,1,0.123,10,0.054,9,0.07,8,0.29,4,2.9000000000000004,6,23.1,5,0.4630000000000001,1,0.2,2
31,31,115,2008,Jamal Crawford,5,SG,5,NYK,5,80.0,4,80.0,2,7.1,3,17.4,1,6.2,1,0.356,5,11.2,3,0.439,9,0.473,8,4.1,2,4.8,3,0.864,1,0.5,8,2.1,10,2.6,10,2.1,3,5.0,2,1.0,4,0.2,8,2.4,3,1.8,9,20.6,2,16.0,5,0.528,7,0.355,3,0.274,6,1.3,10,6.3,10,3.7,10,22.0,3,1.3,7,0.4,9,11.0,7,24.6,3,4.6,3,0.4,10,5.0,6,0.076,8,2.1,3,-1.8,10,0.3,6,1.9,5,16.6,2,0.138,10,0.104,6,0.143,3,0.26,5,0.7000000000000001,8,28.299999999999997,4,0.355,3,0.1,7
32,32,120,2008,Eddy Curry,5,C,5,NYK,5,59.0,9,58.0,7,5.0,6,9.2,7,0.0,10,,9,9.2,5,0.546,2,0.546,2,3.2,4,5.1,2,0.623,10,1.9,3,2.8,8,4.7,6,0.2,10,0.5,10,0.2,10,0.5,5,2.1,4,2.7,4,13.2,5,15.0,6,0.578,3,0.0,10,0.551,1,8.0,3,12.6,6,10.2,4,3.8,10,0.5,10,1.5,4,15.7,2,23.5,4,1.3,8,0.4,10,1.7,9,0.053,9,-0.8,8,-2.0,10,-2.8,10,-0.3,10,2.9,10,0.621,1,0.327,1,0.042,9,0.009,10,14.899999999999999,2,,10,0.0010000000000000009,10,0.2,2
33,33,121,2008,Samuel Dalembert,5,C,5,PHI,5,82.0,1,82.0,1,4.1,8,8.1,8,0.0,10,0.0,9,8.0,6,0.514,3,0.513,4,2.3,6,3.2,5,0.707,9,3.7,1,6.6,2,10.4,1,0.3,10,0.5,10,0.5,9,2.3,1,1.9,5,3.3,1,10.5,8,15.6,6,0.556,5,0.002,10,0.398,3,13.1,1,24.0,1,18.5,1,2.5,10,0.8,10,5.6,1,16.6,2,15.4,9,2.6,6,4.3,1,6.9,4,0.121,5,-1.5,9,0.5,3,-1.0,8,0.7,7,6.0,9,0.533,1,0.138,3,0.203,1,0.126,9,23.0,1,100.0,1,0.0,10,0.2,2
34,34,122,2008,Erick Dampier,5,C,5,DAL,5,72.0,7,64.0,6,2.5,10,3.8,10,0.0,10,,9,3.8,10,0.643,1,0.643,1,1.2,9,2.0,8,0.575,10,2.9,2,4.6,4,7.5,3,0.8,9,0.9,10,0.3,10,1.5,2,1.1,9,3.1,2,6.1,10,15.3,6,0.645,1,0.0,10,0.527,1,14.1,1,21.2,3,17.8,1,5.4,10,0.7,10,4.4,1,19.0,1,11.2,10,3.3,5,2.8,4,6.0,5,0.165,2,-0.2,7,1.2,2,1.1,5,1.4,6,1.2,10,0.845,1,0.141,3,0.014,10,0.0,10,27.1,1,,10,0.0,10,0.3,1
35,35,123,2008,Antonio Daniels,5,PG,5,WAS,5,71.0,7,63.0,6,2.9,10,6.3,10,1.0,7,0.23,8,5.3,9,0.504,4,0.478,8,2.4,5,3.1,5,0.776,5,0.3,10,2.5,9,2.9,9,3.7,1,4.8,3,1.0,4,0.0,10,1.3,8,1.1,10,8.4,10,13.7,8,0.549,5,0.166,6,0.49,1,1.2,10,10.0,8,5.5,9,24.0,2,1.7,4,0.1,10,14.3,3,13.5,10,3.5,5,1.0,9,4.5,7,0.099,6,-0.4,7,-0.3,6,-0.8,8,0.7,7,11.3,7,0.333,4,0.143,3,0.152,3,0.206,7,3.5999999999999996,5,10.8,7,0.16600000000000004,6,0.1,7
