,level_0,index,Season,Player,Player ranked,Pos,Pos ranked,Team,Team ranked,G,G ranked,GS,GS ranked,FG,FG ranked,FGA,FGA ranked,3PA,3PA ranked,3P%,3P% ranked,2PA,2PA ranked,2P%,2P% ranked,eFG%,eFG% ranked,FT,FT ranked,FTA,FTA ranked,FT%,FT% ranked,ORB,ORB ranked,DRB,DRB ranked,TRB,TRB ranked,AST/TOV,AST/TOV ranked,AST,AST ranked,STL,STL ranked,BLK,BLK ranked,TOV,TOV ranked,PF,PF ranked,PTS,PTS ranked,PER,PER ranked,TS%,TS% ranked,3PAr,3PAr ranked,FTr,FTr ranked,ORB%,ORB% ranked,DRB%,DRB% ranked,TRB%,TRB% ranked,AST%,AST% ranked,STL%,STL% ranked,BLK%,BLK% ranked,TOV%,TOV% ranked,USG%,USG% ranked,OWS,OWS ranked,DWS,DWS ranked,WS,WS ranked,WS/48,WS/48 ranked,OBPM,OBPM ranked,DBPM,DBPM ranked,BPM,BPM ranked,VORP,VORP ranked,Average distance (ft.) of FGA,Average distance (ft.) of FGA ranked,%FGA 0-3,%FGA 0-3 ranked,%FGA 3-10,%FGA 3-10 ranked,%FGA 10-16,%FGA 10-16 ranked,%FGA 16-3P,%FGA 16-3P ranked,%FGA,%FGA ranked,%3PA,%3PA ranked,%FGA 3P,%FGA 3P ranked,std_areas_FGA,std_areas_FGA ranked
10,10,40,2010,Nicolas Batum,5,SF,5,POR,5,37.0,10,25.0,9,3.8,8,7.2,9,3.6,4,0.409,2,3.7,10,0.625,1,0.619,1,1.2,9,1.4,10,0.843,2,0.9,6,2.9,7,3.8,7,1.7,5,1.2,9,0.6,9,0.7,4,0.7,10,2.2,7,10.1,8,17.3,4,0.646,1,0.493,1,0.19,9,4.3,5,14.8,5,9.5,5,8.0,8,1.4,6,2.2,3,8.5,10,16.4,9,2.4,6,1.1,9,3.5,8,0.181,1,2.8,2,1.1,2,3.9,1,1.4,6,15.4,3,0.299,6,0.037,10,0.034,10,0.138,8,8.6,2,39.4,2,0.492,1,0.2,2
11,11,42,2010,Michael Beasley,5,PF,5,MIA,5,78.0,4,78.0,3,6.0,4,13.3,3,1.3,7,0.275,8,12.0,3,0.469,8,0.463,9,2.5,5,3.1,6,0.8,4,1.6,4,4.8,3,6.4,3,0.8,9,1.3,9,1.0,5,0.6,4,1.7,6,2.8,3,14.8,5,16.1,5,0.505,10,0.098,7,0.231,8,6.3,4,18.8,3,12.6,3,7.8,9,1.8,4,1.7,4,10.3,8,25.8,2,0.8,9,3.8,2,4.6,6,0.095,7,-0.9,8,0.1,5,-0.8,8,0.7,8,11.6,6,0.285,6,0.144,4,0.154,3,0.319,2,7.199999999999999,3,40.2,2,0.09800000000000009,7,0.1,7
12,12,51,2010,Mike Bibby,5,PG,5,ATL,5,80.0,4,80.0,2,3.4,9,8.1,9,4.1,3,0.389,2,4.0,10,0.444,9,0.514,4,0.9,10,1.0,10,0.861,1,0.3,10,2.1,10,2.3,10,3.5,1,3.9,3,0.8,7,0.0,10,1.1,9,2.0,8,9.1,9,12.7,9,0.538,6,0.503,1,0.123,10,1.1,10,8.8,9,4.9,10,20.8,3,1.6,5,0.1,10,11.7,7,16.1,9,3.0,5,1.7,7,4.8,6,0.104,6,0.1,6,-0.2,6,-0.2,7,1.0,7,20.2,1,0.07,10,0.033,10,0.045,9,0.349,1,0.0,10,23.799999999999997,5,0.503,1,0.2,2
13,13,53,2010,Chauncey Billups,5,PG,5,DEN,5,73.0,7,73.0,4,5.5,5,13.2,4,5.6,1,0.386,2,7.6,7,0.441,9,0.499,6,6.4,1,7.0,1,0.91,1,0.3,10,2.8,7,3.1,8,2.3,2,5.6,2,1.1,4,0.1,10,2.4,2,2.1,7,19.5,2,20.2,2,0.601,1,0.423,2,0.532,1,1.2,10,9.3,9,5.3,9,26.1,2,1.7,5,0.3,9,13.0,5,24.3,3,7.7,1,1.7,7,9.5,2,0.182,1,4.5,1,-0.8,8,3.7,1,3.6,2,16.5,2,0.213,8,0.062,9,0.103,5,0.199,6,0.0,10,13.5,7,0.42300000000000004,2,0.1,7
14,14,55,2010,Steve Blake,5,PG,5,TOT,5,80.0,4,38.0,8,2.7,10,6.5,10,3.7,3,0.395,2,2.9,10,0.443,9,0.527,3,0.5,10,0.6,10,0.75,7,0.3,10,2.1,10,2.3,10,3.0,1,4.8,2,0.7,8,0.1,10,1.6,7,1.5,10,7.3,10,11.6,10,0.539,6,0.563,1,0.092,10,1.2,10,9.4,9,5.2,9,26.9,2,1.4,6,0.2,10,19.1,1,14.5,10,1.9,7,1.4,8,3.3,8,0.074,8,-0.1,7,-0.4,7,-0.5,7,0.8,7,20.2,1,0.09,10,0.029,10,0.079,7,0.239,4,0.0,10,39.1,2,0.563,1,0.2,2
15,15,58,2010,Andray Blatche,5,PF,5,WAS,5,81.0,3,36.0,9,5.9,4,12.3,4,0.5,8,0.295,7,11.8,3,0.487,6,0.485,8,2.1,6,2.9,6,0.744,7,2.0,3,4.3,4,6.3,4,1.0,8,2.1,6,1.0,5,0.9,3,2.2,3,2.7,4,14.1,5,17.6,4,0.519,8,0.044,8,0.234,8,7.9,3,18.2,3,13.0,3,13.8,5,2.0,3,2.4,2,14.2,3,25.8,2,0.8,9,2.6,5,3.4,8,0.073,8,0.2,6,0.4,4,0.6,5,1.5,5,9.7,8,0.345,4,0.194,2,0.159,2,0.257,4,5.3,4,43.2,2,0.04500000000000004,8,0.1,7
16,16,60,2010,Andrew Bogut,5,C,5,MIL,5,69.0,8,69.0,5,6.9,2,13.2,4,0.0,10,0.0,10,13.2,2,0.521,3,0.52,4,2.2,6,3.4,5,0.629,10,3.0,1,7.1,1,10.2,1,0.9,9,1.8,7,0.6,9,2.5,1,1.9,5,3.2,1,15.9,4,20.7,2,0.54,6,0.002,10,0.26,7,10.1,1,26.4,1,17.9,1,10.3,7,0.9,10,6.2,1,11.4,7,23.3,3,2.6,6,4.8,1,7.5,3,0.161,2,0.8,5,2.2,1,3.1,2,2.8,2,4.3,10,0.447,2,0.468,1,0.069,8,0.013,10,7.6,2,0.0,10,0.0030000000000000027,10,0.2,2
17,17,63,2010,Carlos Boozer,5,PF,5,UTA,5,78.0,4,78.0,3,7.9,1,14.1,3,0.0,10,,10,14.1,2,0.562,1,0.562,1,3.7,3,4.9,2,0.742,7,2.3,2,8.9,1,11.2,1,1.2,7,3.2,4,1.1,4,0.5,5,2.7,2,3.5,1,19.5,2,21.3,1,0.599,2,0.0,10,0.35,3,8.2,2,29.9,1,19.4,1,15.8,4,1.6,5,1.1,5,14.3,3,24.8,3,5.3,2,4.6,1,9.9,1,0.178,2,2.4,2,1.1,2,3.4,2,3.7,1,6.8,9,0.456,2,0.204,2,0.148,3,0.192,6,6.9,3,,10,0.0,10,0.2,2
18,18,64,2010,Chris Bosh*,5,C,5,TOR,5,70.0,7,70.0,5,8.6,1,16.5,1,0.3,8,0.364,4,16.2,1,0.521,3,0.522,3,6.7,1,8.4,1,0.797,5,2.9,1,7.9,1,10.8,1,1.0,8,2.4,6,0.6,9,1.0,3,2.4,2,2.4,6,24.0,1,25.0,1,0.592,2,0.019,8,0.509,1,9.9,2,25.2,1,17.7,1,11.5,6,0.9,10,2.1,3,10.7,8,28.7,1,7.9,1,1.7,7,9.6,2,0.182,1,4.8,1,-1.2,9,3.6,2,3.6,2,8.8,8,0.351,4,0.217,2,0.189,1,0.224,5,8.799999999999999,2,9.1,8,0.019000000000000128,8,0.1,7
19,19,67,2010,Elton Brand,5,PF,5,PHI,5,76.0,5,57.0,7,5.4,5,11.3,5,0.0,10,0.0,10,11.3,3,0.481,6,0.48,8,2.3,6,3.1,6,0.738,8,2.4,2,3.7,5,6.1,4,0.8,9,1.4,9,1.1,4,1.1,2,1.7,6,3.1,2,13.1,6,15.7,6,0.518,9,0.001,10,0.272,6,9.0,2,14.7,5,11.8,3,7.9,8,1.9,3,2.7,2,12.0,6,21.7,5,1.6,8,1.9,6,3.5,8,0.073,8,-1.1,9,-0.7,8,-1.8,9,0.1,9,9.2,8,0.261,7,0.225,2,0.372,1,0.141,8,4.1000000000000005,4,0.0,10,0.0010000000000000009,10,0.1,7
20,20,68,2010,Corey Brewer,5,SG,5,MIN,5,82.0,1,82.0,1,5.0,5,11.6,5,2.9,5,0.346,5,8.7,5,0.459,8,0.474,9,2.0,7,3.1,6,0.648,10,0.9,6,2.5,8,3.4,8,1.2,7,2.4,6,1.4,2,0.4,5,2.0,4,2.7,4,13.0,6,12.1,9,0.502,10,0.25,5,0.27,6,3.1,6,9.6,8,6.3,8,12.5,6,2.4,1,0.9,6,13.4,4,21.5,5,-0.4,10,1.4,8,1.0,10,0.02,10,-2.1,10,-0.1,6,-2.2,10,-0.1,10,12.9,5,0.335,5,0.083,8,0.075,7,0.257,4,6.0,3,26.200000000000003,4,0.25,5,0.1,7
21,21,69,2010,Ronnie Brewer,5,SG,5,TOT,5,58.0,10,53.0,7,3.6,9,7.4,9,0.5,8,0.258,8,6.9,7,0.505,4,0.497,6,1.5,8,2.3,8,0.639,10,0.8,7,2.4,8,3.2,8,3.0,1,2.7,5,1.6,1,0.3,7,0.9,10,1.4,10,8.8,9,12.5,9,0.524,8,0.072,8,0.31,5,3.1,6,9.4,9,6.4,8,12.7,6,2.7,1,0.7,7,9.8,9,13.9,10,1.6,8,2.2,6,3.7,7,0.103,6,-0.8,8,2.0,1,1.1,4,1.4,6,9.4,8,0.517,1,0.023,10,0.054,9,0.333,1,16.1,1,6.5,9,0.07299999999999995,8,0.2,2
22,22,77,2010,Aaron Brooks,5,PG,5,HOU,5,82.0,1,82.0,1,7.0,2,16.2,1,6.4,1,0.398,2,9.8,4,0.454,9,0.511,4,3.0,4,3.6,4,0.822,3,0.7,7,2.0,10,2.6,9,1.9,4,5.3,2,0.8,7,0.2,8,2.8,2,2.4,6,19.6,2,16.0,5,0.549,5,0.394,2,0.224,8,2.0,8,6.6,10,4.2,10,25.6,2,1.2,8,0.3,9,13.7,4,25.7,2,3.9,4,1.6,7,5.5,5,0.091,7,2.3,2,-1.6,10,0.7,5,1.9,4,15.2,3,0.258,7,0.087,8,0.099,5,0.162,8,0.0,10,14.299999999999999,7,0.394,2,0.1,7
23,23,87,2010,Kobe Bryant*,5,SG,5,LAL,5,73.0,7,73.0,4,9.8,1,21.5,1,4.1,3,0.329,6,17.4,1,0.487,6,0.488,7,6.0,1,7.4,1,0.811,4,1.1,5,4.3,4,5.4,5,1.6,5,5.0,2,1.5,2,0.3,7,3.2,1,2.6,5,27.0,1,21.9,1,0.545,5,0.192,6,0.345,4,3.1,6,12.2,6,7.7,6,23.8,3,2.1,2,0.5,8,11.4,7,32.3,1,5.4,2,4.0,1,9.4,2,0.16,2,3.9,1,0.2,5,4.1,1,4.4,1,13.5,4,0.212,8,0.132,4,0.221,1,0.243,4,2.5,6,10.0,8,0.19200000000000006,6,0.0,10
24,24,89,2010,Caron Butler,5,SF-SG,5,TOT,5,74.0,6,74.0,4,6.1,3,14.2,3,2.0,6,0.29,7,12.2,2,0.45,9,0.448,10,3.6,3,4.3,3,0.838,2,1.4,4,4.8,3,6.2,4,1.0,8,2.1,6,1.6,1,0.3,7,2.2,3,2.6,5,16.3,4,13.7,8,0.507,9,0.138,7,0.3,5,4.3,5,14.9,4,9.5,5,9.2,7,2.2,2,0.7,7,11.9,6,22.1,4,0.6,9,2.9,4,3.5,8,0.061,9,-1.3,9,0.0,5,-1.3,8,0.5,8,13.7,4,0.249,7,0.104,6,0.087,6,0.422,1,3.4000000000000004,5,28.999999999999996,4,0.13800000000000012,7,0.1,7
25,25,92,2010,Rasual Butler,5,SF,5,LAC,5,82.0,1,64.0,6,4.3,7,10.6,6,5.3,1,0.336,5,5.3,9,0.482,6,0.493,7,1.5,8,1.8,9,0.841,2,0.5,9,2.5,8,2.9,9,1.4,6,1.4,9,0.4,10,0.8,3,1.0,10,1.5,10,11.9,7,10.7,10,0.524,8,0.497,1,0.167,10,1.7,9,8.7,9,5.1,10,6.8,9,0.7,10,1.9,3,7.8,10,17.0,8,1.8,8,0.9,9,2.7,9,0.048,10,-0.8,8,-1.1,9,-1.9,9,0.1,9,18.5,1,0.129,10,0.036,10,0.114,4,0.225,5,3.5999999999999996,5,33.6,3,0.496,1,0.2,2
26,26,93,2010,Andrew Bynum,5,C,5,LAL,5,65.0,9,65.0,6,6.0,4,10.6,6,0.0,10,0.0,10,10.6,3,0.571,1,0.57,1,3.0,4,4.0,4,0.739,8,2.7,2,5.6,2,8.3,2,0.6,10,1.0,10,0.5,10,1.4,1,1.8,5,3.0,2,15.0,5,20.2,2,0.608,1,0.001,10,0.379,3,10.1,1,20.4,2,15.3,2,5.8,10,0.9,10,3.6,1,12.5,5,20.8,5,4.4,3,3.4,3,7.8,2,0.188,1,1.1,4,0.4,4,1.5,4,1.8,4,4.0,10,0.536,1,0.346,1,0.094,6,0.022,10,18.6,1,100.0,1,0.0020000000000000018,10,0.2,2
27,27,94,2010,Will Bynum,5,PG,5,DET,5,63.0,9,20.0,10,3.8,8,8.5,8,0.9,8,0.218,8,7.6,7,0.47,8,0.455,10,2.3,6,2.8,7,0.798,5,0.4,9,1.9,10,2.3,10,2.5,2,4.5,3,0.9,6,0.1,10,1.8,5,2.3,6,10.0,8,13.8,8,0.513,9,0.103,7,0.333,4,1.6,9,9.2,9,5.2,9,28.2,2,1.8,4,0.4,9,15.8,2,20.1,6,1.3,8,0.6,10,1.9,10,0.054,9,-1.0,9,-1.3,9,-2.2,10,-0.1,10,11.2,7,0.358,4,0.11,6,0.116,4,0.313,2,0.6,8,41.8,2,0.10299999999999998,7,0.1,7
28,28,95,2010,José Calderón,5,PG,5,TOR,5,68.0,8,39.0,8,4.0,8,8.4,8,2.5,5,0.398,2,5.8,8,0.519,3,0.542,2,1.2,9,1.5,10,0.798,5,0.3,10,1.8,10,2.1,10,3.9,1,5.9,1,0.7,8,0.1,10,1.5,7,2.0,8,10.3,8,16.5,5,0.569,3,0.301,4,0.183,9,1.5,10,7.5,10,4.6,10,33.8,1,1.3,7,0.3,9,13.9,4,17.9,8,4.2,3,0.0,10,4.2,7,0.111,5,2.5,2,-1.9,10,0.6,5,1.2,6,15.7,2,0.257,7,0.025,10,0.069,8,0.349,1,0.0,10,22.2,5,0.30000000000000004,4,0.1,7
29,29,96,2010,Marcus Camby,5,PF-C,5,TOT,5,74.0,6,74.0,4,3.2,9,6.8,10,0.1,9,0.286,7,6.7,8,0.478,7,0.477,8,1.1,10,1.6,9,0.639,10,3.4,1,8.4,1,11.8,1,2.1,3,2.5,5,1.3,2,2.0,1,1.2,9,2.2,7,7.5,10,17.9,3,0.501,10,0.014,8,0.244,7,12.7,1,31.9,1,22.2,1,12.3,6,2.2,2,4.8,1,14.1,3,12.8,10,2.5,6,4.3,1,6.8,3,0.142,3,0.7,5,2.6,1,3.3,2,3.1,2,7.5,9,0.511,2,0.1,6,0.122,4,0.253,4,4.6,4,57.099999999999994,1,0.014000000000000012,9,0.2,2
30,30,105,2010,Vince Carter,5,SG,5,ORL,5,75.0,6,74.0,4,5.8,4,13.5,3,4.3,2,0.367,4,9.2,5,0.456,9,0.486,8,3.4,3,4.1,3,0.84,2,0.4,9,3.5,6,3.9,7,2.2,3,3.1,4,0.7,8,0.2,8,1.4,8,2.5,5,16.6,3,17.1,4,0.541,6,0.319,3,0.301,5,1.7,9,12.6,6,7.3,7,17.8,4,1.2,8,0.6,8,8.4,10,25.2,2,4.4,3,3.0,3,7.4,3,0.154,2,1.6,3,0.4,4,2.0,3,2.3,3,14.7,3,0.244,8,0.092,7,0.14,3,0.205,6,3.0,6,19.1,6,0.31900000000000006,3,0.1,7
31,31,106,2010,Omri Casspi,5,SF,5,SAC,5,77.0,5,31.0,9,3.9,8,8.7,8,2.6,5,0.369,4,6.1,8,0.48,7,0.502,6,1.5,8,2.3,8,0.672,9,1.0,6,3.6,6,4.5,6,0.9,9,1.2,9,0.7,8,0.2,8,1.3,8,1.6,10,10.3,8,13.0,8,0.529,7,0.302,4,0.259,7,4.4,5,16.5,4,10.4,4,7.7,9,1.4,6,0.6,8,11.6,7,19.4,6,1.1,9,1.4,8,2.5,9,0.063,9,-0.3,7,-0.8,8,-1.1,8,0.4,8,13.0,5,0.274,7,0.201,2,0.057,9,0.167,8,4.8,4,27.1,4,0.30099999999999993,4,0.1,7
32,32,107,2010,Mario Chalmers,5,PG,5,MIA,5,73.0,7,22.0,9,2.5,10,6.2,10,3.2,4,0.318,6,3.0,10,0.491,5,0.483,8,1.1,10,1.5,10,0.745,7,0.3,10,1.5,10,1.8,10,2.0,3,3.4,4,1.2,3,0.2,8,1.7,6,2.4,6,7.1,10,10.7,10,0.519,8,0.52,1,0.242,7,1.6,9,7.1,10,4.4,10,21.0,3,2.7,1,0.5,8,19.7,1,16.3,9,0.3,10,2.4,5,2.7,9,0.072,8,-2.3,10,1.1,2,-1.3,8,0.3,9,17.4,1,0.2,9,0.09,7,0.07,8,0.119,9,0.8999999999999999,8,16.5,7,0.5209999999999999,1,0.2,2
33,33,109,2010,Wilson Chandler,5,SG,5,NYK,5,65.0,9,64.0,6,6.3,3,13.2,4,2.3,6,0.267,8,10.9,3,0.524,2,0.502,6,2.0,7,2.5,7,0.806,4,1.4,4,3.9,5,5.4,5,1.2,7,2.1,6,0.7,8,0.8,3,1.7,6,2.8,3,15.3,4,13.7,8,0.534,7,0.174,6,0.186,9,4.5,5,12.7,6,8.5,6,9.8,7,1.0,9,1.6,4,10.4,8,20.2,6,1.8,8,0.9,9,2.7,9,0.057,9,-1.0,9,-1.1,9,-2.1,10,0.0,9,11.0,7,0.37,3,0.134,4,0.081,7,0.241,4,5.800000000000001,3,38.7,3,0.17400000000000004,6,0.1,7
34,34,114,2010,Darren Collison,5,PG,5,NOH,5,76.0,5,37.0,9,4.9,6,10.4,6,1.5,7,0.4,2,8.9,5,0.49,5,0.506,5,1.9,7,2.3,8,0.851,2,0.5,9,2.0,10,2.5,10,2.1,3,5.7,1,1.0,5,0.1,10,2.7,2,1.2,10,12.4,6,16.5,5,0.546,5,0.146,7,0.221,8,2.2,8,8.6,9,5.3,9,32.9,1,1.9,3,0.1,10,18.9,1,23.1,4,1.9,7,1.1,9,2.9,8,0.067,8,0.9,5,-1.8,10,-0.8,8,0.6,8,11.5,6,0.335,5,0.106,6,0.161,2,0.252,4,1.9,7,22.6,5,0.14600000000000002,7,0.1,7
35,35,116,2010,Mike Conley,5,PG,5,MEM,5,80.0,4,80.0,2,4.6,7,10.4,6,2.7,5,0.387,2,7.7,6,0.464,8,0.494,7,1.7,8,2.3,8,0.743,7,0.4,9,2.0,10,2.4,10,2.5,2,5.3,2,1.4,2,0.2,8,2.1,4,2.2,7,12.0,7,13.9,7,0.526,8,0.255,5,0.225,8,1.4,10,7.3,10,4.3,10,24.8,2,2.2,2,0.4,9,15.7,2,18.4,7,2.6,6,1.3,8,4.0,7,0.074,8,0.0,7,-0.6,7,-0.6,7,0.9,7,12.3,6,0.337,4,0.127,5,0.09,6,0.19,7,0.1,9,28.299999999999997,4,0.256,5,0.1,7
