,level_0,index,Season,Offensive Profile,Defensive Profile,Player,Pos,Team,G,GS,FG,FGA,3PA,3P%,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST/TOV,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Average distance (ft.) of FGA,%FGA 0-3,%FGA 3-10,%FGA 10-16,%FGA 16-3P,%FGA,%3PA,%FGA 3P,std_areas_FGA
10,10,46,2006,Slasher,Perimeter Defender,Shane Battier,SF,MEM,81.0,81.0,3.7,7.7,2.0,0.394,5.6,0.522,0.54,1.8,2.6,0.707,2.0,3.3,5.3,1.5,1.7,1.1,1.4,1.1,2.8,10.1,14.7,0.574,0.266,0.335,7.1,11.2,9.2,8.2,1.8,3.2,11.2,13.7,4.6,4.5,9.1,0.153,0.8,1.8,2.6,3.3,10.6,0.367,0.18,0.082,0.105,2.3,71.5,0.2660000000000001,0.1
11,11,51,2006,No significant offensive role,No significant defensive role,Raja Bell,SG,PHO,79.0,79.0,5.4,11.8,5.6,0.442,6.1,0.471,0.563,1.5,1.8,0.788,0.6,2.6,3.2,2.4,2.6,1.0,0.3,1.1,3.1,14.7,12.9,0.584,0.48,0.157,1.7,7.7,4.7,9.8,1.3,0.5,8.2,16.4,4.7,2.1,6.8,0.11,0.2,0.1,0.2,1.6,19.4,0.082,0.04,0.069,0.33,0.5,36.1,0.479,0.2
12,12,53,2006,Creator/Facilitator,No significant defensive role,Mike Bibby,PG,SAC,82.0,82.0,7.3,16.9,6.1,0.386,10.8,0.458,0.501,4.2,4.9,0.849,0.4,2.6,2.9,2.3,5.4,1.0,0.1,2.4,2.1,21.1,17.9,0.554,0.36,0.292,1.1,7.7,4.4,25.2,1.4,0.2,11.3,25.4,6.0,2.4,8.4,0.127,2.7,-1.2,1.5,2.8,18.3,0.13,0.043,0.037,0.431,0.0,16.3,0.359,0.2
13,13,55,2006,Creator/Facilitator,No significant defensive role,Chauncey Billups,PG,DET,81.0,81.0,5.2,12.5,5.2,0.433,7.2,0.407,0.509,5.7,6.4,0.894,0.5,2.6,3.1,4.1,8.6,0.9,0.1,2.1,2.0,18.5,23.4,0.602,0.42,0.514,1.6,8.7,5.1,39.3,1.3,0.2,12.0,22.9,12.7,2.8,15.5,0.254,6.2,0.1,6.2,6.1,17.0,0.192,0.041,0.134,0.213,0.1,14.399999999999999,0.42000000000000004,0.1
14,14,56,2006,No significant offensive role,No significant defensive role,Steve Blake,PG,POR,68.0,57.0,3.0,6.9,2.7,0.413,4.2,0.455,0.519,1.1,1.3,0.791,0.4,1.8,2.1,3.8,4.5,0.6,0.1,1.2,1.6,8.2,14.5,0.549,0.391,0.194,1.7,8.2,4.9,29.0,1.3,0.2,14.0,15.8,3.0,-0.2,2.8,0.076,1.0,-2.0,-1.0,0.4,19.0,0.089,0.057,0.094,0.368,0.2,16.8,0.392,0.2
15,15,59,2006,Slasher,No significant defensive role,Mark Blount,C,TOT,81.0,55.0,4.6,9.1,0.0,,9.1,0.508,0.508,2.1,2.7,0.757,1.2,3.3,4.5,0.5,1.2,0.5,0.9,2.4,3.1,11.3,12.1,0.549,0.0,0.302,5.3,14.2,9.8,7.8,1.0,2.6,18.9,21.4,-0.5,2.3,1.7,0.037,-2.9,-0.6,-3.4,-0.8,9.4,0.311,0.199,0.208,0.282,6.9,,0.0,0.1
16,16,62,2006,No significant offensive role,Perimeter Defender,Keith Bogans,SG-SF,TOT,72.0,31.0,3.0,7.6,2.8,0.325,4.8,0.436,0.455,1.8,2.6,0.683,0.8,2.8,3.5,1.4,1.8,1.0,0.1,1.3,2.3,8.6,10.7,0.497,0.368,0.342,3.3,12.4,7.8,11.2,2.0,0.4,12.6,17.2,0.3,2.0,2.3,0.058,-1.8,0.5,-1.4,0.3,13.3,0.368,0.048,0.059,0.158,0.6,31.0,0.367,0.1
17,17,65,2006,Paint Threat,No significant defensive role,Andrew Bogut,PF,MIL,82.0,77.0,3.9,7.4,0.0,0.0,7.4,0.536,0.533,1.5,2.4,0.629,2.3,4.7,7.0,1.5,2.3,0.6,0.8,1.5,3.2,9.4,15.2,0.555,0.005,0.32,9.4,19.8,14.5,13.4,1.1,2.3,15.3,15.9,3.1,2.4,5.5,0.113,-0.3,0.7,0.4,1.4,3.4,0.67,0.196,0.069,0.059,10.9,0.0,0.006000000000000005,0.2
18,18,68,2006,Slasher,Rebounding Specialist,Carlos Boozer,PF,UTA,33.0,19.0,6.6,12.1,0.0,,12.1,0.549,0.549,3.0,4.2,0.723,2.2,6.4,8.6,1.3,2.7,0.9,0.2,2.1,3.2,16.3,21.4,0.585,0.0,0.343,8.6,25.3,16.9,18.0,1.6,0.6,13.1,23.9,2.2,1.3,3.5,0.162,2.4,-0.3,2.1,1.1,7.5,0.439,0.158,0.183,0.221,7.3,,-0.001000000000000112,0.1
19,19,69,2006,Slasher,Rebounding Specialist,Chris Bosh*,C,TOR,70.0,70.0,7.8,15.5,0.2,0.0,15.3,0.511,0.505,6.8,8.3,0.816,2.9,6.3,9.2,1.2,2.6,0.7,1.1,2.2,3.0,22.5,23.2,0.585,0.012,0.534,8.7,20.6,14.4,11.8,1.0,2.3,10.5,25.2,8.7,1.1,9.8,0.17,3.9,-1.0,2.9,3.4,9.7,0.318,0.162,0.239,0.269,7.3999999999999995,15.4,0.01200000000000001,0.1
20,20,70,2006,No significant offensive role,Perimeter Defender,Bruce Bowen,SF,SAS,82.0,82.0,2.8,6.5,3.0,0.424,3.5,0.44,0.53,0.6,1.0,0.607,0.4,3.5,3.9,1.9,1.5,1.0,0.4,0.8,2.3,7.5,9.1,0.54,0.457,0.157,1.5,11.9,6.9,6.8,1.6,0.8,10.5,11.1,1.7,4.5,6.2,0.108,-1.8,2.0,0.3,1.6,16.9,0.129,0.101,0.095,0.218,0.4,90.60000000000001,0.45699999999999996,0.1
21,21,72,2006,Creator/Facilitator,No significant defensive role,Earl Boykins,PG,DEN,60.0,0.0,4.5,11.0,3.0,0.346,8.0,0.434,0.457,2.5,2.9,0.874,0.4,1.0,1.4,2.7,3.8,0.8,0.1,1.4,1.2,12.6,15.7,0.513,0.271,0.263,1.6,4.5,3.1,25.0,1.6,0.2,10.1,23.8,2.0,0.9,2.9,0.09,1.3,-1.3,0.0,0.7,15.8,0.144,0.082,0.16,0.343,0.0,16.8,0.2709999999999999,0.1
22,22,74,2006,Versatile Scorer,No significant defensive role,Elton Brand,PF,LAC,79.0,79.0,9.6,18.2,0.0,0.333,18.1,0.527,0.527,5.6,7.2,0.775,3.0,7.0,10.0,1.2,2.6,1.0,2.5,2.2,2.9,24.7,26.5,0.58,0.002,0.396,9.3,19.9,14.8,13.1,1.4,4.9,9.3,27.7,9.3,5.5,14.8,0.229,5.1,1.6,6.7,6.8,9.4,0.245,0.242,0.346,0.166,4.2,0.0,0.0010000000000000009,0.1
23,23,75,2006,Slasher,No significant defensive role,Primož Brezec,C,CHA,79.0,79.0,5.2,10.0,0.0,0.0,10.0,0.518,0.517,2.1,2.8,0.732,2.3,3.3,5.6,0.5,0.6,0.2,0.4,1.1,2.9,12.4,15.3,0.552,0.003,0.283,9.1,14.8,11.8,3.7,0.5,1.1,8.7,20.0,3.4,1.2,4.6,0.102,-0.4,-2.0,-2.4,-0.2,9.9,0.341,0.134,0.177,0.345,3.0,0.0,0.0030000000000000027,0.1
24,24,77,2006,Paint Threat,No significant defensive role,Kwame Brown,C,LAL,72.0,49.0,2.8,5.4,0.0,0.0,5.4,0.527,0.526,1.8,3.3,0.545,2.5,4.0,6.6,0.7,1.0,0.4,0.6,1.4,2.7,7.4,11.7,0.545,0.003,0.606,10.8,17.3,14.1,5.6,0.7,1.8,16.9,13.6,1.7,1.9,3.6,0.088,-1.7,-0.8,-2.5,-0.3,3.4,0.611,0.284,0.067,0.036,17.299999999999997,0.0,0.0020000000000000018,0.2
25,25,78,2006,No significant offensive role,No significant defensive role,P.J. Brown,C,NOK,75.0,73.0,3.6,7.8,0.0,,7.8,0.461,0.461,1.9,2.2,0.827,2.4,4.9,7.3,1.0,1.2,0.6,0.7,1.2,2.9,9.0,12.7,0.515,0.0,0.288,8.9,18.8,13.7,6.3,1.0,1.7,12.0,14.7,2.1,2.3,4.4,0.088,-1.3,-0.2,-1.5,0.3,10.5,0.285,0.108,0.268,0.34,5.5,,-0.001000000000000112,0.1
26,26,82,2006,Versatile Scorer,No significant defensive role,Kobe Bryant*,SG,LAL,80.0,80.0,12.2,27.2,6.5,0.347,20.7,0.482,0.491,8.7,10.2,0.85,0.9,4.4,5.3,1.5,4.5,1.8,0.4,3.1,2.9,35.4,28.0,0.559,0.238,0.377,2.6,12.7,7.6,24.1,2.4,0.7,9.0,38.7,11.6,3.7,15.3,0.224,7.4,0.2,7.6,8.0,15.1,0.2,0.083,0.148,0.331,2.9000000000000004,7.7,0.238,0.1
27,27,83,2006,No significant offensive role,Perimeter Defender,Greg Buckner,SG,DEN,73.0,27.0,2.5,5.7,3.3,0.354,2.4,0.546,0.537,0.6,0.8,0.782,0.4,2.4,2.9,2.4,1.7,1.2,0.3,0.7,2.5,6.7,11.4,0.556,0.583,0.132,2.1,11.7,6.9,10.8,2.5,0.9,10.5,12.6,1.7,2.0,3.8,0.103,-1.2,1.7,0.5,1.1,16.8,0.24,0.05,0.026,0.101,0.7000000000000001,37.4,0.583,0.2
28,28,88,2006,Versatile Scorer,No significant defensive role,Caron Butler,SF,WAS,75.0,54.0,6.6,14.5,1.6,0.342,12.9,0.469,0.474,3.9,4.4,0.87,1.5,4.7,6.2,1.1,2.5,1.7,0.2,2.3,3.2,17.6,17.0,0.535,0.11,0.306,4.8,15.6,10.0,12.1,2.4,0.5,12.4,23.2,3.5,2.8,6.3,0.112,0.4,0.1,0.6,1.7,12.6,0.257,0.155,0.123,0.355,4.5,15.0,0.10999999999999999,0.1
29,29,95,2006,No significant offensive role,Paint Protector,Marcus Camby,C,DEN,56.0,54.0,5.4,11.6,0.2,0.091,11.4,0.472,0.466,2.0,2.8,0.712,2.4,9.6,11.9,1.3,2.1,1.4,3.3,1.6,2.8,12.8,19.9,0.499,0.017,0.24,8.4,33.3,21.0,10.2,2.2,7.5,11.4,19.5,1.0,4.5,5.5,0.141,0.1,3.3,3.5,2.6,10.9,0.362,0.072,0.091,0.458,10.8,0.0,0.016999999999999904,0.2
30,30,99,2006,Versatile Scorer,Perimeter Defender,Vince Carter,SG,NJN,79.0,79.0,8.3,19.2,4.6,0.341,14.6,0.459,0.471,6.1,7.6,0.799,1.7,4.1,5.8,1.6,4.3,1.2,0.7,2.7,3.0,24.2,21.6,0.536,0.242,0.396,5.4,13.4,9.3,24.4,1.7,1.5,10.7,32.3,4.9,4.4,9.3,0.153,4.5,0.5,5.1,5.2,12.6,0.311,0.148,0.09,0.21,6.2,16.900000000000002,0.2410000000000001,0.1
31,31,100,2006,Creator/Facilitator,No significant defensive role,Sam Cassell,PG,LAC,78.0,75.0,6.3,14.3,2.4,0.368,11.8,0.459,0.475,3.7,4.3,0.863,0.5,3.2,3.7,2.9,6.3,0.9,0.1,2.2,2.9,17.2,18.5,0.534,0.171,0.301,1.8,10.4,6.3,32.5,1.5,0.3,12.2,25.0,4.8,2.8,7.6,0.137,2.1,-0.5,1.6,2.4,16.1,0.078,0.083,0.284,0.384,0.0,9.5,0.17100000000000004,0.1
32,32,104,2006,Paint Threat,Switchable Defender,Tyson Chandler,C,CHI,79.0,50.0,2.0,3.6,0.0,0.0,3.6,0.567,0.565,1.2,2.4,0.503,3.4,5.7,9.0,0.6,1.0,0.5,1.3,1.6,3.8,5.3,12.2,0.567,0.004,0.682,14.4,24.2,19.3,5.6,1.0,3.8,25.1,10.4,1.5,3.9,5.4,0.123,-2.2,1.8,-0.4,0.9,2.4,0.781,0.113,0.078,0.025,24.0,0.0,0.0030000000000000027,0.3
33,33,106,2006,Paint Threat,No significant defensive role,Josh Childress,SF,ATL,74.0,10.0,3.8,6.8,0.9,0.492,5.9,0.56,0.583,2.1,2.7,0.766,1.8,3.4,5.2,1.3,1.8,1.2,0.5,1.4,2.5,10.0,15.8,0.626,0.129,0.399,7.0,13.9,10.3,9.4,2.0,1.3,14.6,14.0,4.6,1.1,5.7,0.121,1.3,-0.1,1.2,1.8,6.6,0.615,0.107,0.034,0.115,14.299999999999999,69.19999999999999,0.129,0.2
34,34,109,2006,Creator/Facilitator,Perimeter Defender,Speedy Claxton,PG,NOK,71.0,3.0,4.3,10.4,0.9,0.27,9.5,0.426,0.425,3.5,4.5,0.769,0.5,2.2,2.7,2.2,4.8,1.5,0.1,2.2,2.5,12.3,16.1,0.497,0.086,0.435,2.2,9.3,5.7,29.8,2.9,0.2,14.9,23.8,1.1,2.0,3.0,0.072,-0.1,0.3,0.1,1.1,10.9,0.307,0.171,0.122,0.314,0.5,27.0,0.08600000000000008,0.1
35,35,112,2006,No significant offensive role,No significant defensive role,Jason Collins,C,NJN,71.0,70.0,1.5,3.7,0.2,0.25,3.5,0.404,0.403,0.6,1.2,0.512,1.3,3.5,4.8,1.1,1.0,0.6,0.6,0.9,3.5,3.6,5.5,0.425,0.046,0.328,5.7,15.6,10.6,5.7,1.3,1.7,16.9,9.0,-0.9,2.9,2.0,0.051,-5.3,1.5,-3.8,-0.9,13.1,0.275,0.05,0.13,0.5,3.1,33.300000000000004,0.04499999999999993,0.2
36,36,115,2006,No significant offensive role,No significant defensive role,Jamal Crawford,SG,NYK,79.0,27.0,4.6,11.1,3.7,0.345,7.4,0.452,0.474,3.7,4.5,0.826,0.5,2.7,3.1,1.7,3.8,1.1,0.2,2.2,1.9,14.3,15.5,0.544,0.333,0.406,1.7,10.2,5.9,20.9,1.8,0.5,14.4,21.5,3.7,0.8,4.5,0.084,1.6,-1.1,0.5,1.6,15.2,0.2,0.126,0.121,0.22,0.8999999999999999,34.1,0.33299999999999996,0.1
37,37,117,2006,Paint Threat,No significant defensive role,Eddy Curry,C,NYK,72.0,69.0,4.7,8.3,0.0,,8.3,0.563,0.563,4.3,6.8,0.632,2.0,4.0,6.0,0.1,0.3,0.4,0.8,2.5,3.3,13.6,17.0,0.604,0.0,0.814,9.4,18.9,14.1,1.9,0.8,2.5,18.1,24.1,2.3,1.0,3.3,0.084,-0.5,-1.6,-2.1,0.0,2.0,0.709,0.273,0.017,0.002,24.6,,-0.0009999999999998899,0.3
38,38,118,2006,Paint Threat,Paint Protector,Samuel Dalembert,C,PHI,66.0,52.0,3.0,5.6,0.0,0.0,5.6,0.533,0.531,1.4,2.0,0.705,2.4,5.8,8.2,0.2,0.4,0.5,2.4,1.6,3.7,7.3,14.2,0.568,0.003,0.358,10.6,25.4,18.0,2.2,1.0,6.9,20.0,13.8,0.9,2.6,3.6,0.097,-2.9,1.2,-1.8,0.1,5.4,0.515,0.228,0.192,0.062,23.0,0.0,0.0029999999999998916,0.2
39,39,120,2006,No significant offensive role,No significant defensive role,Antonio Daniels,SG,WAS,80.0,17.0,2.9,6.9,1.3,0.228,5.6,0.461,0.439,3.6,4.2,0.845,0.2,1.9,2.2,3.3,3.6,0.7,0.1,1.1,1.2,9.6,13.7,0.55,0.184,0.611,0.9,8.0,4.4,19.2,1.2,0.3,11.3,15.4,4.3,0.9,5.3,0.111,0.1,-0.8,-0.7,0.8,11.9,0.295,0.191,0.093,0.238,3.5000000000000004,18.8,0.18300000000000005,0.1
40,40,121,2006,No significant offensive role,Perimeter Defender,Marquis Daniels,SG,DAL,62.0,29.0,4.0,8.3,0.3,0.211,8.0,0.491,0.484,2.2,3.0,0.754,1.3,2.3,3.6,1.7,2.8,1.1,0.2,1.6,2.3,10.2,14.9,0.535,0.037,0.357,5.6,9.6,7.6,16.2,2.1,0.6,14.4,18.3,2.4,1.7,4.2,0.114,0.1,0.4,0.5,1.1,7.0,0.414,0.277,0.156,0.115,4.1000000000000005,31.6,0.03799999999999992,0.1
41,41,125,2006,Creator/Facilitator,No significant defensive role,Baron Davis,PG,GSW,54.0,48.0,6.2,15.9,6.0,0.315,9.9,0.434,0.448,3.6,5.4,0.675,0.8,3.5,4.4,3.1,8.9,1.6,0.3,2.9,3.1,17.9,18.3,0.489,0.376,0.336,2.5,11.1,6.7,42.6,2.3,0.5,13.9,25.9,2.4,2.0,4.4,0.106,2.8,-0.2,2.6,2.3,14.9,0.254,0.124,0.092,0.153,2.6,11.700000000000001,0.377,0.1
42,42,131,2006,Versatile Scorer,No significant defensive role,Ricky Davis,SG-SF,TOT,78.0,78.0,7.5,16.7,3.1,0.302,13.6,0.481,0.476,3.5,4.4,0.797,0.8,3.7,4.5,1.9,5.1,1.2,0.2,2.7,2.4,19.4,15.6,0.521,0.186,0.265,2.5,10.5,6.6,22.2,1.5,0.4,12.8,24.3,2.5,2.5,5.0,0.075,0.6,-1.0,-0.4,1.3,14.3,0.245,0.061,0.15,0.36,4.0,21.5,0.18400000000000005,0.1
43,43,139,2006,Versatile Scorer,No significant defensive role,Luol Deng,SF,CHI,78.0,56.0,5.7,12.2,1.0,0.269,11.2,0.481,0.474,2.7,3.5,0.75,1.6,5.0,6.6,1.5,1.9,0.9,0.6,1.3,1.6,14.3,15.8,0.517,0.082,0.289,5.6,17.1,11.4,9.7,1.4,1.5,8.9,20.4,2.7,3.8,6.5,0.12,0.8,0.9,1.6,2.4,10.8,0.355,0.112,0.117,0.333,4.3999999999999995,70.5,0.08299999999999996,0.1
44,44,140,2006,Slasher,No significant defensive role,Boris Diaw,PF,PHO,81.0,70.0,5.5,10.5,0.4,0.267,10.2,0.536,0.531,2.1,2.9,0.731,2.0,4.9,6.9,2.7,6.2,0.7,1.0,2.3,3.2,13.3,17.3,0.564,0.035,0.279,6.3,15.1,10.8,24.9,1.0,2.1,16.5,17.9,5.9,3.0,8.9,0.149,1.4,1.4,2.8,3.5,8.4,0.438,0.154,0.117,0.256,4.7,56.699999999999996,0.03500000000000003,0.1
45,45,145,2006,No significant offensive role,No significant defensive role,Juan Dixon,SG,POR,76.0,42.0,4.7,10.8,2.2,0.382,8.6,0.449,0.474,2.1,2.6,0.804,0.4,1.9,2.3,1.3,2.0,0.8,0.1,1.5,2.1,12.3,14.6,0.516,0.207,0.236,1.9,9.3,5.5,14.9,1.7,0.2,11.1,25.2,1.1,0.1,1.2,0.03,-0.2,-1.7,-1.9,0.0,15.0,0.185,0.094,0.135,0.379,0.0,28.799999999999997,0.20699999999999996,0.1
46,46,148,2006,No significant offensive role,Perimeter Defender,Chris Duhon,PG,CHI,74.0,38.0,2.9,7.3,3.8,0.36,3.5,0.442,0.493,1.6,1.9,0.818,0.4,2.6,3.0,3.1,5.0,0.9,0.0,1.6,2.1,8.7,12.9,0.538,0.517,0.266,1.5,10.2,5.9,26.4,1.7,0.1,16.3,15.0,2.7,2.5,5.2,0.116,0.0,0.8,0.8,1.5,16.7,0.264,0.065,0.035,0.119,0.0,24.8,0.517,0.2
47,47,149,2006,Versatile Scorer,Paint Protector,Tim Duncan*,PF,SAS,80.0,80.0,7.2,14.8,0.1,0.4,14.8,0.485,0.485,4.2,6.7,0.629,2.9,8.1,11.0,1.3,3.2,0.9,2.0,2.5,2.7,18.6,23.1,0.523,0.004,0.45,10.1,26.9,18.7,16.5,1.4,4.2,12.2,27.7,3.9,6.9,10.8,0.187,2.3,2.6,5.0,4.9,7.5,0.321,0.362,0.178,0.135,5.7,20.0,0.0040000000000000036,0.1
48,48,150,2006,No significant offensive role,No significant defensive role,Mike Dunleavy,SF,GSW,81.0,68.0,4.1,10.1,3.2,0.285,6.9,0.462,0.451,2.4,3.1,0.778,1.0,4.0,4.9,1.9,2.9,0.7,0.4,1.5,2.5,11.5,12.5,0.503,0.319,0.309,3.3,14.2,8.6,15.0,1.2,0.9,11.5,18.1,1.9,2.3,4.2,0.077,-0.7,0.0,-0.7,0.9,15.2,0.213,0.113,0.093,0.262,1.0999999999999999,25.8,0.31899999999999995,0.1
49,49,166,2006,Creator/Facilitator,No significant defensive role,Raymond Felton,PG,CHA,80.0,54.0,4.3,11.0,3.4,0.358,7.7,0.405,0.446,2.0,2.8,0.725,1.0,2.4,3.3,2.4,5.6,1.3,0.1,2.3,2.3,11.9,14.2,0.483,0.307,0.251,3.5,9.7,6.4,30.9,2.2,0.3,15.7,21.4,0.8,1.8,2.6,0.051,0.2,-0.8,-0.6,0.8,13.7,0.36,0.061,0.051,0.221,1.5,12.9,0.30700000000000005,0.1
50,50,167,2006,No significant offensive role,No significant defensive role,Michael Finley,SG,SAS,77.0,18.0,3.7,9.0,3.6,0.394,5.4,0.423,0.491,1.3,1.5,0.852,0.4,2.8,3.2,1.9,1.5,0.5,0.1,0.8,1.3,10.1,12.7,0.523,0.401,0.165,1.8,12.2,7.2,9.3,1.0,0.2,7.7,18.9,2.0,2.9,5.0,0.117,0.1,0.2,0.2,1.1,18.2,0.088,0.056,0.125,0.329,2.3,42.3,0.4019999999999999,0.1
51,51,168,2006,No significant offensive role,Perimeter Defender,Derek Fisher,PG,GSW,82.0,36.0,4.4,10.8,3.6,0.397,7.2,0.417,0.476,3.0,3.6,0.833,0.4,2.1,2.6,2.3,4.3,1.5,0.1,1.9,2.9,13.3,14.8,0.536,0.333,0.33,1.5,7.7,4.5,22.6,2.5,0.2,13.3,20.2,3.4,2.4,5.8,0.107,-0.2,0.6,0.4,1.6,16.9,0.145,0.095,0.08,0.347,0.1,30.5,0.33299999999999996,0.1
52,52,172,2006,Creator/Facilitator,No significant defensive role,T.J. Ford,PG,MIL,72.0,70.0,4.6,11.0,1.4,0.337,9.5,0.428,0.438,2.6,3.4,0.754,0.9,3.4,4.3,2.2,6.6,1.4,0.1,3.0,2.7,12.2,13.1,0.489,0.132,0.314,2.9,11.7,7.2,29.8,2.1,0.2,19.6,20.0,0.4,2.1,2.5,0.047,-1.1,-0.1,-1.2,0.5,10.3,0.357,0.143,0.181,0.186,1.0,33.7,0.133,0.1
