,level_0,index,Season,Offensive Profile,Defensive Profile,Player,Pos,Team,G,GS,FG,FGA,3PA,3P%,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST/TOV,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Average distance (ft.) of FGA,%FGA 0-3,%FGA 3-10,%FGA 10-16,%FGA 16-3P,%FGA,%3PA,%FGA 3P,std_areas_FGA
20,20,71,2009,Versatile Scorer,Rebounding Specialist,Carlos Boozer,PF,UTA,37.0,37.0,6.8,13.8,0.0,,13.8,0.49,0.49,2.6,3.8,0.698,3.0,7.4,10.4,1.0,2.1,1.1,0.2,2.1,3.6,16.2,17.2,0.523,0.0,0.271,11.1,27.3,19.2,11.4,1.7,0.5,12.1,24.4,0.9,1.7,2.6,0.105,0.0,-0.5,-0.6,0.4,7.3,0.441,0.166,0.186,0.207,4.7,,1.1102230246251565e-16,0.1
21,21,72,2009,Versatile Scorer,Rebounding Specialist,Chris Bosh*,C,TOR,77.0,77.0,8.0,16.4,0.6,0.245,15.8,0.497,0.492,6.5,8.0,0.817,2.8,7.2,10.0,1.1,2.5,0.9,1.0,2.3,2.5,22.7,22.1,0.569,0.039,0.489,8.7,22.1,15.5,11.6,1.2,2.0,10.2,26.9,6.6,3.1,9.7,0.159,3.0,-0.4,2.7,3.5,10.6,0.314,0.135,0.181,0.331,7.3,4.1000000000000005,0.038999999999999924,0.1
22,22,75,2009,Versatile Scorer,Rebounding Specialist,Elton Brand,PF,PHI,29.0,23.0,5.6,12.6,0.0,,12.6,0.447,0.447,2.5,3.7,0.676,2.7,6.1,8.8,0.6,1.3,0.6,1.6,2.3,2.7,13.8,14.6,0.484,0.0,0.296,9.9,23.2,16.5,6.9,1.0,3.9,14.2,23.8,-0.4,1.3,0.9,0.047,-2.0,0.2,-1.9,0.0,9.3,0.271,0.203,0.367,0.159,4.3999999999999995,,0.0,0.1
23,23,77,2009,No significant offensive role,Perimeter Defender,Ronnie Brewer,SF,UTA,81.0,80.0,5.2,10.2,1.0,0.259,9.2,0.537,0.522,3.0,4.3,0.702,1.2,2.5,3.7,1.6,2.2,1.7,0.4,1.4,1.6,13.7,16.1,0.565,0.103,0.425,4.6,9.1,6.9,10.9,2.7,0.9,10.1,18.8,3.9,2.9,6.8,0.126,0.5,1.0,1.5,2.3,9.5,0.517,0.037,0.047,0.296,17.1,3.5000000000000004,0.10299999999999998,0.2
24,24,79,2009,No significant offensive role,No significant defensive role,Aaron Brooks,PG,HOU,80.0,35.0,4.0,9.8,3.9,0.366,5.9,0.428,0.476,1.9,2.2,0.866,0.4,1.6,2.0,1.9,3.0,0.6,0.1,1.6,1.9,11.2,12.9,0.521,0.395,0.22,2.0,7.0,4.6,20.2,1.2,0.3,12.7,22.9,1.4,2.2,3.6,0.086,-0.3,-0.6,-0.9,0.6,14.8,0.269,0.135,0.095,0.106,0.1,14.6,0.395,0.1
25,25,92,2009,Versatile Scorer,Perimeter Defender,Kobe Bryant*,SG,LAL,82.0,82.0,9.8,20.9,4.1,0.351,16.8,0.496,0.502,5.9,6.9,0.856,1.1,4.1,5.2,1.9,4.9,1.5,0.5,2.6,2.3,26.8,24.4,0.561,0.196,0.329,3.5,12.8,8.2,23.8,2.1,1.0,9.7,32.2,8.6,4.0,12.7,0.206,5.6,0.3,5.9,5.9,14.0,0.203,0.12,0.181,0.299,3.5999999999999996,8.6,0.19700000000000006,0.1
26,26,94,2009,Versatile Scorer,No significant defensive role,Caron Butler,SG,WAS,67.0,67.0,7.3,16.2,3.1,0.31,13.1,0.487,0.482,5.1,6.0,0.858,1.8,4.4,6.2,1.4,4.3,1.6,0.3,3.1,2.5,20.8,18.8,0.552,0.194,0.371,5.2,13.8,9.4,19.7,2.2,0.6,14.3,25.9,3.4,1.1,4.5,0.083,2.0,-1.1,0.9,1.9,13.5,0.282,0.1,0.116,0.308,2.7,17.599999999999998,0.19399999999999995,0.1
27,27,95,2009,No significant offensive role,No significant defensive role,Rasual Butler,SF,NOH,82.0,74.0,4.2,9.8,4.4,0.39,5.4,0.468,0.521,1.0,1.3,0.782,0.6,2.7,3.3,1.3,0.9,0.6,0.7,0.7,1.9,11.2,11.8,0.541,0.447,0.137,2.3,10.2,6.3,4.8,1.1,2.0,6.5,16.8,2.2,2.4,4.6,0.084,0.0,-0.5,-0.5,1.0,17.5,0.143,0.064,0.101,0.245,3.6999999999999997,44.3,0.44700000000000006,0.1
28,28,96,2009,Paint Threat,No significant defensive role,Andrew Bynum,C,LAL,50.0,50.0,5.6,10.0,0.0,,10.0,0.56,0.56,3.0,4.3,0.707,2.7,5.2,8.0,0.8,1.4,0.4,1.8,1.7,3.1,14.3,20.0,0.598,0.0,0.428,10.8,20.1,15.6,7.7,0.6,4.8,12.5,20.7,3.2,2.3,5.5,0.184,0.8,0.3,1.1,1.1,4.2,0.522,0.343,0.102,0.034,20.9,,-0.0009999999999998899,0.2
29,29,98,2009,No significant offensive role,No significant defensive role,José Calderón,PG,TOR,68.0,68.0,4.7,9.5,3.0,0.406,6.5,0.538,0.561,2.2,2.3,0.981,0.2,2.6,2.9,4.2,8.9,1.1,0.1,2.1,1.7,12.8,18.8,0.613,0.314,0.239,0.8,8.9,4.9,41.0,1.7,0.2,16.7,16.9,6.2,1.3,7.5,0.154,3.2,-0.4,2.8,2.8,17.0,0.194,0.009,0.054,0.429,0.3,12.9,0.31400000000000006,0.2
30,30,99,2009,Slasher,Paint Protector,Marcus Camby,C,LAC,62.0,55.0,4.1,8.0,0.1,0.25,7.9,0.514,0.513,2.1,2.9,0.725,2.6,8.5,11.1,1.3,2.0,0.8,2.1,1.5,2.1,10.3,18.7,0.556,0.008,0.367,9.4,32.7,20.7,10.8,1.4,5.1,13.9,15.8,2.3,2.9,5.2,0.129,0.4,1.8,2.2,2.0,7.7,0.5,0.097,0.121,0.274,7.5,0.0,0.008000000000000007,0.2
31,31,106,2009,Versatile Scorer,No significant defensive role,Vince Carter,SG,NJN,80.0,80.0,7.4,16.8,4.9,0.385,11.9,0.459,0.493,4.2,5.1,0.817,0.9,4.2,5.1,2.2,4.7,1.0,0.5,2.1,2.9,20.8,19.3,0.545,0.291,0.305,3.0,13.8,8.3,23.7,1.5,1.1,9.8,26.8,5.7,1.8,7.5,0.123,3.3,-0.8,2.4,3.3,15.0,0.242,0.072,0.113,0.282,3.5000000000000004,17.599999999999998,0.29100000000000004,0.1
32,32,108,2009,No significant offensive role,Perimeter Defender,Mario Chalmers,PG,MIA,82.0,82.0,3.4,8.1,3.8,0.367,4.3,0.467,0.506,1.8,2.4,0.767,0.5,2.3,2.8,2.4,4.9,2.0,0.1,2.0,2.9,10.0,13.3,0.548,0.47,0.292,1.7,8.8,5.2,23.5,3.3,0.2,18.1,16.3,2.1,3.1,5.2,0.095,-1.4,1.1,-0.4,1.0,16.1,0.254,0.101,0.044,0.131,2.0,15.1,0.47,0.2
33,33,109,2009,Paint Threat,No significant defensive role,Tyson Chandler,C,NOH,45.0,45.0,3.6,6.3,0.0,,6.3,0.565,0.565,1.7,3.0,0.579,3.6,5.1,8.7,0.3,0.5,0.3,1.2,1.6,3.2,8.8,13.4,0.581,0.0,0.47,13.7,19.2,16.4,2.4,0.6,3.3,17.0,13.7,1.7,1.7,3.4,0.114,-1.6,-0.9,-2.5,-0.2,1.7,0.802,0.173,0.021,0.004,33.6,,0.0,0.3
34,34,110,2009,Versatile Scorer,No significant defensive role,Wilson Chandler,SF,NYK,82.0,70.0,5.5,12.9,3.8,0.328,9.0,0.476,0.481,2.1,2.6,0.795,1.1,4.3,5.4,1.2,2.1,0.9,0.9,1.7,3.0,14.4,12.9,0.515,0.298,0.204,3.5,14.7,8.9,9.9,1.3,2.0,10.8,20.5,1.0,2.1,3.1,0.054,-1.0,0.0,-1.0,0.7,14.0,0.255,0.124,0.105,0.217,4.2,32.5,0.29900000000000004,0.1
35,35,117,2009,Paint Threat,No significant defensive role,Nick Collison,C,OKC,71.0,40.0,3.4,6.0,0.0,0.0,6.0,0.57,0.568,1.4,1.9,0.721,2.5,4.3,6.9,0.9,0.9,0.7,0.7,1.0,3.4,8.2,14.8,0.599,0.005,0.318,11.2,19.7,15.4,5.8,1.4,2.0,13.0,13.5,3.0,2.0,5.0,0.13,-1.5,0.3,-1.2,0.4,5.4,0.57,0.192,0.075,0.159,16.6,0.0,0.0040000000000000036,0.2
36,36,118,2009,No significant offensive role,No significant defensive role,Mike Conley,PG,MEM,82.0,61.0,3.9,8.9,2.6,0.406,6.3,0.458,0.503,2.0,2.4,0.817,0.3,3.1,3.4,2.5,4.3,1.1,0.1,1.7,1.8,10.9,14.3,0.548,0.297,0.27,1.2,12.5,6.8,23.7,1.9,0.3,14.9,17.9,2.7,1.9,4.5,0.086,0.0,-0.3,-0.3,1.1,13.3,0.318,0.097,0.073,0.215,0.7000000000000001,27.200000000000003,0.29699999999999993,0.1
37,37,122,2009,No significant offensive role,No significant defensive role,Daequan Cook,SF,MIA,75.0,4.0,3.2,8.6,5.3,0.387,3.3,0.356,0.494,0.7,0.7,0.875,0.3,2.3,2.5,1.5,0.9,0.5,0.1,0.6,1.7,9.1,10.3,0.512,0.612,0.087,1.2,11.2,6.2,6.2,1.1,0.4,5.9,18.2,0.9,1.3,2.2,0.056,-0.8,-1.4,-2.1,0.0,20.8,0.067,0.026,0.074,0.22,1.2,30.9,0.613,0.2
38,38,123,2009,Versatile Scorer,No significant defensive role,Jamal Crawford,PG-SG,TOT,65.0,65.0,6.4,15.7,6.1,0.36,9.7,0.441,0.479,4.6,5.3,0.872,0.4,2.6,3.0,1.9,4.4,0.9,0.2,2.3,1.4,19.7,15.1,0.545,0.386,0.337,1.0,7.5,4.2,18.1,1.1,0.4,11.2,22.8,3.3,0.0,3.3,0.065,1.3,-2.6,-1.3,0.5,17.3,0.139,0.086,0.102,0.288,0.0,22.3,0.385,0.1
39,39,134,2009,No significant offensive role,Paint Protector,Samuel Dalembert,C,PHI,82.0,82.0,2.6,5.3,0.0,0.0,5.3,0.5,0.498,1.1,1.5,0.734,2.6,5.9,8.5,0.1,0.2,0.4,1.8,1.4,3.0,6.4,13.2,0.535,0.005,0.286,12.5,28.9,20.6,1.4,0.9,5.8,19.3,13.6,0.5,3.5,4.0,0.095,-2.9,0.8,-2.1,0.0,5.8,0.532,0.157,0.21,0.097,21.2,50.0,0.0040000000000000036,0.2
40,40,139,2009,Versatile Scorer,No significant defensive role,Marquis Daniels,SF,IND,54.0,43.0,5.8,12.8,1.7,0.2,11.1,0.489,0.464,1.7,2.4,0.721,1.5,3.1,4.6,1.2,2.1,1.1,0.5,1.7,2.2,13.6,12.8,0.491,0.131,0.187,5.1,11.0,8.0,10.7,1.8,1.1,11.2,21.5,-0.1,1.4,1.3,0.037,-1.6,-0.3,-1.9,0.0,9.8,0.389,0.18,0.126,0.174,2.9000000000000004,28.9,0.131,0.1
41,41,142,2009,Creator/Facilitator,No significant defensive role,Baron Davis,PG,LAC,65.0,60.0,5.5,14.8,5.0,0.302,9.7,0.406,0.422,2.4,3.2,0.757,0.7,3.0,3.7,2.6,7.7,1.7,0.5,3.0,3.0,14.9,14.5,0.46,0.342,0.219,2.3,10.2,6.1,38.1,2.5,1.2,15.5,25.2,-0.9,1.5,0.6,0.013,0.0,-0.8,-0.8,0.7,14.3,0.29,0.083,0.108,0.176,0.3,9.8,0.34299999999999997,0.1
42,42,146,2009,No significant offensive role,No significant defensive role,Luol Deng,SF,CHI,49.0,46.0,5.4,12.1,0.4,0.4,11.7,0.45,0.455,3.1,3.9,0.796,1.6,4.4,6.0,1.3,1.9,1.2,0.5,1.5,1.7,14.1,14.7,0.511,0.034,0.323,5.5,14.7,10.1,9.0,1.9,1.1,9.6,20.0,1.3,1.6,3.0,0.085,-0.3,-0.1,-0.4,0.7,11.6,0.328,0.095,0.088,0.455,4.6,55.00000000000001,0.03400000000000003,0.2
43,43,147,2009,No significant offensive role,No significant defensive role,Boris Diaw,PF,TOT,81.0,59.0,5.5,10.9,2.2,0.414,8.7,0.531,0.549,1.2,1.8,0.687,1.5,3.9,5.3,1.5,4.1,0.8,0.7,2.7,2.5,13.2,14.4,0.565,0.205,0.166,5.3,13.8,9.6,21.2,1.2,1.6,18.5,19.7,1.9,2.8,4.7,0.082,0.8,0.3,1.2,2.2,10.4,0.374,0.208,0.051,0.162,1.7000000000000002,10.5,0.20499999999999996,0.1
44,44,159,2009,No significant offensive role,No significant defensive role,Keyon Dooling,PG,NJN,77.0,18.0,3.4,7.8,3.1,0.421,4.7,0.446,0.519,1.6,2.0,0.825,0.3,1.7,2.0,2.5,3.5,0.9,0.1,1.4,1.8,9.7,13.6,0.562,0.393,0.258,1.4,7.6,4.5,21.3,1.8,0.3,13.6,17.4,2.8,0.9,3.7,0.085,0.2,-0.7,-0.5,0.7,15.7,0.239,0.055,0.102,0.211,3.5000000000000004,37.0,0.393,0.1
45,45,169,2009,No significant offensive role,No significant defensive role,Chris Duhon,PG,NYK,79.0,78.0,3.6,8.6,4.1,0.391,4.5,0.449,0.515,2.3,2.6,0.856,0.6,2.5,3.1,2.6,7.2,0.9,0.1,2.8,1.6,11.1,12.2,0.569,0.477,0.307,1.6,7.8,4.6,27.9,1.2,0.2,22.2,14.9,3.1,1.0,4.2,0.069,-0.2,-1.4,-1.5,0.3,15.0,0.33,0.072,0.029,0.091,0.3,14.799999999999999,0.478,0.2
46,46,170,2009,Slasher,Paint Protector,Tim Duncan*,C,SAS,75.0,75.0,7.4,14.8,0.0,0.0,14.7,0.505,0.504,4.5,6.4,0.692,2.7,8.0,10.7,1.6,3.5,0.5,1.7,2.2,2.3,19.3,24.4,0.549,0.002,0.436,9.6,27.9,18.9,19.3,0.8,3.7,11.1,28.5,5.0,5.0,10.1,0.191,3.4,2.0,5.4,4.7,8.0,0.313,0.333,0.182,0.17,2.5,0.0,0.0019999999999998908,0.1
47,47,173,2009,Versatile Scorer,No significant defensive role,Kevin Durant,SF,OKC,74.0,74.0,8.9,18.8,3.1,0.422,15.7,0.486,0.51,6.1,7.1,0.863,1.0,5.5,6.5,0.9,2.8,1.3,0.7,3.0,1.8,25.3,20.8,0.577,0.165,0.377,3.0,16.4,9.6,13.5,1.7,1.4,12.2,28.3,5.2,2.7,7.9,0.132,3.4,-0.1,3.3,3.8,12.9,0.26,0.098,0.178,0.299,8.6,8.3,0.16500000000000004,0.1
48,48,174,2009,Versatile Scorer,No significant defensive role,Monta Ellis,SG,GSW,25.0,25.0,7.8,17.2,1.0,0.308,16.2,0.46,0.46,3.1,3.8,0.83,0.6,3.8,4.3,1.4,3.7,1.6,0.3,2.7,2.7,19.0,14.5,0.503,0.06,0.219,1.7,11.5,6.6,17.5,2.1,0.6,12.4,25.8,-0.1,0.3,0.2,0.012,-1.8,-1.5,-3.4,-0.3,11.8,0.3,0.133,0.1,0.407,2.1,26.900000000000002,0.06000000000000005,0.1
49,49,181,2009,Creator/Facilitator,Perimeter Defender,Raymond Felton,PG,CHA,82.0,81.0,5.4,13.2,2.5,0.285,10.7,0.437,0.435,2.7,3.3,0.805,0.7,3.1,3.8,2.4,6.7,1.5,0.4,2.8,2.3,14.2,13.7,0.483,0.191,0.251,2.2,10.2,6.2,31.1,2.2,0.8,15.9,21.9,0.6,3.7,4.3,0.066,-0.6,0.4,-0.1,1.4,13.3,0.3,0.104,0.073,0.331,0.3,21.7,0.19199999999999995,0.1
50,50,182,2009,Pure Shooter/Stretcher,Perimeter Defender,Rudy Fernández,SG,POR,78.0,4.0,3.4,8.1,5.1,0.399,3.0,0.47,0.552,1.5,1.8,0.839,0.6,2.1,2.7,1.8,2.0,0.9,0.2,1.1,1.4,10.4,15.5,0.588,0.632,0.227,2.9,10.1,6.4,12.7,1.9,0.5,11.0,18.4,4.3,1.8,6.1,0.147,2.6,0.4,3.0,2.5,18.8,0.159,0.044,0.049,0.116,4.3,24.9,0.632,0.2
51,51,184,2009,No significant offensive role,No significant defensive role,Michael Finley,SF,SAS,81.0,77.0,3.7,8.5,3.9,0.411,4.6,0.459,0.532,0.6,0.8,0.823,0.3,3.0,3.3,1.7,1.4,0.5,0.2,0.8,1.0,9.7,11.4,0.547,0.463,0.09,1.3,12.3,6.9,7.7,0.9,0.5,7.8,16.1,1.6,2.8,4.4,0.091,-0.4,0.0,-0.4,1.0,18.6,0.083,0.061,0.128,0.266,0.8999999999999999,46.400000000000006,0.46199999999999997,0.2
52,52,185,2009,No significant offensive role,Perimeter Defender,Derek Fisher,PG,LAL,82.0,82.0,3.6,8.4,3.7,0.397,4.7,0.446,0.512,1.3,1.6,0.846,0.3,2.0,2.3,3.6,3.2,1.2,0.1,0.9,2.3,9.9,12.1,0.546,0.439,0.189,1.2,7.4,4.4,14.9,2.0,0.2,8.8,14.7,3.6,2.7,6.3,0.123,-0.5,0.7,0.2,1.3,17.9,0.137,0.076,0.071,0.278,0.0,26.200000000000003,0.43799999999999994,0.1
