,level_0,index,Season,Player,Player ranked,Pos,Pos ranked,Team,Team ranked,G,G ranked,GS,GS ranked,FG,FG ranked,FGA,FGA ranked,3PA,3PA ranked,3P%,3P% ranked,2PA,2PA ranked,2P%,2P% ranked,eFG%,eFG% ranked,FT,FT ranked,FTA,FTA ranked,FT%,FT% ranked,ORB,ORB ranked,DRB,DRB ranked,TRB,TRB ranked,AST/TOV,AST/TOV ranked,AST,AST ranked,STL,STL ranked,BLK,BLK ranked,TOV,TOV ranked,PF,PF ranked,PTS,PTS ranked,PER,PER ranked,TS%,TS% ranked,3PAr,3PAr ranked,FTr,FTr ranked,ORB%,ORB% ranked,DRB%,DRB% ranked,TRB%,TRB% ranked,AST%,AST% ranked,STL%,STL% ranked,BLK%,BLK% ranked,TOV%,TOV% ranked,USG%,USG% ranked,OWS,OWS ranked,DWS,DWS ranked,WS,WS ranked,WS/48,WS/48 ranked,OBPM,OBPM ranked,DBPM,DBPM ranked,BPM,BPM ranked,VORP,VORP ranked,Average distance (ft.) of FGA,Average distance (ft.) of FGA ranked,%FGA 0-3,%FGA 0-3 ranked,%FGA 3-10,%FGA 3-10 ranked,%FGA 10-16,%FGA 10-16 ranked,%FGA 16-3P,%FGA 16-3P ranked,%FGA,%FGA ranked,%3PA,%3PA ranked,%FGA 3P,%FGA 3P ranked,std_areas_FGA,std_areas_FGA ranked
10,10,53,2011,Shane Battier,5,SF,5,TOT,5,82.0,1,59.0,6,2.8,10,6.2,10,3.3,4,0.382,3,3.0,10,0.525,3,0.55,2,0.8,10,1.1,10,0.688,9,1.1,5,3.5,6,4.5,6,2.3,3,2.3,6,0.8,7,1.0,2,1.0,9,1.9,8,7.6,10,12.3,9,0.567,3,0.525,1,0.183,9,4.4,5,13.7,5,9.0,5,11.1,6,1.5,6,2.4,2,12.6,5,11.7,10,2.9,5,2.2,5,5.1,6,0.103,6,0.6,5,0.9,2,1.4,4,2.0,4,15.7,3,0.183,8,0.232,3,0.029,10,0.031,10,0.2,9,50.9,1,0.5249999999999999,1,0.2,2
11,11,56,2011,Nicolas Batum,5,SF,5,POR,5,80.0,3,67.0,5,4.6,6,10.1,7,4.3,2,0.345,5,5.8,8,0.535,2,0.528,3,1.7,8,2.1,8,0.841,3,1.4,4,3.2,6,4.5,6,1.5,5,1.5,8,0.9,6,0.6,4,1.0,9,2.4,5,12.4,6,14.8,7,0.563,4,0.424,2,0.203,8,5.1,4,12.8,6,8.8,5,8.1,8,1.5,6,1.6,4,8.6,10,17.8,7,4.4,3,2.3,5,6.6,3,0.126,4,1.1,4,0.0,5,1.1,4,2.0,4,15.2,3,0.286,4,0.077,10,0.051,9,0.162,7,7.199999999999999,3,41.5,2,0.42400000000000004,2,0.1,6
12,12,60,2011,Michael Beasley,5,SF,5,MIN,5,73.0,6,73.0,4,7.7,1,17.1,1,2.2,6,0.366,4,14.8,1,0.463,7,0.474,8,3.0,4,4.0,3,0.753,7,1.6,4,4.0,5,5.6,4,0.8,9,2.2,6,0.7,8,0.7,3,2.7,2,3.0,2,19.2,2,15.5,6,0.51,8,0.132,7,0.234,7,5.4,4,14.1,5,9.6,5,12.3,6,1.1,8,1.7,3,12.4,5,28.3,1,0.7,9,1.0,9,1.7,9,0.035,10,0.0,7,-1.8,10,-1.8,9,0.1,9,12.6,6,0.193,8,0.23,3,0.176,2,0.27,3,3.0,5,14.000000000000002,7,0.131,7,0.0,10
13,13,63,2011,Marco Belinelli,5,SG,5,NOH,5,80.0,3,69.0,5,3.8,8,8.6,8,4.1,3,0.414,1,4.6,9,0.458,8,0.534,3,1.2,9,1.6,9,0.784,6,0.2,10,1.7,10,1.9,10,1.2,7,1.2,9,0.5,9,0.1,9,1.0,9,1.8,9,10.5,8,12.1,9,0.56,4,0.469,1,0.181,9,1.1,10,8.4,10,4.7,10,8.0,8,1.1,8,0.3,9,9.4,9,20.0,6,1.9,7,1.5,7,3.4,8,0.084,7,0.2,7,-0.8,8,-0.6,8,0.7,8,18.3,1,0.132,9,0.068,10,0.072,7,0.259,3,1.0,7,34.599999999999994,3,0.469,1,0.2,2
14,14,65,2011,Raja Bell,5,SG,5,UTA,5,68.0,8,63.0,6,2.8,10,6.9,10,2.8,5,0.352,5,4.0,10,0.449,9,0.482,8,1.3,9,1.5,10,0.892,1,0.5,8,2.1,9,2.6,9,1.9,4,1.7,7,0.8,7,0.2,8,0.9,10,2.5,4,8.0,10,8.2,10,0.528,7,0.413,2,0.218,8,1.8,9,8.4,10,5.1,9,8.3,8,1.4,7,0.5,8,11.0,7,12.6,10,1.2,8,0.5,10,1.7,9,0.04,10,-2.4,10,-0.7,8,-3.1,10,-0.6,10,19.2,1,0.084,10,0.041,10,0.062,8,0.4,1,0.2,9,35.8,3,0.41300000000000003,2,0.2,2
15,15,66,2011,Mike Bibby,5,PG,5,TOT,5,80.0,3,68.0,5,3.1,10,7.2,9,4.4,2,0.44,1,2.9,10,0.417,10,0.563,1,0.5,10,0.8,10,0.629,10,0.2,10,2.2,9,2.4,10,2.5,2,3.3,3,0.6,9,0.1,9,1.3,7,2.2,6,8.6,9,10.9,10,0.57,3,0.604,1,0.108,10,0.9,10,9.2,9,5.1,9,17.9,3,1.2,8,0.3,9,14.3,3,14.6,10,2.2,7,1.8,6,4.0,7,0.085,7,-0.6,8,-0.4,7,-0.9,8,0.6,8,20.9,1,0.063,10,0.028,10,0.036,10,0.269,3,0.0,10,28.199999999999996,4,0.604,1,0.2,2
16,16,71,2011,Chauncey Billups,5,PG,5,TOT,5,72.0,7,72.0,4,4.7,6,11.0,5,5.0,1,0.402,2,6.0,8,0.448,9,0.519,3,5.3,1,5.8,2,0.916,1,0.3,10,2.3,9,2.6,9,2.2,3,5.4,2,1.0,4,0.2,8,2.5,2,2.0,8,16.8,3,18.7,3,0.617,1,0.457,1,0.528,1,1.3,10,8.1,10,4.7,10,25.8,2,1.5,6,0.5,8,15.3,2,22.3,4,6.6,1,1.4,8,8.0,2,0.166,2,3.7,1,-1.2,9,2.6,2,2.7,2,18.0,1,0.151,9,0.072,10,0.089,6,0.23,5,0.0,10,12.1,7,0.4580000000000001,1,0.1,6
17,17,76,2011,Andray Blatche,5,PF,5,WAS,5,64.0,9,63.0,6,6.7,2,15.0,2,0.3,8,0.222,8,14.7,1,0.449,9,0.447,10,3.4,3,4.4,3,0.777,6,2.9,2,5.4,3,8.2,2,0.9,9,2.3,6,1.5,1,0.8,3,2.7,2,2.8,3,16.8,3,16.9,4,0.497,9,0.019,8,0.296,5,9.3,2,18.7,3,13.8,3,11.7,6,2.3,1,1.8,3,13.7,4,25.5,2,0.3,10,2.1,5,2.4,9,0.053,9,-0.3,8,-0.5,7,-0.9,8,0.6,8,8.9,8,0.354,3,0.228,3,0.17,2,0.229,5,4.1000000000000005,4,22.2,5,0.019000000000000017,8,0.1,6
18,18,79,2011,Andrew Bogut,5,C,5,MIL,5,65.0,8,65.0,5,5.6,4,11.4,5,0.1,9,0.0,10,11.4,3,0.497,4,0.495,6,1.5,8,3.3,5,0.442,10,3.1,1,8.0,1,11.1,1,1.1,8,2.0,7,0.7,8,2.6,1,1.9,5,3.3,1,12.8,6,16.7,4,0.496,9,0.005,9,0.292,5,9.8,2,27.1,1,18.3,1,10.4,7,1.1,8,5.8,1,13.0,4,19.6,7,0.3,10,5.1,1,5.4,5,0.112,5,-1.0,9,2.4,1,1.3,4,1.9,4,4.8,10,0.411,2,0.512,1,0.063,8,0.008,10,8.9,2,0.0,10,0.006000000000000005,9,0.2,2
19,19,82,2011,Carlos Boozer,5,C,5,CHI,5,59.0,9,59.0,6,7.3,2,14.3,2,0.0,10,,10,14.3,2,0.51,3,0.51,4,2.9,4,4.1,3,0.701,9,2.2,2,7.4,1,9.6,1,1.0,8,2.5,5,0.8,7,0.3,7,2.5,2,3.2,1,17.5,2,18.8,3,0.542,6,0.0,10,0.289,5,8.3,3,26.3,1,17.6,1,14.3,4,1.3,7,0.7,7,13.5,4,26.9,2,1.9,7,3.9,2,5.8,5,0.149,3,0.2,7,0.8,3,1.0,5,1.4,5,7.4,9,0.383,2,0.269,2,0.206,1,0.142,8,4.5,4,,10,0.0,10,0.1,6
20,20,83,2011,Chris Bosh*,5,PF,5,MIA,5,77.0,5,77.0,3,6.8,2,13.7,3,0.3,8,0.24,8,13.4,2,0.502,4,0.499,6,5.0,1,6.1,1,0.815,4,1.8,3,6.5,2,8.3,2,1.1,8,1.9,7,0.8,7,0.6,4,1.8,5,2.2,6,18.7,2,19.4,2,0.569,3,0.024,8,0.446,2,6.4,4,20.0,3,13.6,3,8.9,8,1.1,8,1.4,4,9.8,8,23.5,4,6.1,2,4.3,1,10.3,1,0.177,2,1.4,4,-0.2,6,1.3,4,2.3,3,11.4,7,0.225,6,0.213,3,0.189,1,0.348,1,5.4,4,12.0,7,0.025000000000000022,8,0.1,6
21,21,87,2011,Elton Brand,5,PF,5,PHI,5,81.0,2,81.0,1,6.2,3,12.1,4,0.0,10,0.0,10,12.1,2,0.512,3,0.512,4,2.6,5,3.4,5,0.78,6,2.9,2,5.4,3,8.3,2,1.2,7,1.5,8,1.1,3,1.3,2,1.2,8,3.0,2,15.0,4,18.5,3,0.553,5,0.001,10,0.278,6,9.7,2,18.0,4,13.9,3,7.1,9,1.7,5,2.9,2,8.4,10,19.7,6,5.1,2,4.4,1,9.4,2,0.161,2,0.7,5,0.6,3,1.3,4,2.4,3,9.7,8,0.198,7,0.269,2,0.409,1,0.123,9,4.0,5,0.0,10,0.0010000000000000009,10,0.1,6
22,22,100,2011,Kwame Brown,5,C,5,CHA,5,66.0,8,50.0,7,2.9,10,5.7,10,0.0,10,,10,5.7,8,0.517,3,0.517,4,2.1,6,3.5,4,0.589,10,2.2,2,4.6,4,6.8,3,0.7,10,0.7,10,0.4,10,0.6,4,1.0,9,2.6,4,7.9,10,12.8,9,0.55,5,0.0,10,0.616,1,10.3,2,21.6,2,15.9,2,4.1,10,0.8,10,1.8,3,12.6,5,14.9,9,1.8,7,1.7,7,3.5,8,0.097,6,-1.9,10,-0.9,8,-2.8,10,-0.3,10,4.4,10,0.573,1,0.28,2,0.133,4,0.013,10,11.200000000000001,2,,10,0.0010000000000000009,10,0.2,2
23,23,102,2011,Kobe Bryant*,5,SG,5,LAL,5,82.0,1,82.0,1,9.0,1,20.0,1,4.3,2,0.323,7,15.6,1,0.487,5,0.487,7,5.9,1,7.1,1,0.828,3,1.0,5,4.1,4,5.1,5,1.6,5,4.7,2,1.2,3,0.1,9,3.0,1,2.1,7,25.3,1,23.9,1,0.548,5,0.217,6,0.356,3,3.5,6,13.3,6,8.5,6,26.7,2,1.9,3,0.3,9,11.4,6,35.1,1,6.8,1,3.5,2,10.3,1,0.178,2,5.4,1,-0.2,6,5.2,1,5.0,1,14.5,4,0.152,9,0.19,4,0.192,1,0.249,4,2.3,6,12.1,7,0.21699999999999997,6,0.0,10
24,24,104,2011,Caron Butler,5,SF,5,DAL,5,29.0,10,29.0,9,5.9,3,13.0,3,2.2,6,0.431,1,10.8,3,0.454,8,0.487,7,2.3,6,3.0,5,0.773,6,0.8,6,3.3,6,4.1,6,0.9,9,1.6,8,1.0,4,0.3,7,1.7,6,2.0,8,15.0,4,14.2,8,0.523,8,0.172,6,0.233,7,3.1,6,12.5,6,8.0,6,9.1,8,1.7,5,0.7,7,10.5,8,25.1,3,0.2,10,1.0,9,1.2,10,0.067,9,-0.8,8,0.0,5,-0.9,8,0.2,9,15.2,3,0.172,8,0.101,9,0.159,2,0.397,1,1.9,6,38.5,2,0.17099999999999993,6,0.1,6
25,25,108,2011,Andrew Bynum,5,C,5,LAL,5,54.0,10,47.0,8,4.4,7,7.6,9,0.0,10,,10,7.6,6,0.574,1,0.574,1,2.6,5,3.9,4,0.66,9,3.1,1,6.3,2,9.4,1,1.0,8,1.4,8,0.4,10,2.0,1,1.4,7,2.6,4,11.3,7,21.1,2,0.606,1,0.0,10,0.506,1,13.3,1,24.7,1,19.2,1,7.7,8,0.7,10,5.4,1,12.8,5,17.6,8,3.8,4,2.8,4,6.6,3,0.21,1,1.8,3,1.4,2,3.2,2,2.0,4,3.9,10,0.496,1,0.446,1,0.058,9,0.0,10,19.900000000000002,1,,10,0.0,10,0.2,2
26,26,110,2011,José Calderón,5,PG,5,TOR,5,68.0,8,55.0,7,3.9,8,8.8,7,2.3,6,0.365,4,6.5,7,0.466,7,0.487,7,1.3,9,1.5,10,0.854,2,0.4,9,2.5,8,3.0,8,4.0,1,8.9,1,1.2,3,0.1,9,2.2,3,2.1,7,9.8,9,16.3,5,0.522,8,0.262,5,0.173,9,1.7,9,9.9,8,5.7,8,43.0,1,2.0,3,0.3,9,18.8,1,16.8,8,3.2,5,0.4,10,3.7,7,0.084,7,1.9,3,-1.2,9,0.8,5,1.5,5,16.1,3,0.206,7,0.039,10,0.091,6,0.403,1,0.0,10,12.8,7,0.261,5,0.1,6
27,27,111,2011,Marcus Camby,5,C,5,POR,5,59.0,9,51.0,7,2.0,10,5.0,10,0.0,10,0.0,10,5.0,9,0.399,10,0.398,10,0.7,10,1.2,10,0.614,10,3.1,1,7.2,1,10.3,1,1.9,4,2.1,6,0.7,8,1.6,1,1.1,9,2.4,5,4.7,10,14.8,7,0.426,10,0.003,9,0.238,7,13.8,1,35.2,1,24.1,1,11.7,6,1.4,7,5.0,1,16.0,2,11.7,10,0.8,9,3.0,4,3.7,7,0.116,5,-0.7,8,2.2,1,1.5,4,1.4,5,7.4,9,0.466,2,0.197,4,0.126,4,0.207,6,3.1,5,0.0,10,0.0040000000000000036,9,0.2,2
28,28,125,2011,Vince Carter,5,SG,5,TOT,5,73.0,6,63.0,6,5.3,5,12.2,4,4.4,2,0.361,4,7.8,6,0.479,6,0.502,6,1.8,7,2.4,7,0.74,8,0.7,7,3.0,7,3.8,7,1.7,4,2.0,7,0.9,6,0.3,7,1.2,8,2.6,4,14.0,5,14.8,7,0.528,7,0.36,3,0.194,9,3.1,6,12.4,6,7.8,6,12.1,6,1.7,5,0.7,7,8.5,10,23.5,4,2.0,7,1.9,6,3.8,7,0.089,7,0.1,7,0.2,5,0.3,6,1.2,6,14.9,4,0.227,6,0.143,7,0.101,5,0.169,7,4.5,4,30.2,4,0.36,3,0.1,6
29,29,128,2011,Omri Casspi,5,SF,5,SAC,5,71.0,7,27.0,9,3.2,10,7.7,9,3.5,4,0.372,3,4.2,10,0.445,9,0.496,6,1.0,10,1.4,10,0.673,9,1.0,5,3.3,6,4.3,6,1.0,8,1.0,10,0.8,7,0.2,8,1.0,9,1.6,10,8.6,9,11.7,10,0.517,8,0.452,1,0.185,9,4.8,4,16.0,4,10.3,4,6.6,9,1.6,5,0.6,8,10.3,8,16.7,9,1.1,8,1.3,8,2.5,9,0.069,8,-0.1,7,-0.4,7,-0.6,8,0.6,8,15.9,3,0.198,7,0.159,6,0.059,8,0.132,9,4.9,4,34.4,3,0.45199999999999996,1,0.1,6
30,30,130,2011,Tyson Chandler,5,C,5,DAL,5,74.0,6,74.0,4,3.6,9,5.5,10,0.0,10,,10,5.5,9,0.654,1,0.654,1,2.9,4,4.0,3,0.732,8,2.8,2,6.6,1,9.4,1,0.3,10,0.4,10,0.5,9,1.1,2,1.2,8,3.2,1,10.1,8,18.4,3,0.697,1,0.0,10,0.725,1,12.2,1,26.6,1,19.7,1,2.4,10,0.9,9,3.0,2,14.1,3,14.2,10,5.8,2,3.5,2,9.4,2,0.218,1,0.6,5,1.0,2,1.5,4,1.8,5,3.8,10,0.727,1,0.155,6,0.025,10,0.093,9,33.7,1,,10,0.0,10,0.3,1
31,31,131,2011,Wilson Chandler,5,SF,5,TOT,5,72.0,7,49.0,7,6.0,3,13.2,3,4.4,2,0.35,5,8.8,5,0.501,4,0.509,5,1.8,7,2.2,8,0.807,4,1.0,5,4.6,4,5.7,4,1.2,7,1.7,7,0.7,8,1.3,2,1.4,7,2.8,3,15.3,4,14.6,7,0.537,7,0.336,3,0.169,10,3.6,6,15.9,4,9.7,5,8.1,8,1.0,9,2.9,2,9.2,9,20.9,5,2.1,7,1.9,6,3.9,7,0.079,8,0.2,7,-0.4,7,-0.2,7,1.1,6,14.6,4,0.215,7,0.155,6,0.105,5,0.189,6,5.5,4,36.6,3,0.3360000000000001,3,0.1,6
32,32,143,2011,Darren Collison,5,PG,5,IND,5,79.0,4,79.0,2,5.0,5,11.0,5,1.6,7,0.331,6,9.4,4,0.479,6,0.481,8,2.6,5,2.9,6,0.871,1,0.5,8,2.3,9,2.8,9,2.0,3,5.1,2,1.1,3,0.2,8,2.5,2,1.4,10,13.2,5,15.6,6,0.534,7,0.143,7,0.267,6,1.9,8,8.6,9,5.3,9,28.9,2,1.9,3,0.4,9,16.6,2,21.9,5,2.1,7,2.2,5,4.3,6,0.087,7,0.4,6,-0.7,8,-0.3,7,1.0,7,12.1,6,0.249,6,0.185,5,0.179,2,0.244,4,0.6,8,19.400000000000002,6,0.14300000000000002,7,0.0,10
33,33,145,2011,Mike Conley,5,PG,5,MEM,5,81.0,2,81.0,1,5.2,5,11.8,4,2.7,5,0.369,4,9.1,4,0.466,7,0.486,7,2.2,6,3.0,5,0.733,8,0.4,9,2.7,8,3.0,8,3.0,1,6.5,1,1.8,1,0.2,8,2.2,3,2.2,6,13.7,5,15.9,5,0.521,8,0.228,5,0.259,7,1.3,10,9.0,9,5.1,9,28.0,2,2.6,1,0.5,8,14.2,3,19.4,7,3.4,4,3.2,3,6.6,3,0.111,5,0.7,5,0.5,4,1.2,4,2.3,3,12.2,6,0.292,4,0.197,4,0.086,6,0.197,6,0.3,9,21.7,5,0.22799999999999998,5,0.1,6
34,34,149,2011,DeMarcus Cousins,5,C,5,SAC,5,81.0,2,62.0,6,5.3,5,12.4,4,0.2,8,0.167,8,12.2,2,0.435,9,0.432,10,3.4,3,5.0,2,0.687,9,2.7,2,6.0,2,8.6,2,0.8,9,2.5,5,1.0,4,0.8,3,3.3,1,4.1,1,14.1,4,14.6,7,0.484,10,0.018,8,0.4,3,10.4,2,24.4,1,17.2,2,14.7,4,1.9,3,2.1,3,18.5,1,27.2,1,-1.9,10,2.9,4,1.1,10,0.022,10,-2.7,10,0.1,5,-2.6,10,-0.4,10,8.4,8,0.304,4,0.349,1,0.116,4,0.214,5,6.1,3,16.7,6,0.017000000000000015,8,0.1,6
35,35,150,2011,Jamal Crawford,5,SG,5,ATL,5,76.0,5,0.0,10,4.8,6,11.5,5,4.6,2,0.341,5,6.9,7,0.474,6,0.489,7,2.9,4,3.4,5,0.854,2,0.3,10,1.4,10,1.7,10,1.7,4,3.2,4,0.8,7,0.2,8,1.9,5,1.3,10,14.2,4,14.2,8,0.545,6,0.399,2,0.297,5,1.2,10,5.6,10,3.4,10,17.7,3,1.3,7,0.5,8,12.8,5,23.4,4,1.9,7,1.4,8,3.4,8,0.071,8,0.6,5,-1.6,10,-1.0,8,0.6,8,17.2,2,0.134,9,0.125,7,0.08,7,0.262,3,0.8,8,34.4,3,0.399,2,0.1,6
