,level_0,index,Season,Offensive Profile,Defensive Profile,Player,Pos,Team,G,GS,FG,FGA,3PA,3P%,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST/TOV,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Average distance (ft.) of FGA,%FGA 0-3,%FGA 3-10,%FGA 10-16,%FGA 16-3P,%FGA,%3PA,%FGA 3P,std_areas_FGA
23,23,70,2013,No significant offensive role,Perimeter Defender,Corey Brewer,SF,DEN,82.0,2.0,4.6,10.8,3.7,0.296,7.0,0.493,0.476,1.8,2.6,0.69,0.7,2.2,2.9,1.2,1.5,1.4,0.3,1.2,1.9,12.1,14.7,0.506,0.348,0.245,3.1,9.9,6.6,9.5,3.0,0.9,9.4,23.4,1.7,2.2,3.9,0.093,-0.2,0.6,0.4,1.2,13.2,0.341,0.117,0.061,0.134,6.0,62.9,0.347,0.1
24,24,81,2013,Creator/Facilitator,No significant defensive role,Kobe Bryant*,SG,LAL,78.0,78.0,9.5,20.4,5.2,0.324,15.2,0.51,0.504,6.7,8.0,0.839,0.8,4.7,5.6,1.6,6.0,1.4,0.3,3.7,2.2,27.3,23.0,0.57,0.255,0.392,2.5,13.1,7.9,29.7,1.8,0.6,13.3,31.9,8.4,2.6,10.9,0.174,4.7,-0.1,4.6,5.0,14.4,0.211,0.147,0.15,0.237,3.3000000000000003,12.8,0.255,0.0
25,25,84,2013,No significant offensive role,No significant defensive role,Caron Butler,SF,LAC,78.0,78.0,3.9,9.2,4.2,0.388,5.0,0.454,0.513,1.0,1.2,0.833,0.5,2.3,2.9,1.1,1.0,0.7,0.1,0.9,1.8,10.4,12.4,0.535,0.458,0.125,2.6,11.4,7.1,6.5,1.4,0.5,8.7,20.2,1.9,1.6,3.6,0.091,-0.1,-1.2,-1.3,0.3,18.3,0.118,0.072,0.099,0.253,2.9000000000000004,31.2,0.45799999999999996,0.1
26,26,85,2013,No significant offensive role,Perimeter Defender,Jimmy Butler,SF,CHI,82.0,20.0,2.9,6.2,1.3,0.381,5.0,0.489,0.506,2.3,2.8,0.803,1.7,2.3,4.0,1.7,1.4,1.0,0.4,0.8,1.2,8.6,15.2,0.574,0.205,0.455,7.2,10.4,8.8,8.6,2.0,1.1,9.2,14.6,4.4,2.6,7.0,0.158,1.0,1.0,2.0,2.1,11.7,0.391,0.096,0.078,0.23,9.2,60.0,0.20500000000000007,0.1
27,27,87,2013,No significant offensive role,No significant defensive role,José Calderón,PG,TOT,73.0,58.0,4.3,8.7,3.9,0.461,4.8,0.516,0.594,1.0,1.1,0.9,0.3,2.1,2.4,4.2,7.1,0.8,0.1,1.7,1.4,11.3,18.8,0.616,0.444,0.126,1.1,8.6,4.8,39.8,1.4,0.3,15.8,17.0,6.6,0.9,7.4,0.165,4.3,-1.2,3.1,2.8,19.4,0.11,0.019,0.079,0.348,0.0,14.2,0.44399999999999995,0.2
28,28,93,2013,No significant offensive role,Perimeter Defender,Vince Carter,SF,DAL,81.0,3.0,4.6,10.6,4.9,0.406,5.6,0.461,0.53,2.2,2.8,0.816,0.7,3.4,4.1,1.8,2.4,0.9,0.5,1.3,2.8,13.4,17.8,0.571,0.467,0.261,3.1,14.4,8.9,15.0,1.8,1.6,10.0,23.1,3.9,2.0,6.0,0.137,2.7,0.3,3.1,2.6,17.1,0.17,0.133,0.076,0.154,3.3000000000000003,13.3,0.46699999999999997,0.1
29,29,95,2013,Pure Shooter/Stretcher,Perimeter Defender,Mario Chalmers,PG,MIA,77.0,77.0,2.9,6.9,3.9,0.409,3.0,0.456,0.545,1.2,1.5,0.795,0.2,2.0,2.2,2.3,3.5,1.5,0.2,1.5,2.5,8.6,13.3,0.576,0.569,0.212,1.2,8.6,5.1,19.4,3.0,0.5,17.1,16.1,2.6,2.5,5.2,0.12,-0.5,0.9,0.4,1.3,17.3,0.195,0.121,0.057,0.059,0.0,26.900000000000002,0.5680000000000001,0.2
30,30,96,2013,Paint Threat,Rebounding Specialist,Tyson Chandler,C,NYK,66.0,66.0,3.9,6.1,0.0,,6.1,0.638,0.638,2.7,3.9,0.694,4.1,6.6,10.7,0.7,0.9,0.6,1.1,1.3,2.8,10.4,18.9,0.671,0.0,0.645,14.1,24.3,19.0,4.5,1.0,3.0,14.5,13.0,6.7,2.6,9.3,0.207,1.5,-0.3,1.3,1.8,2.2,0.87,0.088,0.025,0.018,37.3,,-0.0009999999999998899,0.3
31,31,97,2013,Versatile Scorer,No significant defensive role,Wilson Chandler,PF,DEN,43.0,8.0,4.9,10.6,2.9,0.413,7.7,0.48,0.519,2.0,2.6,0.793,1.0,4.0,5.1,0.9,1.3,1.0,0.3,1.4,2.8,13.0,16.6,0.556,0.277,0.244,4.8,17.6,11.3,8.3,2.1,0.9,10.6,22.7,1.8,1.3,3.1,0.137,0.7,-0.1,0.5,0.7,11.8,0.334,0.2,0.081,0.108,6.800000000000001,38.9,0.277,0.1
32,32,106,2013,No significant offensive role,No significant defensive role,Darren Collison,PG,DAL,81.0,47.0,4.2,8.9,1.7,0.353,7.3,0.498,0.504,3.0,3.4,0.88,0.4,2.3,2.7,2.4,5.1,1.2,0.1,2.1,1.7,12.0,16.3,0.575,0.188,0.38,1.5,8.7,5.1,26.8,2.2,0.3,17.0,19.6,4.0,1.7,5.6,0.114,0.4,-0.3,0.1,1.3,12.1,0.325,0.133,0.135,0.22,1.0,33.1,0.18700000000000006,0.1
33,33,108,2013,Creator/Facilitator,Perimeter Defender,Mike Conley,PG,MEM,80.0,80.0,5.2,11.8,3.7,0.362,8.1,0.476,0.497,2.9,3.5,0.83,0.5,2.3,2.8,2.5,6.1,2.2,0.3,2.4,2.1,14.6,18.3,0.549,0.312,0.3,1.8,7.9,4.8,29.5,3.4,0.7,15.1,21.0,5.1,4.7,9.9,0.172,2.3,2.3,4.6,4.6,13.0,0.323,0.155,0.07,0.139,0.1,16.7,0.31299999999999994,0.1
34,34,114,2013,Versatile Scorer,Rebounding Specialist,DeMarcus Cousins,C,SAC,75.0,74.0,6.4,13.8,0.3,0.182,13.5,0.471,0.467,4.2,5.6,0.738,3.0,7.0,9.9,0.9,2.7,1.4,0.7,3.0,3.6,17.1,20.2,0.524,0.021,0.408,10.9,27.0,18.7,15.3,2.4,1.9,15.5,28.1,2.0,2.3,4.4,0.092,0.7,-0.5,0.2,1.2,8.4,0.382,0.281,0.066,0.25,9.2,13.600000000000001,0.020999999999999908,0.1
35,35,115,2013,Versatile Scorer,No significant defensive role,Jamal Crawford,SG,LAC,76.0,0.0,5.9,13.4,5.2,0.376,8.2,0.477,0.511,2.8,3.3,0.871,0.3,1.4,1.7,1.3,2.5,1.0,0.2,1.9,0.9,16.5,16.8,0.558,0.39,0.244,1.2,5.6,3.4,14.4,1.9,0.5,11.5,26.0,3.7,1.7,5.4,0.116,2.3,-1.3,1.0,1.7,17.4,0.098,0.136,0.114,0.262,0.4,38.1,0.3899999999999999,0.1
36,36,116,2013,No significant offensive role,No significant defensive role,Jordan Crawford,SG,TOT,70.0,14.0,4.3,10.4,3.5,0.337,6.8,0.455,0.472,1.8,2.3,0.811,0.6,2.4,3.0,1.6,3.2,0.6,0.1,2.0,1.5,11.6,13.8,0.512,0.339,0.219,2.9,10.9,6.9,23.5,1.2,0.3,15.1,25.3,0.2,1.7,1.9,0.052,0.3,-1.1,-0.9,0.5,15.8,0.171,0.161,0.12,0.208,0.0,19.5,0.33999999999999997,0.1
37,37,120,2013,No significant offensive role,Perimeter Defender,Dante Cunningham,PF,MIN,80.0,9.0,3.9,8.4,0.1,0.0,8.3,0.472,0.468,0.8,1.3,0.65,1.8,3.3,5.1,1.1,0.8,1.1,0.5,0.7,1.9,8.7,13.3,0.485,0.009,0.154,7.8,15.6,11.6,5.7,2.2,1.5,7.3,17.2,1.1,2.4,3.5,0.084,-1.8,0.4,-1.4,0.3,13.1,0.238,0.094,0.122,0.537,6.7,0.0,0.009000000000000008,0.2
38,38,123,2013,Creator/Facilitator,No significant defensive role,Stephen Curry,PG,GSW,78.0,78.0,8.0,17.8,7.7,0.453,10.1,0.449,0.549,3.4,3.7,0.9,0.8,3.3,4.0,2.2,6.9,1.6,0.2,3.1,2.5,22.9,21.3,0.589,0.432,0.21,2.3,9.1,5.8,31.1,2.1,0.3,13.7,26.4,8.4,2.8,11.2,0.18,5.3,0.1,5.4,5.6,18.5,0.1,0.103,0.099,0.265,0.2,14.7,0.43299999999999994,0.1
39,39,126,2013,Slasher,Perimeter Defender,Anthony Davis,PF,NOH,64.0,60.0,5.5,10.6,0.1,0.0,10.5,0.521,0.516,2.6,3.5,0.751,2.6,5.6,8.2,0.7,1.0,1.2,1.8,1.4,2.5,13.5,21.7,0.559,0.009,0.333,10.5,23.5,16.8,6.1,2.2,5.1,10.3,21.8,3.7,2.4,6.1,0.159,1.8,0.7,2.5,2.1,7.8,0.469,0.183,0.123,0.216,20.9,0.0,0.009000000000000119,0.2
40,40,131,2013,Versatile Scorer,No significant defensive role,Glen Davis,PF,ORL,34.0,33.0,6.3,14.1,0.1,0.0,14.0,0.45,0.448,2.5,3.4,0.718,1.6,5.6,7.2,1.1,2.1,0.9,0.6,1.9,2.6,15.1,15.0,0.483,0.004,0.245,5.8,20.3,13.1,11.3,1.6,1.5,10.8,25.4,-0.1,0.9,0.8,0.035,-1.6,-0.3,-1.9,0.0,9.4,0.312,0.234,0.18,0.27,1.9,50.0,0.0040000000000000036,0.1
41,41,136,2013,Pure Shooter/Stretcher,Perimeter Defender,Carlos Delfino,SF,HOU,67.0,5.0,3.7,9.3,6.3,0.375,3.0,0.467,0.532,0.7,0.8,0.857,0.3,3.0,3.3,1.8,2.0,1.0,0.1,1.1,1.7,10.6,13.3,0.549,0.679,0.09,1.2,13.4,7.4,12.5,2.0,0.4,10.0,18.6,2.0,1.5,3.5,0.101,1.1,0.3,1.4,1.5,20.1,0.111,0.063,0.04,0.106,2.6,28.999999999999996,0.6799999999999999,0.2
42,42,137,2013,Versatile Scorer,No significant defensive role,Luol Deng,SF,CHI,75.0,75.0,6.2,14.6,3.1,0.322,11.5,0.455,0.461,3.1,3.8,0.816,2.2,4.2,6.3,1.6,3.0,1.1,0.4,1.9,1.4,16.5,15.1,0.508,0.213,0.258,6.3,12.6,9.4,13.2,1.5,0.8,10.6,21.5,3.0,3.3,6.3,0.105,1.0,-0.3,0.8,2.0,12.7,0.305,0.142,0.086,0.254,1.4000000000000001,24.0,0.21300000000000008,0.1
43,43,139,2013,Versatile Scorer,No significant defensive role,DeMar DeRozan,SG,TOR,82.0,82.0,6.7,15.0,1.5,0.283,13.5,0.463,0.459,4.3,5.2,0.831,0.6,3.3,3.9,1.4,2.5,0.9,0.3,1.8,2.1,18.1,14.7,0.523,0.097,0.347,1.9,10.9,6.3,12.0,1.3,0.6,9.6,24.2,3.1,1.6,4.7,0.075,-0.2,-1.2,-1.4,0.4,13.0,0.202,0.149,0.187,0.365,4.5,29.2,0.09699999999999998,0.1
44,44,147,2013,Creator/Facilitator,No significant defensive role,Goran Dragić,PG,PHO,77.0,77.0,5.2,11.8,3.6,0.319,8.2,0.497,0.491,3.2,4.2,0.748,0.8,2.3,3.1,2.6,7.4,1.6,0.3,2.8,2.8,14.7,17.5,0.54,0.305,0.36,2.6,8.0,5.2,35.7,2.5,0.8,16.8,21.7,4.1,1.6,5.7,0.106,1.7,-0.3,1.4,2.2,13.5,0.292,0.1,0.143,0.159,0.7000000000000001,18.8,0.30599999999999994,0.1
45,45,149,2013,No significant offensive role,No significant defensive role,Jared Dudley,SF,PHO,79.0,50.0,4.0,8.5,3.4,0.391,5.0,0.52,0.547,1.6,2.1,0.796,1.0,2.1,3.1,2.0,2.6,0.9,0.1,1.3,1.6,10.9,14.9,0.582,0.405,0.242,4.1,8.9,6.4,14.9,1.8,0.3,12.0,17.2,3.9,0.9,4.8,0.106,1.0,-0.4,0.6,1.5,16.4,0.218,0.054,0.07,0.253,1.5,32.5,0.405,0.1
46,46,151,2013,Slasher,Paint Protector,Tim Duncan*,C,SAS,69.0,69.0,7.1,14.1,0.1,0.286,14.0,0.504,0.503,3.6,4.3,0.817,1.8,8.1,9.9,1.3,2.7,0.7,2.7,2.1,1.7,17.8,24.4,0.554,0.007,0.307,7.3,29.6,19.1,15.5,1.2,6.4,11.7,27.8,3.4,4.9,8.3,0.191,2.4,2.9,5.3,3.8,9.5,0.295,0.246,0.177,0.275,6.5,57.099999999999994,0.007000000000000006,0.1
47,47,152,2013,No significant offensive role,No significant defensive role,Mike Dunleavy,SF,MIL,75.0,3.0,3.7,8.3,4.0,0.428,4.3,0.455,0.545,1.4,1.7,0.82,0.4,3.5,3.9,1.6,1.9,0.5,0.5,1.2,1.8,10.5,13.6,0.577,0.479,0.205,1.7,14.9,8.0,11.5,1.0,1.3,11.7,17.3,2.7,1.7,4.4,0.109,0.5,-0.2,0.4,1.2,17.7,0.186,0.058,0.05,0.228,0.3,30.4,0.478,0.2
48,48,153,2013,Versatile Scorer,Perimeter Defender,Kevin Durant,SF,OKC,81.0,81.0,9.0,17.7,4.1,0.416,13.6,0.539,0.559,8.4,9.3,0.905,0.6,7.3,7.9,1.3,4.6,1.4,1.3,3.5,1.8,28.1,28.3,0.647,0.233,0.523,1.8,20.3,11.8,21.7,1.9,2.6,13.7,29.8,13.6,5.3,18.9,0.291,7.6,1.7,9.3,8.9,13.3,0.22,0.166,0.195,0.186,8.3,6.0,0.2330000000000001,0.0
49,49,159,2013,Creator/Facilitator,Perimeter Defender,Monta Ellis,SG,MIL,82.0,82.0,7.3,17.5,4.0,0.287,13.5,0.454,0.448,3.5,4.6,0.773,0.5,3.3,3.9,1.9,6.0,2.1,0.4,3.1,2.0,19.2,16.2,0.493,0.228,0.26,1.5,9.8,5.5,27.1,2.8,0.9,13.7,26.3,1.2,3.3,4.6,0.071,0.3,0.3,0.6,2.1,13.0,0.286,0.132,0.119,0.235,1.7999999999999998,21.3,0.2280000000000001,0.1
50,50,162,2013,No significant offensive role,Rebounding Specialist,Reggie Evans,PF,BRK,80.0,56.0,1.6,3.3,0.0,,3.3,0.479,0.479,1.4,2.8,0.509,3.3,7.9,11.1,0.4,0.5,0.9,0.2,1.4,2.5,4.5,12.8,0.506,0.0,0.851,15.5,38.0,26.7,3.2,2.0,0.5,23.6,11.0,0.8,3.5,4.3,0.105,-1.7,0.0,-1.7,0.1,3.2,0.697,0.249,0.034,0.019,3.1,,0.0010000000000000009,0.3
51,51,163,2013,Slasher,No significant defensive role,Tyreke Evans,SG,SAC,65.0,61.0,5.6,11.8,2.0,0.338,9.7,0.508,0.508,3.2,4.2,0.775,0.9,3.6,4.4,1.8,3.5,1.4,0.4,2.0,2.0,15.2,18.1,0.558,0.174,0.354,3.1,13.5,8.2,19.0,2.3,1.0,12.6,22.3,3.6,0.8,4.4,0.105,2.0,-0.2,1.8,1.9,9.5,0.469,0.19,0.021,0.146,1.7999999999999998,19.5,0.17399999999999993,0.2
52,52,165,2013,Paint Threat,Rebounding Specialist,Kenneth Faried,PF,DEN,80.0,80.0,4.8,8.6,0.0,,8.6,0.552,0.552,2.0,3.3,0.613,3.3,5.9,9.2,0.7,1.0,1.0,1.0,1.4,2.9,11.5,18.5,0.573,0.0,0.386,13.2,23.2,18.3,5.1,1.8,2.9,12.3,17.7,4.5,3.4,7.8,0.167,0.9,0.2,1.1,1.7,3.8,0.636,0.263,0.068,0.033,19.6,,0.0,0.2
