,level_0,index,Season,Player,Player ranked,Pos,Pos ranked,Team,Team ranked,G,G ranked,GS,GS ranked,FG,FG ranked,FGA,FGA ranked,3PA,3PA ranked,3P%,3P% ranked,2PA,2PA ranked,2P%,2P% ranked,eFG%,eFG% ranked,FT,FT ranked,FTA,FTA ranked,FT%,FT% ranked,ORB,ORB ranked,DRB,DRB ranked,TRB,TRB ranked,AST/TOV,AST/TOV ranked,AST,AST ranked,STL,STL ranked,BLK,BLK ranked,TOV,TOV ranked,PF,PF ranked,PTS,PTS ranked,PER,PER ranked,TS%,TS% ranked,3PAr,3PAr ranked,FTr,FTr ranked,ORB%,ORB% ranked,DRB%,DRB% ranked,TRB%,TRB% ranked,AST%,AST% ranked,STL%,STL% ranked,BLK%,BLK% ranked,TOV%,TOV% ranked,USG%,USG% ranked,OWS,OWS ranked,DWS,DWS ranked,WS,WS ranked,WS/48,WS/48 ranked,OBPM,OBPM ranked,DBPM,DBPM ranked,BPM,BPM ranked,VORP,VORP ranked,Average distance (ft.) of FGA,Average distance (ft.) of FGA ranked,%FGA 0-3,%FGA 0-3 ranked,%FGA 3-10,%FGA 3-10 ranked,%FGA 10-16,%FGA 10-16 ranked,%FGA 16-3P,%FGA 16-3P ranked,%FGA,%FGA ranked,%3PA,%3PA ranked,%FGA 3P,%FGA 3P ranked,std_areas_FGA,std_areas_FGA ranked
10,10,26,2020,Lonzo Ball,5,PG,5,NOP,5,63.0,5,54.0,5,4.4,7,10.9,6,6.3,3,0.375,4,4.6,8,0.442,10,0.511,7,0.7,10,1.2,10,0.566,10,1.1,4,5.0,4,6.1,4,2.3,3,7.0,1,1.4,2,0.6,4,3.1,1,2.0,8,11.8,7,13.1,8,0.517,10,0.575,2,0.111,10,3.7,4,16.4,4,10.0,4,29.1,2,2.0,2,1.6,4,21.1,1,18.5,7,0.4,9,2.0,4,2.4,8,0.058,9,0.1,6,0.6,3,0.6,5,1.3,5,17.7,2,0.214,7,0.083,9,0.049,8,0.079,5,2.3,6,21.0,5,0.575,2,0.2,3
11,11,29,2020,Harrison Barnes,5,PF,5,SAC,5,72.0,1,72.0,1,5.1,6,11.0,6,3.7,7,0.381,3,7.3,5,0.501,6,0.525,6,3.0,3,3.7,3,0.801,6,1.1,4,3.9,5,4.9,5,1.8,5,2.2,6,0.6,9,0.2,9,1.2,8,1.3,10,14.5,5,13.3,8,0.574,5,0.338,7,0.337,3,3.4,5,12.9,6,8.1,6,9.2,8,0.8,10,0.5,9,8.8,9,17.4,8,3.4,3,1.1,8,4.6,4,0.088,7,0.0,6,-1.3,9,-1.3,8,0.5,8,11.8,8,0.294,4,0.285,1,0.058,8,0.025,9,4.3,4,33.6,2,0.33799999999999997,7,0.1,8
12,12,30,2020,RJ Barrett,5,SG,5,NYK,5,56.0,8,55.0,5,5.2,5,13.0,4,3.5,7,0.32,8,9.5,3,0.432,10,0.445,10,2.8,4,4.5,3,0.614,10,0.9,5,4.1,5,5.0,5,1.2,8,2.6,6,1.0,4,0.3,7,2.2,4,2.2,6,14.3,6,10.7,10,0.479,10,0.271,8,0.349,2,3.0,6,14.8,5,8.7,5,12.8,6,1.6,4,0.9,7,12.9,4,24.0,4,-1.6,10,1.1,8,-0.5,10,-0.015,10,-2.9,10,-1.5,9,-4.3,10,-1.0,10,10.7,9,0.392,2,0.201,3,0.065,7,0.072,5,5.6000000000000005,4,29.9,2,0.27000000000000013,8,0.1,8
13,13,31,2020,Will Barton,5,SF,5,DEN,5,58.0,7,58.0,4,5.7,5,12.7,4,5.0,4,0.375,4,7.8,5,0.498,7,0.523,6,1.8,7,2.3,7,0.767,7,1.3,3,5.0,4,6.3,3,2.5,2,3.7,4,1.1,3,0.5,5,1.5,6,2.1,7,15.1,5,15.6,6,0.549,7,0.39,6,0.18,8,4.5,3,16.9,4,10.7,4,16.0,5,1.6,4,1.4,5,9.9,8,20.1,6,2.4,5,1.8,5,4.2,5,0.106,5,1.2,4,-0.2,6,1.1,4,1.5,4,13.5,7,0.286,4,0.186,4,0.079,6,0.06,6,3.6999999999999997,5,12.2,8,0.389,6,0.1,8
14,14,37,2020,Kent Bazemore,5,SF,5,TOT,5,68.0,3,21.0,9,2.9,10,7.9,9,3.6,7,0.344,7,4.3,9,0.4,10,0.453,10,1.7,7,2.2,7,0.769,7,0.4,9,3.9,5,4.3,7,1.1,9,1.4,10,1.1,3,0.6,4,1.3,8,2.9,2,8.8,10,9.3,10,0.499,10,0.457,4,0.275,4,1.7,9,17.1,4,9.4,5,7.4,9,2.1,2,2.1,3,13.2,4,17.5,8,-0.9,10,1.5,6,0.6,10,0.017,10,-3.4,10,0.3,4,-3.0,10,-0.5,10,14.9,5,0.268,5,0.139,7,0.069,7,0.067,6,2.6,6,45.9,1,0.45699999999999996,4,0.2,3
15,15,41,2020,Bradley Beal,5,SG,5,WAS,5,57.0,7,57.0,5,10.4,1,22.9,1,8.4,1,0.353,6,14.4,1,0.515,5,0.52,6,6.8,1,8.0,1,0.842,3,0.9,5,3.3,7,4.2,7,1.8,5,6.1,2,1.2,3,0.4,6,3.4,1,2.2,6,30.5,1,23.2,1,0.579,4,0.369,6,0.351,2,2.7,6,10.5,9,6.4,8,29.5,2,1.6,4,1.0,6,11.4,6,34.4,1,4.5,2,0.6,10,5.1,3,0.118,4,5.3,1,-2.4,10,2.9,2,2.5,2,14.7,5,0.239,6,0.141,6,0.135,3,0.115,3,3.5000000000000004,5,11.899999999999999,8,0.37,6,0.1,8
16,16,54,2020,Dāvis Bertāns,5,PF,5,WAS,5,54.0,8,4.0,10,4.9,6,11.3,6,8.7,1,0.424,1,2.6,10,0.471,9,0.598,1,1.9,6,2.3,7,0.852,3,0.6,7,3.9,5,4.5,6,1.5,7,1.7,8,0.7,8,0.6,4,1.1,9,2.6,3,15.4,5,15.5,6,0.628,1,0.774,1,0.2,7,2.3,7,15.1,5,8.5,6,8.4,8,1.1,8,1.8,3,8.2,10,19.0,7,3.0,3,0.5,10,3.5,6,0.107,5,2.7,2,-1.8,10,0.9,5,1.1,5,22.2,1,0.097,10,0.059,10,0.034,9,0.036,8,2.5,6,7.8,9,0.774,1,0.3,1
17,17,55,2020,Patrick Beverley,5,PG,5,LAC,5,51.0,9,50.0,6,2.9,10,6.7,10,4.0,6,0.388,3,2.6,10,0.496,7,0.548,4,0.6,10,0.9,10,0.66,10,1.1,4,4.1,5,5.2,5,2.8,1,3.6,4,1.1,3,0.5,5,1.3,8,3.1,2,7.9,10,12.5,8,0.56,6,0.604,2,0.138,9,4.5,3,15.8,5,10.3,4,18.2,4,1.9,3,1.6,4,15.4,2,13.3,10,1.6,7,2.0,4,3.6,6,0.128,3,-0.3,7,2.5,1,2.2,3,1.4,4,17.2,3,0.194,7,0.147,6,0.041,9,0.015,9,0.6,8,31.1,2,0.603,2,0.2,3
18,18,59,2020,Nemanja Bjelica,5,PF,5,SAC,5,72.0,1,67.0,2,4.4,7,9.1,8,4.4,5,0.419,1,4.6,8,0.541,3,0.583,2,1.0,9,1.2,10,0.821,4,1.5,3,4.8,4,6.4,3,2.0,4,2.8,5,0.9,5,0.6,4,1.4,7,3.0,2,11.5,8,15.7,5,0.602,2,0.49,3,0.129,10,6.1,3,19.9,2,12.8,2,14.7,5,1.5,5,1.9,3,12.5,5,17.0,8,3.4,3,1.9,4,5.3,3,0.127,3,1.2,4,0.5,4,1.8,3,1.9,3,15.4,5,0.253,5,0.198,3,0.031,9,0.029,8,2.8000000000000003,6,12.5,8,0.489,3,0.2,3
19,19,60,2020,Eric Bledsoe,5,PG,5,MIL,5,61.0,6,61.0,4,5.5,5,11.5,5,3.5,7,0.344,7,8.0,4,0.533,4,0.528,5,2.8,4,3.5,4,0.79,6,0.7,7,3.9,5,4.6,6,2.3,3,5.4,2,0.9,5,0.4,6,2.4,3,2.1,7,14.9,5,17.6,4,0.571,5,0.306,7,0.304,3,2.8,6,13.5,6,8.5,6,28.7,2,1.6,4,1.4,5,15.7,1,23.7,4,2.4,5,3.0,2,5.4,3,0.157,2,0.8,5,1.0,2,1.8,3,1.6,4,12.2,8,0.337,3,0.185,4,0.098,5,0.074,5,0.3,9,12.6,8,0.30600000000000005,8,0.1,8
20,20,61,2020,Bogdan Bogdanović,5,SG,5,SAC,5,61.0,6,28.0,8,5.5,5,12.6,4,7.2,2,0.372,4,5.3,8,0.532,4,0.547,4,1.4,8,1.9,8,0.741,8,0.4,9,3.0,8,3.4,8,2.0,4,3.4,5,1.0,4,0.2,9,1.7,5,2.2,6,15.1,5,15.2,6,0.565,6,0.576,2,0.151,9,1.6,9,11.8,7,6.6,8,18.0,4,1.8,3,0.8,7,11.1,7,22.6,5,1.8,6,1.3,7,3.1,7,0.084,7,1.2,4,-0.5,7,0.6,5,1.2,5,18.5,2,0.121,10,0.128,7,0.099,5,0.076,5,0.4,9,19.3,5,0.5760000000000001,2,0.2,3
21,21,62,2020,Bojan Bogdanović,5,SF,5,UTA,5,63.0,5,63.0,3,6.6,3,14.8,3,7.3,1,0.414,1,7.6,5,0.479,8,0.548,4,4.0,2,4.4,3,0.903,1,0.6,7,3.5,7,4.1,7,0.8,10,2.1,7,0.5,10,0.1,10,2.5,3,1.7,9,20.2,2,15.6,6,0.603,2,0.489,3,0.296,3,2.1,8,11.2,8,6.8,8,10.0,7,0.8,10,0.3,10,13.1,4,25.5,3,2.6,4,1.6,6,4.2,5,0.096,6,1.6,3,-1.5,9,0.1,6,1.1,5,15.4,5,0.195,7,0.207,3,0.08,6,0.029,8,2.9000000000000004,6,28.199999999999996,3,0.489,3,0.2,3
22,22,70,2020,Devin Booker,5,SG,5,PHO,5,70.0,2,70.0,1,9.0,1,18.3,1,5.7,3,0.354,6,12.6,1,0.549,3,0.544,4,6.7,1,7.3,1,0.919,1,0.4,9,3.8,6,4.2,7,1.7,6,6.5,2,0.7,8,0.3,7,3.8,1,3.0,2,26.6,1,20.6,2,0.618,2,0.31,7,0.397,2,1.3,10,12.0,7,6.6,8,30.0,2,0.9,10,0.6,9,14.9,2,30.0,1,6.0,1,1.5,6,7.5,1,0.143,3,3.4,2,-1.3,9,2.2,3,2.6,2,14.1,6,0.228,6,0.136,7,0.213,1,0.112,3,1.7000000000000002,7,9.0,9,0.31100000000000005,7,0.1,8
23,23,74,2020,Avery Bradley,5,SG,5,LAL,5,49.0,9,44.0,7,3.5,9,7.8,9,3.5,7,0.364,5,4.3,9,0.51,6,0.526,6,0.4,10,0.5,10,0.833,4,0.4,9,2.0,10,2.3,10,1.3,8,1.3,10,0.9,5,0.1,10,1.0,9,2.2,6,8.6,10,8.9,10,0.537,8,0.452,4,0.063,10,1.7,9,8.9,9,5.3,9,7.2,9,1.7,4,0.4,10,10.7,7,15.7,9,0.2,10,1.4,7,1.5,10,0.062,9,-3.0,10,0.5,4,-2.5,10,-0.2,10,16.9,3,0.17,8,0.091,9,0.076,6,0.211,1,0.5,9,46.800000000000004,1,0.45199999999999996,4,0.1,8
24,24,80,2020,Mikal Bridges,5,SF,5,PHO,5,73.0,1,32.0,8,3.4,9,6.6,10,2.7,8,0.361,5,4.0,9,0.61,1,0.583,2,1.4,8,1.7,8,0.844,3,0.9,5,3.1,8,4.0,7,1.8,5,1.8,8,1.4,2,0.6,4,1.0,9,2.2,6,9.1,9,12.9,8,0.62,2,0.401,5,0.252,5,3.5,4,12.4,7,7.9,6,8.6,8,2.4,1,2.0,3,12.0,5,12.7,10,2.5,4,2.3,3,4.8,4,0.113,5,-0.6,8,1.5,2,0.8,5,1.5,4,12.6,7,0.386,2,0.122,8,0.062,7,0.029,8,10.100000000000001,2,49.0,1,0.4009999999999999,5,0.2,3
25,25,81,2020,Miles Bridges,5,SF,5,CHO,5,65.0,4,64.0,2,4.9,6,11.6,5,4.6,5,0.33,8,7.0,6,0.486,7,0.489,9,1.6,7,2.0,7,0.809,5,1.4,3,4.2,5,5.6,4,1.2,8,1.8,8,0.6,9,0.7,3,1.5,6,2.0,8,13.0,6,12.1,9,0.52,9,0.398,5,0.174,8,4.6,3,15.6,5,9.9,5,9.4,8,1.0,9,2.2,3,10.5,8,20.0,6,0.3,10,1.3,7,1.6,9,0.039,10,-1.5,9,-1.0,8,-2.5,10,-0.3,10,12.9,7,0.308,4,0.226,2,0.05,8,0.017,9,7.000000000000001,3,35.3,2,0.3989999999999999,5,0.2,3
26,26,84,2020,Malcolm Brogdon,5,PG,5,IND,5,54.0,8,54.0,5,6.0,4,13.8,4,4.3,6,0.326,8,9.5,3,0.488,7,0.489,9,3.1,3,3.4,4,0.892,1,0.9,5,4.0,5,4.9,5,3.0,1,7.1,1,0.6,9,0.2,9,2.4,3,1.8,9,16.5,4,17.7,4,0.541,8,0.309,7,0.25,5,3.1,5,14.1,6,8.6,6,33.8,1,1.0,9,0.5,9,13.7,3,25.2,3,2.3,5,1.7,5,4.0,5,0.114,4,2.3,3,-0.5,7,1.8,3,1.6,4,13.9,6,0.325,3,0.087,9,0.099,5,0.179,1,0.8,8,7.8,9,0.31000000000000005,7,0.1,8
27,27,85,2020,Dillon Brooks,5,SG,5,MEM,5,73.0,1,73.0,1,6.0,4,14.6,3,5.6,4,0.358,5,9.0,4,0.438,10,0.476,10,2.2,5,2.8,5,0.808,5,0.9,5,2.4,9,3.3,9,1.2,8,2.1,7,0.9,5,0.4,6,1.7,5,3.8,1,16.2,4,11.3,9,0.51,10,0.385,6,0.19,7,3.5,4,8.6,10,6.1,9,10.5,7,1.4,6,1.1,6,9.7,9,25.2,3,-0.4,10,1.6,6,1.2,10,0.027,10,-2.7,10,-1.4,9,-4.1,10,-1.1,10,15.6,4,0.169,8,0.155,5,0.174,1,0.117,3,1.3,7,10.7,8,0.385,6,0.1,8
28,28,86,2020,Bruce Brown,5,PG,5,DET,5,58.0,7,43.0,7,3.4,9,7.7,9,1.7,9,0.344,7,6.1,7,0.47,9,0.48,9,1.5,8,2.1,7,0.739,8,1.1,4,3.7,6,4.7,6,2.4,3,4.0,4,1.1,3,0.5,5,1.7,5,2.8,3,8.9,10,11.9,9,0.518,9,0.215,9,0.266,5,4.2,4,15.0,5,9.5,5,20.4,4,1.9,3,1.5,4,16.7,1,16.0,9,0.7,9,1.4,7,2.1,8,0.062,9,-2.0,10,0.8,3,-1.2,8,0.3,8,8.5,10,0.391,2,0.347,1,0.036,9,0.011,10,5.6000000000000005,4,62.5,1,0.21499999999999997,9,0.2,3
29,29,88,2020,Jaylen Brown,5,SG,5,BOS,5,57.0,7,57.0,5,7.5,2,15.6,2,5.9,3,0.382,3,9.6,3,0.543,3,0.554,3,3.1,3,4.3,3,0.724,9,1.1,4,5.3,3,6.4,3,1.0,9,2.1,7,1.1,3,0.4,6,2.2,4,2.9,2,20.3,2,16.9,4,0.583,4,0.381,6,0.274,4,3.5,4,16.5,4,10.1,4,9.7,7,1.6,4,1.0,6,11.2,7,24.7,3,2.3,5,2.6,2,4.9,3,0.123,4,1.0,5,-0.2,6,0.8,5,1.4,4,13.6,7,0.269,5,0.194,3,0.09,6,0.065,6,5.1,4,26.900000000000002,3,0.3819999999999999,6,0.1,8
30,30,91,2020,Troy Brown Jr.,5,SF,5,WAS,5,69.0,2,22.0,9,4.0,8,9.0,8,2.6,9,0.341,7,6.4,6,0.479,8,0.488,9,1.6,7,2.0,7,0.784,6,1.1,4,4.4,4,5.6,4,2.4,3,2.6,6,1.2,3,0.1,10,1.1,9,1.9,8,10.4,8,13.7,7,0.524,9,0.288,8,0.223,6,4.5,3,19.6,3,11.7,3,14.1,6,2.2,2,0.3,10,10.4,8,17.8,8,1.3,7,1.2,8,2.4,8,0.065,8,-0.8,8,-0.4,6,-1.2,8,0.3,8,13.3,7,0.272,5,0.195,3,0.108,4,0.138,2,3.5000000000000004,5,26.3,3,0.2869999999999999,8,0.1,8
31,31,93,2020,Thomas Bryant,5,C,5,WAS,5,46.0,9,36.0,8,5.3,5,9.1,8,2.0,9,0.407,1,7.1,5,0.63,1,0.626,1,1.9,6,2.5,6,0.741,8,2.1,2,5.1,4,7.2,2,1.5,7,1.8,8,0.5,10,1.1,2,1.2,8,2.2,6,13.2,6,21.1,2,0.649,1,0.218,9,0.278,4,9.0,1,23.1,2,15.8,2,11.1,7,1.0,9,3.7,2,10.2,8,18.9,7,3.1,3,0.8,9,3.9,5,0.164,2,2.9,2,-0.7,7,2.2,3,1.2,5,10.8,9,0.411,2,0.134,7,0.093,5,0.144,2,16.3,1,11.0,8,0.21800000000000008,9,0.1,8
32,32,98,2020,Alec Burks,5,SF-SG,5,TOT,5,66.0,3,19.0,9,4.9,6,11.6,5,4.6,5,0.385,3,7.1,5,0.439,10,0.493,8,3.6,2,4.0,3,0.887,1,0.7,7,3.5,7,4.3,7,2.1,4,2.9,5,0.9,5,0.3,7,1.4,7,1.9,8,15.0,5,16.7,5,0.561,6,0.392,5,0.345,2,2.9,6,14.9,5,8.7,5,17.2,5,1.7,4,0.9,7,9.3,9,23.8,4,2.5,4,1.2,8,3.7,6,0.101,6,1.2,4,-0.7,7,0.5,6,1.1,5,15.4,5,0.201,7,0.164,5,0.13,3,0.113,3,1.3,7,18.6,5,0.392,5,0.1,8
33,33,103,2020,Jimmy Butler,5,SF,5,MIA,5,58.0,7,58.0,4,5.9,4,13.1,4,2.1,9,0.244,10,11.0,2,0.495,7,0.474,10,7.6,1,9.1,1,0.834,4,1.8,2,4.8,4,6.7,3,2.7,1,6.0,2,1.8,1,0.6,4,2.2,4,1.4,10,19.9,2,23.6,1,0.585,4,0.157,9,0.693,1,6.3,2,15.4,5,11.0,4,28.1,2,2.6,1,1.6,4,11.4,6,25.1,3,6.3,1,2.7,2,9.0,1,0.221,1,4.0,1,1.5,2,5.4,1,3.7,1,10.0,9,0.34,3,0.257,1,0.15,2,0.095,4,7.3999999999999995,3,19.3,5,0.15800000000000003,10,0.1,8
34,34,108,2020,Kentavious Caldwell-Pope,5,SG,5,LAL,5,69.0,2,26.0,9,3.4,9,7.3,9,3.5,7,0.385,3,3.9,9,0.541,3,0.558,3,1.1,9,1.5,8,0.775,7,0.6,7,1.5,10,2.1,10,1.8,5,1.6,8,0.8,7,0.2,9,0.9,10,1.9,8,9.3,9,11.0,9,0.584,4,0.471,4,0.201,7,2.4,7,6.4,10,4.4,10,8.5,8,1.5,5,0.7,8,10.1,8,14.7,9,1.9,6,1.9,4,3.7,6,0.102,5,-1.2,8,0.4,4,-0.8,8,0.5,8,15.9,4,0.254,5,0.071,10,0.091,5,0.112,3,3.2,5,39.7,1,0.472,4,0.2,3
35,35,110,2020,Clint Capela,5,C,5,HOU,5,39.0,10,39.0,7,6.3,4,9.9,7,0.0,10,,10,9.9,3,0.629,1,0.629,1,1.4,8,2.7,6,0.529,10,4.3,1,9.5,1,13.8,1,0.7,10,1.2,10,0.8,7,1.8,1,1.6,6,2.6,3,13.9,6,20.6,2,0.626,1,0.0,10,0.268,4,13.6,1,30.5,1,22.0,1,5.7,10,1.2,7,4.8,1,12.7,4,16.1,9,2.8,4,2.1,4,4.9,3,0.184,2,1.0,5,0.4,4,1.4,4,1.1,5,2.3,10,0.76,1,0.232,2,0.008,10,0.0,10,32.7,1,,10,0.0,10,0.3,1
