,level_0,index,Season,Player,Player ranked,Pos,Pos ranked,Team,Team ranked,G,G ranked,GS,GS ranked,FG,FG ranked,FGA,FGA ranked,3PA,3PA ranked,3P%,3P% ranked,2PA,2PA ranked,2P%,2P% ranked,eFG%,eFG% ranked,FT,FT ranked,FTA,FTA ranked,FT%,FT% ranked,ORB,ORB ranked,DRB,DRB ranked,TRB,TRB ranked,AST/TOV,AST/TOV ranked,AST,AST ranked,STL,STL ranked,BLK,BLK ranked,TOV,TOV ranked,PF,PF ranked,PTS,PTS ranked,PER,PER ranked,TS%,TS% ranked,3PAr,3PAr ranked,FTr,FTr ranked,ORB%,ORB% ranked,DRB%,DRB% ranked,TRB%,TRB% ranked,AST%,AST% ranked,STL%,STL% ranked,BLK%,BLK% ranked,TOV%,TOV% ranked,USG%,USG% ranked,OWS,OWS ranked,DWS,DWS ranked,WS,WS ranked,WS/48,WS/48 ranked,OBPM,OBPM ranked,DBPM,DBPM ranked,BPM,BPM ranked,VORP,VORP ranked,Average distance (ft.) of FGA,Average distance (ft.) of FGA ranked,%FGA 0-3,%FGA 0-3 ranked,%FGA 3-10,%FGA 3-10 ranked,%FGA 10-16,%FGA 10-16 ranked,%FGA 16-3P,%FGA 16-3P ranked,%FGA,%FGA ranked,%3PA,%3PA ranked,%FGA 3P,%FGA 3P ranked,std_areas_FGA,std_areas_FGA ranked
10,10,36,2018,Will Barton,5,SG,5,DEN,5,81.0,2,40.0,8,5.7,4,12.7,4,5.2,3,0.37,4,7.5,5,0.51,5,0.528,5,2.2,5,2.8,5,0.805,5,0.9,5,4.2,5,5.0,5,2.3,2,4.1,3,1.0,5,0.6,4,1.8,5,2.1,6,15.7,4,16.2,5,0.562,5,0.411,4,0.22,6,3.0,5,14.2,6,8.6,6,18.5,4,1.5,6,1.6,4,11.7,6,20.7,6,4.4,2,1.8,6,6.2,3,0.111,5,1.6,3,-0.4,6,1.1,4,2.1,3,13.3,6,0.284,4,0.201,3,0.057,9,0.047,9,4.0,4,9.0,9,0.4109999999999999,4,0.1,7
11,11,37,2018,Nicolas Batum,5,SG,5,CHO,5,64.0,8,64.0,5,4.2,8,10.2,7,4.3,5,0.336,7,5.9,7,0.473,8,0.486,9,1.7,6,2.0,7,0.831,3,0.9,5,3.9,6,4.8,5,2.8,1,5.5,2,1.0,5,0.4,6,2.0,4,1.1,10,11.6,8,14.4,6,0.523,9,0.422,4,0.2,7,3.1,5,13.8,6,8.4,6,26.2,2,1.6,5,1.0,6,15.6,2,18.3,7,1.7,6,1.8,6,3.5,7,0.084,7,0.5,5,-0.1,5,0.4,5,1.2,5,17.5,2,0.109,10,0.063,10,0.197,1,0.209,2,1.5,7,10.9,8,0.42200000000000004,4,0.1,7
12,12,40,2018,Kent Bazemore,5,SG,5,ATL,5,65.0,7,65.0,5,4.4,7,10.4,6,4.2,5,0.394,2,6.2,7,0.438,10,0.5,8,2.5,4,3.1,4,0.796,5,0.4,9,3.4,6,3.8,7,1.5,6,3.5,4,1.5,2,0.7,3,2.4,3,2.3,5,12.9,6,14.5,6,0.547,6,0.405,4,0.297,4,1.6,9,13.9,6,7.7,7,20.1,3,2.7,1,2.2,3,17.0,1,22.5,5,0.2,9,2.0,5,2.2,9,0.059,9,-0.4,7,1.0,2,0.6,5,1.2,5,14.7,5,0.226,6,0.139,6,0.08,7,0.149,4,3.1,5,28.499999999999996,3,0.406,4,0.1,7
13,13,41,2018,Bradley Beal,5,SG,5,WAS,5,82.0,1,82.0,1,8.3,1,18.1,1,6.5,2,0.375,4,11.6,2,0.507,5,0.527,5,3.6,2,4.5,2,0.791,5,0.7,6,3.7,6,4.4,6,1.7,5,4.5,3,1.2,3,0.4,6,2.6,2,2.0,7,22.6,1,18.4,3,0.564,5,0.357,5,0.249,5,2.3,7,11.5,7,6.9,7,21.0,3,1.6,5,1.1,6,11.5,6,27.6,2,4.4,2,2.5,4,6.9,3,0.111,5,2.9,2,-0.7,8,2.2,3,3.1,2,15.2,4,0.206,7,0.104,8,0.146,3,0.187,2,3.4000000000000004,5,9.8,8,0.357,5,0.1,7
14,14,44,2018,Marco Belinelli,5,SG,5,TOT,5,80.0,2,2.0,10,4.2,8,9.6,7,4.9,4,0.377,4,4.6,9,0.509,5,0.539,4,1.9,6,2.0,7,0.908,1,0.3,10,1.6,10,1.9,10,1.6,6,1.9,7,0.8,7,0.2,9,1.2,8,1.1,10,12.1,7,14.1,7,0.581,3,0.517,2,0.213,7,1.1,10,7.3,10,4.3,10,11.9,6,1.6,5,0.5,9,10.1,8,20.7,6,2.4,5,1.3,8,3.7,6,0.092,6,0.4,6,-0.8,8,-0.5,7,0.8,7,18.9,1,0.126,10,0.05,10,0.064,8,0.242,1,0.8,8,14.399999999999999,6,0.518,2,0.2,3
15,15,50,2018,Dragan Bender,5,PF,5,PHO,5,82.0,1,37.0,8,2.3,10,5.9,10,3.9,6,0.366,5,2.0,10,0.426,10,0.508,7,0.5,10,0.6,10,0.765,7,0.5,8,3.9,6,4.4,6,1.1,9,1.6,8,0.3,10,0.6,4,1.4,7,2.0,7,6.5,10,7.1,10,0.524,9,0.665,1,0.105,10,2.0,8,16.8,4,9.3,5,8.9,8,0.5,10,2.1,3,18.1,1,12.7,10,-0.7,10,0.8,10,0.1,10,0.001,10,-2.9,10,-0.8,8,-3.7,10,-0.9,10,17.8,2,0.18,8,0.099,8,0.025,10,0.031,10,2.1,6,25.5,3,0.6649999999999999,1,0.2,3
16,16,59,2018,Eric Bledsoe,5,PG,5,TOT,5,74.0,5,74.0,3,6.3,3,13.4,3,4.9,4,0.347,7,8.5,4,0.545,2,0.536,4,3.4,3,4.3,2,0.795,5,0.7,6,3.1,7,3.8,7,1.7,5,5.0,2,2.0,1,0.6,4,2.9,1,2.5,3,17.7,3,19.7,2,0.582,3,0.364,5,0.321,2,2.6,6,11.7,7,7.1,7,25.7,2,3.2,1,1.5,5,16.1,2,26.1,2,3.1,4,2.5,4,5.6,3,0.116,4,2.3,2,0.3,4,2.5,3,2.6,2,13.7,6,0.295,4,0.122,6,0.098,5,0.122,5,1.9,7,16.7,6,0.363,5,0.1,7
17,17,63,2018,Bogdan Bogdanović,5,SG,5,SAC,5,78.0,3,53.0,7,4.4,7,9.9,7,4.2,5,0.392,3,5.7,8,0.485,7,0.529,5,1.3,8,1.5,9,0.84,3,0.4,9,2.5,9,2.9,9,2.1,3,3.3,4,0.9,6,0.2,9,1.6,6,2.2,5,11.8,7,13.5,7,0.556,6,0.426,4,0.154,9,1.6,9,10.5,8,5.8,9,18.3,4,1.7,4,0.7,8,13.2,4,19.6,6,1.8,6,1.1,9,2.9,8,0.064,8,-0.6,8,-0.9,8,-1.5,9,0.3,9,16.7,2,0.144,9,0.128,6,0.127,4,0.175,3,0.4,9,12.2,7,0.42599999999999993,4,0.1,7
18,18,64,2018,Bojan Bogdanović,5,SF,5,IND,5,80.0,2,80.0,2,5.1,6,10.7,6,4.8,4,0.402,2,5.8,7,0.534,3,0.565,2,2.2,5,2.6,6,0.868,2,0.4,9,3.0,8,3.4,8,1.2,8,1.5,9,0.7,8,0.1,10,1.3,8,1.6,9,14.3,5,13.9,7,0.605,2,0.453,3,0.241,6,1.4,10,10.9,8,6.2,8,7.1,9,1.1,8,0.3,10,10.1,8,19.0,7,3.8,3,1.6,7,5.4,4,0.105,5,0.5,5,-1.2,9,-0.7,7,0.8,7,14.7,5,0.262,5,0.123,6,0.096,6,0.066,8,1.6,7,27.200000000000003,3,0.45300000000000007,3,0.1,7
19,19,67,2018,Devin Booker,5,SG,5,PHO,5,54.0,9,54.0,7,8.4,1,19.5,1,7.1,1,0.383,3,12.4,1,0.46,9,0.501,8,5.4,1,6.1,1,0.878,1,0.5,8,4.0,5,4.5,6,1.3,7,4.7,3,0.9,6,0.3,7,3.6,1,3.1,1,24.9,1,18.1,3,0.561,5,0.364,5,0.312,3,1.5,9,12.7,7,7.0,7,24.4,3,1.2,8,0.6,9,13.9,3,31.7,1,1.9,6,0.6,10,2.4,9,0.063,9,2.9,2,-2.0,10,0.9,4,1.4,5,15.1,4,0.18,8,0.143,5,0.176,2,0.137,4,1.3,8,11.200000000000001,8,0.3640000000000001,5,0.1,7
20,20,74,2018,Avery Bradley,5,SG,5,TOT,5,46.0,10,46.0,8,5.6,4,13.6,3,4.4,5,0.369,5,9.2,4,0.436,10,0.474,9,1.4,8,1.8,8,0.768,7,0.5,8,2.0,10,2.5,10,0.9,10,2.0,7,1.1,4,0.2,9,2.2,3,2.0,7,14.3,5,9.6,10,0.496,10,0.325,6,0.131,10,1.7,8,7.3,10,4.5,10,10.4,7,1.8,3,0.5,9,13.3,4,23.5,4,-1.4,10,1.2,9,-0.2,10,-0.007,10,-3.0,10,-1.0,8,-4.0,10,-0.7,10,14.3,5,0.227,6,0.13,6,0.099,5,0.219,1,2.6,6,33.5,2,0.32500000000000007,6,0.1,7
21,21,81,2018,Malcolm Brogdon,5,PG,5,MIL,5,48.0,10,20.0,9,5.1,6,10.5,6,3.4,7,0.385,3,7.1,6,0.532,3,0.547,3,1.6,7,1.8,8,0.882,1,0.5,8,2.8,8,3.3,8,2.3,2,3.2,4,0.9,6,0.3,7,1.4,7,2.7,2,13.0,6,14.3,7,0.578,3,0.32,6,0.169,8,1.9,8,10.8,8,6.4,8,16.3,4,1.4,7,0.8,7,10.9,7,19.1,7,2.0,6,0.7,10,2.7,8,0.091,7,-0.1,6,-1.0,8,-1.2,8,0.3,9,11.7,8,0.374,3,0.127,6,0.115,4,0.064,8,2.1999999999999997,6,26.1,3,0.32000000000000006,6,0.1,7
22,22,83,2018,Dillon Brooks,5,SF,5,MEM,5,82.0,1,74.0,3,4.1,8,9.4,8,3.2,7,0.356,6,6.2,7,0.484,7,0.501,8,1.5,7,2.0,7,0.747,7,0.6,7,2.5,9,3.1,9,1.1,9,1.6,8,0.9,6,0.2,9,1.5,6,2.8,2,11.0,8,9.8,10,0.531,8,0.342,6,0.215,6,2.4,7,10.5,8,6.3,8,9.3,8,1.6,5,0.7,8,12.8,5,18.5,7,0.1,10,1.1,9,1.2,10,0.024,10,-2.9,10,-1.1,9,-4.0,10,-1.2,10,13.7,6,0.275,4,0.142,5,0.118,4,0.123,5,2.1,6,18.2,5,0.34199999999999997,6,0.1,7
23,23,87,2018,Jaylen Brown,5,SG,5,BOS,5,70.0,6,70.0,4,5.3,5,11.5,5,4.4,5,0.395,2,7.1,6,0.507,5,0.54,4,2.1,5,3.3,4,0.644,9,0.9,5,4.0,5,4.9,5,0.9,10,1.6,8,1.0,5,0.4,6,1.8,5,2.6,3,14.5,5,13.6,7,0.562,5,0.381,5,0.29,4,3.4,5,14.0,6,8.8,5,8.5,8,1.6,5,1.0,6,12.0,6,21.4,5,1.2,8,3.2,2,4.5,5,0.1,6,-0.8,8,0.3,4,-0.5,7,0.8,7,12.4,7,0.356,3,0.136,6,0.055,9,0.071,8,7.7,2,37.6,2,0.382,5,0.1,7
24,24,93,2018,Reggie Bullock,5,SF,5,DET,5,62.0,8,52.0,7,4.3,7,8.8,8,4.5,5,0.445,1,4.3,9,0.536,3,0.603,1,0.6,10,0.8,10,0.796,5,0.4,9,2.0,10,2.5,10,1.9,4,1.5,9,0.8,7,0.2,9,0.8,10,1.1,10,11.3,8,13.6,7,0.615,1,0.515,2,0.09,10,1.7,8,8.3,10,4.9,10,8.4,8,1.4,7,0.7,8,7.6,10,15.7,9,2.8,4,1.4,8,4.2,5,0.117,4,0.7,5,0.0,5,0.7,4,1.2,5,16.2,3,0.198,7,0.11,7,0.101,5,0.077,8,0.2,9,26.700000000000003,3,0.514,2,0.2,3
25,25,96,2018,Jimmy Butler,5,SG,5,MIN,5,59.0,8,59.0,6,7.4,2,15.6,2,3.4,7,0.35,6,12.2,1,0.509,5,0.512,7,6.2,1,7.2,1,0.854,2,1.3,3,4.0,5,5.3,5,2.7,1,4.9,3,2.0,1,0.4,6,1.8,5,1.3,10,22.2,2,23.7,1,0.59,3,0.217,8,0.461,1,4.2,4,12.7,7,8.4,6,20.6,3,2.7,1,1.0,6,8.9,9,24.9,3,7.1,1,1.8,6,8.9,2,0.198,1,5.0,1,0.7,3,5.8,1,4.2,1,12.1,7,0.251,5,0.168,4,0.208,1,0.155,4,4.7,4,20.5,4,0.21799999999999997,8,0.0,10
26,26,103,2018,Kentavious Caldwell-Pope,5,SG,5,LAL,5,74.0,5,74.0,3,4.6,7,10.8,6,5.6,3,0.383,3,5.2,8,0.473,8,0.526,5,2.1,5,2.6,6,0.789,6,0.8,5,4.4,4,5.2,5,1.7,5,2.2,6,1.4,2,0.2,9,1.3,8,2.0,7,13.4,6,13.2,8,0.561,5,0.52,2,0.243,5,2.6,6,14.1,6,8.4,6,9.4,8,2.1,2,0.5,9,9.9,8,16.9,8,2.6,4,2.7,3,5.3,4,0.103,5,-0.4,7,0.6,3,0.3,5,1.4,5,17.2,2,0.197,7,0.065,10,0.061,8,0.157,3,2.6,6,15.4,6,0.52,2,0.2,3
27,27,107,2018,Clint Capela,5,C,5,HOU,5,74.0,5,74.0,3,6.0,4,9.1,8,0.0,10,0.0,10,9.1,4,0.653,1,0.652,1,1.9,6,3.5,3,0.56,10,3.3,1,7.6,1,10.8,1,0.6,10,0.9,10,0.8,7,1.9,1,1.4,7,2.5,3,13.9,5,24.5,1,0.65,1,0.001,10,0.38,1,13.5,1,30.8,1,22.2,1,5.7,10,1.4,7,5.7,1,11.5,6,19.4,7,6.2,1,4.1,1,10.2,1,0.242,1,2.4,2,1.0,2,3.4,2,2.8,2,1.7,10,0.802,1,0.18,3,0.016,10,0.0,10,35.099999999999994,1,0.0,10,0.0020000000000000018,10,0.3,1
28,28,108,2018,DeMarre Carroll,5,PF,5,BRK,5,73.0,6,73.0,3,4.5,7,10.8,6,5.4,3,0.371,4,5.4,8,0.457,9,0.506,7,2.6,4,3.4,4,0.764,7,1.4,3,5.1,3,6.6,3,1.4,7,2.0,7,0.8,7,0.4,6,1.4,7,2.3,5,13.5,6,14.3,7,0.55,6,0.498,2,0.313,3,5.1,3,18.4,3,11.7,3,10.5,7,1.3,7,1.0,6,10.3,8,19.8,6,2.3,5,1.8,6,4.1,6,0.091,7,0.5,5,-0.4,6,0.2,5,1.2,5,15.1,4,0.21,7,0.175,4,0.066,8,0.051,9,1.5,7,25.1,4,0.498,2,0.2,3
29,29,113,2018,Willie Cauley-Stein,5,C,5,SAC,5,73.0,6,58.0,6,5.3,5,10.6,6,0.2,10,0.25,9,10.4,3,0.506,5,0.504,8,2.1,5,3.4,4,0.619,10,1.8,2,5.2,3,7.0,3,1.6,6,2.4,6,1.1,4,0.9,2,1.5,6,2.5,3,12.8,6,17.6,3,0.529,8,0.016,10,0.32,3,7.0,2,22.0,2,14.2,2,13.7,5,1.9,3,3.1,2,11.0,7,21.8,5,1.7,6,2.2,5,3.9,6,0.092,6,-0.4,7,0.3,4,-0.1,6,1.0,6,6.2,10,0.459,1,0.301,1,0.076,7,0.146,4,19.1,1,25.0,4,0.018000000000000016,10,0.2,3
30,30,116,2018,Tyson Chandler,5,C,5,PHO,5,46.0,10,46.0,8,2.6,10,4.1,10,0.0,10,,10,4.1,9,0.647,1,0.647,1,1.3,8,2.0,7,0.624,10,2.9,1,6.2,2,9.1,1,0.9,10,1.2,10,0.3,10,0.6,4,1.3,8,2.3,5,6.5,10,14.2,7,0.658,1,0.0,10,0.497,1,12.2,1,26.8,1,19.4,1,6.6,10,0.7,10,1.9,3,20.6,1,10.6,10,1.9,6,0.8,10,2.7,8,0.111,5,-0.8,8,-0.6,7,-1.4,9,0.2,9,1.0,10,0.93,1,0.053,10,0.005,10,0.011,10,41.199999999999996,1,,10,0.0009999999999998899,10,0.4,1
31,31,117,2018,Wilson Chandler,5,SF,5,DEN,5,74.0,5,71.0,4,3.8,9,8.5,8,3.3,7,0.358,6,5.2,8,0.501,6,0.515,6,1.2,9,1.5,9,0.772,6,1.4,3,4.0,5,5.4,4,1.8,4,2.1,6,0.6,9,0.5,5,1.2,8,2.1,6,10.0,9,10.9,10,0.542,7,0.39,5,0.181,8,4.9,3,14.1,6,9.6,5,9.4,8,0.9,10,1.4,5,11.9,6,14.3,10,2.1,6,1.2,9,3.3,7,0.067,8,-1.0,9,-1.1,9,-2.1,9,-0.1,9,12.8,7,0.279,4,0.209,3,0.063,8,0.06,9,3.3000000000000003,5,24.0,4,0.389,5,0.1,7
32,32,128,2018,John Collins,5,PF,5,ATL,5,74.0,5,26.0,9,4.2,8,7.4,9,0.6,9,0.34,7,6.7,6,0.598,1,0.591,1,1.8,6,2.5,6,0.715,8,2.4,1,4.9,3,7.3,3,0.9,10,1.3,9,0.6,9,1.1,2,1.4,7,2.9,1,10.5,8,18.3,3,0.62,1,0.086,9,0.341,2,11.0,1,22.8,2,16.9,2,8.9,8,1.3,7,3.8,1,14.3,3,17.9,8,3.4,3,2.0,5,5.4,4,0.145,3,-0.4,7,0.2,4,-0.2,6,0.8,7,5.7,10,0.589,1,0.167,4,0.11,5,0.05,9,27.3,1,72.3,1,0.08399999999999996,9,0.2,3
33,33,131,2018,Darren Collison,5,PG,5,IND,5,69.0,7,64.0,5,4.6,7,9.2,8,3.0,7,0.468,1,6.3,7,0.508,5,0.571,2,1.8,6,2.1,7,0.882,1,0.5,8,2.0,10,2.6,10,4.4,1,5.3,2,1.3,2,0.2,9,1.2,8,1.8,9,12.4,7,18.8,3,0.61,2,0.321,6,0.226,6,2.1,7,7.8,10,5.0,10,26.4,2,2.3,2,0.7,8,10.9,7,17.4,8,5.8,2,1.8,6,7.6,2,0.181,2,2.4,2,0.3,4,2.7,2,2.4,3,15.3,4,0.24,5,0.063,10,0.067,8,0.309,1,0.2,9,31.7,2,0.32099999999999995,6,0.1,7
34,34,139,2018,DeMarcus Cousins,5,C,5,NOP,5,48.0,10,48.0,7,8.5,1,18.0,1,6.1,2,0.354,6,11.9,1,0.53,3,0.53,4,6.1,1,8.2,1,0.746,7,2.2,2,10.7,1,12.9,1,1.1,9,5.4,2,1.6,1,1.6,1,5.0,1,3.8,1,25.2,1,22.6,2,0.583,3,0.34,6,0.456,1,6.8,2,30.9,1,19.2,1,23.0,3,2.2,2,3.5,1,18.9,1,31.9,1,1.5,7,3.2,2,4.7,5,0.13,3,2.5,2,2.2,1,4.7,1,2.9,2,11.8,8,0.375,2,0.175,4,0.041,9,0.069,8,5.6000000000000005,3,2.0,10,0.33999999999999986,6,0.1,7
35,35,140,2018,Robert Covington,5,SF,5,PHI,5,80.0,2,80.0,2,4.3,7,10.5,6,6.9,1,0.369,5,3.6,9,0.497,6,0.534,4,1.5,7,1.7,8,0.853,2,0.7,6,4.7,4,5.4,4,1.2,8,2.0,7,1.7,1,0.9,2,1.6,6,3.0,1,12.6,7,12.9,8,0.563,5,0.658,1,0.163,9,2.4,7,15.5,5,9.2,5,8.7,8,2.6,1,2.4,2,12.3,5,17.2,8,1.6,7,4.5,1,6.1,3,0.116,4,-0.2,6,1.7,1,1.5,3,2.3,3,18.9,1,0.178,8,0.069,9,0.031,10,0.063,8,3.6999999999999997,4,11.3,8,0.659,1,0.2,3
