,level_0,index,Season,Offensive Profile,Defensive Profile,Player,Pos,Team,G,GS,FG,FGA,3PA,3P%,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST/TOV,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Average distance (ft.) of FGA,%FGA 0-3,%FGA 3-10,%FGA 10-16,%FGA 16-3P,%FGA,%3PA,%FGA 3P,std_areas_FGA
53,53,180,2017,Versatile Scorer,No significant defensive role,Danilo Gallinari,SF,DEN,63.0,63.0,5.3,11.9,5.1,0.389,6.8,0.491,0.531,5.5,6.1,0.902,0.6,4.5,5.2,1.6,2.1,0.6,0.2,1.3,1.5,18.2,17.4,0.622,0.432,0.516,2.0,14.7,8.4,9.1,0.9,0.5,8.2,20.0,6.2,0.7,6.8,0.154,2.8,-1.4,1.4,1.9,16.6,0.208,0.073,0.097,0.188,6.3,18.5,0.43399999999999994,0.1
54,54,185,2017,Versatile Scorer,No significant defensive role,Marc Gasol,C,MEM,74.0,74.0,7.2,15.7,3.6,0.388,12.1,0.48,0.503,3.8,4.5,0.837,0.8,5.5,6.3,2.1,4.6,0.9,1.3,2.2,2.3,19.5,20.3,0.554,0.231,0.286,2.6,18.8,10.5,24.8,1.4,3.7,11.3,26.4,4.2,3.5,7.7,0.145,3.8,1.4,5.2,4.6,13.9,0.129,0.255,0.196,0.189,2.1999999999999997,1.9,0.23099999999999987,0.0
55,55,186,2017,No significant offensive role,Paint Protector,Pau Gasol*,C,SAS,64.0,39.0,4.7,9.4,1.6,0.538,7.8,0.494,0.548,2.0,2.9,0.707,1.7,6.2,7.8,1.8,2.3,0.4,1.1,1.3,1.7,12.4,20.2,0.578,0.172,0.305,7.6,26.8,17.4,14.7,0.8,3.5,10.6,21.3,3.3,3.1,6.4,0.19,2.6,1.5,4.0,2.5,12.0,0.232,0.26,0.109,0.227,2.6,29.799999999999997,0.17200000000000004,0.0
56,56,187,2017,Versatile Scorer,Perimeter Defender,Rudy Gay,SF,SAC,30.0,30.0,6.7,14.7,3.8,0.372,11.0,0.483,0.502,3.9,4.6,0.855,1.2,5.2,6.3,1.1,2.8,1.5,0.9,2.5,2.6,18.7,17.9,0.559,0.256,0.312,4.0,17.5,10.8,14.1,2.2,2.3,12.8,25.8,0.8,1.0,1.8,0.087,1.4,0.5,1.9,1.0,13.1,0.233,0.21,0.14,0.161,9.700000000000001,18.6,0.256,0.0
57,57,190,2017,Versatile Scorer,No significant defensive role,Paul George,SF,IND,75.0,75.0,8.3,18.0,6.6,0.393,11.4,0.501,0.534,4.5,5.0,0.898,0.8,5.8,6.6,1.1,3.3,1.6,0.4,2.9,2.7,23.7,20.2,0.587,0.368,0.277,2.5,17.9,10.3,16.1,2.2,0.9,12.7,28.9,3.9,3.1,7.1,0.126,3.0,0.1,3.1,3.4,17.1,0.131,0.099,0.121,0.283,2.6,19.0,0.3660000000000001,0.1
58,58,193,2017,Slasher,No significant defensive role,Taj Gibson,PF,TOT,78.0,71.0,4.7,9.1,0.2,0.231,8.9,0.52,0.517,1.4,2.0,0.715,2.0,4.2,6.2,0.7,0.9,0.5,0.8,1.3,2.1,10.8,15.0,0.543,0.018,0.223,8.6,17.9,13.2,5.9,1.0,2.6,11.9,19.3,1.6,2.5,4.0,0.097,-1.1,-0.4,-1.5,0.2,6.9,0.423,0.283,0.142,0.131,9.6,84.6,0.02100000000000002,0.1
59,59,197,2017,Paint Threat,Paint Protector,Rudy Gobert,C,UTA,81.0,81.0,5.1,7.7,0.0,0.0,7.7,0.662,0.661,3.8,5.9,0.653,3.9,8.9,12.8,0.7,1.2,0.6,2.6,1.8,3.0,14.0,23.3,0.681,0.002,0.762,13.6,29.5,21.8,5.7,0.9,6.4,15.0,16.7,8.3,6.0,14.3,0.25,2.2,2.2,4.4,4.4,1.7,0.845,0.144,0.005,0.002,39.2,0.0,0.0040000000000000036,0.3
60,60,201,2017,Versatile Scorer,No significant defensive role,Aaron Gordon,SF,ORL,80.0,72.0,4.9,10.8,3.3,0.288,7.5,0.528,0.499,2.0,2.7,0.719,1.5,3.6,5.1,1.7,1.9,0.8,0.5,1.1,2.2,12.7,14.5,0.53,0.309,0.251,5.3,14.1,9.6,10.5,1.4,1.4,8.5,20.1,2.0,1.7,3.7,0.077,-0.3,-0.7,-1.0,0.6,12.7,0.361,0.092,0.106,0.131,12.3,25.5,0.31000000000000005,0.1
61,61,202,2017,No significant offensive role,No significant defensive role,Eric Gordon,SG,HOU,75.0,15.0,5.5,13.5,8.8,0.372,4.7,0.468,0.527,2.0,2.3,0.84,0.4,2.3,2.7,1.6,2.5,0.6,0.5,1.6,2.0,16.2,13.2,0.557,0.651,0.172,1.4,8.1,4.7,12.3,1.0,1.4,10.0,22.1,2.5,1.4,3.8,0.079,1.3,-1.4,-0.1,1.1,18.7,0.194,0.094,0.015,0.044,0.7000000000000001,13.0,0.653,0.2
62,62,203,2017,Paint Threat,Rebounding Specialist,Marcin Gortat,C,WAS,82.0,82.0,4.8,8.2,0.0,0.0,8.2,0.58,0.579,1.3,1.9,0.648,2.9,7.5,10.4,1.0,1.5,0.5,0.7,1.5,2.6,10.8,15.4,0.593,0.003,0.236,10.6,26.8,18.7,6.8,0.8,2.0,13.8,14.7,3.9,2.9,6.8,0.127,-0.3,-0.5,-0.8,0.8,5.0,0.522,0.312,0.141,0.022,8.3,0.0,0.0029999999999998916,0.2
63,63,210,2017,No significant offensive role,Perimeter Defender,Danny Green,SG,SAS,68.0,68.0,2.6,6.6,4.6,0.379,2.0,0.42,0.523,0.4,0.5,0.844,0.5,2.8,3.3,1.6,1.8,1.0,0.8,1.1,1.8,7.3,10.1,0.537,0.693,0.071,2.0,11.8,7.0,9.6,2.0,2.6,14.1,13.5,0.4,3.0,3.4,0.09,-1.0,1.9,0.8,1.3,19.9,0.111,0.071,0.053,0.071,0.8999999999999999,31.5,0.694,0.2
64,64,211,2017,No significant offensive role,Perimeter Defender,Draymond Green,PF,GSW,76.0,76.0,3.6,8.6,3.5,0.308,5.1,0.494,0.481,2.0,2.8,0.709,1.3,6.6,7.9,2.9,7.0,2.0,1.4,2.4,2.9,10.2,16.5,0.522,0.405,0.328,4.7,20.9,13.3,27.6,3.0,3.4,19.8,16.2,2.8,5.4,8.2,0.16,1.0,3.9,4.9,4.3,12.8,0.394,0.138,0.035,0.031,10.9,6.800000000000001,0.4019999999999999,0.2
65,65,213,2017,No significant offensive role,Rebounding Specialist,JaMychal Green,PF,MEM,77.0,75.0,3.2,6.5,1.9,0.379,4.6,0.549,0.555,1.7,2.2,0.802,2.2,4.9,7.1,0.9,1.1,0.6,0.4,1.2,3.2,8.9,13.5,0.601,0.29,0.334,8.8,21.1,14.8,6.3,1.2,1.5,14.1,14.4,3.2,2.6,5.8,0.132,-0.9,0.2,-0.8,0.6,11.3,0.434,0.084,0.058,0.136,11.600000000000001,55.2,0.2879999999999999,0.1
66,66,215,2017,Slasher,Switchable Defender,Blake Griffin,PF,LAC,61.0,61.0,7.9,15.9,1.9,0.336,14.1,0.514,0.513,5.2,6.9,0.76,1.8,6.3,8.1,2.1,4.9,0.9,0.4,2.3,2.6,21.6,22.6,0.569,0.116,0.434,6.2,20.2,13.4,24.5,1.4,0.9,10.9,28.0,5.4,2.4,7.7,0.179,4.2,0.5,4.7,3.5,10.7,0.348,0.192,0.061,0.283,7.8,23.9,0.1160000000000001,0.1
67,67,218,2017,No significant offensive role,No significant defensive role,Tim Hardaway Jr.,SG,ATL,79.0,30.0,5.3,11.5,5.3,0.357,6.3,0.537,0.537,2.1,2.7,0.766,0.4,2.4,2.8,1.8,2.3,0.7,0.2,1.3,1.3,14.5,15.2,0.568,0.457,0.235,1.8,9.5,5.7,14.3,1.3,0.6,9.5,22.5,2.7,2.1,4.8,0.107,1.0,-0.4,0.5,1.4,15.5,0.292,0.078,0.066,0.107,5.4,16.8,0.45699999999999996,0.2
68,68,219,2017,Creator/Facilitator,Perimeter Defender,James Harden,PG,HOU,81.0,81.0,8.3,18.9,9.3,0.347,9.6,0.53,0.525,9.2,10.9,0.847,1.2,7.0,8.1,2.0,11.2,1.5,0.5,5.7,2.7,29.1,27.4,0.613,0.493,0.575,3.5,20.9,12.2,50.7,2.0,1.0,19.5,34.2,11.5,3.6,15.0,0.245,7.5,1.2,8.7,8.0,15.9,0.242,0.134,0.076,0.053,1.4000000000000001,5.6000000000000005,0.495,0.2
69,69,220,2017,Paint Threat,No significant defensive role,Maurice Harkless,SF,POR,77.0,69.0,4.1,8.1,2.5,0.351,5.6,0.572,0.558,1.0,1.6,0.621,1.6,2.8,4.4,1.0,1.1,1.1,0.9,1.1,2.8,10.0,13.1,0.57,0.311,0.199,6.2,10.8,8.5,5.9,1.9,2.5,11.2,15.2,2.3,1.9,4.2,0.091,-0.8,0.1,-0.6,0.8,9.9,0.522,0.112,0.014,0.042,11.899999999999999,45.9,0.30999999999999994,0.2
70,70,224,2017,No significant offensive role,No significant defensive role,Gary Harris,SG,DEN,57.0,56.0,5.6,11.2,4.5,0.42,6.7,0.558,0.586,1.8,2.4,0.776,0.8,2.3,3.1,2.2,2.9,1.2,0.1,1.3,1.6,14.9,16.5,0.611,0.4,0.21,3.0,8.0,5.5,13.6,1.9,0.3,9.8,18.4,3.9,0.7,4.6,0.124,1.5,-0.9,0.7,1.2,13.2,0.383,0.096,0.042,0.077,6.6000000000000005,23.9,0.402,0.2
71,71,228,2017,Versatile Scorer,No significant defensive role,Tobias Harris,PF,DET,82.0,48.0,6.2,13.0,3.8,0.347,9.1,0.537,0.532,2.3,2.8,0.841,0.8,4.3,5.1,1.4,1.7,0.7,0.5,1.2,1.6,16.1,16.9,0.568,0.295,0.213,2.6,15.6,8.8,8.8,1.2,1.3,7.6,21.7,4.0,2.8,6.8,0.128,1.3,0.3,1.6,2.3,13.3,0.207,0.22,0.169,0.108,5.1,25.8,0.29600000000000004,0.1
72,72,235,2017,Versatile Scorer,Perimeter Defender,Gordon Hayward,SF,UTA,73.0,73.0,7.5,15.8,5.1,0.398,10.7,0.506,0.536,5.0,5.9,0.844,0.7,4.7,5.4,1.8,3.5,1.0,0.3,1.9,1.6,21.9,22.2,0.595,0.324,0.371,2.3,15.4,9.0,18.2,1.5,0.6,9.4,27.6,7.1,3.3,10.4,0.199,4.6,0.5,5.0,4.5,14.4,0.23,0.126,0.138,0.181,6.2,13.4,0.32499999999999996,0.1
73,73,248,2017,Versatile Scorer,Perimeter Defender,George Hill,PG,UTA,49.0,49.0,5.9,12.4,4.8,0.403,7.6,0.523,0.554,3.2,4.0,0.801,0.5,2.9,3.4,2.5,4.2,1.0,0.2,1.7,2.3,16.9,19.3,0.599,0.384,0.323,1.8,10.5,6.2,22.8,1.7,0.6,10.9,23.5,4.0,1.9,5.9,0.182,3.0,0.8,3.8,2.3,15.2,0.203,0.134,0.144,0.132,0.8,24.9,0.387,0.1
74,74,250,2017,No significant offensive role,Perimeter Defender,Solomon Hill,SF,NOP,80.0,71.0,2.3,6.0,3.4,0.348,2.6,0.428,0.481,1.3,1.6,0.805,0.6,3.2,3.8,1.8,1.8,0.9,0.4,1.0,2.3,7.0,8.0,0.527,0.565,0.268,2.3,11.4,6.8,8.1,1.5,1.1,13.3,11.5,0.4,2.3,2.7,0.055,-3.5,0.8,-2.7,-0.4,16.3,0.276,0.077,0.048,0.029,4.3999999999999995,34.1,0.57,0.2
75,75,252,2017,Creator/Facilitator,No significant defensive role,Jrue Holiday,PG,NOP,67.0,61.0,6.0,13.3,4.2,0.356,9.1,0.498,0.51,1.8,2.5,0.708,0.7,3.3,3.9,2.5,7.3,1.5,0.7,2.9,2.0,15.4,17.1,0.532,0.315,0.188,2.2,10.6,6.4,35.9,2.2,1.6,16.7,23.5,1.3,2.6,3.8,0.084,1.0,0.2,1.3,1.8,13.4,0.292,0.158,0.095,0.14,2.0,13.200000000000001,0.31500000000000006,0.1
76,76,257,2017,No significant offensive role,No significant defensive role,Rodney Hood,SG,UTA,59.0,55.0,4.6,11.3,5.2,0.371,6.1,0.44,0.494,1.5,1.9,0.783,0.3,3.2,3.4,1.5,1.6,0.6,0.2,1.1,2.2,12.7,12.4,0.522,0.461,0.173,1.2,13.1,7.3,10.1,1.3,0.6,8.3,22.9,0.7,1.9,2.6,0.078,-0.6,-0.3,-0.9,0.4,16.8,0.123,0.161,0.14,0.116,2.0,24.8,0.45999999999999996,0.1
77,77,258,2017,No significant offensive role,No significant defensive role,Al Horford,C,BOS,68.0,68.0,5.6,11.8,3.6,0.355,8.2,0.524,0.527,1.6,2.0,0.8,1.4,5.4,6.8,2.9,5.0,0.8,1.3,1.7,2.0,14.0,17.7,0.553,0.302,0.169,4.9,18.6,11.8,24.4,1.2,3.2,11.8,19.7,3.6,2.7,6.3,0.138,2.3,1.1,3.4,3.0,13.4,0.213,0.22,0.127,0.136,5.2,15.7,0.30399999999999994,0.1
78,78,260,2017,Paint Threat,Paint Protector,Dwight Howard,C,ATL,74.0,74.0,5.2,8.3,0.0,0.0,8.3,0.635,0.633,3.1,5.7,0.533,4.0,8.7,12.7,0.6,1.4,0.9,1.2,2.3,2.7,13.5,20.8,0.627,0.003,0.692,15.0,31.7,23.5,7.8,1.4,3.6,17.5,19.2,3.8,4.5,8.3,0.181,0.6,0.8,1.4,1.9,2.9,0.757,0.175,0.029,0.038,34.599999999999994,100.0,0.0010000000000000009,0.3
79,79,265,2017,Versatile Scorer,No significant defensive role,Serge Ibaka,PF,TOT,79.0,79.0,6.0,12.4,4.0,0.391,8.4,0.522,0.543,1.4,1.6,0.856,1.6,5.2,6.8,0.7,0.9,0.5,1.6,1.3,2.7,14.8,16.4,0.566,0.323,0.127,5.7,19.0,12.2,5.2,0.8,4.2,9.2,20.9,2.5,2.6,5.1,0.101,0.4,-0.3,0.1,1.2,15.1,0.146,0.189,0.177,0.165,3.8,5.7,0.32299999999999995,0.1
80,80,268,2017,No significant offensive role,Perimeter Defender,Andre Iguodala,SF,GSW,76.0,0.0,2.9,5.5,2.3,0.362,3.1,0.651,0.605,0.9,1.3,0.706,0.7,3.3,4.0,4.2,3.4,1.0,0.5,0.8,1.3,7.6,14.3,0.624,0.427,0.246,3.0,13.1,8.3,16.7,1.8,1.5,11.2,11.2,4.1,2.9,6.9,0.167,0.8,1.7,2.5,2.3,14.1,0.361,0.043,0.034,0.133,19.5,44.1,0.42900000000000005,0.2
81,81,269,2017,No significant offensive role,No significant defensive role,Ersan İlyasova,PF,TOT,82.0,52.0,4.7,10.9,4.9,0.353,6.0,0.496,0.511,2.0,2.5,0.778,1.4,4.5,5.9,1.2,1.7,0.7,0.3,1.4,2.6,13.1,14.6,0.546,0.452,0.233,5.9,18.8,12.4,11.0,1.3,0.9,10.6,22.2,1.8,2.3,4.1,0.091,0.4,-0.3,0.1,1.1,15.7,0.245,0.098,0.081,0.124,0.8999999999999999,20.4,0.45199999999999996,0.1
82,82,273,2017,Pure Shooter/Stretcher,Perimeter Defender,Joe Ingles,SF,UTA,82.0,26.0,2.5,5.5,3.4,0.441,2.1,0.471,0.589,0.6,0.8,0.735,0.3,2.9,3.2,2.1,2.7,1.2,0.1,1.3,2.0,7.1,12.4,0.604,0.619,0.151,1.4,13.6,7.6,17.2,2.6,0.3,18.2,13.9,2.0,3.0,5.0,0.123,-0.7,2.3,1.6,1.8,18.1,0.182,0.073,0.04,0.086,0.8999999999999999,35.5,0.619,0.2
83,83,274,2017,No significant offensive role,No significant defensive role,Brandon Ingram,SF,LAL,79.0,40.0,3.5,8.7,2.4,0.294,6.3,0.443,0.442,1.7,2.7,0.621,0.8,3.2,4.0,1.4,2.1,0.6,0.5,1.5,2.0,9.4,8.5,0.474,0.273,0.312,2.8,12.7,7.6,10.5,1.1,1.3,12.9,16.8,-1.0,0.7,-0.3,-0.007,-3.0,-1.4,-4.4,-1.4,12.9,0.278,0.141,0.15,0.159,4.7,41.199999999999996,0.2719999999999999,0.1
84,84,275,2017,Creator/Facilitator,No significant defensive role,Kyrie Irving,PG,CLE,72.0,72.0,9.3,19.7,6.1,0.401,13.6,0.505,0.535,4.1,4.6,0.905,0.7,2.5,3.2,2.3,5.8,1.2,0.3,2.5,2.2,25.2,23.0,0.58,0.311,0.231,2.3,7.5,5.0,29.7,1.6,0.8,10.3,30.8,7.4,1.5,8.9,0.17,4.7,-1.3,3.4,3.4,14.0,0.264,0.123,0.159,0.144,0.1,19.5,0.30999999999999994,0.1
85,85,279,2017,Creator/Facilitator,No significant defensive role,Reggie Jackson,PG,DET,52.0,50.0,5.5,13.0,3.5,0.359,9.5,0.442,0.468,2.3,2.6,0.868,0.4,1.8,2.2,2.4,5.2,0.7,0.1,2.2,2.5,14.5,14.9,0.51,0.272,0.201,1.5,7.4,4.4,30.3,1.2,0.3,13.4,26.4,0.8,1.2,1.9,0.065,0.4,-1.4,-1.0,0.4,13.4,0.232,0.207,0.129,0.161,1.2,13.0,0.2709999999999999,0.0
86,86,281,2017,Creator/Facilitator,Perimeter Defender,LeBron James,SF,CLE,74.0,74.0,9.9,18.2,4.6,0.363,13.5,0.611,0.594,4.8,7.2,0.674,1.3,7.3,8.6,2.1,8.7,1.2,0.6,4.1,1.8,26.4,27.0,0.619,0.254,0.395,4.0,20.7,12.6,41.3,1.6,1.3,16.1,30.0,9.8,3.0,12.9,0.221,6.4,1.2,7.6,6.7,11.0,0.432,0.106,0.105,0.102,11.200000000000001,10.2,0.255,0.1
87,87,291,2017,Slasher,Perimeter Defender,James Johnson,PF,MIA,76.0,5.0,4.8,10.1,3.4,0.34,6.8,0.548,0.535,2.0,2.8,0.707,0.9,4.1,4.9,1.6,3.6,1.0,1.1,2.3,2.6,12.8,17.0,0.564,0.333,0.28,3.5,16.6,10.0,20.9,1.8,3.2,16.5,22.0,1.9,3.2,5.1,0.117,1.1,1.7,2.8,2.5,12.4,0.354,0.159,0.083,0.073,4.9,33.6,0.33100000000000007,0.1
88,88,294,2017,Versatile Scorer,Perimeter Defender,Tyler Johnson,PG,MIA,73.0,0.0,4.9,11.3,3.4,0.372,7.9,0.46,0.49,2.7,3.5,0.768,0.7,3.3,4.0,2.7,3.2,1.2,0.6,1.2,2.4,13.7,15.9,0.535,0.303,0.308,2.5,12.5,7.4,16.6,1.9,1.6,8.8,20.9,3.1,2.7,5.8,0.128,0.4,1.0,1.4,1.8,13.9,0.261,0.149,0.087,0.198,4.6,20.8,0.30499999999999994,0.1
89,89,296,2017,Creator/Facilitator,Paint Protector,Nikola Jokić,C,DEN,73.0,59.0,6.8,11.7,1.9,0.324,9.8,0.628,0.605,2.6,3.1,0.825,2.9,6.9,9.8,2.1,4.9,0.8,0.8,2.3,2.9,16.7,26.3,0.64,0.163,0.267,11.6,27.2,19.5,28.8,1.5,2.1,15.2,23.5,7.7,2.0,9.7,0.228,5.9,1.4,7.3,4.8,9.5,0.349,0.293,0.097,0.102,2.9000000000000004,7.199999999999999,0.15900000000000014,0.1
90,90,306,2017,Paint Threat,Paint Protector,DeAndre Jordan,C,LAC,81.0,81.0,5.1,7.1,0.0,0.0,7.1,0.717,0.714,2.5,5.2,0.482,3.7,10.1,13.8,0.9,1.2,0.6,1.7,1.4,2.6,12.7,21.8,0.673,0.003,0.737,13.3,34.6,24.2,5.7,1.0,4.3,13.1,15.3,7.2,4.6,11.8,0.221,2.5,0.9,3.3,3.5,1.3,0.877,0.12,0.0,0.0,47.699999999999996,0.0,0.0030000000000000027,0.3
91,91,307,2017,No significant offensive role,No significant defensive role,Cory Joseph,PG,TOR,80.0,22.0,3.7,8.3,1.7,0.356,6.6,0.477,0.489,1.2,1.5,0.77,0.6,2.3,2.9,2.4,3.3,0.8,0.2,1.4,1.8,9.3,13.2,0.518,0.204,0.185,2.9,10.4,6.6,20.0,1.7,0.6,13.1,18.4,1.7,1.7,3.4,0.082,-0.9,-0.4,-1.3,0.4,12.4,0.248,0.212,0.12,0.216,0.0,31.1,0.20400000000000007,0.0
92,92,308,2017,No significant offensive role,No significant defensive role,Frank Kaminsky,C,CHO,75.0,16.0,4.3,10.7,4.7,0.328,6.0,0.455,0.471,1.6,2.1,0.756,0.8,3.7,4.5,2.2,2.2,0.6,0.5,1.0,1.9,11.7,13.0,0.502,0.441,0.195,3.2,15.8,9.5,13.5,1.2,1.5,8.0,21.8,0.4,1.9,2.3,0.056,-0.5,-0.6,-1.2,0.4,15.1,0.214,0.213,0.074,0.056,1.5,11.0,0.44299999999999995,0.1
93,93,310,2017,No significant offensive role,Perimeter Defender,Michael Kidd-Gilchrist,SF,CHO,81.0,81.0,3.6,7.6,0.1,0.111,7.5,0.483,0.478,1.9,2.4,0.784,1.9,5.0,7.0,2.0,1.4,1.0,1.0,0.7,2.3,9.2,14.3,0.528,0.015,0.314,7.3,19.3,13.2,7.4,1.7,2.9,7.4,14.6,2.7,3.1,5.8,0.119,-1.6,0.9,-0.7,0.7,8.2,0.474,0.129,0.121,0.259,6.5,44.4,0.017000000000000015,0.2
94,94,311,2017,No significant offensive role,No significant defensive role,Sean Kilpatrick,SG,BRK,70.0,24.0,4.4,10.5,4.4,0.341,6.1,0.468,0.486,2.9,3.5,0.843,0.3,3.7,4.0,1.2,2.2,0.6,0.1,1.9,1.7,13.1,13.1,0.546,0.419,0.329,1.3,15.4,8.4,14.6,1.2,0.3,13.8,23.8,0.4,1.1,1.4,0.04,-0.9,-1.4,-2.3,-0.1,14.8,0.273,0.143,0.067,0.097,0.7000000000000001,21.099999999999998,0.41999999999999993,0.1
95,95,313,2017,Pure Shooter/Stretcher,No significant defensive role,Kyle Korver,SG,TOT,67.0,22.0,3.6,7.7,5.4,0.451,2.3,0.494,0.621,0.6,0.6,0.905,0.1,2.7,2.8,1.6,1.6,0.5,0.3,1.0,1.6,10.1,12.1,0.635,0.697,0.082,0.5,11.0,5.8,9.4,1.0,1.0,11.5,15.2,2.3,1.3,3.7,0.1,0.5,-0.5,0.0,0.9,22.0,0.041,0.019,0.047,0.196,0.2,26.700000000000003,0.6970000000000001,0.3
96,96,324,2017,Versatile Scorer,No significant defensive role,Zach LaVine,SG,MIN,47.0,47.0,6.9,15.1,6.6,0.387,8.5,0.515,0.544,2.5,3.0,0.836,0.4,3.0,3.4,1.7,3.0,0.9,0.2,1.8,2.2,18.9,14.6,0.576,0.437,0.197,1.2,9.5,5.3,12.6,1.2,0.5,9.9,21.7,2.6,0.4,3.0,0.082,1.5,-1.4,0.1,0.9,15.7,0.272,0.061,0.049,0.182,5.1,23.5,0.43599999999999994,0.1
97,97,325,2017,Slasher,No significant defensive role,Ty Lawson,PG,SAC,69.0,24.0,3.4,7.6,1.7,0.288,5.9,0.502,0.487,2.5,3.1,0.797,0.6,2.0,2.6,2.5,4.8,1.1,0.1,1.9,1.7,9.9,15.4,0.551,0.226,0.416,3.0,8.9,6.0,29.9,2.2,0.3,17.3,19.5,2.2,1.0,3.2,0.088,-0.2,-0.8,-1.0,0.4,13.2,0.268,0.149,0.144,0.211,0.0,19.5,0.22799999999999998,0.0
98,98,327,2017,No significant offensive role,No significant defensive role,Courtney Lee,SG,NYK,77.0,74.0,4.2,9.1,3.5,0.401,5.6,0.49,0.533,1.1,1.3,0.867,0.7,2.7,3.4,2.6,2.3,1.1,0.3,0.9,1.8,10.8,12.2,0.559,0.382,0.139,2.3,9.0,5.7,10.6,1.6,0.8,8.5,14.4,3.1,1.1,4.2,0.081,-0.7,-0.2,-0.9,0.7,16.0,0.163,0.107,0.152,0.202,1.4000000000000001,40.5,0.3759999999999999,0.1
99,99,331,2017,Versatile Scorer,Perimeter Defender,Kawhi Leonard,SF,SAS,74.0,74.0,8.6,17.7,5.2,0.38,12.5,0.529,0.541,6.3,7.2,0.88,1.1,4.7,5.8,1.7,3.5,1.8,0.7,2.1,1.6,25.5,27.6,0.61,0.295,0.406,3.7,15.7,9.8,18.9,2.7,1.8,9.1,31.1,8.9,4.7,13.6,0.264,7.1,2.2,9.4,7.1,14.8,0.172,0.143,0.18,0.21,5.5,15.5,0.29500000000000004,0.0
100,100,333,2017,No significant offensive role,No significant defensive role,Jon Leuer,PF,DET,75.0,34.0,4.1,8.6,2.2,0.293,6.4,0.545,0.518,1.3,1.5,0.867,1.4,4.0,5.4,1.7,1.5,0.4,0.3,0.9,1.9,10.2,14.2,0.551,0.259,0.175,5.5,17.5,11.3,8.6,0.8,1.1,8.7,17.3,2.5,2.0,4.5,0.112,-0.4,0.3,-0.1,1.0,12.9,0.263,0.15,0.181,0.149,5.1,22.8,0.2569999999999999,0.0
101,101,338,2017,Creator/Facilitator,No significant defensive role,Damian Lillard,PG,POR,75.0,75.0,8.8,19.8,7.7,0.37,12.1,0.492,0.516,6.5,7.3,0.895,0.6,4.3,4.9,2.3,5.9,0.9,0.3,2.6,2.0,27.0,24.1,0.586,0.389,0.366,1.9,13.3,7.6,28.7,1.3,0.6,10.2,31.5,8.8,1.5,10.4,0.185,6.1,-1.1,5.0,4.8,15.1,0.269,0.126,0.08,0.137,0.3,4.5,0.3879999999999999,0.1
102,102,339,2017,Creator/Facilitator,No significant defensive role,Jeremy Lin,PG,BRK,36.0,33.0,4.9,11.1,4.3,0.372,6.8,0.48,0.51,3.2,3.9,0.816,0.3,3.4,3.8,2.1,5.1,1.2,0.4,2.4,2.2,14.5,19.2,0.566,0.39,0.353,1.3,14.7,8.1,35.5,2.3,1.2,15.7,26.6,1.3,0.8,2.1,0.116,1.9,0.1,2.0,0.9,15.0,0.235,0.153,0.098,0.125,0.0,9.0,0.389,0.1
103,103,343,2017,Versatile Scorer,No significant defensive role,Brook Lopez,C,BRK,75.0,75.0,7.4,15.6,5.2,0.346,10.5,0.536,0.531,3.9,4.9,0.81,1.6,3.8,5.4,0.9,2.3,0.5,1.7,2.5,2.6,20.5,20.4,0.578,0.33,0.311,5.8,13.3,9.6,14.8,0.8,4.2,12.1,29.2,3.1,1.8,4.9,0.105,2.9,-0.6,2.3,2.4,12.6,0.229,0.298,0.108,0.037,4.9,13.700000000000001,0.32799999999999996,0.1
104,104,344,2017,No significant offensive role,No significant defensive role,Robin Lopez,C,CHI,81.0,81.0,4.7,9.6,0.0,0.0,9.5,0.494,0.493,0.9,1.3,0.721,3.0,3.4,6.4,0.9,1.0,0.2,1.4,1.1,1.9,10.4,14.4,0.511,0.003,0.134,11.5,13.2,12.3,5.6,0.4,4.1,10.0,17.5,1.8,2.4,4.3,0.09,-1.4,-0.8,-2.2,-0.1,8.8,0.312,0.324,0.094,0.267,4.0,50.0,0.0030000000000000027,0.1
105,105,345,2017,Versatile Scorer,Rebounding Specialist,Kevin Love,PF,CLE,60.0,60.0,6.2,14.5,6.5,0.373,8.0,0.471,0.51,4.3,4.9,0.871,2.5,8.6,11.1,1.0,1.9,0.9,0.4,2.0,2.1,19.0,21.1,0.573,0.449,0.34,8.9,29.3,19.5,9.8,1.4,0.9,10.9,26.4,4.0,2.4,6.4,0.163,3.3,-1.2,2.1,1.9,15.3,0.212,0.156,0.099,0.084,1.4000000000000001,35.5,0.44900000000000007,0.1
106,106,346,2017,Creator/Facilitator,Perimeter Defender,Kyle Lowry,PG,TOR,60.0,60.0,7.1,15.3,7.8,0.412,7.5,0.518,0.569,5.0,6.1,0.819,0.8,4.0,4.8,2.4,7.0,1.5,0.3,2.9,2.8,22.4,22.9,0.623,0.51,0.398,2.4,12.0,7.2,29.9,2.0,0.7,13.8,24.9,7.8,2.3,10.1,0.216,5.8,0.4,6.1,4.6,16.4,0.194,0.167,0.059,0.071,0.0,8.3,0.509,0.2
