,level_0,index,Season,Player,Player ranked,Pos,Pos ranked,Team,Team ranked,G,G ranked,GS,GS ranked,FG,FG ranked,FGA,FGA ranked,3PA,3PA ranked,3P%,3P% ranked,2PA,2PA ranked,2P%,2P% ranked,eFG%,eFG% ranked,FT,FT ranked,FTA,FTA ranked,FT%,FT% ranked,ORB,ORB ranked,DRB,DRB ranked,TRB,TRB ranked,AST/TOV,AST/TOV ranked,AST,AST ranked,STL,STL ranked,BLK,BLK ranked,TOV,TOV ranked,PF,PF ranked,PTS,PTS ranked,PER,PER ranked,TS%,TS% ranked,3PAr,3PAr ranked,FTr,FTr ranked,ORB%,ORB% ranked,DRB%,DRB% ranked,TRB%,TRB% ranked,AST%,AST% ranked,STL%,STL% ranked,BLK%,BLK% ranked,TOV%,TOV% ranked,USG%,USG% ranked,OWS,OWS ranked,DWS,DWS ranked,WS,WS ranked,WS/48,WS/48 ranked,OBPM,OBPM ranked,DBPM,DBPM ranked,BPM,BPM ranked,VORP,VORP ranked,Average distance (ft.) of FGA,Average distance (ft.) of FGA ranked,%FGA 0-3,%FGA 0-3 ranked,%FGA 3-10,%FGA 3-10 ranked,%FGA 10-16,%FGA 10-16 ranked,%FGA 16-3P,%FGA 16-3P ranked,%FGA,%FGA ranked,%3PA,%3PA ranked,%FGA 3P,%FGA 3P ranked,std_areas_FGA,std_areas_FGA ranked
36,36,126,2004,Eddy Curry,5,PF,5,CHI,5,73.0,7,63.0,6,5.7,4,11.5,5,0.0,10,1.0,1,11.5,3,0.496,2,0.497,3,3.2,4,4.8,3,0.671,9,2.0,4,4.2,4,6.2,4,0.4,10,0.9,10,0.3,10,1.1,2,2.4,3,3.5,1,14.7,4,14.8,7,0.538,3,0.001,10,0.417,2,7.1,4,16.1,4,11.4,4,6.2,10,0.6,10,2.8,2,15.1,3,24.3,3,1.1,9,1.8,7,3.0,8,0.066,9,-1.7,9,-1.1,9,-2.8,10,-0.5,10,4.3,10,0.514,1,0.338,1,0.12,6,0.026,10,12.7,1,0.0,9,0.0019999999999998908,10,0.2,2
37,37,128,2004,Samuel Dalembert,5,C,5,PHI,5,82.0,2,53.0,7,3.3,9,6.1,10,0.0,10,0.0,10,6.1,9,0.542,1,0.541,1,1.4,9,2.1,8,0.644,10,2.4,2,5.3,2,7.6,2,0.3,10,0.3,10,0.5,10,2.3,1,1.0,10,3.3,2,8.0,9,16.1,5,0.566,2,0.002,9,0.349,4,10.5,1,22.9,1,16.8,1,1.7,10,1.1,9,6.8,1,13.0,6,14.1,10,3.0,5,4.0,2,6.9,4,0.151,2,-1.3,9,1.7,1,0.3,6,1.3,6,4.1,10,0.591,1,0.208,2,0.188,3,0.01,10,28.7,1,0.0,9,0.0030000000000001137,9,0.2,2
38,38,129,2004,Erick Dampier,5,C,5,GSW,5,74.0,7,74.0,4,4.7,6,8.8,8,0.0,10,0.0,10,8.8,6,0.537,1,0.535,1,2.9,4,4.5,3,0.654,9,4.6,1,7.3,1,12.0,1,0.4,10,0.8,10,0.4,10,1.9,1,1.8,6,3.1,2,12.3,6,20.1,2,0.573,1,0.003,9,0.511,1,16.1,1,25.5,1,20.8,1,4.3,10,0.7,10,4.1,1,14.1,4,17.8,8,5.5,2,3.4,3,8.9,2,0.178,1,1.3,4,-0.3,6,1.0,5,1.8,5,3.1,10,0.617,1,0.295,1,0.069,9,0.015,10,18.5,1,0.0,9,0.004000000000000115,9,0.2,2
39,39,132,2004,Antonio Davis,5,C,5,TOT,5,80.0,4,79.0,3,3.3,9,8.3,8,0.0,10,,10,8.3,7,0.403,10,0.403,10,2.2,6,2.9,6,0.765,5,2.6,2,5.8,2,8.4,2,1.2,7,1.7,8,0.5,10,0.8,3,1.4,8,2.6,5,8.9,9,11.8,9,0.465,10,0.0,10,0.348,4,8.7,2,20.4,2,14.4,2,9.0,9,0.8,10,1.9,3,13.0,6,15.5,9,1.0,9,2.8,4,3.8,8,0.071,8,-2.1,10,-0.3,6,-2.4,10,-0.3,10,8.8,8,0.341,4,0.168,4,0.277,1,0.214,6,7.3999999999999995,3,,9,0.0,10,0.1,6
40,40,135,2004,Baron Davis,5,PG,5,NOH,5,67.0,8,66.0,6,8.3,1,20.9,1,8.7,1,0.321,5,12.2,2,0.448,7,0.462,7,3.5,3,5.3,2,0.673,9,1.0,7,3.3,6,4.3,7,2.3,2,7.5,1,2.4,1,0.4,5,3.2,1,2.7,4,22.9,1,20.7,1,0.492,9,0.415,2,0.251,7,2.7,8,9.6,8,6.1,8,37.9,1,3.2,1,0.8,6,12.1,7,30.1,1,4.3,3,3.2,3,7.5,3,0.133,4,4.7,1,0.5,4,5.2,1,4.8,1,15.0,3,0.289,5,0.052,10,0.091,8,0.153,8,2.4,6,12.9,7,0.41500000000000004,2,0.1,6
41,41,142,2004,Ricky Davis,5,SF-SG,5,TOT,5,79.0,5,27.0,9,5.6,4,12.0,5,1.8,6,0.371,3,10.3,4,0.486,3,0.497,3,2.5,5,3.5,5,0.718,8,1.0,7,3.6,5,4.5,6,1.4,5,3.3,4,1.2,4,0.3,6,2.4,3,2.2,8,14.4,5,16.1,5,0.533,4,0.147,6,0.287,6,3.6,6,12.7,5,8.2,6,19.1,4,2.0,3,0.7,6,15.0,3,23.0,4,2.4,6,2.0,6,4.4,7,0.085,8,0.6,5,-0.5,7,0.1,6,1.3,6,13.0,5,0.252,6,0.089,8,0.205,2,0.306,3,7.3999999999999995,3,42.9,1,0.14800000000000013,6,0.1,6
42,42,148,2004,Boris Diaw,5,SG,5,ATL,5,76.0,6,37.0,9,1.8,10,4.1,10,0.3,8,0.231,8,3.8,10,0.467,5,0.457,8,0.7,10,1.2,10,0.602,10,1.5,4,3.0,7,4.5,6,1.4,5,2.4,6,0.8,8,0.5,4,1.7,7,2.5,5,4.5,10,8.8,10,0.483,9,0.083,7,0.297,5,6.6,4,13.5,5,10.1,5,14.9,5,1.6,6,1.4,4,26.3,1,11.4,10,-0.3,10,1.1,9,0.8,10,0.021,10,-2.4,10,0.1,5,-2.3,9,-0.2,10,8.5,8,0.457,2,0.125,6,0.147,4,0.188,6,7.000000000000001,3,38.5,2,0.08299999999999996,7,0.1,6
43,43,154,2004,Vlade Divac*,5,C,5,SAC,5,81.0,3,81.0,2,3.9,8,8.2,8,0.2,8,0.154,9,8.1,7,0.476,4,0.472,7,2.1,6,3.2,5,0.654,9,1.7,4,4.0,5,5.7,4,2.5,2,5.3,2,0.7,9,1.0,2,2.1,5,2.7,4,9.9,8,16.3,5,0.511,7,0.019,8,0.389,3,6.8,4,15.6,4,11.3,4,28.7,2,1.3,8,2.3,3,18.1,1,18.6,7,3.5,4,1.8,7,5.3,5,0.11,5,1.1,4,0.9,3,2.0,3,2.4,4,7.6,9,0.401,2,0.254,2,0.094,8,0.231,5,5.5,4,7.7,8,0.020000000000000018,8,0.1,6
44,44,162,2004,Tim Duncan*,5,PF,5,SAS,5,69.0,8,68.0,5,8.6,1,17.1,1,0.2,8,0.167,8,16.9,1,0.505,1,0.502,3,5.1,1,8.5,1,0.599,10,3.3,1,9.2,1,12.4,1,1.1,7,3.1,5,0.9,7,2.7,1,2.7,2,2.4,6,22.3,1,27.1,1,0.534,4,0.01,8,0.498,1,10.2,1,27.6,1,19.0,1,17.4,4,1.3,8,5.3,1,11.3,8,29.7,1,5.9,2,7.2,1,13.1,1,0.249,1,5.2,1,3.3,1,8.5,1,6.7,1,7.7,9,0.333,4,0.317,1,0.215,2,0.125,9,7.3,3,0.0,9,0.010000000000000009,8,0.1,6
45,45,163,2004,Mike Dunleavy,5,SF,5,GSW,5,75.0,6,69.0,5,4.3,7,9.6,7,3.4,4,0.37,3,6.2,9,0.491,2,0.514,2,1.8,7,2.5,7,0.741,7,1.2,6,4.7,3,5.9,4,1.5,5,2.9,5,0.9,7,0.2,8,1.9,6,2.3,7,11.7,6,15.1,6,0.547,3,0.353,2,0.257,6,4.2,5,17.2,3,10.7,4,16.1,4,1.6,6,0.4,9,15.1,3,18.6,7,3.0,5,2.2,6,5.2,6,0.107,6,1.0,5,0.3,4,1.3,4,2.0,4,14.9,3,0.219,7,0.117,6,0.101,8,0.21,6,2.1,6,27.6,4,0.353,2,0.1,6
46,46,174,2004,Michael Finley,5,SG,5,DAL,5,72.0,7,72.0,5,7.1,2,16.1,2,5.1,1,0.405,1,11.0,3,0.461,6,0.508,2,2.3,6,2.7,6,0.85,2,1.1,6,3.4,6,4.5,6,2.4,2,2.9,5,1.2,4,0.5,4,1.2,9,1.6,10,18.6,2,17.8,3,0.539,3,0.319,3,0.167,10,3.0,7,9.9,8,6.4,8,11.7,6,1.6,6,1.0,5,6.3,10,20.9,5,7.0,1,0.5,10,7.6,3,0.131,4,3.0,2,-1.2,9,1.8,4,2.7,3,17.1,1,0.109,10,0.084,8,0.148,4,0.341,2,3.1,5,25.900000000000002,5,0.31800000000000006,3,0.1,6
47,47,178,2004,T.J. Ford,5,PG,5,MIL,5,55.0,10,55.0,7,2.8,10,7.2,9,0.4,7,0.238,8,6.9,8,0.393,10,0.391,10,1.5,8,1.8,9,0.816,3,0.7,8,2.5,9,3.2,9,2.6,2,6.5,1,1.1,5,0.1,10,2.5,3,2.2,8,7.1,10,12.1,9,0.443,10,0.053,7,0.246,7,2.9,7,10.8,7,6.8,7,37.4,1,2.1,3,0.1,10,24.0,1,17.9,8,-0.2,10,0.9,9,0.7,10,0.022,10,-1.7,9,-0.6,7,-2.4,10,-0.1,9,9.5,8,0.392,3,0.138,5,0.156,4,0.261,4,1.3,8,19.0,6,0.052999999999999936,7,0.1,6
48,48,185,2004,Steve Francis,5,PG,5,HOU,5,79.0,5,79.0,3,5.7,4,14.1,3,3.2,4,0.292,6,11.0,3,0.435,8,0.436,9,4.3,2,5.5,2,0.775,5,1.5,4,4.0,5,5.5,5,1.7,4,6.2,1,1.8,1,0.4,5,3.7,1,3.3,2,16.6,3,15.8,5,0.501,8,0.224,4,0.389,3,4.5,5,11.1,7,8.0,6,28.3,2,2.4,2,0.8,6,18.3,1,24.0,3,2.4,6,4.7,1,7.1,4,0.107,6,0.5,6,0.9,3,1.4,4,2.7,3,13.9,4,0.281,6,0.083,8,0.109,7,0.303,3,3.8,5,14.399999999999999,7,0.22399999999999998,4,0.1,6
49,49,191,2004,Kevin Garnett*,5,PF,5,MIN,5,82.0,2,82.0,1,9.8,1,19.6,1,0.5,7,0.256,7,19.1,1,0.506,1,0.502,3,4.5,2,5.7,2,0.791,4,3.0,1,10.9,1,13.9,1,1.9,3,5.0,2,1.5,2,2.2,1,2.6,2,2.5,5,24.2,1,29.4,1,0.547,3,0.027,8,0.289,5,9.1,2,30.0,1,20.1,1,24.4,3,2.0,3,4.0,1,10.5,9,29.6,1,10.4,1,8.0,1,18.3,1,0.272,1,6.8,1,3.3,1,10.2,1,10.0,1,11.2,6,0.228,7,0.184,3,0.24,1,0.32,2,7.000000000000001,3,0.0,9,0.028000000000000025,8,0.1,6
50,50,193,2004,Pau Gasol*,5,PF,5,MEM,5,78.0,5,78.0,3,6.5,3,13.4,4,0.2,8,0.267,7,13.3,2,0.485,3,0.484,4,4.7,1,6.6,1,0.714,8,2.6,2,5.1,3,7.7,2,1.0,8,2.5,5,0.6,9,1.7,1,2.4,3,2.4,6,17.7,3,21.7,1,0.542,3,0.014,8,0.487,1,9.4,2,18.3,3,13.8,3,14.9,5,0.9,10,3.9,2,12.8,7,26.8,2,5.3,2,2.8,4,8.1,3,0.159,2,2.9,2,0.1,5,2.9,2,3.0,3,6.3,9,0.394,3,0.376,1,0.108,7,0.109,9,11.799999999999999,2,33.300000000000004,3,0.013000000000000012,8,0.2,2
51,51,196,2004,Kendall Gill,5,SG,5,CHI,5,56.0,9,35.0,9,3.8,8,9.8,7,0.7,7,0.237,8,9.1,6,0.404,10,0.401,10,1.8,7,2.4,7,0.735,7,1.1,6,2.3,9,3.4,8,1.1,7,1.6,8,1.2,4,0.3,6,1.5,7,1.9,9,9.6,8,11.1,10,0.443,10,0.069,7,0.248,7,4.6,5,10.3,8,7.4,6,11.4,6,2.4,2,0.8,6,12.0,7,21.9,5,-0.9,10,1.3,8,0.4,10,0.013,10,-2.8,10,-0.1,6,-2.8,10,-0.3,10,13.3,5,0.234,7,0.075,9,0.157,4,0.465,1,0.4,8,44.7,1,0.06899999999999995,7,0.2,2
52,52,197,2004,Manu Ginóbili*,5,SG,5,SAS,5,77.0,6,38.0,8,4.3,7,10.2,6,3.2,4,0.359,3,7.1,8,0.445,7,0.474,6,3.1,4,3.9,4,0.802,4,1.1,6,3.4,6,4.5,6,1.8,3,3.8,4,1.8,1,0.2,8,2.1,5,2.4,6,12.8,6,18.5,3,0.536,4,0.311,3,0.378,3,4.3,5,12.6,5,8.5,6,22.5,3,3.2,1,0.5,8,14.9,3,22.1,5,4.0,3,5.1,1,9.1,2,0.194,1,1.5,4,3.1,1,4.7,1,3.8,2,12.3,6,0.332,4,0.17,3,0.085,9,0.103,9,3.0,5,27.3,4,0.31000000000000005,3,0.1,6
53,53,198,2004,Gordan Giriček,5,SF-SG,5,TOT,5,73.0,7,43.0,8,4.3,7,9.9,6,2.1,6,0.395,1,7.8,7,0.448,7,0.478,5,1.8,7,2.2,8,0.854,1,0.7,8,2.4,9,3.1,9,1.2,7,1.7,8,0.8,8,0.2,8,1.4,8,2.0,9,11.3,7,13.2,8,0.521,5,0.21,5,0.218,8,2.9,7,10.2,8,6.4,8,10.9,7,1.5,7,0.6,7,11.5,8,20.1,6,2.2,7,0.2,10,2.4,9,0.056,9,-0.1,7,-1.6,10,-1.6,9,0.2,9,14.7,3,0.198,8,0.091,7,0.134,5,0.367,1,1.5,7,40.1,2,0.20999999999999996,5,0.1,6
54,54,207,2004,Drew Gooden,5,PF,5,ORL,5,79.0,5,17.0,10,4.7,6,10.5,6,0.5,7,0.214,8,10.0,4,0.457,6,0.451,8,2.1,6,3.3,5,0.637,10,2.0,4,4.5,4,6.5,4,0.7,10,1.1,10,0.8,8,0.9,3,1.6,7,2.5,5,11.6,6,15.6,6,0.484,9,0.051,7,0.316,5,8.3,3,19.3,2,13.7,3,7.5,9,1.5,7,2.4,2,11.8,8,22.7,4,1.0,9,0.9,9,1.9,10,0.043,10,-0.8,8,-1.7,10,-2.5,10,-0.2,10,9.7,7,0.3,5,0.226,2,0.198,3,0.226,5,5.7,4,26.200000000000003,4,0.050000000000000044,7,0.1,6
55,55,208,2004,Brian Grant,5,C,5,MIA,5,76.0,6,76.0,4,3.8,8,8.1,8,0.0,10,0.0,10,8.1,7,0.472,5,0.471,7,1.1,10,1.4,10,0.782,5,2.3,3,4.6,4,6.9,3,0.8,9,0.9,10,0.7,9,0.5,4,1.1,10,3.3,2,8.7,9,12.1,9,0.502,8,0.002,9,0.179,9,8.7,2,17.9,3,13.3,3,5.3,10,1.2,9,1.2,4,11.0,9,15.2,10,2.1,7,2.8,4,4.9,6,0.101,6,-1.8,9,-0.2,6,-2.0,9,0.0,9,11.3,6,0.292,5,0.106,7,0.14,5,0.46,1,5.5,4,0.0,9,0.0020000000000000018,9,0.2,2
56,56,219,2004,Richard Hamilton,5,SG,5,DET,5,78.0,5,78.0,3,6.8,2,14.9,2,0.9,7,0.265,7,14.1,1,0.466,6,0.462,7,3.8,3,4.4,4,0.868,1,1.0,7,2.6,8,3.6,8,1.5,5,4.0,3,1.3,3,0.2,8,2.7,2,2.8,4,17.6,3,16.8,4,0.522,5,0.058,7,0.293,5,3.3,7,8.3,10,5.8,9,22.2,3,2.0,3,0.5,8,13.8,5,25.7,2,3.8,3,4.4,2,8.1,3,0.141,3,0.5,6,0.7,3,1.2,4,2.3,4,10.7,7,0.274,6,0.163,4,0.256,1,0.249,4,1.7999999999999998,7,44.1,1,0.05799999999999994,7,0.1,6
57,57,223,2004,Anfernee Hardaway,5,SG,5,TOT,5,76.0,6,14.0,10,3.7,8,8.9,8,1.0,7,0.38,2,7.9,7,0.415,9,0.433,10,1.5,8,1.8,9,0.804,4,0.9,7,2.9,8,3.8,7,1.6,4,2.3,6,0.9,7,0.3,6,1.4,8,1.9,9,9.2,9,11.8,9,0.472,10,0.116,6,0.203,8,3.8,6,11.9,6,7.9,6,13.9,5,1.8,5,0.7,6,12.6,7,18.6,7,0.6,10,1.4,8,2.0,9,0.046,9,-1.4,9,-0.3,6,-1.7,9,0.1,9,13.7,5,0.184,8,0.14,5,0.158,4,0.402,1,0.3,9,29.099999999999998,4,0.11599999999999999,6,0.1,6
58,58,226,2004,Matt Harpring,5,SF,5,UTA,5,31.0,10,31.0,9,6.2,3,13.2,4,1.1,6,0.242,7,12.2,2,0.491,2,0.48,5,3.5,3,5.1,3,0.688,9,2.9,1,5.0,3,8.0,2,1.0,8,2.0,7,0.7,9,0.1,10,2.1,5,3.3,2,16.2,4,16.1,5,0.524,5,0.08,7,0.383,3,9.8,2,17.3,3,13.5,3,10.9,7,1.1,9,0.1,10,11.9,8,22.3,5,1.9,7,0.9,9,2.8,9,0.116,5,1.0,5,-1.8,10,-0.8,8,0.3,8,9.5,8,0.412,2,0.095,7,0.166,3,0.246,4,0.7000000000000001,8,18.2,6,0.08099999999999996,7,0.1,6
59,59,227,2004,Al Harrington,5,PF,5,IND,5,79.0,5,15.0,10,5.3,5,11.5,5,1.0,7,0.273,7,10.5,4,0.481,4,0.475,6,2.3,6,3.2,5,0.734,8,2.1,3,4.4,4,6.4,4,0.8,9,1.7,8,1.0,6,0.3,6,2.1,5,3.2,2,13.3,5,14.9,7,0.514,6,0.085,6,0.277,6,7.8,3,16.9,3,12.3,3,10.3,7,1.8,5,0.7,6,13.8,5,22.9,4,1.8,8,4.1,2,5.9,5,0.116,5,-0.9,8,0.2,4,-0.7,7,0.8,7,10.6,7,0.327,4,0.138,5,0.237,2,0.215,5,7.3,3,36.4,2,0.08300000000000007,6,0.1,6
60,60,235,2004,Trenton Hassell,5,SG,5,MIN,5,81.0,3,74.0,4,2.2,10,4.7,10,0.2,8,0.308,6,4.5,10,0.47,5,0.47,7,0.6,10,0.8,10,0.787,4,0.8,7,2.3,9,3.2,9,2.7,1,1.6,8,0.4,10,0.7,3,0.6,10,2.5,5,5.0,10,8.2,10,0.498,8,0.034,8,0.16,10,3.6,6,9.0,9,6.5,8,8.5,9,0.9,10,1.7,3,10.1,9,9.5,10,1.7,8,2.3,5,4.0,7,0.084,8,-2.2,10,0.9,3,-1.3,8,0.4,8,13.9,4,0.192,8,0.068,9,0.163,3,0.543,1,1.6,7,23.1,5,0.03399999999999992,8,0.2,2
61,61,236,2004,Jarvis Hayes,5,SF,5,WAS,5,70.0,8,42.0,8,4.0,7,9.9,6,1.9,6,0.305,6,8.1,7,0.422,9,0.429,10,1.1,10,1.4,10,0.786,4,1.0,7,2.8,8,3.8,7,0.9,9,1.5,8,1.0,6,0.2,8,1.6,7,2.2,8,9.6,8,9.4,10,0.456,10,0.188,5,0.141,10,3.8,6,10.9,7,7.2,7,9.3,8,1.8,5,0.4,9,13.0,6,18.4,7,-0.6,10,1.1,9,0.5,10,0.012,10,-3.0,10,-1.0,8,-4.0,10,-1.1,10,13.0,5,0.245,6,0.151,4,0.135,5,0.281,3,3.0,5,38.9,2,0.18799999999999994,5,0.1,6
62,62,240,2004,Nenê,5,PF,5,DEN,5,77.0,6,77.0,4,4.3,7,8.2,8,0.0,10,0.0,10,8.2,7,0.532,1,0.53,1,3.1,4,4.6,3,0.682,9,2.0,4,4.5,4,6.5,4,0.9,9,2.2,6,1.5,2,0.5,4,2.4,3,3.6,1,11.8,6,14.8,7,0.578,1,0.003,9,0.559,1,6.8,4,16.0,4,11.3,4,10.7,7,2.4,2,1.2,4,18.9,1,17.0,9,3.1,5,3.0,3,6.1,5,0.117,5,-0.9,8,0.7,3,-0.3,7,1.1,6,4.9,10,0.581,1,0.19,3,0.117,7,0.108,9,21.3,1,0.0,9,0.004000000000000115,9,0.2,2
63,63,243,2004,Kirk Hinrich,5,PG,5,CHI,5,76.0,6,66.0,6,4.2,7,10.8,6,4.9,2,0.39,2,6.0,9,0.383,10,0.474,6,1.8,7,2.2,8,0.804,4,0.6,9,2.9,8,3.4,8,2.5,2,6.8,1,1.3,3,0.3,6,2.7,2,3.6,1,12.0,6,13.1,8,0.51,7,0.448,1,0.204,8,1.7,9,9.0,9,5.2,9,32.5,1,1.9,4,0.6,7,18.5,1,18.2,7,2.1,7,1.9,6,4.1,7,0.072,8,-0.5,7,-0.4,6,-0.8,8,0.8,7,16.4,2,0.207,8,0.079,8,0.091,8,0.175,7,0.4,8,19.0,6,0.44799999999999995,1,0.1,6
64,64,247,2004,Allan Houston,5,SG,5,NYK,5,50.0,10,50.0,8,6.8,2,15.6,2,4.0,3,0.431,1,11.6,3,0.437,8,0.491,4,3.1,4,3.4,5,0.913,1,0.4,10,2.0,10,2.4,10,1.0,8,2.0,7,0.8,8,0.0,10,2.0,5,2.1,8,18.5,2,14.8,7,0.539,3,0.259,4,0.22,8,1.3,10,6.4,10,3.9,10,10.3,7,1.1,9,0.1,10,10.6,9,24.7,3,2.5,6,0.6,9,3.1,8,0.083,8,1.1,4,-1.6,10,-0.5,7,0.7,8,17.5,1,0.038,10,0.076,9,0.26,1,0.367,1,0.0,10,27.200000000000003,4,0.259,4,0.1,6
65,65,249,2004,Juwan Howard,5,PF,5,ORL,5,81.0,3,77.0,4,6.5,3,14.4,3,0.0,10,0.0,10,14.4,1,0.453,7,0.453,8,3.9,3,4.9,3,0.809,3,2.1,3,4.9,3,7.0,3,0.9,9,2.0,7,0.7,9,0.3,6,2.2,4,3.5,1,17.0,3,15.6,6,0.513,6,0.001,10,0.336,4,6.6,4,16.1,4,11.2,4,10.0,8,1.0,10,0.6,7,11.7,8,23.9,3,3.6,4,0.0,10,3.6,8,0.059,9,-0.3,7,-2.5,10,-2.9,10,-0.6,10,9.0,8,0.236,7,0.295,1,0.297,1,0.171,7,3.4000000000000004,5,0.0,9,0.001000000000000112,10,0.1,6
66,66,251,2004,Larry Hughes,5,SG,5,WAS,5,61.0,9,61.0,6,6.6,2,16.5,2,3.8,3,0.341,4,12.7,2,0.414,10,0.437,9,4.4,2,5.5,2,0.797,4,1.6,4,3.8,5,5.3,5,1.0,8,2.4,6,1.6,2,0.4,5,2.5,3,2.4,6,18.8,2,17.6,4,0.496,8,0.23,4,0.332,4,5.1,5,12.9,5,8.9,5,14.3,5,2.4,2,0.9,5,11.6,8,28.1,1,2.1,7,1.6,7,3.8,8,0.088,7,1.7,3,-0.7,7,0.9,5,1.5,6,13.8,4,0.243,6,0.123,6,0.126,6,0.278,3,1.7000000000000002,7,15.9,6,0.22999999999999998,4,0.1,6
67,67,256,2004,Zydrunas Ilgauskas,5,C,5,CLE,5,81.0,3,81.0,2,5.8,4,11.9,5,0.1,9,0.286,7,11.8,3,0.484,3,0.484,4,3.7,3,5.0,3,0.746,7,3.4,1,4.6,4,8.1,2,0.6,10,1.3,9,0.5,10,2.5,1,2.0,5,3.4,1,15.3,4,20.2,2,0.541,3,0.007,9,0.421,2,12.1,1,16.3,4,14.2,2,7.8,9,0.8,10,5.6,1,12.5,7,23.1,4,5.0,3,2.8,4,7.8,3,0.147,3,1.1,4,-0.2,6,0.9,5,1.9,5,7.0,9,0.434,2,0.22,2,0.199,3,0.14,8,6.2,4,0.0,9,0.007000000000000006,9,0.1,6
68,68,257,2004,Allen Iverson*,5,SG,5,PHI,5,48.0,10,47.0,8,9.1,1,23.4,1,4.1,2,0.286,7,19.3,1,0.408,10,0.412,10,7.1,1,9.5,1,0.745,7,0.7,8,3.0,7,3.7,8,1.5,5,6.8,1,2.4,1,0.1,10,4.4,1,1.8,10,26.4,1,19.3,2,0.478,9,0.177,6,0.404,3,2.0,9,8.2,10,5.1,10,34.4,1,3.1,1,0.2,10,13.6,5,35.3,1,0.5,10,2.3,5,2.8,9,0.066,9,2.7,2,-0.6,7,2.1,3,2.1,4,12.8,5,0.276,6,0.116,6,0.121,6,0.311,2,0.4,8,7.5,8,0.17599999999999993,6,0.1,6
69,69,259,2004,Jim Jackson,5,SF,5,HOU,5,80.0,4,80.0,2,4.8,6,11.3,5,5.1,1,0.4,1,6.2,9,0.444,8,0.514,2,1.3,9,1.6,9,0.843,2,0.7,8,5.4,2,6.1,4,1.3,6,2.8,5,1.1,5,0.3,6,2.2,4,2.8,4,12.9,6,12.2,9,0.54,3,0.45,1,0.141,10,2.1,9,15.6,4,9.2,5,12.8,6,1.5,7,0.6,7,15.5,3,17.3,8,2.2,7,4.4,2,6.6,4,0.102,6,-0.4,7,1.0,2,0.6,5,2.1,4,17.8,1,0.108,10,0.099,7,0.117,7,0.227,5,0.3,9,49.1,1,0.44899999999999995,1,0.1,6
70,70,262,2004,Stephen Jackson,5,SF,5,ATL,5,80.0,4,78.0,3,6.7,2,15.8,2,5.3,1,0.34,4,10.4,4,0.469,5,0.483,5,2.9,4,3.7,4,0.785,4,1.2,6,3.4,6,4.6,6,1.1,7,3.1,5,1.8,1,0.3,6,2.8,2,2.7,4,18.1,2,16.1,5,0.521,5,0.339,2,0.236,7,3.8,6,10.4,8,7.1,7,15.7,5,2.6,2,0.5,8,13.8,5,25.0,2,2.7,5,1.8,7,4.4,7,0.072,8,1.0,5,-0.8,8,0.1,6,1.5,6,14.0,4,0.288,5,0.076,9,0.112,7,0.186,7,3.8,5,31.4,3,0.3380000000000001,2,0.1,6
71,71,266,2004,LeBron James,5,SG,5,CLE,5,79.0,5,79.0,3,7.9,1,18.9,1,2.7,5,0.29,7,16.1,1,0.438,8,0.438,9,4.4,2,5.8,1,0.754,6,1.3,5,4.2,4,5.5,5,1.7,4,5.9,1,1.6,2,0.7,3,3.5,1,1.9,9,20.9,1,18.3,3,0.488,9,0.145,6,0.308,5,3.5,7,11.8,6,7.6,6,27.8,2,2.2,3,1.3,4,13.9,5,28.2,1,2.4,6,2.6,4,5.1,6,0.078,8,2.3,2,-0.6,7,1.7,4,2.9,3,11.2,6,0.315,5,0.168,4,0.161,4,0.211,6,6.4,3,28.599999999999998,4,0.14500000000000002,6,0.1,6
72,72,267,2004,Mike James,5,PG,5,TOT,5,81.0,3,55.0,7,3.4,9,8.1,8,3.5,3,0.377,2,4.6,10,0.441,8,0.495,3,1.3,9,1.6,9,0.811,3,0.3,10,2.5,9,2.9,9,2.8,1,4.2,3,1.2,4,0.0,10,1.5,7,1.9,9,9.3,8,14.4,7,0.528,4,0.428,1,0.193,9,1.5,10,10.6,8,6.1,8,26.1,2,2.3,2,0.1,10,14.8,3,17.4,8,3.0,5,2.2,6,5.2,6,0.113,5,0.0,7,0.2,4,0.2,6,1.2,6,16.2,2,0.198,8,0.096,7,0.079,9,0.199,6,0.0,10,24.9,5,0.42799999999999994,1,0.1,6
73,73,270,2004,Antawn Jamison,5,SF,5,DAL,5,82.0,2,2.0,10,6.0,4,11.1,5,0.5,7,0.4,1,10.6,4,0.541,1,0.543,1,2.7,5,3.6,5,0.748,7,2.8,2,3.5,6,6.3,4,0.9,9,0.9,10,1.0,6,0.4,5,1.0,10,2.1,8,14.8,4,21.2,1,0.581,1,0.044,7,0.322,4,10.4,1,13.5,5,11.9,4,4.7,10,1.8,5,0.9,5,7.2,10,20.7,5,8.1,1,1.0,9,9.0,2,0.183,1,3.3,2,-1.5,9,1.7,4,2.2,4,7.1,9,0.403,2,0.315,1,0.103,8,0.135,9,1.9,7,35.0,3,0.04400000000000004,7,0.1,6
