,level_0,index,Season,Offensive Profile,Defensive Profile,Player,Pos,Team,G,GS,FG,FGA,3PA,3P%,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST/TOV,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Average distance (ft.) of FGA,%FGA 0-3,%FGA 3-10,%FGA 10-16,%FGA 16-3P,%FGA,%3PA,%FGA 3P,std_areas_FGA
12,12,39,2015,No significant offensive role,Perimeter Defender,Matt Barnes,SF,LAC,76.0,74.0,3.6,8.2,4.9,0.362,3.3,0.569,0.553,1.0,1.3,0.779,0.7,3.3,4.0,1.4,1.5,0.9,0.7,1.1,3.2,10.1,11.3,0.574,0.603,0.152,2.6,12.2,7.5,7.2,1.5,1.8,11.6,14.9,2.2,2.1,4.3,0.091,-0.5,0.2,-0.3,1.0,16.0,0.253,0.099,0.014,0.03,3.2,46.800000000000004,0.604,0.2
13,13,45,2015,No significant offensive role,Perimeter Defender,Nicolas Batum,SF,POR,71.0,71.0,3.4,8.5,4.4,0.324,4.1,0.481,0.483,1.2,1.4,0.857,0.9,5.0,5.9,2.5,4.8,1.1,0.6,1.9,1.5,9.4,13.1,0.516,0.515,0.163,2.8,15.6,9.4,20.5,1.7,1.2,17.0,14.6,2.0,3.2,5.2,0.105,0.3,1.8,2.1,2.4,17.4,0.18,0.04,0.078,0.187,3.3000000000000003,20.7,0.515,0.2
14,14,50,2015,Versatile Scorer,Perimeter Defender,Bradley Beal,SG,WAS,63.0,59.0,5.8,13.5,4.1,0.409,9.4,0.434,0.489,2.1,2.6,0.783,0.9,2.9,3.8,1.6,3.1,1.2,0.3,2.0,2.2,15.3,14.0,0.521,0.304,0.195,3.1,9.6,6.4,15.0,1.8,0.7,11.7,22.5,1.3,2.4,3.7,0.085,-0.1,0.2,0.1,1.1,14.9,0.206,0.086,0.125,0.28,4.1000000000000005,25.900000000000002,0.30299999999999994,0.1
15,15,55,2015,No significant offensive role,Perimeter Defender,Patrick Beverley,PG,HOU,56.0,55.0,3.6,9.5,5.8,0.356,3.7,0.426,0.492,0.8,1.1,0.75,1.2,3.0,4.2,2.3,3.4,1.1,0.4,1.5,3.3,10.1,11.3,0.509,0.607,0.113,4.3,10.8,7.6,17.2,1.7,1.0,12.9,16.1,1.7,1.8,3.5,0.096,-0.4,0.5,0.1,0.9,16.6,0.179,0.145,0.038,0.032,0.2,39.900000000000006,0.6060000000000001,0.2
16,16,63,2015,Creator/Facilitator,Perimeter Defender,Eric Bledsoe,PG,PHO,81.0,81.0,5.8,12.9,3.4,0.324,9.6,0.491,0.489,4.4,5.4,0.8,0.9,4.3,5.2,1.8,6.1,1.6,0.6,3.4,2.3,17.0,18.4,0.555,0.26,0.422,2.8,13.9,8.3,27.9,2.3,1.2,18.1,23.7,4.1,2.9,7.0,0.119,1.6,0.5,2.1,2.9,12.2,0.348,0.12,0.071,0.203,2.0,17.299999999999997,0.258,0.1
17,17,70,2015,Versatile Scorer,No significant defensive role,Chris Bosh*,C,MIA,44.0,44.0,7.8,16.9,3.8,0.375,13.1,0.485,0.503,4.1,5.3,0.772,1.0,6.0,7.0,1.0,2.2,0.9,0.6,2.2,1.6,21.1,19.8,0.548,0.226,0.311,3.6,20.0,12.0,12.0,1.4,1.4,10.1,28.4,2.1,1.5,3.6,0.111,2.5,-1.3,1.3,1.3,14.3,0.166,0.114,0.199,0.295,2.4,11.899999999999999,0.22599999999999998,0.1
18,18,71,2015,No significant offensive role,No significant defensive role,Avery Bradley,SG,BOS,77.0,77.0,5.6,13.1,4.6,0.352,8.6,0.47,0.49,1.0,1.3,0.79,0.6,2.5,3.1,1.3,1.8,1.1,0.2,1.4,2.3,13.9,11.5,0.507,0.348,0.099,2.0,8.9,5.4,8.9,1.7,0.5,9.4,21.0,0.4,2.1,2.5,0.049,-1.5,-0.6,-2.2,-0.1,16.8,0.168,0.05,0.044,0.389,1.6,35.8,0.349,0.2
19,19,74,2015,No significant offensive role,Perimeter Defender,Corey Brewer,SF,TOT,80.0,17.0,4.3,10.1,2.9,0.268,7.1,0.491,0.465,2.1,2.8,0.743,1.0,2.7,3.7,1.4,2.2,1.4,0.2,1.6,2.2,11.5,13.9,0.507,0.292,0.281,4.2,11.7,7.9,13.8,2.7,0.7,12.7,21.6,1.0,2.1,3.1,0.071,-1.2,0.2,-1.0,0.5,11.2,0.381,0.163,0.056,0.108,6.5,62.6,0.2919999999999999,0.1
20,20,82,2015,Creator/Facilitator,No significant defensive role,Kobe Bryant*,SG,LAL,35.0,35.0,7.6,20.4,5.3,0.293,15.1,0.401,0.411,5.6,6.9,0.813,0.7,4.9,5.7,1.5,5.6,1.3,0.2,3.7,1.9,22.3,17.6,0.477,0.258,0.338,2.3,16.5,9.1,29.9,2.0,0.5,13.5,34.9,-0.4,0.6,0.2,0.006,2.0,-1.7,0.3,0.7,15.2,0.136,0.129,0.185,0.292,1.0,10.299999999999999,0.258,0.1
21,21,87,2015,Creator/Facilitator,No significant defensive role,Trey Burke,PG,UTA,76.0,43.0,4.9,13.2,5.1,0.318,8.1,0.4,0.43,1.4,1.9,0.752,0.4,2.3,2.7,2.7,4.3,0.9,0.2,1.6,1.6,12.8,12.6,0.455,0.388,0.144,1.6,8.7,5.2,25.0,1.5,0.5,10.4,23.9,0.8,1.6,2.4,0.05,-0.1,-1.3,-1.4,0.3,16.0,0.149,0.156,0.085,0.222,0.0,19.0,0.388,0.1
22,22,88,2015,No significant offensive role,No significant defensive role,Alec Burks,SG,UTA,27.0,27.0,4.5,11.1,2.5,0.382,8.6,0.409,0.447,3.9,4.8,0.822,0.7,3.5,4.2,1.6,3.0,0.6,0.2,1.9,2.4,13.9,13.0,0.524,0.227,0.43,2.5,12.1,7.3,15.2,1.0,0.4,12.7,20.8,1.1,0.6,1.7,0.089,-0.5,-1.2,-1.7,0.1,12.3,0.29,0.177,0.083,0.223,3.3000000000000003,25.0,0.2270000000000001,0.1
23,23,90,2015,Versatile Scorer,Perimeter Defender,Jimmy Butler,SG,CHI,65.0,65.0,6.5,14.0,3.0,0.378,11.1,0.484,0.502,5.9,7.1,0.834,1.8,4.1,5.8,2.4,3.3,1.8,0.6,1.4,1.7,20.0,21.3,0.583,0.212,0.508,5.1,11.2,8.2,14.4,2.3,1.0,7.7,21.6,8.2,3.0,11.2,0.214,3.4,1.2,4.6,4.2,11.8,0.336,0.121,0.121,0.212,5.800000000000001,24.4,0.20999999999999996,0.1
24,24,96,2015,No significant offensive role,No significant defensive role,José Calderón,PG,NYK,42.0,42.0,3.5,8.4,3.4,0.415,5.0,0.415,0.499,0.7,0.8,0.906,0.5,2.5,3.0,2.6,4.7,0.7,0.0,1.8,1.8,9.1,11.3,0.519,0.401,0.09,1.7,9.8,5.6,25.6,1.3,0.0,16.9,16.1,0.8,0.1,0.9,0.033,-1.1,-2.0,-3.0,-0.3,18.4,0.102,0.025,0.102,0.37,0.0,19.7,0.401,0.2
25,25,98,2015,No significant offensive role,No significant defensive role,Kentavious Caldwell-Pope,SG,DET,82.0,82.0,4.8,11.9,5.4,0.345,6.4,0.449,0.48,1.3,1.9,0.696,0.6,2.5,3.1,1.2,1.3,1.1,0.2,1.1,2.0,12.7,11.2,0.501,0.457,0.163,1.9,9.1,5.4,6.8,1.9,0.5,8.3,19.5,1.1,1.8,2.8,0.052,-1.3,-0.4,-1.7,0.2,15.8,0.226,0.099,0.08,0.138,3.5999999999999996,24.099999999999998,0.45699999999999996,0.1
26,26,103,2015,No significant offensive role,Perimeter Defender,DeMarre Carroll,SF,ATL,70.0,69.0,4.5,9.3,4.3,0.395,5.0,0.567,0.579,1.8,2.6,0.702,1.4,3.9,5.3,1.5,1.7,1.3,0.2,1.1,2.2,12.6,15.9,0.603,0.466,0.277,5.3,13.8,9.7,8.3,2.2,0.7,9.3,16.9,4.3,2.8,7.0,0.154,1.2,0.4,1.7,2.0,13.8,0.308,0.121,0.043,0.063,1.7999999999999998,43.8,0.4650000000000001,0.2
27,27,105,2015,Creator/Facilitator,Perimeter Defender,Michael Carter-Williams,PG,TOT,66.0,63.0,5.5,13.9,2.3,0.235,11.6,0.428,0.416,3.1,4.4,0.694,1.0,4.4,5.3,1.8,6.7,1.7,0.5,3.8,2.5,14.6,14.1,0.461,0.166,0.317,3.2,15.3,9.0,37.3,2.6,1.1,19.5,26.7,-2.1,2.9,0.8,0.017,-1.3,0.3,-1.1,0.5,10.1,0.333,0.229,0.096,0.176,3.2,12.4,0.16599999999999993,0.1
28,28,109,2015,No significant offensive role,No significant defensive role,Mario Chalmers,PG,MIA,80.0,37.0,3.3,8.3,3.1,0.294,5.2,0.467,0.458,2.6,3.3,0.774,0.3,2.3,2.6,1.7,3.8,1.5,0.1,2.2,3.1,10.2,11.7,0.521,0.374,0.401,1.2,9.0,5.2,21.0,2.7,0.4,18.2,18.9,0.8,2.0,2.8,0.056,-2.6,0.1,-2.5,-0.3,13.1,0.306,0.166,0.065,0.089,0.6,37.5,0.3740000000000001,0.1
29,29,110,2015,Paint Threat,Paint Protector,Tyson Chandler,C,DAL,75.0,75.0,3.9,5.9,0.0,,5.9,0.666,0.666,2.5,3.4,0.72,3.9,7.6,11.5,0.8,1.1,0.6,1.2,1.4,2.3,10.3,20.1,0.697,0.0,0.584,14.1,27.4,20.7,5.3,0.9,3.2,16.0,12.8,7.2,3.1,10.3,0.216,2.4,0.2,2.6,2.7,2.5,0.805,0.086,0.03,0.08,43.2,,-0.001000000000000112,0.3
30,30,111,2015,Versatile Scorer,No significant defensive role,Wilson Chandler,SF,DEN,78.0,75.0,5.4,12.5,5.2,0.342,7.3,0.49,0.5,1.4,1.8,0.775,1.2,4.9,6.1,1.2,1.7,0.7,0.4,1.4,3.0,13.9,13.2,0.523,0.416,0.146,4.1,17.2,10.4,8.9,1.2,0.9,9.6,20.1,2.1,1.5,3.6,0.071,0.2,-0.7,-0.6,0.9,13.8,0.267,0.175,0.057,0.084,3.8,24.4,0.41700000000000004,0.1
31,31,118,2015,No significant offensive role,No significant defensive role,Jordan Clarkson,PG,LAL,59.0,38.0,4.5,10.1,2.1,0.314,8.1,0.482,0.48,2.2,2.7,0.829,0.9,2.3,3.2,2.2,3.5,0.9,0.2,1.6,1.8,11.9,16.9,0.528,0.203,0.265,4.0,10.5,7.1,23.8,1.8,0.7,12.6,23.0,2.0,0.4,2.4,0.078,1.2,-0.9,0.2,0.8,11.8,0.287,0.183,0.106,0.221,3.5000000000000004,9.9,0.20300000000000007,0.1
32,32,120,2015,No significant offensive role,No significant defensive role,Norris Cole,PG,TOT,75.0,25.0,3.1,7.4,2.3,0.313,5.1,0.458,0.461,0.8,1.1,0.716,0.2,1.9,2.1,2.6,3.4,0.8,0.2,1.3,1.7,7.6,10.9,0.483,0.315,0.145,0.9,9.3,5.1,22.2,1.6,0.7,14.3,17.5,0.4,1.0,1.4,0.036,-2.1,-0.7,-2.8,-0.4,14.4,0.244,0.102,0.093,0.246,0.4,29.5,0.31500000000000006,0.1
33,33,123,2015,Creator/Facilitator,No significant defensive role,Darren Collison,PG,SAC,45.0,45.0,5.8,12.2,3.6,0.373,8.6,0.514,0.527,3.2,4.1,0.788,0.4,2.8,3.2,2.2,5.6,1.5,0.3,2.5,2.1,16.1,17.5,0.575,0.293,0.335,1.4,8.7,5.2,27.2,2.2,0.7,15.1,20.9,3.0,0.8,3.8,0.116,2.3,-0.2,2.1,1.6,14.2,0.247,0.093,0.107,0.26,0.8999999999999999,30.4,0.29300000000000004,0.1
34,34,125,2015,Creator/Facilitator,Perimeter Defender,Mike Conley,PG,MEM,70.0,70.0,5.6,12.6,4.0,0.386,8.6,0.473,0.506,3.1,3.6,0.859,0.4,2.6,3.0,2.5,5.4,1.3,0.2,2.2,2.0,15.8,18.6,0.558,0.314,0.282,1.5,9.2,5.4,28.0,2.1,0.5,13.6,23.7,4.2,2.7,6.8,0.147,2.6,0.2,2.8,2.7,13.1,0.277,0.17,0.098,0.142,0.0,15.9,0.31299999999999994,0.1
35,35,130,2015,No significant offensive role,Paint Protector,DeMarcus Cousins,C,SAC,59.0,59.0,8.4,18.1,0.1,0.25,17.9,0.469,0.468,7.2,9.2,0.782,3.1,9.5,12.7,0.8,3.6,1.5,1.7,4.3,4.1,24.1,25.2,0.545,0.008,0.508,10.8,30.6,21.1,20.4,2.3,4.0,16.3,34.1,2.8,3.2,6.0,0.144,2.8,1.5,4.3,3.2,7.2,0.428,0.25,0.078,0.237,7.199999999999999,12.5,0.007000000000000117,0.2
36,36,131,2015,No significant offensive role,Perimeter Defender,Robert Covington,SF,PHI,70.0,49.0,4.3,10.8,6.4,0.374,4.4,0.426,0.506,2.5,3.1,0.82,0.9,3.6,4.5,0.8,1.5,1.4,0.4,1.8,2.7,13.5,14.7,0.554,0.59,0.287,3.4,14.6,8.8,9.8,2.5,1.3,13.1,21.8,1.6,2.3,4.0,0.097,0.3,0.4,0.7,1.3,17.0,0.206,0.112,0.033,0.058,1.2,18.8,0.591,0.2
37,37,133,2015,Versatile Scorer,No significant defensive role,Jamal Crawford,SG,LAC,64.0,4.0,5.2,13.1,5.7,0.327,7.4,0.448,0.467,3.5,3.9,0.901,0.3,1.7,1.9,1.8,2.5,0.9,0.2,1.4,1.7,15.8,16.6,0.532,0.434,0.3,1.2,6.9,4.1,14.9,1.8,0.7,8.8,27.6,2.5,1.2,3.6,0.102,1.9,-1.2,0.7,1.2,18.1,0.079,0.12,0.118,0.249,0.1,19.8,0.43399999999999994,0.1
38,38,137,2015,No significant offensive role,No significant defensive role,Dante Cunningham,PF,NOP,66.0,27.0,2.3,5.1,0.2,0.1,5.0,0.468,0.459,0.4,0.7,0.617,1.1,2.8,3.9,1.6,0.8,0.7,0.6,0.5,1.5,5.2,8.9,0.473,0.029,0.139,4.8,12.8,8.8,4.4,1.5,1.7,8.9,10.9,0.5,1.2,1.6,0.047,-2.8,0.4,-2.5,-0.2,13.3,0.245,0.094,0.071,0.56,3.5000000000000004,30.0,0.030000000000000027,0.2
39,39,140,2015,Creator/Facilitator,Perimeter Defender,Stephen Curry,PG,GSW,80.0,80.0,8.2,16.8,8.1,0.443,8.7,0.528,0.594,3.9,4.2,0.914,0.7,3.6,4.3,2.5,7.7,2.0,0.2,3.1,2.0,23.8,28.0,0.638,0.482,0.251,2.4,11.4,7.0,38.6,3.0,0.5,14.3,28.9,11.5,4.1,15.7,0.288,8.2,1.7,9.9,7.9,17.1,0.186,0.098,0.072,0.163,0.3,12.2,0.481,0.2
40,40,152,2015,Slasher,Perimeter Defender,Anthony Davis,PF,NOP,68.0,68.0,9.4,17.6,0.2,0.083,17.5,0.54,0.536,5.5,6.8,0.805,2.5,7.7,10.2,1.6,2.2,1.5,2.9,1.4,2.1,24.4,30.8,0.591,0.01,0.384,8.0,24.1,16.1,11.6,2.1,6.2,6.3,27.8,9.9,4.2,14.0,0.274,6.6,2.3,8.9,6.7,9.1,0.352,0.173,0.177,0.289,13.5,33.300000000000004,0.009000000000000119,0.1
41,41,162,2015,No significant offensive role,No significant defensive role,Luol Deng,SF,MIA,72.0,72.0,5.1,10.9,3.1,0.355,7.9,0.513,0.518,2.7,3.5,0.761,1.4,3.8,5.2,1.3,1.9,0.9,0.3,1.5,1.5,14.0,15.5,0.561,0.28,0.319,5.2,13.3,9.3,9.9,1.4,0.8,10.7,19.5,3.7,1.6,5.4,0.106,1.1,-1.1,0.0,1.2,12.5,0.309,0.122,0.098,0.192,2.8000000000000003,50.0,0.2789999999999999,0.1
42,42,163,2015,Versatile Scorer,No significant defensive role,DeMar DeRozan,SG,TOR,60.0,60.0,6.8,16.5,1.5,0.284,15.0,0.426,0.426,6.0,7.2,0.832,0.7,3.9,4.6,1.5,3.5,1.2,0.2,2.3,2.0,20.1,17.4,0.51,0.089,0.438,2.3,12.9,7.6,17.0,1.8,0.4,10.4,28.4,2.6,1.4,4.0,0.09,0.5,-1.4,-0.9,0.6,12.3,0.193,0.153,0.228,0.337,3.3000000000000003,65.9,0.08899999999999997,0.1
43,43,164,2015,No significant offensive role,No significant defensive role,Boris Diaw,PF,SAS,81.0,15.0,3.6,7.8,2.1,0.32,5.7,0.512,0.503,0.9,1.1,0.774,1.0,3.3,4.3,1.8,2.9,0.4,0.3,1.6,1.8,8.7,12.7,0.526,0.267,0.147,4.5,15.2,10.0,17.9,0.9,0.9,15.8,18.3,1.3,2.3,3.6,0.088,-0.6,0.2,-0.4,0.8,11.1,0.291,0.282,0.071,0.089,0.2,12.4,0.2670000000000001,0.1
44,44,165,2015,Slasher,Perimeter Defender,Gorgui Dieng,C,MIN,73.0,49.0,3.5,7.0,0.1,0.167,6.9,0.51,0.507,2.6,3.3,0.783,3.1,5.3,8.3,1.2,2.0,1.0,1.7,1.7,2.6,9.7,17.2,0.573,0.012,0.477,11.3,20.8,15.9,10.5,1.6,4.5,16.9,15.0,3.4,1.5,4.9,0.108,-0.1,0.3,0.2,1.2,7.2,0.406,0.234,0.213,0.135,10.4,0.0,0.01200000000000001,0.1
45,45,170,2015,Versatile Scorer,No significant defensive role,Goran Dragić,SG-PG,TOT,78.0,78.0,6.4,12.8,3.3,0.347,9.5,0.555,0.546,2.3,3.0,0.774,1.0,2.5,3.5,2.0,4.5,1.0,0.2,2.2,2.5,16.3,17.4,0.577,0.258,0.234,3.5,8.2,5.9,22.8,1.5,0.5,13.5,21.8,5.4,1.4,6.8,0.123,1.6,-0.8,0.8,1.8,10.6,0.415,0.105,0.126,0.096,0.1,32.0,0.258,0.1
46,46,177,2015,Slasher,Rebounding Specialist,Andre Drummond,C,DET,82.0,82.0,6.0,11.7,0.0,0.0,11.7,0.515,0.514,1.7,4.5,0.389,5.3,8.1,13.5,0.5,0.7,0.9,1.9,1.5,3.5,13.8,21.4,0.504,0.002,0.38,18.3,30.1,24.0,3.9,1.5,4.8,9.7,22.0,3.4,4.3,7.7,0.147,0.6,-0.7,-0.1,1.2,2.4,0.687,0.29,0.019,0.003,19.6,0.0,0.0009999999999998899,0.3
47,47,179,2015,Slasher,Paint Protector,Tim Duncan*,C,SAS,77.0,77.0,5.4,10.6,0.1,0.286,10.5,0.514,0.513,3.0,4.0,0.74,2.2,6.9,9.1,1.8,3.0,0.8,2.0,1.7,2.1,13.9,22.6,0.56,0.009,0.38,8.8,26.7,17.9,16.8,1.4,5.1,12.1,22.2,4.9,4.7,9.6,0.207,2.3,2.8,5.1,4.0,6.9,0.355,0.353,0.138,0.144,5.7,28.599999999999998,0.010000000000000009,0.1
48,48,180,2015,Pure Shooter/Stretcher,No significant defensive role,Mike Dunleavy,SF,CHI,63.0,63.0,3.3,7.6,4.2,0.407,3.5,0.468,0.546,1.1,1.4,0.805,0.4,3.5,3.9,1.8,1.8,0.6,0.3,1.0,2.0,9.4,11.6,0.573,0.547,0.181,1.7,12.7,7.3,9.7,1.1,0.8,10.4,14.2,2.4,1.7,4.1,0.108,-0.3,0.2,0.0,0.9,18.0,0.173,0.064,0.031,0.185,0.4,18.6,0.5469999999999999,0.2
49,49,181,2015,Versatile Scorer,No significant defensive role,Kevin Durant,SF,OKC,27.0,27.0,8.8,17.3,5.9,0.403,11.4,0.565,0.578,5.4,6.3,0.854,0.6,6.0,6.6,1.5,4.1,0.9,0.9,2.7,1.5,25.4,27.6,0.633,0.34,0.366,1.9,18.7,10.4,22.2,1.3,2.2,12.0,29.1,3.8,1.0,4.8,0.252,8.6,1.4,10.0,2.8,14.4,0.206,0.109,0.184,0.161,7.9,9.4,0.33999999999999997,0.1
50,50,184,2015,No significant offensive role,No significant defensive role,Wayne Ellington,SG,LAL,65.0,36.0,3.9,9.5,3.7,0.37,5.8,0.439,0.485,0.8,1.0,0.813,0.5,2.8,3.2,2.0,1.6,0.5,0.0,0.8,1.2,10.0,11.6,0.504,0.394,0.104,2.0,12.3,6.9,10.2,1.0,0.1,7.2,18.5,1.1,0.1,1.2,0.034,-0.5,-1.8,-2.3,-0.1,17.1,0.16,0.057,0.075,0.314,1.6,16.5,0.394,0.1
51,51,185,2015,Versatile Scorer,No significant defensive role,Monta Ellis,SG,DAL,80.0,80.0,7.5,16.9,3.6,0.285,13.4,0.487,0.475,2.9,3.8,0.752,0.4,2.0,2.4,1.6,4.1,1.9,0.3,2.5,2.5,18.9,16.5,0.509,0.21,0.224,1.4,6.4,3.9,20.5,2.8,0.8,11.7,27.9,1.4,2.2,3.6,0.065,0.0,-0.1,-0.1,1.3,13.1,0.25,0.144,0.09,0.306,1.0,20.4,0.20999999999999996,0.1
52,52,192,2015,Creator/Facilitator,No significant defensive role,Tyreke Evans,SG,NOP,79.0,76.0,6.6,14.7,2.9,0.304,11.9,0.482,0.477,2.6,3.7,0.694,1.0,4.2,5.3,2.1,6.6,1.3,0.5,3.1,2.5,16.6,17.7,0.508,0.195,0.25,3.5,14.1,8.8,32.7,2.0,1.0,16.0,26.1,2.4,2.2,4.6,0.082,1.4,-0.2,1.2,2.2,8.6,0.537,0.135,0.023,0.11,0.6,22.0,0.19499999999999995,0.2
