,level_0,index,Season,Offensive Profile,Defensive Profile,Player,Pos,Team,G,GS,FG,FGA,3PA,3P%,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST/TOV,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Average distance (ft.) of FGA,%FGA 0-3,%FGA 3-10,%FGA 10-16,%FGA 16-3P,%FGA,%3PA,%FGA 3P,std_areas_FGA
53,53,203,2011,Versatile Scorer,No significant defensive role,Tyreke Evans,SG,SAC,57.0,53.0,6.7,16.4,2.6,0.291,13.8,0.432,0.432,3.6,4.7,0.771,0.8,4.0,4.8,1.7,5.6,1.5,0.5,3.2,2.5,17.8,14.4,0.482,0.159,0.285,2.4,12.7,7.4,24.9,2.0,1.0,14.9,25.3,-0.1,1.7,1.6,0.036,-0.1,0.2,0.0,1.1,10.9,0.308,0.257,0.061,0.215,1.0999999999999999,4.7,0.15900000000000014,0.1
54,54,207,2011,Creator/Facilitator,No significant defensive role,Jordan Farmar,PG,NJN,73.0,18.0,3.5,8.9,4.2,0.359,4.8,0.421,0.475,1.1,1.4,0.82,0.3,2.0,2.4,2.6,5.0,0.8,0.1,1.9,1.8,9.6,14.1,0.504,0.467,0.154,1.5,10.1,5.7,34.9,1.8,0.3,16.7,21.6,0.8,1.0,1.9,0.05,0.8,-1.3,-0.4,0.7,16.2,0.22,0.117,0.046,0.151,0.8999999999999999,20.7,0.46599999999999997,0.1
55,55,211,2011,Creator/Facilitator,No significant defensive role,Raymond Felton,PG-SG,TOT,75.0,54.0,5.7,13.4,4.4,0.353,9.0,0.46,0.483,2.6,3.2,0.805,0.6,2.9,3.6,2.9,8.3,1.7,0.1,2.9,2.0,15.5,16.6,0.524,0.327,0.24,2.0,9.2,5.6,35.8,2.3,0.3,16.6,21.6,3.6,1.8,5.4,0.094,1.6,-1.0,0.6,1.8,15.1,0.218,0.166,0.058,0.231,0.2,8.5,0.32699999999999996,0.1
56,56,216,2011,Slasher,No significant defensive role,Landry Fields,SG,NYK,82.0,81.0,3.6,7.3,2.7,0.393,4.7,0.556,0.568,1.4,1.8,0.769,1.3,5.1,6.4,1.5,1.9,1.0,0.2,1.3,1.4,9.7,13.5,0.598,0.364,0.244,4.7,18.9,11.7,9.0,1.6,0.5,13.8,13.5,3.4,1.8,5.3,0.1,0.6,-0.4,0.2,1.4,12.8,0.349,0.151,0.037,0.1,7.000000000000001,36.5,0.363,0.1
57,57,217,2011,No significant offensive role,Perimeter Defender,Derek Fisher,PG,LAL,82.0,82.0,2.5,6.5,1.9,0.396,4.5,0.386,0.449,1.0,1.3,0.806,0.2,1.7,1.9,3.0,2.7,1.2,0.1,0.9,2.3,6.8,8.9,0.486,0.301,0.195,0.7,6.6,3.7,14.0,2.3,0.3,10.9,12.8,1.2,2.5,3.7,0.078,-3.2,1.3,-2.0,0.0,16.9,0.121,0.102,0.098,0.378,0.0,39.6,0.30100000000000005,0.1
58,58,222,2011,No significant offensive role,No significant defensive role,Randy Foye,SG,LAC,63.0,24.0,3.3,8.4,3.4,0.327,5.0,0.43,0.455,2.1,2.4,0.893,0.2,1.4,1.6,1.8,2.7,0.7,0.3,1.5,1.9,9.8,11.4,0.516,0.409,0.281,1.0,6.7,3.9,17.5,1.6,1.1,13.7,19.9,0.9,0.8,1.7,0.051,-1.1,-0.7,-1.8,0.1,18.3,0.128,0.104,0.041,0.318,0.8999999999999999,16.6,0.40900000000000003,0.1
59,59,223,2011,Pure Shooter/Stretcher,No significant defensive role,Channing Frye,PF,PHO,77.0,64.0,4.6,10.8,5.7,0.39,5.1,0.479,0.535,1.2,1.4,0.832,0.8,5.8,6.7,1.3,1.2,0.6,1.0,0.9,3.5,12.7,12.8,0.557,0.53,0.129,3.0,20.4,11.7,5.7,0.9,2.3,7.7,16.9,2.7,2.1,4.7,0.09,-0.3,0.0,-0.3,1.1,19.7,0.078,0.095,0.052,0.245,2.9000000000000004,12.5,0.53,0.2
60,60,231,2011,No significant offensive role,No significant defensive role,Danilo Gallinari,PF-SF,TOT,62.0,60.0,4.3,10.3,4.7,0.352,5.6,0.467,0.495,5.4,6.3,0.862,1.0,4.0,4.9,1.3,1.7,0.8,0.4,1.3,2.3,15.6,15.7,0.597,0.458,0.611,3.2,13.4,8.3,7.4,1.2,0.9,9.3,18.9,4.9,1.2,6.1,0.139,1.5,-0.8,0.7,1.4,16.1,0.231,0.111,0.045,0.155,8.1,22.5,0.45799999999999996,0.1
61,61,235,2011,Slasher,Paint Protector,Kevin Garnett*,PF,BOS,71.0,71.0,6.1,11.6,0.1,0.2,11.5,0.53,0.529,2.6,3.1,0.862,1.2,7.7,8.9,1.5,2.4,1.3,0.8,1.6,2.1,14.9,20.6,0.575,0.006,0.264,4.9,28.7,17.5,13.5,2.3,2.0,11.1,22.3,3.4,5.6,9.0,0.194,1.8,2.9,4.7,3.8,11.0,0.263,0.208,0.137,0.386,7.7,0.0,0.006000000000000005,0.1
62,62,236,2011,Slasher,Perimeter Defender,Marc Gasol,C,MEM,81.0,81.0,4.5,8.5,0.1,0.429,8.4,0.528,0.529,2.7,3.6,0.748,1.9,5.1,7.0,1.4,2.5,0.9,1.7,1.8,3.3,11.7,16.8,0.58,0.01,0.425,7.1,19.4,13.1,11.6,1.5,4.3,15.1,16.9,4.0,3.9,7.9,0.146,0.3,2.0,2.3,2.8,7.1,0.331,0.444,0.123,0.091,5.1,0.0,0.01100000000000001,0.2
63,63,237,2011,Slasher,Switchable Defender,Pau Gasol*,C,LAL,82.0,82.0,7.2,13.7,0.0,0.333,13.6,0.53,0.53,4.3,5.2,0.823,3.3,6.9,10.2,1.9,3.3,0.6,1.6,1.7,2.5,18.8,23.3,0.589,0.003,0.384,10.3,20.5,15.6,15.1,0.8,3.3,9.8,21.8,10.0,4.7,14.7,0.232,3.9,0.9,4.8,5.2,7.9,0.313,0.346,0.195,0.144,6.6000000000000005,66.7,0.0019999999999998908,0.1
64,64,239,2011,Versatile Scorer,Perimeter Defender,Rudy Gay,SF,MEM,54.0,54.0,7.6,16.1,2.7,0.396,13.4,0.486,0.503,3.6,4.5,0.805,1.5,4.7,6.2,1.1,2.8,1.7,1.1,2.5,2.4,19.8,17.8,0.548,0.166,0.277,4.5,14.2,9.3,11.6,2.2,2.2,12.2,23.3,2.7,2.9,5.5,0.123,1.9,0.8,2.8,2.6,12.9,0.221,0.18,0.193,0.241,8.200000000000001,18.8,0.16499999999999992,0.0
65,65,245,2011,No significant offensive role,No significant defensive role,Daniel Gibson,SG,CLE,67.0,15.0,3.9,9.9,4.4,0.403,5.5,0.398,0.489,2.0,2.4,0.822,0.4,2.3,2.6,2.5,3.0,0.7,0.3,1.2,2.3,11.6,13.2,0.533,0.444,0.247,1.4,9.7,5.5,18.3,1.3,0.9,9.9,19.7,2.0,0.4,2.4,0.062,0.3,-0.7,-0.4,0.8,17.3,0.145,0.136,0.064,0.211,0.0,15.4,0.44399999999999995,0.1
66,66,247,2011,Creator/Facilitator,Perimeter Defender,Manu Ginóbili*,SG,SAS,80.0,79.0,5.5,12.7,5.5,0.349,7.2,0.497,0.509,4.5,5.1,0.871,0.5,3.2,3.7,2.2,4.9,1.5,0.4,2.2,2.0,17.4,21.7,0.581,0.433,0.403,2.1,11.8,7.1,26.4,2.6,0.8,12.7,26.0,6.6,3.2,9.9,0.195,4.1,1.3,5.4,4.5,15.4,0.215,0.158,0.071,0.123,1.4000000000000001,17.2,0.43300000000000005,0.1
67,67,248,2011,No significant offensive role,No significant defensive role,Ryan Gomes,SF,LAC,76.0,62.0,2.7,6.6,2.8,0.341,3.9,0.459,0.481,0.8,1.1,0.718,0.8,2.5,3.3,2.3,1.6,0.8,0.2,0.7,2.1,7.2,9.0,0.504,0.418,0.168,3.4,10.7,7.1,8.5,1.5,0.4,9.2,12.7,1.3,1.2,2.5,0.057,-2.1,0.0,-2.1,-0.1,18.1,0.129,0.059,0.075,0.319,0.4,54.50000000000001,0.4179999999999999,0.1
68,68,249,2011,No significant offensive role,Rebounding Specialist,Drew Gooden,PF,MIL,35.0,18.0,4.5,10.3,0.6,0.15,9.8,0.447,0.435,2.3,2.9,0.794,2.1,4.7,6.8,1.0,1.3,0.6,0.5,1.3,2.8,11.3,15.9,0.487,0.055,0.282,9.6,22.9,16.1,10.3,1.3,1.6,10.2,24.6,0.3,1.5,1.8,0.101,-1.2,0.2,-1.0,0.2,12.0,0.268,0.166,0.113,0.398,2.1999999999999997,20.0,0.05499999999999994,0.1
69,69,250,2011,No significant offensive role,No significant defensive role,Ben Gordon,SG,DET,82.0,27.0,4.1,9.4,3.2,0.402,6.1,0.46,0.51,1.7,2.0,0.85,0.5,1.9,2.4,1.2,2.1,0.6,0.2,1.7,2.2,11.2,12.4,0.548,0.345,0.208,2.2,9.3,5.6,13.2,1.2,0.6,14.4,21.5,1.3,0.3,1.7,0.037,-0.6,-1.9,-2.5,-0.3,17.1,0.148,0.082,0.066,0.358,0.4,37.2,0.3460000000000001,0.1
70,70,251,2011,Versatile Scorer,No significant defensive role,Eric Gordon,SG,LAC,56.0,56.0,7.6,16.9,5.2,0.364,11.8,0.488,0.506,5.1,6.2,0.825,0.8,2.1,2.9,1.6,4.4,1.3,0.3,2.7,2.1,22.3,18.5,0.566,0.307,0.367,2.5,6.6,4.5,20.7,1.7,0.7,12.0,26.5,4.2,1.1,5.3,0.12,3.0,-1.0,2.0,2.2,13.4,0.278,0.199,0.054,0.162,4.0,7.199999999999999,0.30699999999999994,0.1
71,71,252,2011,Slasher,Paint Protector,Marcin Gortat,C,TOT,80.0,14.0,4.2,7.5,0.1,0.25,7.5,0.563,0.561,1.8,2.4,0.725,1.9,6.0,7.9,0.9,0.9,0.5,1.1,1.0,2.4,10.2,17.8,0.594,0.007,0.32,8.5,27.4,18.0,5.5,0.9,3.3,10.5,17.1,3.7,2.7,6.4,0.152,0.2,0.7,0.9,1.5,6.2,0.439,0.323,0.148,0.083,11.1,0.0,0.007000000000000006,0.2
72,72,257,2011,Versatile Scorer,No significant defensive role,Danny Granger,SF,IND,79.0,79.0,6.8,15.9,5.2,0.386,10.8,0.443,0.487,5.0,5.9,0.848,1.1,4.3,5.4,1.0,2.6,1.1,0.8,2.6,2.7,20.5,17.8,0.554,0.323,0.37,3.5,13.5,8.5,13.0,1.6,1.6,12.3,26.7,3.7,3.2,6.9,0.12,2.2,-0.1,2.1,2.9,14.9,0.21,0.146,0.091,0.23,1.3,10.100000000000001,0.32300000000000006,0.1
73,73,260,2011,No significant offensive role,No significant defensive role,Jeff Green,PF-SF,TOT,75.0,51.0,4.9,10.9,2.8,0.303,8.1,0.499,0.488,2.6,3.3,0.811,1.0,3.8,4.8,1.1,1.4,0.7,0.5,1.3,2.8,13.3,12.9,0.538,0.257,0.298,3.7,13.5,8.8,7.2,1.1,1.1,9.6,19.5,2.4,2.4,4.8,0.095,-0.6,-0.5,-1.1,0.5,12.2,0.274,0.238,0.082,0.149,4.9,29.9,0.257,0.1
74,74,267,2011,Slasher,Rebounding Specialist,Blake Griffin,PF,LAC,82.0,82.0,8.5,16.8,0.3,0.292,16.5,0.51,0.508,5.4,8.5,0.642,3.3,8.8,12.1,1.4,3.8,0.8,0.5,2.7,3.1,22.5,21.9,0.549,0.017,0.505,10.2,26.9,18.6,18.7,1.0,1.1,11.7,27.3,6.5,3.4,9.8,0.152,3.0,-0.3,2.6,3.6,7.2,0.408,0.318,0.102,0.154,17.599999999999998,4.2,0.018000000000000016,0.1
75,75,269,2011,Versatile Scorer,No significant defensive role,Richard Hamilton,SG,DET,55.0,39.0,5.2,12.2,2.6,0.382,9.6,0.442,0.47,2.7,3.1,0.849,0.4,1.9,2.3,1.9,3.1,0.7,0.1,1.6,1.7,14.1,15.8,0.52,0.215,0.256,1.9,8.7,5.1,19.8,1.4,0.2,10.5,26.0,1.6,0.2,1.8,0.059,0.6,-2.2,-1.6,0.1,15.4,0.091,0.119,0.273,0.303,0.0,55.60000000000001,0.21399999999999997,0.1
76,76,274,2011,No significant offensive role,Perimeter Defender,James Harden,SG,OKC,82.0,5.0,3.6,8.3,4.0,0.349,4.4,0.514,0.518,3.5,4.2,0.843,0.5,2.6,3.1,1.6,2.1,1.1,0.3,1.3,2.5,12.2,16.4,0.598,0.474,0.501,2.3,11.0,6.8,12.8,2.2,0.8,11.3,19.5,5.0,2.1,7.1,0.156,1.3,0.6,1.9,2.2,15.4,0.3,0.073,0.026,0.127,7.000000000000001,18.2,0.474,0.2
77,77,276,2011,Creator/Facilitator,No significant defensive role,Devin Harris,PG,TOT,71.0,70.0,4.8,11.5,2.5,0.322,8.9,0.45,0.458,4.7,5.7,0.833,0.2,2.1,2.4,2.4,7.1,1.0,0.1,2.9,2.3,15.2,17.2,0.545,0.221,0.494,0.9,8.2,4.5,38.2,1.7,0.2,17.3,24.6,3.2,1.0,4.2,0.089,1.9,-1.3,0.6,1.5,12.1,0.314,0.189,0.106,0.17,0.1,6.7,0.22099999999999997,0.1
78,78,283,2011,Paint Threat,Perimeter Defender,Chuck Hayes,C,HOU,74.0,63.0,3.3,6.3,0.0,0.0,6.2,0.529,0.527,1.3,1.9,0.662,3.0,5.1,8.1,2.3,2.7,1.1,0.7,1.2,2.7,7.9,16.2,0.554,0.004,0.307,11.9,20.7,16.3,14.3,1.9,1.6,14.1,13.0,3.9,2.4,6.3,0.146,0.6,1.3,1.9,2.1,3.4,0.644,0.333,0.019,0.0,0.2,50.0,0.0039999999999998925,0.3
79,79,288,2011,No significant offensive role,No significant defensive role,Gerald Henderson,SG,CHA,68.0,30.0,3.8,8.4,0.5,0.194,7.9,0.472,0.461,1.9,2.4,0.785,0.7,2.3,3.0,1.7,1.5,0.7,0.5,0.9,1.7,9.6,13.2,0.509,0.063,0.286,3.5,11.6,7.5,10.7,1.6,1.6,9.1,19.9,0.9,1.4,2.4,0.068,-1.6,-0.2,-1.8,0.1,12.5,0.274,0.121,0.111,0.432,7.199999999999999,44.4,0.062000000000000055,0.1
80,80,290,2011,No significant offensive role,Rebounding Specialist,Roy Hibbert,C,IND,81.0,80.0,5.1,11.0,0.0,0.0,10.9,0.463,0.461,2.5,3.4,0.745,2.2,5.3,7.5,0.9,2.0,0.4,1.8,2.3,3.2,12.7,15.9,0.507,0.004,0.309,9.1,21.0,15.1,12.8,0.7,4.6,15.5,23.6,0.3,3.3,3.6,0.077,-1.8,0.7,-1.1,0.5,7.5,0.292,0.433,0.133,0.138,10.2,25.0,0.0040000000000000036,0.2
81,81,292,2011,No significant offensive role,Rebounding Specialist,J.J. Hickson,C,CLE,80.0,66.0,5.4,11.7,0.1,0.0,11.6,0.461,0.458,3.1,4.6,0.673,2.7,6.0,8.7,0.5,1.1,0.6,0.7,2.2,2.7,13.8,15.6,0.503,0.005,0.392,10.8,25.0,17.7,7.5,1.1,1.8,13.6,25.5,-0.2,1.7,1.5,0.032,-1.8,-2.1,-3.8,-1.1,7.5,0.453,0.207,0.135,0.2,10.9,20.0,0.004999999999999893,0.2
82,82,293,2011,Paint Threat,Perimeter Defender,Nenê,C,DEN,75.0,75.0,5.4,8.7,0.1,0.2,8.7,0.618,0.615,3.8,5.4,0.711,1.9,5.7,7.6,1.1,2.0,1.1,1.0,1.8,3.2,14.5,20.4,0.657,0.008,0.615,7.5,20.8,14.4,10.4,1.8,2.4,13.9,18.8,6.4,3.1,9.6,0.201,2.1,1.5,3.6,3.2,5.0,0.648,0.17,0.061,0.113,18.7,20.0,0.008000000000000007,0.2
83,83,294,2011,No significant offensive role,Perimeter Defender,George Hill,PG,SAS,76.0,5.0,3.8,8.3,2.7,0.377,5.6,0.49,0.514,3.1,3.6,0.863,0.3,2.3,2.6,1.9,2.5,0.9,0.3,1.3,2.0,11.6,14.6,0.588,0.322,0.427,1.3,9.2,5.4,13.6,1.6,0.7,11.6,18.2,4.0,2.1,6.1,0.136,0.2,0.6,0.8,1.5,14.0,0.212,0.19,0.114,0.163,1.0999999999999999,61.3,0.32099999999999995,0.1
84,84,295,2011,Versatile Scorer,No significant defensive role,Grant Hill*,SF,PHO,80.0,80.0,5.0,10.3,1.4,0.395,8.9,0.498,0.511,2.7,3.2,0.829,1.0,3.3,4.2,1.5,2.5,0.8,0.4,1.7,2.3,13.2,14.7,0.563,0.138,0.312,3.7,12.5,8.1,13.0,1.4,1.1,12.5,20.1,3.1,1.3,4.4,0.087,-0.2,-0.3,-0.5,0.9,11.7,0.238,0.179,0.246,0.199,1.9,78.10000000000001,0.1379999999999999,0.0
85,85,297,2011,No significant offensive role,No significant defensive role,Kirk Hinrich,SG-PG,TOT,72.0,51.0,3.9,8.7,2.6,0.399,6.0,0.467,0.506,1.5,1.8,0.841,0.3,2.2,2.5,2.4,4.0,1.0,0.2,1.7,2.6,10.2,12.3,0.543,0.302,0.202,1.1,8.9,4.9,21.1,1.8,0.6,15.1,16.7,1.8,1.2,3.0,0.068,-1.0,-0.2,-1.3,0.4,17.1,0.116,0.114,0.096,0.372,0.0,18.6,0.30200000000000005,0.1
86,86,300,2011,Creator/Facilitator,Perimeter Defender,Jrue Holiday,PG,PHI,82.0,82.0,5.4,12.2,2.7,0.365,9.5,0.47,0.487,2.1,2.5,0.823,0.8,3.2,4.0,2.4,6.5,1.5,0.4,2.7,2.5,14.0,15.4,0.525,0.222,0.209,2.7,10.5,6.6,29.0,2.2,0.8,16.7,20.8,2.2,3.5,5.7,0.094,0.4,0.4,0.8,2.0,12.6,0.265,0.182,0.144,0.186,1.7000000000000002,26.1,0.2230000000000001,0.0
87,87,302,2011,No significant offensive role,Switchable Defender,Al Horford,C,ATL,77.0,77.0,6.7,12.0,0.1,0.5,11.9,0.557,0.558,1.9,2.4,0.798,2.4,7.0,9.3,2.3,3.5,0.8,1.0,1.5,2.5,15.3,20.7,0.587,0.004,0.204,8.2,23.7,16.0,17.5,1.2,2.3,10.6,19.7,6.4,3.7,10.1,0.179,2.5,1.1,3.6,3.9,10.8,0.231,0.244,0.15,0.37,6.800000000000001,50.0,0.0050000000000000044,0.1
88,88,304,2011,Slasher,Paint Protector,Dwight Howard,C,ORL,78.0,78.0,7.9,13.4,0.1,0.0,13.3,0.597,0.593,7.0,11.7,0.596,4.0,10.1,14.1,0.4,1.4,1.4,2.4,3.6,3.3,22.9,26.1,0.616,0.007,0.877,12.6,30.6,21.8,6.8,1.9,4.9,16.2,27.2,6.7,7.7,14.4,0.235,2.9,2.4,5.3,5.4,4.9,0.495,0.385,0.096,0.017,22.5,0.0,0.007000000000000006,0.2
89,89,308,2011,Slasher,Rebounding Specialist,Kris Humphries,PF,NJN,74.0,44.0,4.1,7.9,0.0,0.0,7.9,0.527,0.527,1.7,2.6,0.665,3.0,7.4,10.4,0.8,1.1,0.4,1.1,1.4,2.3,10.0,17.8,0.555,0.002,0.328,12.5,32.2,22.1,7.0,0.9,3.0,13.4,17.3,2.7,2.7,5.4,0.125,0.5,-0.1,0.4,1.3,6.4,0.472,0.256,0.148,0.123,17.8,0.0,0.0010000000000000009,0.2
90,90,309,2011,Slasher,No significant defensive role,Serge Ibaka,PF,OKC,82.0,44.0,4.1,7.5,0.0,0.0,7.5,0.544,0.543,1.7,2.2,0.75,2.6,5.0,7.6,0.3,0.3,0.4,2.4,0.9,3.3,9.9,17.7,0.579,0.002,0.298,11.7,20.8,16.4,1.6,0.7,6.5,9.2,15.7,4.3,3.2,7.6,0.164,-0.2,0.7,0.5,1.4,8.2,0.407,0.191,0.157,0.243,18.2,0.0,0.0020000000000000018,0.1
91,91,310,2011,No significant offensive role,Perimeter Defender,Andre Iguodala,SF,PHI,67.0,67.0,5.0,11.3,2.7,0.337,8.6,0.479,0.486,3.1,4.5,0.693,0.9,4.9,5.8,3.0,6.3,1.5,0.6,2.1,1.6,14.1,17.2,0.53,0.238,0.395,2.8,15.2,9.0,26.4,2.1,1.2,13.4,19.2,3.3,3.5,6.7,0.13,1.7,1.6,3.2,3.2,14.4,0.257,0.078,0.119,0.308,14.000000000000002,23.200000000000003,0.238,0.1
92,92,313,2011,No significant offensive role,Perimeter Defender,Ersan İlyasova,PF,MIL,60.0,34.0,3.7,8.5,2.0,0.298,6.4,0.479,0.471,1.6,1.7,0.894,1.8,4.3,6.1,0.8,0.9,0.9,0.4,1.1,2.7,9.5,14.3,0.516,0.239,0.205,7.9,20.7,14.1,6.6,1.8,1.3,10.2,19.1,1.1,2.7,3.8,0.121,-1.2,0.6,-0.6,0.5,14.3,0.268,0.093,0.091,0.31,0.4,13.200000000000001,0.238,0.1
93,93,320,2011,Versatile Scorer,No significant defensive role,Stephen Jackson,SG,CHA,67.0,67.0,6.5,15.8,5.4,0.337,10.4,0.449,0.468,3.7,4.6,0.816,0.8,3.7,4.5,1.2,3.6,1.2,0.4,3.1,2.4,18.5,14.6,0.52,0.339,0.288,2.6,12.7,7.7,18.4,1.8,0.9,14.9,27.4,-0.2,2.1,1.9,0.039,0.2,-0.7,-0.5,0.9,15.1,0.268,0.096,0.059,0.237,0.8999999999999999,15.6,0.3400000000000001,0.1
94,94,322,2011,Creator/Facilitator,Perimeter Defender,LeBron James,SF,MIA,79.0,79.0,9.6,18.8,3.5,0.33,15.3,0.552,0.541,6.4,8.4,0.759,1.0,6.5,7.5,1.9,7.0,1.6,0.6,3.6,2.1,26.7,27.3,0.594,0.188,0.446,3.3,18.7,11.4,34.9,2.1,1.3,13.8,31.5,10.3,5.3,15.6,0.244,6.3,1.8,8.1,7.8,12.7,0.284,0.172,0.094,0.262,6.800000000000001,21.099999999999998,0.18800000000000006,0.1
95,95,323,2011,Versatile Scorer,No significant defensive role,Antawn Jamison,PF,CLE,56.0,38.0,6.7,15.6,4.7,0.346,10.9,0.462,0.479,3.1,4.2,0.731,1.5,5.2,6.7,1.2,1.7,0.9,0.5,1.4,2.4,18.0,16.8,0.516,0.3,0.267,5.2,18.5,11.7,9.6,1.4,1.2,7.3,26.0,1.5,1.1,2.6,0.067,1.3,-1.5,-0.1,0.9,14.5,0.164,0.239,0.094,0.203,0.7000000000000001,16.3,0.30000000000000004,0.1
96,96,327,2011,Versatile Scorer,Rebounding Specialist,Al Jefferson,C,UTA,82.0,82.0,8.0,16.1,0.0,,16.1,0.496,0.496,2.7,3.5,0.761,2.9,6.8,9.7,1.4,1.8,0.6,1.9,1.3,2.9,18.6,20.1,0.528,0.0,0.219,9.6,23.2,16.3,9.2,0.8,4.2,6.8,24.2,5.1,2.7,7.8,0.128,1.6,-1.0,0.6,1.9,8.1,0.315,0.332,0.19,0.163,5.800000000000001,,0.0,0.1
97,97,328,2011,No significant offensive role,No significant defensive role,Richard Jefferson,SF,SAS,81.0,81.0,3.8,7.9,3.8,0.44,4.1,0.504,0.579,1.8,2.4,0.759,0.7,3.2,3.8,1.2,1.3,0.5,0.4,1.1,2.0,11.0,12.4,0.612,0.478,0.304,2.6,11.8,7.3,6.5,0.8,1.0,11.3,15.4,3.7,2.1,5.9,0.115,0.5,-0.2,0.3,1.4,16.2,0.226,0.078,0.042,0.176,8.1,59.9,0.478,0.2
98,98,332,2011,Creator/Facilitator,Perimeter Defender,Brandon Jennings,PG,MIL,63.0,61.0,5.7,14.7,4.8,0.323,9.9,0.422,0.443,3.2,3.9,0.809,0.7,3.0,3.7,2.1,4.8,1.5,0.3,2.3,2.1,16.2,15.6,0.493,0.327,0.266,2.2,10.6,6.3,25.9,2.3,0.8,12.4,25.5,0.6,3.3,3.9,0.086,0.8,0.9,1.6,2.0,14.2,0.256,0.149,0.109,0.159,0.6,10.6,0.32699999999999996,0.1
99,99,335,2011,Paint Threat,No significant defensive role,Amir Johnson,PF,TOR,72.0,54.0,3.9,6.9,0.0,0.0,6.9,0.569,0.568,1.8,2.2,0.788,2.6,3.8,6.4,1.1,1.1,0.7,1.2,1.0,3.7,9.6,17.6,0.608,0.002,0.323,11.8,17.8,14.7,6.8,1.5,3.6,10.9,15.3,4.4,1.2,5.6,0.146,0.3,0.0,0.3,1.1,6.2,0.564,0.212,0.026,0.196,14.499999999999998,100.0,0.0020000000000000018,0.2
100,100,343,2011,Versatile Scorer,No significant defensive role,Joe Johnson,SG,ATL,72.0,72.0,7.1,16.1,4.2,0.297,12.0,0.494,0.481,2.7,3.4,0.802,0.8,3.2,4.0,2.4,4.7,0.7,0.1,2.0,1.8,18.2,16.4,0.517,0.258,0.209,2.8,10.9,6.9,24.0,1.0,0.2,10.3,26.3,2.5,1.8,4.2,0.08,1.2,-1.5,-0.3,1.1,13.9,0.176,0.235,0.114,0.217,1.7999999999999998,38.3,0.258,0.0
101,101,348,2011,No significant offensive role,No significant defensive role,Wesley Johnson,SG,MIN,79.0,63.0,3.4,8.6,3.7,0.356,5.0,0.427,0.473,0.8,1.2,0.696,0.6,2.4,3.0,1.6,1.9,0.7,0.7,1.2,2.1,9.0,10.2,0.491,0.424,0.135,2.7,10.4,6.4,11.0,1.4,2.0,11.6,16.8,0.4,0.9,1.3,0.03,-1.3,-0.4,-1.7,0.2,18.5,0.12,0.062,0.07,0.324,4.7,24.6,0.42399999999999993,0.2
102,102,353,2011,Paint Threat,Switchable Defender,DeAndre Jordan,C,LAC,80.0,66.0,2.9,4.3,0.0,0.0,4.3,0.688,0.686,1.2,2.7,0.452,2.6,4.6,7.2,0.4,0.5,0.5,1.8,1.3,3.2,7.1,14.8,0.648,0.003,0.636,11.9,20.9,16.5,3.2,1.0,5.4,18.8,11.7,2.6,2.6,5.2,0.122,-1.7,1.0,-0.7,0.7,2.1,0.806,0.185,0.003,0.003,51.300000000000004,0.0,0.0029999999999998916,0.3
103,103,354,2011,Versatile Scorer,Rebounding Specialist,Chris Kaman,C,LAC,32.0,15.0,5.5,11.8,0.0,,11.8,0.471,0.471,1.3,1.8,0.754,1.6,5.4,7.0,0.8,1.4,0.5,1.5,1.8,2.3,12.4,15.7,0.495,0.0,0.152,7.2,24.1,15.7,10.0,1.0,4.5,12.6,24.4,-0.2,1.1,0.8,0.047,-1.7,0.3,-1.4,0.1,9.8,0.263,0.231,0.234,0.271,2.9000000000000004,,0.0010000000000000009,0.1
104,104,356,2011,No significant offensive role,Perimeter Defender,Jason Kidd*,PG,DAL,80.0,80.0,2.7,7.5,4.9,0.34,2.6,0.4,0.472,0.8,1.0,0.87,0.4,4.0,4.4,3.7,8.2,1.7,0.4,2.2,1.5,7.9,14.4,0.5,0.656,0.129,1.6,13.4,7.7,35.4,2.7,0.8,22.1,14.3,2.5,3.9,6.4,0.116,0.9,2.0,2.8,3.3,20.9,0.081,0.055,0.045,0.163,0.0,15.299999999999999,0.656,0.2
105,105,357,2011,No significant offensive role,Perimeter Defender,Andrei Kirilenko,SF,UTA,64.0,62.0,4.0,8.5,1.5,0.367,6.9,0.489,0.5,3.3,4.2,0.77,1.6,3.5,5.1,1.7,3.0,1.3,1.2,1.8,1.8,11.7,16.6,0.567,0.181,0.498,6.0,13.8,9.9,14.9,2.1,3.0,15.0,17.8,2.9,1.7,4.5,0.109,1.7,0.5,2.2,2.1,11.2,0.428,0.111,0.026,0.255,13.3,15.299999999999999,0.17999999999999994,0.1
106,106,358,2011,No significant offensive role,No significant defensive role,Linas Kleiza,SF,TOR,39.0,23.0,4.6,10.4,3.4,0.298,7.1,0.505,0.486,1.1,1.7,0.631,0.9,3.6,4.5,0.6,1.0,0.5,0.2,1.7,2.5,11.2,10.1,0.502,0.323,0.16,4.1,16.5,10.2,6.2,1.0,0.5,13.0,21.7,-0.5,0.2,-0.3,-0.012,-2.4,-2.3,-4.7,-0.7,13.8,0.227,0.197,0.111,0.143,3.2,28.199999999999996,0.32199999999999995,0.1
