,level_0,index,Season,Player,Player ranked,Pos,Pos ranked,Team,Team ranked,G,G ranked,GS,GS ranked,FG,FG ranked,FGA,FGA ranked,3PA,3PA ranked,3P%,3P% ranked,2PA,2PA ranked,2P%,2P% ranked,eFG%,eFG% ranked,FT,FT ranked,FTA,FTA ranked,FT%,FT% ranked,ORB,ORB ranked,DRB,DRB ranked,TRB,TRB ranked,AST/TOV,AST/TOV ranked,AST,AST ranked,STL,STL ranked,BLK,BLK ranked,TOV,TOV ranked,PF,PF ranked,PTS,PTS ranked,PER,PER ranked,TS%,TS% ranked,3PAr,3PAr ranked,FTr,FTr ranked,ORB%,ORB% ranked,DRB%,DRB% ranked,TRB%,TRB% ranked,AST%,AST% ranked,STL%,STL% ranked,BLK%,BLK% ranked,TOV%,TOV% ranked,USG%,USG% ranked,OWS,OWS ranked,DWS,DWS ranked,WS,WS ranked,WS/48,WS/48 ranked,OBPM,OBPM ranked,DBPM,DBPM ranked,BPM,BPM ranked,VORP,VORP ranked,Average distance (ft.) of FGA,Average distance (ft.) of FGA ranked,%FGA 0-3,%FGA 0-3 ranked,%FGA 3-10,%FGA 3-10 ranked,%FGA 10-16,%FGA 10-16 ranked,%FGA 16-3P,%FGA 16-3P ranked,%FGA,%FGA ranked,%3PA,%3PA ranked,%FGA 3P,%FGA 3P ranked,std_areas_FGA,std_areas_FGA ranked
10,10,53,2005,Chauncey Billups,5,PG,5,DET,5,80.0,3,80.0,2,5.1,5,11.4,5,4.8,2,0.426,1,6.6,7,0.454,7,0.533,2,4.3,2,4.8,3,0.898,1,0.6,8,2.8,8,3.4,8,2.5,2,5.8,2,1.0,5,0.1,9,2.3,3,2.4,7,16.5,3,19.0,3,0.609,1,0.424,1,0.418,3,2.0,9,9.0,9,5.5,9,28.2,2,1.6,5,0.2,9,14.3,4,20.7,5,8.6,1,3.5,2,12.1,1,0.202,1,3.6,2,0.6,3,4.2,2,4.5,1,16.8,2,0.205,8,0.043,10,0.113,6,0.216,6,0.2,9,16.3,7,0.42300000000000004,2,0.1,7
11,11,55,2005,Mark Blount,5,C,5,BOS,5,82.0,1,57.0,7,4.0,7,7.5,9,0.0,10,0.0,9,7.5,7,0.53,1,0.529,2,1.4,9,2.0,9,0.713,8,1.7,4,3.1,7,4.8,6,0.8,9,1.6,8,0.4,10,0.8,3,1.9,5,2.8,4,9.4,9,12.5,9,0.559,3,0.002,9,0.265,7,8.0,3,13.6,5,10.9,4,9.9,7,0.8,10,2.3,3,18.6,1,17.9,8,1.2,8,1.6,7,2.8,9,0.063,9,-1.4,9,-0.6,7,-2.1,9,0.0,9,9.0,8,0.356,4,0.155,4,0.228,1,0.259,4,6.0,4,100.0,1,0.0020000000000000018,9,0.1,7
12,12,57,2005,Keith Bogans,5,SG,5,CHA,5,74.0,6,42.0,8,3.5,9,9.3,7,2.3,5,0.329,5,7.0,7,0.398,10,0.422,10,1.8,8,2.5,7,0.727,8,1.0,6,2.0,10,3.1,8,1.1,7,1.8,8,0.9,6,0.1,9,1.6,7,2.3,7,9.6,8,10.4,10,0.465,10,0.251,4,0.266,7,4.6,5,10.1,8,7.2,7,12.6,6,2.0,3,0.3,9,13.7,4,22.0,4,-1.0,10,1.1,9,0.1,10,0.002,10,-2.6,10,-1.3,9,-3.9,10,-0.9,10,13.0,5,0.297,5,0.119,5,0.105,6,0.228,6,0.4,8,35.8,3,0.251,4,0.1,7
13,13,63,2005,Carlos Boozer,5,PF,5,UTA,5,51.0,10,51.0,7,7.1,2,13.6,3,0.0,10,0.0,9,13.6,2,0.522,2,0.521,2,3.7,3,5.3,2,0.698,9,2.8,2,6.2,2,9.0,2,1.0,8,2.8,5,0.8,7,0.5,4,2.7,2,3.5,1,17.8,3,19.2,2,0.56,3,0.001,10,0.387,3,9.6,2,22.7,2,16.0,2,15.9,4,1.3,7,1.1,4,14.5,3,24.6,3,2.7,6,1.4,8,4.1,7,0.111,5,2.1,3,-0.7,8,1.4,4,1.5,5,7.7,9,0.42,3,0.16,3,0.201,2,0.218,6,8.200000000000001,3,0.0,10,0.001000000000000112,10,0.1,7
14,14,65,2005,Chris Bosh*,5,PF,5,TOR,5,81.0,2,81.0,1,5.8,4,12.4,4,0.1,8,0.3,6,12.3,2,0.472,5,0.472,7,5.1,2,6.7,2,0.76,7,2.4,2,6.5,1,8.9,2,0.8,9,1.9,7,0.9,6,1.4,2,2.3,3,2.8,4,16.8,3,17.5,3,0.547,4,0.01,8,0.539,1,7.1,4,20.0,3,13.5,3,8.6,8,1.3,7,2.7,2,13.1,5,21.7,4,3.9,4,2.9,3,6.8,3,0.108,6,0.1,7,-0.3,6,-0.2,7,1.4,5,8.9,8,0.357,4,0.164,3,0.242,1,0.227,6,11.600000000000001,2,20.0,6,0.010000000000000009,8,0.1,7
15,15,66,2005,Bruce Bowen,5,SF,5,SAS,5,82.0,1,82.0,1,3.1,9,7.3,9,3.1,4,0.403,1,4.2,10,0.432,9,0.505,3,0.9,10,1.4,10,0.634,10,0.6,8,2.9,7,3.5,8,2.1,3,1.5,8,0.7,8,0.5,4,0.7,10,2.1,9,8.2,9,9.5,10,0.521,7,0.423,1,0.187,9,2.2,8,10.5,7,6.3,8,7.5,9,1.1,9,1.1,4,8.1,10,12.5,10,2.1,7,4.0,2,6.1,4,0.111,5,-1.4,9,1.2,2,-0.1,6,1.2,6,16.0,2,0.161,9,0.105,6,0.095,7,0.216,6,0.3,8,88.1,1,0.42300000000000004,2,0.1,7
16,16,68,2005,Earl Boykins,5,PG,5,DEN,5,82.0,1,5.0,10,4.1,7,10.0,6,2.0,5,0.337,5,8.0,6,0.432,9,0.447,9,3.4,3,3.7,5,0.921,1,0.5,9,1.3,10,1.7,10,3.0,1,4.5,3,1.0,5,0.1,9,1.5,7,1.5,10,12.4,6,17.1,4,0.53,6,0.201,5,0.368,4,2.0,9,5.6,10,3.8,10,28.1,2,1.9,4,0.4,8,11.2,8,22.2,4,4.2,3,1.7,7,6.0,4,0.133,4,1.9,3,-0.7,8,1.2,4,1.7,5,14.7,4,0.17,9,0.112,6,0.15,4,0.367,2,0.0,10,13.3,7,0.20099999999999996,5,0.1,7
17,17,75,2005,Elton Brand,5,PF,5,LAC,5,81.0,2,81.0,1,7.8,1,15.4,2,0.0,10,0.0,9,15.4,1,0.504,3,0.503,4,4.5,2,6.0,2,0.752,7,3.7,1,5.9,2,9.5,1,1.1,7,2.6,5,0.8,7,2.1,1,2.3,3,3.0,3,20.0,2,22.4,1,0.554,4,0.002,9,0.387,3,12.2,1,18.4,3,15.4,2,13.3,5,1.1,9,4.3,1,11.1,8,25.4,3,6.9,1,3.7,2,10.6,1,0.169,2,3.4,2,0.2,4,3.6,2,4.2,2,8.1,8,0.332,4,0.237,2,0.291,1,0.137,8,5.8999999999999995,4,33.300000000000004,3,0.0030000000000001137,9,0.1,7
18,18,77,2005,Primož Brezec,5,C,5,CHA,5,72.0,6,72.0,4,5.4,4,10.5,6,0.0,10,,9,10.5,4,0.512,2,0.512,3,2.3,6,3.1,6,0.745,7,3.1,1,4.2,4,7.4,3,0.8,9,1.2,9,0.5,9,0.8,3,1.5,7,2.5,6,13.0,5,16.1,5,0.55,4,0.0,10,0.291,6,10.8,1,16.2,4,13.3,3,6.6,9,0.8,10,1.8,3,11.1,8,18.7,7,3.5,5,1.4,8,4.9,6,0.104,6,0.5,5,-1.5,10,-1.0,8,0.6,8,7.7,9,0.448,2,0.148,4,0.169,3,0.234,5,4.0,5,,10,0.0010000000000000009,10,0.2,2
19,19,82,2005,P.J. Brown,5,PF,5,NOH,5,82.0,1,78.0,3,4.1,7,9.2,7,0.0,10,,9,9.2,5,0.446,8,0.446,9,2.6,5,3.0,6,0.864,1,3.2,1,5.7,2,9.0,2,1.8,4,2.2,6,0.9,6,0.6,4,1.2,9,2.8,4,10.8,7,15.5,6,0.512,8,0.0,10,0.321,5,10.7,2,20.6,2,15.5,2,11.2,7,1.4,7,1.4,4,10.5,8,15.9,9,4.0,4,2.9,3,6.9,3,0.118,4,0.1,7,0.1,5,0.2,6,1.5,5,9.9,7,0.323,4,0.109,6,0.247,1,0.321,3,5.0,4,,10,0.0,10,0.1,7
20,20,84,2005,Rick Brunson,5,PG,5,LAC,5,80.0,3,39.0,8,2.1,10,5.5,10,1.6,6,0.369,3,3.9,10,0.378,10,0.43,10,0.7,10,0.9,10,0.77,6,0.3,10,2.1,9,2.3,10,3.2,1,5.1,2,1.0,5,0.1,9,1.6,7,1.3,10,5.5,10,11.6,9,0.46,10,0.294,3,0.167,10,1.5,10,9.8,8,5.8,9,32.7,1,2.3,2,0.3,9,20.8,1,14.3,10,0.3,10,1.6,7,1.9,10,0.048,10,-0.8,8,0.0,5,-0.8,8,0.6,8,18.0,1,0.113,10,0.018,10,0.111,6,0.464,1,0.0,10,46.2,2,0.29400000000000004,3,0.2,2
21,21,86,2005,Kobe Bryant*,5,SG,5,LAL,5,66.0,8,66.0,5,8.7,1,20.1,1,5.9,1,0.339,5,14.2,2,0.472,5,0.482,6,8.2,1,10.1,1,0.816,4,1.4,5,4.5,4,5.9,4,1.5,5,6.0,2,1.3,3,0.8,3,4.1,1,2.6,6,27.6,1,23.3,1,0.563,3,0.292,3,0.502,2,4.0,6,12.4,6,8.2,6,28.5,2,1.7,5,1.4,4,14.3,4,31.7,1,7.1,1,1.0,9,8.1,2,0.145,3,5.7,1,-0.8,8,5.0,1,4.7,1,13.9,4,0.272,6,0.113,6,0.124,5,0.199,7,4.5,5,12.7,7,0.29200000000000004,3,0.1,7
22,22,90,2005,Caron Butler,5,SF,5,LAL,5,77.0,4,77.0,3,5.7,4,12.9,4,1.6,6,0.304,6,11.2,3,0.465,6,0.464,8,3.6,3,4.1,4,0.862,2,1.9,4,3.9,5,5.8,4,1.2,7,1.9,7,1.4,2,0.3,6,1.6,7,2.8,4,15.5,4,15.8,5,0.528,6,0.126,6,0.322,5,6.0,5,12.4,6,9.2,5,9.3,8,2.1,3,0.6,7,9.9,9,20.7,5,4.1,3,1.2,9,5.3,5,0.093,7,0.0,7,-0.7,8,-0.7,8,0.9,7,10.5,7,0.415,3,0.091,7,0.093,7,0.275,4,7.8,3,52.800000000000004,1,0.126,7,0.1,7
23,23,96,2005,Marcus Camby,5,C,5,DEN,5,66.0,8,66.0,5,4.2,7,9.1,7,0.1,8,0.0,9,9.0,5,0.468,6,0.465,8,1.9,8,2.6,7,0.723,8,2.0,4,8.0,1,10.0,1,1.4,6,2.3,6,0.9,6,3.0,1,1.6,7,2.7,5,10.3,8,18.0,3,0.505,8,0.007,9,0.288,6,7.5,3,30.1,1,18.9,1,12.0,6,1.6,5,7.4,1,13.2,5,17.2,8,1.2,8,4.5,1,5.8,4,0.138,3,-0.2,7,3.3,1,3.1,2,2.6,3,9.9,7,0.393,3,0.077,8,0.142,4,0.382,1,11.200000000000001,2,25.0,5,0.006000000000000005,9,0.2,2
24,24,100,2005,Brian Cardinal,5,PF,5,MEM,5,58.0,9,16.0,10,2.8,9,7.4,9,2.2,5,0.352,4,5.3,9,0.378,10,0.421,10,2.7,5,3.1,6,0.873,1,1.1,6,2.8,8,3.9,7,1.4,6,2.0,7,1.5,2,0.3,6,1.4,8,3.0,3,9.0,9,14.0,8,0.51,8,0.289,4,0.419,3,5.3,5,13.5,5,9.4,5,13.3,5,3.3,1,1.0,5,14.0,4,19.6,6,1.1,8,2.4,4,3.5,8,0.116,5,-1.2,9,2.1,1,0.9,5,1.0,7,14.6,4,0.231,7,0.102,7,0.111,6,0.266,4,0.5,8,27.200000000000003,4,0.29000000000000004,3,0.1,7
25,25,104,2005,Vince Carter,5,SF-SG,5,TOT,5,77.0,4,76.0,3,9.0,1,20.0,1,4.1,2,0.406,1,15.9,1,0.463,6,0.493,5,4.8,2,6.0,2,0.798,5,1.4,5,3.8,5,5.2,5,1.9,3,4.2,3,1.4,2,0.6,4,2.2,4,3.2,2,24.5,1,22.9,1,0.541,5,0.203,5,0.299,6,4.4,5,12.6,6,8.4,6,25.7,3,2.1,3,1.3,4,8.8,10,31.6,1,5.9,2,3.5,2,9.4,2,0.159,2,5.2,1,0.8,3,6.0,1,5.7,1,12.8,5,0.252,6,0.171,3,0.13,5,0.243,5,5.1,4,11.5,8,0.20399999999999996,5,0.0,10
26,26,107,2005,Sam Cassell,5,PG,5,MIN,5,59.0,9,38.0,8,5.4,4,11.6,5,1.7,6,0.262,7,9.9,4,0.5,3,0.484,6,2.3,6,2.6,7,0.865,1,0.4,10,2.2,9,2.7,9,2.8,2,5.1,2,0.6,9,0.2,7,1.8,5,2.7,5,13.5,5,18.6,3,0.529,6,0.15,6,0.226,8,2.0,9,9.5,8,5.9,9,35.2,1,1.3,7,0.7,6,12.6,6,26.4,2,2.8,6,1.0,9,3.8,8,0.119,4,1.9,3,-0.7,8,1.2,4,1.2,6,16.9,2,0.086,10,0.049,9,0.227,1,0.488,1,0.0,10,15.5,7,0.15000000000000002,6,0.2,2
27,27,108,2005,Kelvin Cato,5,C,5,ORL,5,62.0,9,50.0,7,2.6,10,4.8,10,0.0,10,,9,4.8,10,0.539,1,0.539,1,1.8,8,2.3,8,0.783,6,1.6,5,5.1,3,6.7,3,0.6,10,0.6,10,0.9,6,1.3,2,1.0,10,2.7,5,7.0,10,14.9,7,0.6,1,0.0,10,0.481,2,7.6,3,22.7,2,15.3,2,3.9,10,1.8,4,3.8,2,15.1,3,12.1,10,2.1,7,2.2,5,4.3,7,0.137,3,-0.8,8,1.5,1,0.7,5,1.1,6,5.5,10,0.576,1,0.128,5,0.178,3,0.118,9,29.299999999999997,1,,10,1.1102230246251565e-16,10,0.2,2
28,28,110,2005,Tyson Chandler,5,C,5,CHI,5,80.0,3,10.0,10,2.6,10,5.2,10,0.0,10,0.0,9,5.2,9,0.496,3,0.494,5,2.8,4,4.2,4,0.673,9,3.3,1,6.4,2,9.7,1,0.5,10,0.8,10,0.9,6,1.8,1,1.5,7,3.4,1,8.0,9,16.4,5,0.565,3,0.005,9,0.802,1,13.4,1,26.1,1,19.8,1,4.8,10,1.6,5,4.8,1,17.2,2,14.0,10,2.8,6,5.5,1,8.3,2,0.183,1,-0.8,8,2.7,1,1.9,3,2.1,4,4.3,10,0.635,1,0.184,3,0.074,8,0.103,9,13.600000000000001,2,0.0,10,0.004000000000000115,9,0.2,2
29,29,113,2005,Josh Childress,5,SG,5,ATL,5,80.0,3,44.0,8,3.8,8,8.0,8,0.7,7,0.232,8,7.3,7,0.493,3,0.481,6,2.4,6,2.9,6,0.823,3,2.4,2,3.6,6,6.0,4,1.5,5,1.9,7,0.9,6,0.4,5,1.3,9,2.3,7,10.1,8,15.2,6,0.543,5,0.087,7,0.36,4,9.1,3,14.8,5,11.8,4,10.4,7,1.6,5,1.1,4,12.5,6,16.0,9,3.7,4,0.9,10,4.6,6,0.093,7,0.4,6,-1.0,9,-0.6,7,0.8,7,6.6,9,0.621,1,0.073,8,0.053,9,0.165,7,13.4,2,58.9,1,0.08799999999999997,7,0.2,2
30,30,114,2005,Doug Christie,5,SG,5,TOT,5,52.0,10,44.0,8,2.5,10,6.4,9,1.2,7,0.242,7,5.2,9,0.426,9,0.414,10,1.3,9,1.5,10,0.897,1,0.7,8,2.7,8,3.4,8,1.9,3,3.8,4,1.5,2,0.3,6,2.0,4,2.0,9,6.6,10,9.9,10,0.471,10,0.187,5,0.235,8,2.8,7,10.1,8,6.5,7,18.3,4,2.7,1,0.8,6,22.1,1,13.6,10,-0.4,10,1.3,8,0.9,10,0.03,10,-2.7,10,1.4,2,-1.3,9,0.3,9,15.1,3,0.238,7,0.039,10,0.078,8,0.458,1,4.2,5,45.2,2,0.18700000000000006,5,0.2,2
31,31,117,2005,Speedy Claxton,5,PG,5,TOT,5,62.0,9,47.0,8,4.1,7,9.9,6,1.0,7,0.18,8,8.9,5,0.447,8,0.43,10,3.0,4,4.1,4,0.736,8,0.6,8,2.4,9,3.0,9,3.2,1,6.0,2,1.8,1,0.1,9,1.9,5,3.0,3,11.5,7,15.8,5,0.493,9,0.1,7,0.416,3,2.1,9,9.1,9,5.4,9,33.1,1,3.0,1,0.3,9,14.1,4,20.1,6,1.9,7,1.8,6,3.7,8,0.096,7,-0.9,8,1.0,3,0.2,6,1.0,7,11.2,6,0.28,6,0.188,3,0.139,4,0.293,3,0.0,10,24.6,5,0.10000000000000009,7,0.1,7
32,32,124,2005,Jason Collins,5,C,5,NJN,5,80.0,3,80.0,2,2.3,10,5.6,10,0.1,8,0.333,5,5.6,9,0.413,10,0.415,10,1.7,8,2.6,7,0.656,10,1.9,4,4.2,4,6.1,4,1.2,7,1.3,9,0.9,6,0.9,3,1.1,10,4.0,1,6.4,10,8.6,10,0.471,10,0.013,8,0.463,2,7.1,4,16.1,4,11.5,4,6.7,9,1.5,6,2.3,3,14.4,3,11.7,10,0.2,10,3.7,2,3.9,7,0.073,9,-4.0,10,1.1,2,-2.9,10,-0.6,10,9.9,7,0.361,4,0.104,6,0.191,2,0.33,2,3.8,5,0.0,10,0.014000000000000012,8,0.1,7
33,33,128,2005,Jamal Crawford,5,SG,5,NYK,5,70.0,7,67.0,5,6.2,3,15.7,2,7.3,1,0.361,4,8.4,6,0.431,9,0.483,6,2.6,5,3.1,6,0.843,3,0.5,9,2.4,9,2.9,9,2.0,3,4.3,3,1.3,3,0.3,6,2.1,4,1.9,9,17.7,3,15.2,6,0.521,7,0.467,1,0.197,9,1.4,10,7.5,10,4.4,10,19.2,4,1.8,4,0.5,8,11.0,8,22.8,4,3.1,5,1.1,9,4.2,7,0.075,9,2.1,3,-1.0,9,1.0,5,2.1,4,17.9,1,0.144,10,0.072,8,0.086,8,0.232,5,1.4000000000000001,7,26.8,4,0.4660000000000001,1,0.1,7
34,34,129,2005,Austin Croshere,5,PF,5,IND,5,73.0,6,22.0,9,2.6,10,6.8,9,2.4,5,0.259,7,4.4,10,0.443,8,0.424,10,3.1,4,3.5,5,0.883,1,1.4,5,3.7,5,5.1,6,0.9,9,1.3,9,0.7,8,0.2,7,1.4,8,2.1,9,8.9,9,13.5,8,0.531,6,0.35,2,0.515,1,6.8,4,17.5,3,12.2,3,9.5,8,1.4,7,0.7,6,14.6,3,18.7,7,1.8,7,2.2,5,4.1,7,0.107,6,-0.4,8,-0.3,6,-0.7,8,0.6,8,13.7,4,0.34,4,0.064,9,0.08,8,0.165,7,6.4,3,22.400000000000002,5,0.351,3,0.1,7
35,35,130,2005,Eddy Curry,5,C,5,CHI,5,63.0,8,60.0,6,6.2,3,11.6,5,0.0,10,,9,11.6,3,0.538,1,0.538,1,3.6,3,5.0,3,0.72,8,1.8,4,3.5,6,5.4,5,0.2,10,0.6,10,0.3,10,0.9,3,2.6,2,3.2,2,16.1,3,16.3,5,0.583,2,0.0,10,0.43,3,7.2,4,13.6,5,10.5,4,4.1,10,0.6,10,2.4,3,15.8,2,25.5,2,1.5,8,2.8,3,4.3,7,0.115,5,-0.7,8,0.2,4,-0.6,7,0.7,8,4.0,10,0.56,1,0.3,1,0.11,6,0.03,10,19.900000000000002,1,,10,0.0,10,0.2,2
