,level_0,index,Season,Player,Player ranked,Pos,Pos ranked,Team,Team ranked,G,G ranked,GS,GS ranked,FG,FG ranked,FGA,FGA ranked,3PA,3PA ranked,3P%,3P% ranked,2PA,2PA ranked,2P%,2P% ranked,eFG%,eFG% ranked,FT,FT ranked,FTA,FTA ranked,FT%,FT% ranked,ORB,ORB ranked,DRB,DRB ranked,TRB,TRB ranked,AST/TOV,AST/TOV ranked,AST,AST ranked,STL,STL ranked,BLK,BLK ranked,TOV,TOV ranked,PF,PF ranked,PTS,PTS ranked,PER,PER ranked,TS%,TS% ranked,3PAr,3PAr ranked,FTr,FTr ranked,ORB%,ORB% ranked,DRB%,DRB% ranked,TRB%,TRB% ranked,AST%,AST% ranked,STL%,STL% ranked,BLK%,BLK% ranked,TOV%,TOV% ranked,USG%,USG% ranked,OWS,OWS ranked,DWS,DWS ranked,WS,WS ranked,WS/48,WS/48 ranked,OBPM,OBPM ranked,DBPM,DBPM ranked,BPM,BPM ranked,VORP,VORP ranked,Average distance (ft.) of FGA,Average distance (ft.) of FGA ranked,%FGA 0-3,%FGA 0-3 ranked,%FGA 3-10,%FGA 3-10 ranked,%FGA 10-16,%FGA 10-16 ranked,%FGA 16-3P,%FGA 16-3P ranked,%FGA,%FGA ranked,%3PA,%3PA ranked,%FGA 3P,%FGA 3P ranked,std_areas_FGA,std_areas_FGA ranked
10,10,37,2013,Harrison Barnes,5,SF,5,GSW,5,81.0,2,81.0,2,3.4,9,7.8,9,1.8,6,0.359,5,6.0,8,0.464,7,0.481,7,1.8,7,2.3,7,0.758,7,0.7,7,3.5,6,4.1,6,1.0,9,1.2,9,0.6,9,0.2,8,1.2,9,1.7,9,9.2,9,11.0,10,0.526,7,0.231,6,0.303,4,2.9,6,14.5,5,8.9,5,7.3,9,1.3,8,0.5,8,12.4,6,17.7,8,0.9,9,1.9,6,2.8,9,0.065,9,-1.6,9,-0.1,6,-1.7,9,0.1,9,11.4,7,0.323,4,0.204,3,0.111,5,0.131,8,11.5,2,29.7,4,0.23099999999999998,6,0.1,7
11,11,38,2013,Matt Barnes,5,SF,5,LAC,5,80.0,3,4.0,10,3.9,8,8.4,8,4.1,3,0.342,5,4.4,9,0.574,1,0.544,2,1.1,9,1.5,9,0.744,7,1.4,4,3.2,6,4.6,5,1.4,7,1.5,8,1.0,5,0.8,3,1.1,9,2.9,2,10.3,8,15.5,6,0.566,3,0.481,2,0.173,9,6.5,4,14.5,5,10.6,4,9.2,8,2.1,3,2.6,2,11.0,8,18.1,7,3.5,4,2.8,3,6.3,3,0.146,3,1.1,5,0.7,3,1.8,4,2.0,4,14.6,4,0.321,5,0.113,7,0.022,10,0.062,10,6.5,4,43.4,2,0.482,2,0.2,2
12,12,43,2013,Brandon Bass,5,PF,5,BOS,5,81.0,2,69.0,5,3.5,9,7.3,9,0.0,10,0.0,10,7.2,7,0.487,5,0.486,7,1.6,8,1.9,8,0.86,2,1.6,4,3.7,5,5.2,5,1.0,9,1.0,9,0.5,10,0.8,3,1.0,10,2.3,5,8.7,9,12.3,9,0.535,6,0.003,10,0.255,6,7.0,4,15.2,5,11.2,4,6.0,10,1.0,9,2.3,3,10.9,8,15.5,9,2.0,7,2.7,4,4.7,6,0.101,6,-1.9,10,0.0,5,-1.9,9,0.1,9,11.3,7,0.255,6,0.122,7,0.267,1,0.353,1,10.4,2,0.0,10,0.0030000000000000027,10,0.1,7
13,13,44,2013,Shane Battier,5,SF,5,MIA,5,72.0,7,20.0,9,2.1,10,5.0,10,4.4,2,0.43,1,0.6,10,0.348,10,0.608,1,0.4,10,0.5,10,0.842,3,0.5,8,1.8,10,2.3,10,2.0,3,1.0,9,0.6,9,0.8,3,0.5,10,2.1,6,6.6,10,10.7,10,0.623,1,0.873,1,0.105,10,2.7,7,8.4,9,5.7,8,5.7,10,1.2,8,2.5,2,8.2,10,11.0,10,2.8,6,1.6,8,4.4,7,0.119,5,0.9,5,0.1,5,1.0,5,1.4,6,22.1,1,0.058,10,0.041,10,0.017,10,0.011,10,0.3,9,58.5,1,0.873,1,0.3,1
14,14,45,2013,Nicolas Batum,5,SF,5,POR,5,73.0,7,73.0,4,4.8,6,11.4,5,6.1,1,0.372,3,5.3,9,0.481,5,0.522,3,2.4,5,2.9,5,0.848,2,1.3,4,4.3,4,5.6,4,1.9,4,4.9,3,1.2,3,1.1,2,2.6,2,1.9,7,14.3,4,15.7,6,0.566,3,0.533,1,0.252,6,4.0,5,13.2,6,8.5,6,20.3,3,1.7,5,2.2,3,17.0,2,18.2,7,3.8,4,1.9,6,5.8,4,0.099,7,2.3,2,0.5,4,2.8,2,3.4,2,17.8,1,0.206,8,0.031,10,0.048,9,0.181,6,5.800000000000001,4,26.1,5,0.534,1,0.2,2
15,15,49,2013,Bradley Beal,5,SG,5,WAS,5,56.0,9,46.0,8,5.0,5,12.3,4,4.2,3,0.386,2,8.1,6,0.424,10,0.477,8,2.2,5,2.8,6,0.786,6,0.8,6,3.0,7,3.8,7,1.5,6,2.4,6,0.9,6,0.5,5,1.6,6,2.0,7,13.9,5,13.6,8,0.515,8,0.344,4,0.231,7,2.7,7,10.8,7,6.7,7,13.7,6,1.5,7,1.3,5,10.6,8,22.2,4,1.0,9,2.0,6,3.0,9,0.082,8,0.0,7,0.2,5,0.2,7,1.0,7,16.6,2,0.176,9,0.093,9,0.068,7,0.319,1,3.3000000000000003,6,37.3,3,0.344,4,0.1,7
16,16,53,2013,Marco Belinelli,5,SG,5,CHI,5,73.0,7,27.0,9,3.3,9,8.4,8,3.0,5,0.357,5,5.3,9,0.416,10,0.46,9,1.9,6,2.3,7,0.839,3,0.2,10,1.7,10,1.9,10,1.8,4,2.0,7,0.6,9,0.1,10,1.1,9,1.9,7,9.6,9,10.4,10,0.513,8,0.362,3,0.275,5,0.8,10,7.8,9,4.3,10,12.9,6,1.3,8,0.2,10,10.7,8,18.7,7,1.3,8,1.6,8,3.0,9,0.076,8,-1.9,10,-0.4,7,-2.3,10,-0.1,10,15.7,3,0.248,7,0.084,9,0.067,7,0.239,3,1.0999999999999999,8,21.3,5,0.362,3,0.1,7
17,17,57,2013,Bismack Biyombo,5,C,5,CHA,5,80.0,3,65.0,6,2.0,10,4.3,10,0.0,10,,10,4.3,9,0.451,8,0.451,9,0.9,10,1.8,9,0.521,10,2.4,2,4.9,3,7.3,3,0.4,10,0.4,10,0.4,10,1.8,1,1.0,10,2.4,4,4.8,10,10.1,10,0.472,10,0.0,10,0.41,1,9.9,2,20.9,2,15.2,2,2.5,10,0.7,10,5.3,1,16.7,2,10.2,10,0.1,10,1.3,8,1.4,10,0.031,10,-3.6,10,-0.8,8,-4.4,10,-1.3,10,4.0,10,0.578,1,0.318,1,0.075,7,0.029,10,19.7,1,,10,1.1102230246251565e-16,10,0.2,2
18,18,59,2013,Steve Blake,5,PG,5,LAL,5,45.0,10,13.0,9,2.5,10,6.0,10,3.8,4,0.421,1,2.2,10,0.424,10,0.556,1,0.6,10,0.8,10,0.771,6,0.5,8,2.5,8,2.9,9,2.7,1,3.8,3,0.8,7,0.1,10,1.4,7,1.8,8,7.3,10,11.7,9,0.573,2,0.633,1,0.13,10,2.0,8,10.1,8,6.2,8,21.9,3,1.5,7,0.4,9,17.8,1,13.2,10,1.6,8,0.8,9,2.4,9,0.097,7,0.1,7,0.4,4,0.5,6,0.7,8,21.0,1,0.067,10,0.067,10,0.107,5,0.126,8,0.0,10,32.2,4,0.633,1,0.2,2
19,19,63,2013,Andrew Bogut,5,C,5,GSW,5,32.0,10,32.0,9,2.6,10,5.8,10,0.0,10,1.0,1,5.7,8,0.448,9,0.454,9,0.6,10,1.2,10,0.5,10,2.1,3,5.5,3,7.7,2,1.9,4,2.1,6,0.6,9,1.7,1,1.1,9,2.7,2,5.8,10,13.8,8,0.463,10,0.005,9,0.207,8,9.8,2,24.1,1,17.2,1,12.5,6,1.3,8,5.5,1,14.8,3,13.4,10,0.4,10,1.4,8,1.7,10,0.106,6,-1.4,9,2.8,1,1.4,4,0.7,8,4.7,10,0.495,1,0.435,1,0.043,9,0.022,10,11.4,2,0.0,10,0.0050000000000000044,9,0.2,2
20,20,66,2013,Carlos Boozer,5,PF,5,CHI,5,79.0,4,79.0,2,6.9,2,14.4,2,0.0,10,0.0,10,14.4,1,0.478,5,0.477,8,2.4,5,3.3,5,0.731,8,2.2,2,7.5,1,9.8,1,1.0,9,2.3,6,0.8,7,0.4,6,2.2,3,3.0,1,16.2,3,17.1,4,0.51,8,0.002,10,0.232,7,7.8,3,27.2,1,17.4,1,13.4,6,1.4,7,0.8,7,12.3,6,25.8,2,1.4,8,4.3,1,5.7,4,0.108,6,-0.3,8,0.2,5,-0.1,7,1.2,7,8.9,8,0.341,4,0.171,4,0.3,1,0.186,6,3.5999999999999996,5,50.0,2,0.0020000000000000018,10,0.1,7
21,21,67,2013,Chris Bosh*,5,C,5,MIA,5,74.0,7,74.0,4,6.6,2,12.3,4,1.0,7,0.284,7,11.3,2,0.557,1,0.546,2,3.3,2,4.1,3,0.798,5,1.8,3,5.0,3,6.8,3,1.0,9,1.7,7,0.9,6,1.4,1,1.7,5,2.3,5,16.6,3,20.0,2,0.592,2,0.082,7,0.333,3,7.0,4,17.6,4,12.6,4,8.4,8,1.4,7,3.4,2,11.0,8,22.7,4,5.6,2,3.4,2,9.0,2,0.175,2,1.5,4,-0.2,6,1.3,4,2.1,4,11.8,6,0.294,5,0.133,6,0.128,4,0.363,1,8.9,3,52.7,2,0.08200000000000007,7,0.1,7
22,22,68,2013,Avery Bradley,5,PG,5,BOS,5,50.0,10,50.0,7,3.8,8,9.6,7,2.5,6,0.317,6,7.0,7,0.432,10,0.444,10,0.7,10,1.0,10,0.755,7,0.6,8,1.6,10,2.2,10,1.5,6,2.1,6,1.3,3,0.4,6,1.4,7,2.6,3,9.2,9,8.8,10,0.461,10,0.264,5,0.103,10,2.5,7,6.5,10,4.6,10,11.6,7,2.3,2,1.0,6,12.6,6,18.8,7,-1.3,10,1.6,8,0.4,10,0.012,10,-4.0,10,0.3,4,-3.7,10,-0.6,10,13.9,4,0.295,5,0.069,9,0.067,7,0.305,2,1.9,7,82.5,1,0.264,5,0.1,7
23,23,70,2013,Corey Brewer,5,SF,5,DEN,5,82.0,1,2.0,10,4.6,6,10.8,6,3.7,4,0.296,7,7.0,7,0.493,4,0.476,8,1.8,7,2.6,6,0.69,9,0.7,7,2.2,9,2.9,9,1.2,8,1.5,8,1.4,2,0.3,7,1.2,9,1.9,7,12.1,6,14.7,7,0.506,9,0.348,4,0.245,6,3.1,6,9.9,8,6.6,7,9.5,7,3.0,1,0.9,6,9.4,9,23.4,3,1.7,8,2.2,5,3.9,7,0.093,7,-0.2,7,0.6,3,0.4,6,1.2,7,13.2,5,0.341,4,0.117,7,0.061,8,0.134,8,6.0,4,62.9,1,0.347,4,0.1,7
24,24,81,2013,Kobe Bryant*,5,SG,5,LAL,5,78.0,5,78.0,3,9.5,1,20.4,1,5.2,2,0.324,6,15.2,1,0.51,3,0.504,5,6.7,1,8.0,1,0.839,3,0.8,6,4.7,4,5.6,4,1.6,5,6.0,2,1.4,2,0.3,7,3.7,1,2.2,5,27.3,1,23.0,1,0.57,3,0.255,5,0.392,2,2.5,7,13.1,6,7.9,6,29.7,2,1.8,5,0.6,8,13.3,4,31.9,1,8.4,1,2.6,4,10.9,1,0.174,2,4.7,1,-0.1,6,4.6,1,5.0,1,14.4,4,0.211,8,0.147,5,0.15,2,0.237,3,3.3000000000000003,6,12.8,8,0.255,5,0.0,10
25,25,84,2013,Caron Butler,5,SF,5,LAC,5,78.0,5,78.0,3,3.9,8,9.2,7,4.2,3,0.388,2,5.0,9,0.454,8,0.513,4,1.0,9,1.2,10,0.833,3,0.5,8,2.3,9,2.9,9,1.1,8,1.0,9,0.7,8,0.1,10,0.9,10,1.8,8,10.4,8,12.4,9,0.535,6,0.458,2,0.125,10,2.6,7,11.4,7,7.1,7,6.5,9,1.4,7,0.5,8,8.7,10,20.2,6,1.9,7,1.6,8,3.6,8,0.091,7,-0.1,7,-1.2,9,-1.3,9,0.3,9,18.3,1,0.118,10,0.072,9,0.099,5,0.253,3,2.9000000000000004,6,31.2,4,0.45799999999999996,2,0.1,7
26,26,85,2013,Jimmy Butler,5,SF,5,CHI,5,82.0,1,20.0,9,2.9,10,6.2,10,1.3,7,0.381,3,5.0,9,0.489,4,0.506,5,2.3,5,2.8,6,0.803,5,1.7,4,2.3,9,4.0,6,1.7,5,1.4,8,1.0,5,0.4,6,0.8,10,1.2,10,8.6,9,15.2,6,0.574,2,0.205,6,0.455,1,7.2,3,10.4,7,8.8,5,8.6,8,2.0,4,1.1,6,9.2,10,14.6,10,4.4,3,2.6,4,7.0,3,0.158,2,1.0,5,1.0,3,2.0,3,2.1,4,11.7,7,0.391,3,0.096,8,0.078,7,0.23,4,9.2,2,60.0,1,0.20500000000000007,6,0.1,7
27,27,87,2013,José Calderón,5,PG,5,TOT,5,73.0,7,58.0,7,4.3,7,8.7,8,3.9,4,0.461,1,4.8,9,0.516,3,0.594,1,1.0,9,1.1,10,0.9,1,0.3,10,2.1,9,2.4,9,4.2,1,7.1,1,0.8,7,0.1,10,1.7,5,1.4,10,11.3,7,18.8,3,0.616,1,0.444,2,0.126,10,1.1,10,8.6,9,4.8,9,39.8,1,1.4,7,0.3,10,15.8,2,17.0,9,6.6,1,0.9,9,7.4,2,0.165,2,4.3,1,-1.2,9,3.1,2,2.8,2,19.4,1,0.11,10,0.019,10,0.079,6,0.348,1,0.0,10,14.2,7,0.44399999999999995,2,0.2,2
28,28,93,2013,Vince Carter,5,SF,5,DAL,5,81.0,2,3.0,10,4.6,6,10.6,6,4.9,2,0.406,2,5.6,8,0.461,7,0.53,3,2.2,5,2.8,6,0.816,4,0.7,7,3.4,6,4.1,6,1.8,4,2.4,6,0.9,6,0.5,5,1.3,8,2.8,2,13.4,5,17.8,4,0.571,3,0.467,2,0.261,5,3.1,6,14.4,5,8.9,5,15.0,5,1.8,5,1.6,4,10.0,9,23.1,3,3.9,3,2.0,6,6.0,4,0.137,3,2.7,2,0.3,4,3.1,2,2.6,2,17.1,2,0.17,9,0.133,6,0.076,7,0.154,7,3.3000000000000003,6,13.3,8,0.46699999999999997,2,0.1,7
29,29,95,2013,Mario Chalmers,5,PG,5,MIA,5,77.0,5,77.0,3,2.9,10,6.9,10,3.9,4,0.409,2,3.0,10,0.456,8,0.545,2,1.2,9,1.5,9,0.795,5,0.2,10,2.0,9,2.2,10,2.3,2,3.5,4,1.5,2,0.2,8,1.5,7,2.5,3,8.6,9,13.3,8,0.576,2,0.569,1,0.212,8,1.2,10,8.6,9,5.1,9,19.4,4,3.0,1,0.5,8,17.1,2,16.1,9,2.6,6,2.5,5,5.2,5,0.12,5,-0.5,8,0.9,3,0.4,6,1.3,6,17.3,2,0.195,8,0.121,7,0.057,8,0.059,10,0.0,10,26.900000000000002,5,0.5680000000000001,1,0.2,2
30,30,96,2013,Tyson Chandler,5,C,5,NYK,5,66.0,8,66.0,6,3.9,8,6.1,10,0.0,10,,10,6.1,8,0.638,1,0.638,1,2.7,4,3.9,3,0.694,9,4.1,1,6.6,2,10.7,1,0.7,10,0.9,10,0.6,9,1.1,2,1.3,8,2.8,2,10.4,8,18.9,3,0.671,1,0.0,10,0.645,1,14.1,1,24.3,1,19.0,1,4.5,10,1.0,9,3.0,2,14.5,3,13.0,10,6.7,1,2.6,4,9.3,1,0.207,1,1.5,4,-0.3,7,1.3,4,1.8,4,2.2,10,0.87,1,0.088,9,0.025,10,0.018,10,37.3,1,,10,-0.0009999999999998899,10,0.3,1
31,31,97,2013,Wilson Chandler,5,PF,5,DEN,5,43.0,10,8.0,10,4.9,5,10.6,6,2.9,5,0.413,2,7.7,6,0.48,5,0.519,4,2.0,6,2.6,6,0.793,5,1.0,5,4.0,5,5.1,5,0.9,9,1.3,9,1.0,5,0.3,7,1.4,7,2.8,2,13.0,6,16.6,5,0.556,4,0.277,5,0.244,6,4.8,4,17.6,4,11.3,4,8.3,8,2.1,3,0.9,6,10.6,8,22.7,4,1.8,7,1.3,8,3.1,8,0.137,3,0.7,6,-0.1,6,0.5,6,0.7,8,11.8,6,0.334,4,0.2,3,0.081,6,0.108,9,6.800000000000001,3,38.9,3,0.277,5,0.1,7
32,32,106,2013,Darren Collison,5,PG,5,DAL,5,81.0,2,47.0,8,4.2,7,8.9,8,1.7,7,0.353,5,7.3,6,0.498,4,0.504,5,3.0,3,3.4,4,0.88,1,0.4,9,2.3,9,2.7,9,2.4,2,5.1,2,1.2,3,0.1,10,2.1,4,1.7,9,12.0,6,16.3,5,0.575,2,0.188,6,0.38,2,1.5,9,8.7,9,5.1,9,26.8,2,2.2,3,0.3,10,17.0,2,19.6,6,4.0,3,1.7,7,5.6,5,0.114,5,0.4,6,-0.3,7,0.1,7,1.3,6,12.1,6,0.325,4,0.133,6,0.135,3,0.22,4,1.0,8,33.1,3,0.18700000000000006,6,0.1,7
33,33,108,2013,Mike Conley,5,PG,5,MEM,5,80.0,3,80.0,2,5.2,5,11.8,4,3.7,4,0.362,4,8.1,6,0.476,6,0.497,6,2.9,3,3.5,4,0.83,3,0.5,8,2.3,9,2.8,9,2.5,2,6.1,2,2.2,1,0.3,7,2.4,3,2.1,6,14.6,4,18.3,3,0.549,5,0.312,4,0.3,4,1.8,8,7.9,9,4.8,9,29.5,2,3.4,1,0.7,7,15.1,3,21.0,5,5.1,2,4.7,1,9.9,1,0.172,2,2.3,2,2.3,1,4.6,1,4.6,1,13.0,5,0.323,4,0.155,5,0.07,7,0.139,8,0.1,9,16.7,7,0.31299999999999994,4,0.1,7
34,34,114,2013,DeMarcus Cousins,5,C,5,SAC,5,75.0,6,74.0,4,6.4,2,13.8,3,0.3,8,0.182,8,13.5,2,0.471,6,0.467,9,4.2,1,5.6,1,0.738,8,3.0,1,7.0,1,9.9,1,0.9,9,2.7,5,1.4,2,0.7,4,3.0,1,3.6,1,17.1,2,20.2,2,0.524,7,0.021,8,0.408,1,10.9,1,27.0,1,18.7,1,15.3,5,2.4,2,1.9,3,15.5,2,28.1,1,2.0,7,2.3,5,4.4,7,0.092,7,0.7,6,-0.5,7,0.2,7,1.2,7,8.4,8,0.382,3,0.281,2,0.066,8,0.25,3,9.2,2,13.600000000000001,7,0.020999999999999908,8,0.1,7
35,35,115,2013,Jamal Crawford,5,SG,5,LAC,5,76.0,6,0.0,10,5.9,3,13.4,3,5.2,2,0.376,3,8.2,5,0.477,6,0.511,4,2.8,4,3.3,5,0.871,1,0.3,10,1.4,10,1.7,10,1.3,7,2.5,6,1.0,5,0.2,8,1.9,4,0.9,10,16.5,3,16.8,4,0.558,4,0.39,3,0.244,6,1.2,10,5.6,10,3.4,10,14.4,5,1.9,4,0.5,8,11.5,7,26.0,2,3.7,4,1.7,7,5.4,5,0.116,5,2.3,2,-1.3,9,1.0,5,1.7,5,17.4,2,0.098,10,0.136,6,0.114,5,0.262,2,0.4,9,38.1,3,0.3899999999999999,3,0.1,7
