,level_0,index,Season,Offensive Profile,Defensive Profile,Player,Pos,Team,G,GS,FG,FGA,3PA,3P%,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST/TOV,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Average distance (ft.) of FGA,%FGA 0-3,%FGA 3-10,%FGA 10-16,%FGA 16-3P,%FGA,%3PA,%FGA 3P,std_areas_FGA
10,10,26,2020,No significant offensive role,Perimeter Defender,Lonzo Ball,PG,NOP,63.0,54.0,4.4,10.9,6.3,0.375,4.6,0.442,0.511,0.7,1.2,0.566,1.1,5.0,6.1,2.3,7.0,1.4,0.6,3.1,2.0,11.8,13.1,0.517,0.575,0.111,3.7,16.4,10.0,29.1,2.0,1.6,21.1,18.5,0.4,2.0,2.4,0.058,0.1,0.6,0.6,1.3,17.7,0.214,0.083,0.049,0.079,2.3,21.0,0.575,0.2
11,11,29,2020,Slasher,No significant defensive role,Harrison Barnes,PF,SAC,72.0,72.0,5.1,11.0,3.7,0.381,7.3,0.501,0.525,3.0,3.7,0.801,1.1,3.9,4.9,1.8,2.2,0.6,0.2,1.2,1.3,14.5,13.3,0.574,0.338,0.337,3.4,12.9,8.1,9.2,0.8,0.5,8.8,17.4,3.4,1.1,4.6,0.088,0.0,-1.3,-1.3,0.5,11.8,0.294,0.285,0.058,0.025,4.3,33.6,0.33799999999999997,0.1
12,12,30,2020,Versatile Scorer,No significant defensive role,RJ Barrett,SG,NYK,56.0,55.0,5.2,13.0,3.5,0.32,9.5,0.432,0.445,2.8,4.5,0.614,0.9,4.1,5.0,1.2,2.6,1.0,0.3,2.2,2.2,14.3,10.7,0.479,0.271,0.349,3.0,14.8,8.7,12.8,1.6,0.9,12.9,24.0,-1.6,1.1,-0.5,-0.015,-2.9,-1.5,-4.3,-1.0,10.7,0.392,0.201,0.065,0.072,5.6000000000000005,29.9,0.27000000000000013,0.1
13,13,31,2020,Versatile Scorer,No significant defensive role,Will Barton,SF,DEN,58.0,58.0,5.7,12.7,5.0,0.375,7.8,0.498,0.523,1.8,2.3,0.767,1.3,5.0,6.3,2.5,3.7,1.1,0.5,1.5,2.1,15.1,15.6,0.549,0.39,0.18,4.5,16.9,10.7,16.0,1.6,1.4,9.9,20.1,2.4,1.8,4.2,0.106,1.2,-0.2,1.1,1.5,13.5,0.286,0.186,0.079,0.06,3.6999999999999997,12.2,0.389,0.1
14,14,37,2020,No significant offensive role,Perimeter Defender,Kent Bazemore,SF,TOT,68.0,21.0,2.9,7.9,3.6,0.344,4.3,0.4,0.453,1.7,2.2,0.769,0.4,3.9,4.3,1.1,1.4,1.1,0.6,1.3,2.9,8.8,9.3,0.499,0.457,0.275,1.7,17.1,9.4,7.4,2.1,2.1,13.2,17.5,-0.9,1.5,0.6,0.017,-3.4,0.3,-3.0,-0.5,14.9,0.268,0.139,0.069,0.067,2.6,45.9,0.45699999999999996,0.2
15,15,41,2020,Creator/Facilitator,No significant defensive role,Bradley Beal,SG,WAS,57.0,57.0,10.4,22.9,8.4,0.353,14.4,0.515,0.52,6.8,8.0,0.842,0.9,3.3,4.2,1.8,6.1,1.2,0.4,3.4,2.2,30.5,23.2,0.579,0.369,0.351,2.7,10.5,6.4,29.5,1.6,1.0,11.4,34.4,4.5,0.6,5.1,0.118,5.3,-2.4,2.9,2.5,14.7,0.239,0.141,0.135,0.115,3.5000000000000004,11.899999999999999,0.37,0.1
16,16,54,2020,Pure Shooter/Stretcher,No significant defensive role,Dāvis Bertāns,PF,WAS,54.0,4.0,4.9,11.3,8.7,0.424,2.6,0.471,0.598,1.9,2.3,0.852,0.6,3.9,4.5,1.5,1.7,0.7,0.6,1.1,2.6,15.4,15.5,0.628,0.774,0.2,2.3,15.1,8.5,8.4,1.1,1.8,8.2,19.0,3.0,0.5,3.5,0.107,2.7,-1.8,0.9,1.1,22.2,0.097,0.059,0.034,0.036,2.5,7.8,0.774,0.3
17,17,55,2020,Pure Shooter/Stretcher,Perimeter Defender,Patrick Beverley,PG,LAC,51.0,50.0,2.9,6.7,4.0,0.388,2.6,0.496,0.548,0.6,0.9,0.66,1.1,4.1,5.2,2.8,3.6,1.1,0.5,1.3,3.1,7.9,12.5,0.56,0.604,0.138,4.5,15.8,10.3,18.2,1.9,1.6,15.4,13.3,1.6,2.0,3.6,0.128,-0.3,2.5,2.2,1.4,17.2,0.194,0.147,0.041,0.015,0.6,31.1,0.603,0.2
18,18,59,2020,No significant offensive role,Perimeter Defender,Nemanja Bjelica,PF,SAC,72.0,67.0,4.4,9.1,4.4,0.419,4.6,0.541,0.583,1.0,1.2,0.821,1.5,4.8,6.4,2.0,2.8,0.9,0.6,1.4,3.0,11.5,15.7,0.602,0.49,0.129,6.1,19.9,12.8,14.7,1.5,1.9,12.5,17.0,3.4,1.9,5.3,0.127,1.2,0.5,1.8,1.9,15.4,0.253,0.198,0.031,0.029,2.8000000000000003,12.5,0.489,0.2
19,19,60,2020,Creator/Facilitator,Perimeter Defender,Eric Bledsoe,PG,MIL,61.0,61.0,5.5,11.5,3.5,0.344,8.0,0.533,0.528,2.8,3.5,0.79,0.7,3.9,4.6,2.3,5.4,0.9,0.4,2.4,2.1,14.9,17.6,0.571,0.306,0.304,2.8,13.5,8.5,28.7,1.6,1.4,15.7,23.7,2.4,3.0,5.4,0.157,0.8,1.0,1.8,1.6,12.2,0.337,0.185,0.098,0.074,0.3,12.6,0.30600000000000005,0.1
20,20,61,2020,No significant offensive role,No significant defensive role,Bogdan Bogdanović,SG,SAC,61.0,28.0,5.5,12.6,7.2,0.372,5.3,0.532,0.547,1.4,1.9,0.741,0.4,3.0,3.4,2.0,3.4,1.0,0.2,1.7,2.2,15.1,15.2,0.565,0.576,0.151,1.6,11.8,6.6,18.0,1.8,0.8,11.1,22.6,1.8,1.3,3.1,0.084,1.2,-0.5,0.6,1.2,18.5,0.121,0.128,0.099,0.076,0.4,19.3,0.5760000000000001,0.2
21,21,62,2020,No significant offensive role,No significant defensive role,Bojan Bogdanović,SF,UTA,63.0,63.0,6.6,14.8,7.3,0.414,7.6,0.479,0.548,4.0,4.4,0.903,0.6,3.5,4.1,0.8,2.1,0.5,0.1,2.5,1.7,20.2,15.6,0.603,0.489,0.296,2.1,11.2,6.8,10.0,0.8,0.3,13.1,25.5,2.6,1.6,4.2,0.096,1.6,-1.5,0.1,1.1,15.4,0.195,0.207,0.08,0.029,2.9000000000000004,28.199999999999996,0.489,0.2
22,22,70,2020,Creator/Facilitator,No significant defensive role,Devin Booker,SG,PHO,70.0,70.0,9.0,18.3,5.7,0.354,12.6,0.549,0.544,6.7,7.3,0.919,0.4,3.8,4.2,1.7,6.5,0.7,0.3,3.8,3.0,26.6,20.6,0.618,0.31,0.397,1.3,12.0,6.6,30.0,0.9,0.6,14.9,30.0,6.0,1.5,7.5,0.143,3.4,-1.3,2.2,2.6,14.1,0.228,0.136,0.213,0.112,1.7000000000000002,9.0,0.31100000000000005,0.1
23,23,74,2020,No significant offensive role,Perimeter Defender,Avery Bradley,SG,LAL,49.0,44.0,3.5,7.8,3.5,0.364,4.3,0.51,0.526,0.4,0.5,0.833,0.4,2.0,2.3,1.3,1.3,0.9,0.1,1.0,2.2,8.6,8.9,0.537,0.452,0.063,1.7,8.9,5.3,7.2,1.7,0.4,10.7,15.7,0.2,1.4,1.5,0.062,-3.0,0.5,-2.5,-0.2,16.9,0.17,0.091,0.076,0.211,0.5,46.800000000000004,0.45199999999999996,0.1
24,24,80,2020,No significant offensive role,Perimeter Defender,Mikal Bridges,SF,PHO,73.0,32.0,3.4,6.6,2.7,0.361,4.0,0.61,0.583,1.4,1.7,0.844,0.9,3.1,4.0,1.8,1.8,1.4,0.6,1.0,2.2,9.1,12.9,0.62,0.401,0.252,3.5,12.4,7.9,8.6,2.4,2.0,12.0,12.7,2.5,2.3,4.8,0.113,-0.6,1.5,0.8,1.5,12.6,0.386,0.122,0.062,0.029,10.100000000000001,49.0,0.4009999999999999,0.2
25,25,81,2020,No significant offensive role,No significant defensive role,Miles Bridges,SF,CHO,65.0,64.0,4.9,11.6,4.6,0.33,7.0,0.486,0.489,1.6,2.0,0.809,1.4,4.2,5.6,1.2,1.8,0.6,0.7,1.5,2.0,13.0,12.1,0.52,0.398,0.174,4.6,15.6,9.9,9.4,1.0,2.2,10.5,20.0,0.3,1.3,1.6,0.039,-1.5,-1.0,-2.5,-0.3,12.9,0.308,0.226,0.05,0.017,7.000000000000001,35.3,0.3989999999999999,0.2
26,26,84,2020,Creator/Facilitator,No significant defensive role,Malcolm Brogdon,PG,IND,54.0,54.0,6.0,13.8,4.3,0.326,9.5,0.488,0.489,3.1,3.4,0.892,0.9,4.0,4.9,3.0,7.1,0.6,0.2,2.4,1.8,16.5,17.7,0.541,0.309,0.25,3.1,14.1,8.6,33.8,1.0,0.5,13.7,25.2,2.3,1.7,4.0,0.114,2.3,-0.5,1.8,1.6,13.9,0.325,0.087,0.099,0.179,0.8,7.8,0.31000000000000005,0.1
27,27,85,2020,Versatile Scorer,No significant defensive role,Dillon Brooks,SG,MEM,73.0,73.0,6.0,14.6,5.6,0.358,9.0,0.438,0.476,2.2,2.8,0.808,0.9,2.4,3.3,1.2,2.1,0.9,0.4,1.7,3.8,16.2,11.3,0.51,0.385,0.19,3.5,8.6,6.1,10.5,1.4,1.1,9.7,25.2,-0.4,1.6,1.2,0.027,-2.7,-1.4,-4.1,-1.1,15.6,0.169,0.155,0.174,0.117,1.3,10.7,0.385,0.1
28,28,86,2020,No significant offensive role,Perimeter Defender,Bruce Brown,PG,DET,58.0,43.0,3.4,7.7,1.7,0.344,6.1,0.47,0.48,1.5,2.1,0.739,1.1,3.7,4.7,2.4,4.0,1.1,0.5,1.7,2.8,8.9,11.9,0.518,0.215,0.266,4.2,15.0,9.5,20.4,1.9,1.5,16.7,16.0,0.7,1.4,2.1,0.062,-2.0,0.8,-1.2,0.3,8.5,0.391,0.347,0.036,0.011,5.6000000000000005,62.5,0.21499999999999997,0.2
29,29,88,2020,Slasher,No significant defensive role,Jaylen Brown,SG,BOS,57.0,57.0,7.5,15.6,5.9,0.382,9.6,0.543,0.554,3.1,4.3,0.724,1.1,5.3,6.4,1.0,2.1,1.1,0.4,2.2,2.9,20.3,16.9,0.583,0.381,0.274,3.5,16.5,10.1,9.7,1.6,1.0,11.2,24.7,2.3,2.6,4.9,0.123,1.0,-0.2,0.8,1.4,13.6,0.269,0.194,0.09,0.065,5.1,26.900000000000002,0.3819999999999999,0.1
30,30,91,2020,No significant offensive role,No significant defensive role,Troy Brown Jr.,SF,WAS,69.0,22.0,4.0,9.0,2.6,0.341,6.4,0.479,0.488,1.6,2.0,0.784,1.1,4.4,5.6,2.4,2.6,1.2,0.1,1.1,1.9,10.4,13.7,0.524,0.288,0.223,4.5,19.6,11.7,14.1,2.2,0.3,10.4,17.8,1.3,1.2,2.4,0.065,-0.8,-0.4,-1.2,0.3,13.3,0.272,0.195,0.108,0.138,3.5000000000000004,26.3,0.2869999999999999,0.1
31,31,93,2020,No significant offensive role,Rebounding Specialist,Thomas Bryant,C,WAS,46.0,36.0,5.3,9.1,2.0,0.407,7.1,0.63,0.626,1.9,2.5,0.741,2.1,5.1,7.2,1.5,1.8,0.5,1.1,1.2,2.2,13.2,21.1,0.649,0.218,0.278,9.0,23.1,15.8,11.1,1.0,3.7,10.2,18.9,3.1,0.8,3.9,0.164,2.9,-0.7,2.2,1.2,10.8,0.411,0.134,0.093,0.144,16.3,11.0,0.21800000000000008,0.1
32,32,98,2020,No significant offensive role,No significant defensive role,Alec Burks,SF-SG,TOT,66.0,19.0,4.9,11.6,4.6,0.385,7.1,0.439,0.493,3.6,4.0,0.887,0.7,3.5,4.3,2.1,2.9,0.9,0.3,1.4,1.9,15.0,16.7,0.561,0.392,0.345,2.9,14.9,8.7,17.2,1.7,0.9,9.3,23.8,2.5,1.2,3.7,0.101,1.2,-0.7,0.5,1.1,15.4,0.201,0.164,0.13,0.113,1.3,18.6,0.392,0.1
33,33,103,2020,Creator/Facilitator,Perimeter Defender,Jimmy Butler,SF,MIA,58.0,58.0,5.9,13.1,2.1,0.244,11.0,0.495,0.474,7.6,9.1,0.834,1.8,4.8,6.7,2.7,6.0,1.8,0.6,2.2,1.4,19.9,23.6,0.585,0.157,0.693,6.3,15.4,11.0,28.1,2.6,1.6,11.4,25.1,6.3,2.7,9.0,0.221,4.0,1.5,5.4,3.7,10.0,0.34,0.257,0.15,0.095,7.3999999999999995,19.3,0.15800000000000003,0.1
34,34,108,2020,No significant offensive role,Perimeter Defender,Kentavious Caldwell-Pope,SG,LAL,69.0,26.0,3.4,7.3,3.5,0.385,3.9,0.541,0.558,1.1,1.5,0.775,0.6,1.5,2.1,1.8,1.6,0.8,0.2,0.9,1.9,9.3,11.0,0.584,0.471,0.201,2.4,6.4,4.4,8.5,1.5,0.7,10.1,14.7,1.9,1.9,3.7,0.102,-1.2,0.4,-0.8,0.5,15.9,0.254,0.071,0.091,0.112,3.2,39.7,0.472,0.2
35,35,110,2020,Paint Threat,Paint Protector,Clint Capela,C,HOU,39.0,39.0,6.3,9.9,0.0,,9.9,0.629,0.629,1.4,2.7,0.529,4.3,9.5,13.8,0.7,1.2,0.8,1.8,1.6,2.6,13.9,20.6,0.626,0.0,0.268,13.6,30.5,22.0,5.7,1.2,4.8,12.7,16.1,2.8,2.1,4.9,0.184,1.0,0.4,1.4,1.1,2.3,0.76,0.232,0.008,0.0,32.7,,0.0,0.3
36,36,116,2020,Slasher,Rebounding Specialist,Wendell Carter Jr.,C,CHI,43.0,43.0,4.3,8.0,0.7,0.207,7.3,0.564,0.542,2.6,3.5,0.737,3.2,6.2,9.4,0.7,1.2,0.8,0.8,1.7,3.8,11.3,15.5,0.59,0.085,0.443,11.6,24.6,17.8,6.0,1.3,2.7,14.9,16.4,1.7,1.6,3.3,0.127,-2.1,-0.3,-2.4,-0.1,6.0,0.571,0.204,0.096,0.044,23.599999999999998,41.4,0.08500000000000008,0.2
37,37,135,2020,No significant offensive role,No significant defensive role,Jordan Clarkson,SG,TOT,71.0,2.0,5.5,12.2,5.8,0.368,6.4,0.533,0.542,1.9,2.3,0.836,0.7,1.9,2.6,1.4,1.9,0.6,0.2,1.4,1.5,15.2,17.3,0.574,0.476,0.19,3.3,8.7,6.1,13.2,1.3,0.8,9.4,26.3,2.4,1.0,3.4,0.096,2.4,-1.3,1.1,1.3,15.3,0.194,0.22,0.083,0.027,1.3,23.200000000000003,0.476,0.2
38,38,142,2020,Slasher,Rebounding Specialist,John Collins,PF,ATL,41.0,41.0,8.6,14.8,3.6,0.401,11.2,0.642,0.632,2.9,3.7,0.8,2.8,7.3,10.1,0.8,1.5,0.8,1.6,1.8,3.4,21.6,23.5,0.659,0.243,0.248,9.0,24.0,16.4,7.6,1.1,4.1,10.1,22.7,3.8,1.2,4.9,0.174,3.7,-0.6,3.1,1.7,9.4,0.469,0.185,0.068,0.035,22.1,12.9,0.243,0.2
39,39,144,2020,No significant offensive role,No significant defensive role,Mike Conley,PG,UTA,47.0,41.0,4.9,12.1,5.4,0.375,6.6,0.437,0.494,2.4,3.0,0.827,0.7,2.5,3.2,2.2,4.4,0.8,0.1,2.0,2.2,14.4,14.1,0.537,0.451,0.245,2.8,9.2,6.1,23.1,1.3,0.3,12.8,23.1,1.4,1.1,2.5,0.089,0.7,-0.4,0.3,0.8,16.3,0.134,0.203,0.138,0.074,0.0,19.900000000000002,0.45099999999999996,0.1
40,40,150,2020,No significant offensive role,Perimeter Defender,Robert Covington,PF-C,TOT,70.0,68.0,4.4,10.3,6.9,0.335,3.5,0.593,0.533,1.4,1.8,0.798,0.9,5.7,6.6,0.9,1.3,1.6,1.3,1.5,3.1,12.4,13.3,0.559,0.664,0.172,3.0,20.2,11.4,5.9,2.5,3.7,11.7,17.0,0.7,3.0,3.7,0.083,-1.2,1.3,0.0,1.1,18.7,0.217,0.087,0.012,0.019,1.7000000000000002,13.100000000000001,0.665,0.2
41,41,158,2020,No significant offensive role,Perimeter Defender,Jae Crowder,SF-PF,TOT,65.0,53.0,3.5,8.7,6.1,0.343,2.6,0.538,0.521,1.5,1.9,0.776,0.8,5.1,5.9,2.3,2.5,1.1,0.4,1.1,2.2,10.5,12.5,0.553,0.7,0.222,3.0,18.5,11.0,11.5,1.8,1.2,10.0,15.5,1.6,2.2,3.8,0.098,-0.5,0.4,-0.1,0.9,19.5,0.187,0.044,0.02,0.05,0.7000000000000001,22.6,0.6990000000000001,0.3
42,42,162,2020,Pure Shooter/Stretcher,No significant defensive role,Seth Curry,SG,DAL,64.0,25.0,4.4,9.0,5.0,0.452,4.0,0.549,0.621,1.3,1.5,0.825,0.4,1.8,2.3,1.9,1.9,0.6,0.1,1.0,1.8,12.4,15.5,0.643,0.559,0.169,1.8,7.8,4.8,11.6,1.2,0.5,9.1,18.4,3.5,0.8,4.3,0.13,1.7,-0.9,0.8,1.2,18.9,0.091,0.129,0.105,0.117,0.0,17.1,0.558,0.2
43,43,168,2020,Slasher,Perimeter Defender,Anthony Davis,PF,LAL,62.0,62.0,8.9,17.7,3.5,0.33,14.2,0.546,0.536,7.2,8.5,0.846,2.3,7.0,9.3,1.3,3.2,1.5,2.3,2.5,2.5,26.1,27.4,0.61,0.199,0.479,7.4,22.1,14.8,15.1,2.0,6.0,10.4,29.3,6.7,4.4,11.1,0.25,5.4,2.6,8.0,5.4,11.1,0.343,0.172,0.155,0.13,15.7,17.0,0.19999999999999996,0.1
44,44,175,2020,Creator/Facilitator,No significant defensive role,DeMar DeRozan,SF,SAS,68.0,68.0,8.2,15.4,0.5,0.257,14.9,0.54,0.535,5.6,6.6,0.845,0.6,4.9,5.5,2.3,5.6,1.0,0.3,2.4,2.6,22.1,21.6,0.603,0.033,0.43,2.0,15.4,8.7,26.1,1.4,0.8,11.6,26.3,5.9,1.3,7.3,0.151,2.3,-0.4,1.9,2.3,9.9,0.266,0.248,0.263,0.19,3.0,28.599999999999998,0.03299999999999992,0.1
45,45,181,2020,Creator/Facilitator,No significant defensive role,Spencer Dinwiddie,PG,BRK,64.0,49.0,6.6,16.0,6.3,0.308,9.7,0.485,0.476,5.4,7.0,0.778,0.5,3.0,3.5,2.5,6.8,0.6,0.3,2.7,2.8,20.6,17.8,0.541,0.392,0.437,1.7,9.6,5.7,35.0,0.9,0.9,12.5,29.2,3.2,1.6,4.8,0.116,2.7,-0.9,1.8,1.9,13.3,0.31,0.191,0.078,0.028,1.4000000000000001,13.0,0.393,0.1
46,46,183,2020,Creator/Facilitator,Perimeter Defender,Luka Dončić,PG,DAL,61.0,61.0,9.5,20.6,8.9,0.316,11.7,0.574,0.531,7.0,9.2,0.758,1.3,8.1,9.4,2.0,8.8,1.0,0.2,4.3,2.5,28.8,27.6,0.585,0.431,0.448,4.1,25.0,14.7,45.7,1.5,0.6,14.8,36.8,6.5,2.3,8.8,0.207,7.4,1.0,8.4,5.4,14.5,0.26,0.237,0.058,0.014,1.2,2.0,0.43099999999999994,0.2
47,47,188,2020,Creator/Facilitator,No significant defensive role,Goran Dragić,PG,MIA,59.0,3.0,5.4,12.3,5.7,0.367,6.5,0.505,0.526,3.2,4.2,0.776,0.5,2.7,3.2,2.1,5.1,0.7,0.2,2.4,2.1,16.2,16.3,0.573,0.467,0.34,2.0,10.2,6.3,29.2,1.2,0.6,14.8,25.9,2.2,1.3,3.5,0.102,1.4,-1.6,-0.1,0.8,16.2,0.182,0.152,0.106,0.093,0.0,16.900000000000002,0.4670000000000001,0.1
48,48,189,2020,Slasher,Paint Protector,Andre Drummond,C,TOT,57.0,56.0,7.3,13.8,0.6,0.143,13.1,0.551,0.536,3.0,5.2,0.575,4.4,10.8,15.2,0.8,2.7,1.9,1.6,3.6,3.5,17.7,22.0,0.553,0.045,0.375,14.9,37.5,26.0,13.6,2.8,4.2,18.2,25.9,0.6,3.6,4.2,0.108,-0.1,1.1,0.9,1.4,4.3,0.589,0.334,0.027,0.005,13.600000000000001,20.0,0.04499999999999993,0.2
49,49,194,2020,No significant offensive role,Perimeter Defender,Kris Dunn,PG,CHI,51.0,32.0,3.0,6.7,2.2,0.259,4.5,0.535,0.487,0.8,1.1,0.741,0.5,3.2,3.6,2.6,3.4,2.0,0.3,1.3,3.1,7.3,12.1,0.51,0.327,0.158,1.9,14.9,8.1,19.4,3.8,1.3,15.7,14.6,0.3,2.0,2.3,0.085,-3.8,3.1,-0.6,0.4,11.3,0.398,0.187,0.056,0.032,2.3,25.900000000000002,0.32699999999999996,0.1
50,50,198,2020,Slasher,Paint Protector,Joel Embiid,C,PHI,51.0,51.0,7.5,15.7,3.4,0.331,12.3,0.517,0.512,6.9,8.5,0.807,2.8,8.9,11.6,1.0,3.0,0.9,1.3,3.1,3.4,23.0,25.8,0.59,0.215,0.543,10.3,33.2,21.7,16.9,1.4,3.7,13.8,32.9,3.3,2.7,6.0,0.192,3.7,1.0,4.7,2.5,12.4,0.255,0.195,0.202,0.134,6.1,3.5000000000000004,0.21399999999999997,0.0
51,51,210,2020,Paint Threat,Paint Protector,Derrick Favors,C,NOP,51.0,49.0,4.1,6.6,0.1,0.143,6.5,0.627,0.618,0.8,1.4,0.563,3.2,6.6,9.8,1.5,1.6,0.6,0.9,1.1,2.1,9.0,18.5,0.62,0.021,0.209,13.9,28.9,21.4,9.2,1.1,3.1,12.9,14.0,2.6,1.6,4.2,0.162,0.7,0.3,1.0,0.9,4.0,0.681,0.192,0.074,0.032,17.7,71.39999999999999,0.02100000000000002,0.2
52,52,215,2020,Pure Shooter/Stretcher,No significant defensive role,Dorian Finney-Smith,PF,DAL,71.0,68.0,3.4,7.4,4.3,0.376,3.1,0.589,0.575,1.1,1.5,0.722,2.0,3.7,5.7,1.6,1.6,0.6,0.5,1.0,2.5,9.5,12.3,0.595,0.58,0.207,7.3,12.7,10.0,7.2,1.0,1.6,10.8,12.9,3.3,1.5,4.9,0.11,0.1,-0.3,-0.2,0.9,15.5,0.326,0.069,0.006,0.019,12.6,49.2,0.58,0.2
