,level_0,index,Season,Offensive Profile,Defensive Profile,Player,Pos,Team,G,GS,FG,FGA,3PA,3P%,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST/TOV,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Average distance (ft.) of FGA,%FGA 0-3,%FGA 3-10,%FGA 10-16,%FGA 16-3P,%FGA,%3PA,%FGA 3P,std_areas_FGA
10,10,54,2008,No significant offensive role,No significant defensive role,Steve Blake,PG,POR,81.0,78.0,3.2,7.9,3.7,0.406,4.2,0.409,0.502,0.6,0.8,0.766,0.4,2.0,2.4,3.6,5.1,0.7,0.0,1.4,1.6,8.5,12.0,0.518,0.466,0.1,1.5,7.9,4.7,27.1,1.2,0.1,14.5,15.3,2.5,1.3,3.8,0.075,0.1,-0.6,-0.5,0.9,19.7,0.08,0.07,0.081,0.303,0.0,27.900000000000002,0.46599999999999997,0.2
11,11,57,2008,No significant offensive role,No significant defensive role,Keith Bogans,SG,ORL,82.0,35.0,2.9,7.2,5.0,0.362,2.2,0.52,0.536,1.0,1.3,0.736,0.5,2.7,3.2,2.2,1.3,0.7,0.1,0.6,2.0,8.7,10.9,0.559,0.696,0.187,2.3,11.3,7.0,7.1,1.4,0.3,7.7,14.4,2.6,2.3,4.9,0.106,0.1,0.5,0.6,1.4,18.9,0.187,0.024,0.039,0.054,0.3,47.4,0.696,0.2
12,12,58,2008,Slasher,Rebounding Specialist,Andrew Bogut,C,MIL,78.0,78.0,6.0,11.7,0.1,0.0,11.6,0.515,0.511,2.4,4.1,0.587,3.1,6.6,9.8,1.2,2.6,0.8,1.7,2.2,3.3,14.3,17.5,0.532,0.008,0.354,10.2,23.4,16.5,12.4,1.2,3.9,14.1,20.2,2.6,2.3,4.8,0.085,0.0,0.0,0.0,1.4,3.9,0.557,0.336,0.054,0.045,11.600000000000001,0.0,0.007999999999999896,0.2
13,13,60,2008,Paint Threat,No significant defensive role,Josh Boone,PF,NJN,70.0,53.0,3.4,6.2,0.0,,6.2,0.548,0.548,1.4,3.1,0.456,2.7,4.5,7.3,0.8,0.8,0.5,0.9,1.0,2.2,8.2,14.8,0.543,0.0,0.5,12.5,20.8,16.6,5.3,1.1,2.7,11.4,15.4,1.9,1.8,3.7,0.1,-0.9,-0.9,-1.8,0.1,1.9,0.82,0.106,0.03,0.044,19.1,,0.0,0.3
14,14,62,2008,Slasher,Perimeter Defender,Carlos Boozer,PF,UTA,81.0,81.0,8.8,16.0,0.0,0.0,16.0,0.547,0.547,3.6,4.9,0.738,2.4,8.0,10.4,1.1,2.9,1.2,0.5,2.6,3.6,21.1,21.9,0.581,0.001,0.303,8.6,27.7,18.2,14.2,1.8,1.2,12.5,26.6,5.9,4.3,10.2,0.173,2.5,0.3,2.8,3.5,7.8,0.405,0.185,0.182,0.227,5.2,0.0,0.0010000000000000009,0.1
15,15,63,2008,Versatile Scorer,Switchable Defender,Chris Bosh*,C,TOR,67.0,67.0,7.6,15.3,0.4,0.4,15.0,0.496,0.499,7.0,8.3,0.844,2.6,6.1,8.7,1.1,2.6,0.9,1.0,2.3,2.3,22.3,23.8,0.588,0.024,0.544,8.4,20.1,14.2,12.1,1.4,2.2,10.7,27.7,7.0,3.1,10.1,0.2,4.0,0.4,4.4,3.9,9.9,0.366,0.114,0.167,0.328,9.5,8.0,0.02499999999999991,0.1
16,16,64,2008,Pure Shooter/Stretcher,No significant defensive role,Bruce Bowen,SF,SAS,81.0,81.0,2.1,5.3,2.7,0.419,2.6,0.394,0.512,0.6,0.9,0.652,0.4,2.5,2.9,1.8,1.1,0.7,0.3,0.6,2.2,6.0,7.0,0.527,0.502,0.161,1.6,9.6,5.6,5.5,1.2,0.7,9.1,9.9,0.9,3.4,4.4,0.085,-2.9,1.5,-1.4,0.4,18.3,0.091,0.086,0.063,0.257,0.0,87.9,0.503,0.2
17,17,69,2008,No significant offensive role,Perimeter Defender,Ronnie Brewer,SG,UTA,76.0,76.0,4.7,8.3,0.7,0.22,7.7,0.587,0.567,2.6,3.4,0.759,1.3,1.6,2.9,2.0,1.8,1.7,0.3,0.9,1.4,12.0,18.4,0.612,0.079,0.405,5.7,7.0,6.4,9.7,3.2,0.7,8.5,17.5,5.4,2.4,7.8,0.178,2.2,1.6,3.8,3.1,8.0,0.591,0.03,0.049,0.251,20.8,20.0,0.07899999999999996,0.2
18,18,85,2008,Versatile Scorer,Perimeter Defender,Kobe Bryant*,SG,LAL,82.0,82.0,9.5,20.6,5.1,0.361,15.5,0.49,0.503,7.6,9.0,0.84,1.1,5.2,6.3,1.7,5.4,1.8,0.5,3.1,2.8,28.3,24.2,0.576,0.246,0.439,3.4,14.1,9.0,23.9,2.4,0.9,11.3,31.4,9.5,4.3,13.8,0.208,5.2,0.6,5.8,6.3,14.4,0.246,0.087,0.129,0.292,4.9,7.000000000000001,0.246,0.1
19,19,87,2008,Versatile Scorer,Perimeter Defender,Caron Butler,SF,WAS,58.0,58.0,7.6,16.3,3.2,0.357,13.1,0.492,0.501,4.1,4.5,0.901,1.6,5.1,6.7,1.9,4.9,2.2,0.3,2.6,2.8,20.3,20.7,0.558,0.196,0.278,4.6,15.4,9.8,21.9,3.0,0.7,12.4,24.0,4.8,2.4,7.2,0.15,3.0,1.1,4.1,3.5,13.9,0.264,0.095,0.106,0.338,6.5,14.6,0.19700000000000006,0.1
20,20,89,2008,Paint Threat,Paint Protector,Andrew Bynum,C,LAL,35.0,25.0,5.4,8.5,0.0,,8.5,0.636,0.636,2.3,3.4,0.695,3.0,7.2,10.2,1.1,1.7,0.3,2.1,1.5,2.8,13.1,22.6,0.659,0.0,0.397,12.1,26.6,19.6,9.6,0.6,5.1,13.0,17.5,3.0,1.8,4.8,0.23,2.9,1.3,4.2,1.6,2.5,0.7,0.246,0.044,0.01,31.0,,0.0,0.3
21,21,90,2008,No significant offensive role,Perimeter Defender,José Calderón,PG,TOR,82.0,56.0,4.5,8.6,2.2,0.429,6.4,0.551,0.575,1.3,1.5,0.908,0.4,2.5,2.9,5.5,8.3,1.1,0.1,1.5,1.6,11.2,20.5,0.607,0.26,0.17,1.6,9.7,5.6,42.3,1.9,0.2,14.2,16.8,8.1,2.2,10.2,0.197,4.1,0.4,4.5,4.1,16.0,0.238,0.011,0.057,0.434,0.0,14.7,0.26,0.2
22,22,91,2008,No significant offensive role,Paint Protector,Marcus Camby,C,DEN,79.0,79.0,3.6,8.0,0.3,0.3,7.8,0.455,0.455,1.8,2.6,0.708,2.9,10.2,13.1,2.2,3.3,1.1,3.6,1.5,2.7,9.1,17.2,0.498,0.031,0.318,9.2,31.1,20.3,12.9,1.5,7.3,14.0,13.0,2.6,5.9,8.5,0.148,0.1,3.3,3.4,3.8,9.3,0.425,0.096,0.118,0.329,11.5,60.0,0.03200000000000003,0.2
23,23,94,2008,No significant offensive role,No significant defensive role,Matt Carroll,SG,CHA,80.0,18.0,3.2,7.4,3.0,0.436,4.4,0.422,0.517,1.4,1.7,0.804,0.4,2.4,2.8,1.3,0.9,0.6,0.2,0.7,2.3,9.0,10.7,0.554,0.409,0.234,1.9,11.1,6.4,5.8,1.2,0.7,8.2,16.1,1.9,1.0,3.0,0.071,-1.2,-0.8,-2.0,0.0,17.9,0.141,0.046,0.083,0.321,0.3,42.3,0.40900000000000003,0.1
24,24,95,2008,No significant offensive role,Perimeter Defender,Anthony Carter,PG,DEN,70.0,67.0,3.1,6.8,1.8,0.349,5.0,0.499,0.505,0.9,1.2,0.753,0.4,2.5,2.9,3.1,5.5,1.5,0.4,1.8,2.5,7.8,12.8,0.531,0.271,0.179,1.5,9.4,5.5,27.4,2.6,1.0,19.5,13.8,1.6,2.2,3.8,0.092,-1.2,1.2,-0.1,1.0,14.3,0.309,0.063,0.036,0.321,0.2,33.300000000000004,0.271,0.1
25,25,96,2008,Creator/Facilitator,No significant defensive role,Vince Carter,SG,NJN,76.0,72.0,7.7,16.9,3.6,0.359,13.3,0.482,0.494,4.6,5.6,0.816,1.5,4.5,6.0,2.1,5.1,1.2,0.4,2.4,3.2,21.3,18.8,0.55,0.212,0.333,4.4,13.4,8.9,25.2,1.6,0.9,10.9,25.6,5.5,2.2,7.7,0.126,2.6,-0.3,2.4,3.3,12.8,0.316,0.094,0.11,0.267,6.1,16.5,0.21299999999999997,0.1
26,26,100,2008,Paint Threat,Rebounding Specialist,Tyson Chandler,C,NOH,79.0,79.0,4.8,7.7,0.0,0.0,7.6,0.624,0.623,2.2,3.7,0.593,4.1,7.7,11.7,0.6,1.0,0.6,1.1,1.7,3.1,11.8,17.5,0.632,0.002,0.488,13.2,26.1,19.5,4.4,0.9,2.4,15.6,14.5,5.9,4.1,10.0,0.172,0.7,-0.2,0.4,1.7,2.1,0.744,0.225,0.026,0.003,33.1,0.0,0.0020000000000000018,0.3
27,27,103,2008,Paint Threat,No significant defensive role,Josh Childress,SF,ATL,76.0,0.0,4.3,7.5,0.8,0.367,6.8,0.595,0.59,2.9,3.6,0.807,2.3,2.6,4.9,1.2,1.5,0.9,0.6,1.3,1.7,11.8,17.8,0.647,0.105,0.48,9.0,10.2,9.6,8.5,1.6,1.4,12.4,15.8,6.0,1.5,7.6,0.16,2.3,-0.3,2.0,2.3,4.5,0.724,0.098,0.023,0.051,15.4,71.7,0.10399999999999998,0.3
28,28,109,2008,Slasher,Rebounding Specialist,Nick Collison,PF,SEA,78.0,35.0,4.1,8.2,0.0,0.0,8.2,0.504,0.502,1.6,2.1,0.737,3.3,6.1,9.4,0.9,1.4,0.6,0.8,1.5,3.2,9.8,15.0,0.537,0.003,0.261,12.5,23.3,17.9,7.9,1.1,1.9,14.2,16.2,2.2,2.3,4.5,0.098,-1.2,-0.2,-1.4,0.3,7.5,0.482,0.164,0.084,0.267,9.0,0.0,0.0030000000000000027,0.2
29,29,110,2008,No significant offensive role,No significant defensive role,Mike Conley,PG,MEM,53.0,46.0,3.6,8.3,1.7,0.33,6.6,0.453,0.462,1.7,2.3,0.732,0.4,2.2,2.6,2.5,4.2,0.8,0.0,1.7,1.6,9.4,12.6,0.502,0.206,0.278,1.7,9.7,5.6,25.3,1.6,0.1,15.2,18.8,0.6,0.5,1.1,0.038,-1.6,-1.3,-3.0,-0.3,10.1,0.452,0.093,0.084,0.165,0.2,25.3,0.20599999999999996,0.1
30,30,114,2008,No significant offensive role,No significant defensive role,Daequan Cook,SG,MIA,59.0,19.0,3.3,8.7,4.0,0.332,4.7,0.424,0.458,0.8,1.0,0.825,0.3,2.7,3.0,1.2,1.3,0.4,0.2,1.1,2.7,8.8,7.9,0.48,0.463,0.111,1.6,13.3,7.4,9.1,0.8,0.5,10.5,19.8,-1.0,0.6,-0.4,-0.013,-3.4,-1.9,-5.2,-1.2,18.8,0.123,0.054,0.07,0.29,2.9000000000000004,23.1,0.4630000000000001,0.2
31,31,115,2008,Versatile Scorer,No significant defensive role,Jamal Crawford,SG,NYK,80.0,80.0,7.1,17.4,6.2,0.356,11.2,0.439,0.473,4.1,4.8,0.864,0.5,2.1,2.6,2.1,5.0,1.0,0.2,2.4,1.8,20.6,16.0,0.528,0.355,0.274,1.3,6.3,3.7,22.0,1.3,0.4,11.0,24.6,4.6,0.4,5.0,0.076,2.1,-1.8,0.3,1.9,16.6,0.138,0.104,0.143,0.26,0.7000000000000001,28.299999999999997,0.355,0.1
32,32,120,2008,Paint Threat,No significant defensive role,Eddy Curry,C,NYK,59.0,58.0,5.0,9.2,0.0,,9.2,0.546,0.546,3.2,5.1,0.623,1.9,2.8,4.7,0.2,0.5,0.2,0.5,2.1,2.7,13.2,15.0,0.578,0.0,0.551,8.0,12.6,10.2,3.8,0.5,1.5,15.7,23.5,1.3,0.4,1.7,0.053,-0.8,-2.0,-2.8,-0.3,2.9,0.621,0.327,0.042,0.009,14.899999999999999,,0.0010000000000000009,0.2
33,33,121,2008,Slasher,Switchable Defender,Samuel Dalembert,C,PHI,82.0,82.0,4.1,8.1,0.0,0.0,8.0,0.514,0.513,2.3,3.2,0.707,3.7,6.6,10.4,0.3,0.5,0.5,2.3,1.9,3.3,10.5,15.6,0.556,0.002,0.398,13.1,24.0,18.5,2.5,0.8,5.6,16.6,15.4,2.6,4.3,6.9,0.121,-1.5,0.5,-1.0,0.7,6.0,0.533,0.138,0.203,0.126,23.0,100.0,0.0,0.2
34,34,122,2008,Paint Threat,No significant defensive role,Erick Dampier,C,DAL,72.0,64.0,2.5,3.8,0.0,,3.8,0.643,0.643,1.2,2.0,0.575,2.9,4.6,7.5,0.8,0.9,0.3,1.5,1.1,3.1,6.1,15.3,0.645,0.0,0.527,14.1,21.2,17.8,5.4,0.7,4.4,19.0,11.2,3.3,2.8,6.0,0.165,-0.2,1.2,1.1,1.4,1.2,0.845,0.141,0.014,0.0,27.1,,0.0,0.3
35,35,123,2008,Slasher,No significant defensive role,Antonio Daniels,PG,WAS,71.0,63.0,2.9,6.3,1.0,0.23,5.3,0.504,0.478,2.4,3.1,0.776,0.3,2.5,2.9,3.7,4.8,1.0,0.0,1.3,1.1,8.4,13.7,0.549,0.166,0.49,1.2,10.0,5.5,24.0,1.7,0.1,14.3,13.5,3.5,1.0,4.5,0.099,-0.4,-0.3,-0.8,0.7,11.3,0.333,0.143,0.152,0.206,3.5999999999999996,10.8,0.16600000000000004,0.1
36,36,126,2008,Creator/Facilitator,Perimeter Defender,Baron Davis,PG,GSW,82.0,82.0,7.9,18.6,6.4,0.33,12.2,0.477,0.483,3.9,5.2,0.75,1.2,3.5,4.7,2.7,7.6,2.3,0.5,2.8,3.0,21.8,19.8,0.523,0.344,0.278,3.1,10.1,6.4,29.7,2.9,1.0,11.9,25.6,5.9,2.8,8.7,0.131,3.2,0.3,3.6,4.5,13.8,0.307,0.125,0.085,0.14,1.0999999999999999,11.799999999999999,0.34299999999999997,0.1
37,37,130,2008,Versatile Scorer,No significant defensive role,Ricky Davis,SF,MIA,82.0,47.0,5.1,11.8,4.1,0.405,7.8,0.447,0.502,1.9,2.4,0.787,0.7,3.6,4.3,1.5,3.4,1.1,0.2,2.3,2.3,13.8,12.0,0.534,0.343,0.203,2.2,12.2,7.1,16.4,1.6,0.4,15.3,20.0,0.3,1.6,1.9,0.03,-1.0,-1.0,-2.0,0.0,16.7,0.179,0.054,0.107,0.317,2.3,24.3,0.34299999999999997,0.1
38,38,132,2008,Versatile Scorer,No significant defensive role,Luol Deng,SF,CHI,63.0,59.0,6.8,14.2,0.3,0.364,13.9,0.482,0.483,3.2,4.2,0.77,2.2,4.1,6.3,1.3,2.5,0.9,0.5,1.9,1.9,17.0,17.0,0.528,0.025,0.296,7.0,14.2,10.4,13.2,1.4,1.1,10.6,23.6,2.4,1.9,4.4,0.098,1.1,-1.0,0.1,1.1,10.3,0.364,0.117,0.122,0.373,5.0,45.5,0.02400000000000002,0.1
39,39,133,2008,No significant offensive role,No significant defensive role,Boris Diaw,PF,PHO,82.0,19.0,3.8,7.9,0.5,0.317,7.4,0.488,0.487,1.2,1.6,0.744,1.2,3.4,4.6,2.1,3.9,0.7,0.5,1.9,2.0,8.8,12.0,0.516,0.063,0.2,5.2,12.7,9.3,19.0,1.3,1.1,18.1,16.6,1.1,1.9,3.0,0.063,-1.0,0.2,-0.8,0.7,10.6,0.342,0.156,0.099,0.339,1.9,63.4,0.06400000000000006,0.1
40,40,151,2008,Versatile Scorer,Paint Protector,Tim Duncan*,C,SAS,78.0,78.0,7.5,15.1,0.1,0.0,15.1,0.498,0.497,4.3,5.9,0.73,3.0,8.3,11.3,1.2,2.8,0.7,1.9,2.3,2.4,19.3,24.4,0.546,0.003,0.393,10.7,28.3,19.6,15.7,1.1,4.3,11.4,28.2,4.9,6.2,11.1,0.201,3.0,2.2,5.2,4.8,7.2,0.34,0.365,0.171,0.121,3.6999999999999997,25.0,0.0029999999999998916,0.1
41,41,152,2008,Versatile Scorer,No significant defensive role,Mike Dunleavy,SG,IND,82.0,82.0,6.5,13.6,4.7,0.424,8.9,0.504,0.55,4.1,4.9,0.834,0.7,4.5,5.2,1.5,3.5,1.0,0.4,2.3,2.5,19.1,17.3,0.605,0.348,0.361,2.1,13.7,7.8,16.1,1.4,0.8,12.8,21.8,5.9,2.6,8.5,0.138,1.9,-0.2,1.7,2.8,14.7,0.26,0.106,0.064,0.222,1.0999999999999999,24.9,0.348,0.1
42,42,157,2008,Versatile Scorer,No significant defensive role,Kevin Durant,SG,SEA,80.0,80.0,7.3,17.1,2.6,0.288,14.5,0.455,0.451,4.9,5.6,0.873,0.9,3.5,4.4,0.8,2.4,1.0,0.9,2.9,1.5,20.3,15.8,0.519,0.15,0.328,2.8,10.9,6.9,12.0,1.4,1.9,12.9,28.1,0.4,1.9,2.3,0.04,0.5,-0.7,-0.1,1.3,12.8,0.259,0.121,0.152,0.318,7.000000000000001,7.8,0.1499999999999999,0.1
43,43,158,2008,Slasher,No significant defensive role,Monta Ellis,SG,GSW,81.0,72.0,8.0,15.1,0.6,0.231,14.5,0.545,0.536,4.0,5.1,0.767,1.6,3.3,5.0,1.9,3.9,1.5,0.3,2.1,2.4,20.2,19.0,0.58,0.042,0.34,4.5,9.8,7.0,15.8,2.0,0.6,10.9,21.7,7.1,1.8,9.0,0.14,1.8,-0.3,1.6,2.8,9.6,0.426,0.11,0.092,0.329,5.8999999999999995,48.1,0.04299999999999993,0.2
44,44,171,2008,Creator/Facilitator,No significant defensive role,Raymond Felton,PG,CHA,79.0,79.0,5.2,12.6,2.5,0.28,10.1,0.447,0.441,3.3,4.1,0.8,0.5,2.5,3.0,2.7,7.4,1.2,0.2,2.7,2.3,14.4,13.8,0.5,0.201,0.326,1.4,7.7,4.6,32.4,1.7,0.3,15.7,20.8,2.0,1.4,3.4,0.054,-0.6,-1.5,-2.1,-0.1,13.1,0.339,0.064,0.063,0.333,0.2,17.5,0.20099999999999996,0.1
45,45,173,2008,No significant offensive role,No significant defensive role,Michael Finley,SG,SAS,82.0,61.0,3.8,9.3,4.4,0.37,4.9,0.453,0.501,0.8,1.0,0.8,0.3,2.8,3.1,2.0,1.4,0.4,0.1,0.7,1.1,10.1,11.4,0.519,0.469,0.105,1.5,12.0,6.8,8.6,0.7,0.3,6.6,18.5,1.3,2.9,4.2,0.091,-0.5,-0.1,-0.6,0.8,19.3,0.057,0.049,0.118,0.307,0.8,37.3,0.469,0.2
46,46,174,2008,No significant offensive role,No significant defensive role,Derek Fisher,PG,LAL,82.0,82.0,4.1,9.5,3.4,0.406,6.1,0.453,0.508,2.0,2.3,0.883,0.3,1.8,2.1,2.6,2.9,1.0,0.0,1.1,2.3,11.7,13.8,0.556,0.355,0.242,1.2,6.9,4.2,15.9,1.9,0.1,9.5,18.6,3.7,2.0,5.7,0.121,-0.3,0.0,-0.4,0.9,17.3,0.161,0.048,0.068,0.368,0.0,43.8,0.355,0.1
47,47,176,2008,Paint Threat,Rebounding Specialist,Jeff Foster,C,IND,77.0,52.0,2.7,4.8,0.0,0.0,4.8,0.554,0.55,1.1,1.9,0.593,3.4,5.2,8.7,2.1,1.7,0.7,0.4,0.8,2.9,6.4,15.7,0.568,0.008,0.389,14.9,23.8,19.3,10.1,1.5,1.3,12.4,11.5,4.0,2.4,6.5,0.165,0.3,0.2,0.5,1.2,6.1,0.566,0.161,0.075,0.19,7.8,33.300000000000004,0.008000000000000007,0.2
48,48,177,2008,Versatile Scorer,No significant defensive role,Randy Foye,PG,MIN,39.0,31.0,5.1,11.8,3.8,0.412,8.1,0.436,0.495,1.4,1.7,0.815,0.3,2.9,3.3,2.1,4.2,0.9,0.1,2.0,2.6,13.1,12.7,0.52,0.32,0.141,1.2,10.9,5.9,20.9,1.5,0.2,13.9,20.4,0.7,0.4,1.1,0.042,-0.6,-1.6,-2.2,-0.1,15.6,0.184,0.128,0.123,0.245,1.3,12.8,0.32000000000000006,0.1
49,49,185,2008,No significant offensive role,No significant defensive role,Francisco García,SF,SAC,79.0,20.0,4.4,9.5,3.7,0.391,5.9,0.508,0.538,2.1,2.6,0.779,0.7,2.7,3.3,1.0,1.6,1.2,0.6,1.6,2.9,12.3,15.1,0.576,0.384,0.277,3.0,11.7,7.4,10.2,2.3,1.8,13.2,20.7,2.4,1.8,4.2,0.097,0.7,0.1,0.8,1.5,15.2,0.269,0.056,0.081,0.21,1.2,26.0,0.384,0.1
50,50,187,2008,Versatile Scorer,Paint Protector,Kevin Garnett*,PF,BOS,71.0,71.0,7.5,13.9,0.2,0.0,13.8,0.545,0.539,3.8,4.7,0.801,1.9,7.3,9.2,1.8,3.4,1.4,1.3,1.9,2.3,18.8,25.3,0.588,0.011,0.339,7.3,25.1,16.8,19.9,2.3,3.1,10.8,25.5,6.6,6.2,12.9,0.265,4.7,3.5,8.2,6.0,11.5,0.238,0.181,0.205,0.365,8.7,0.0,0.01100000000000001,0.1
51,51,189,2008,Slasher,No significant defensive role,Pau Gasol*,C,TOT,66.0,66.0,7.2,13.5,0.2,0.25,13.2,0.539,0.536,4.4,5.5,0.807,2.3,6.0,8.4,1.7,3.2,0.5,1.5,1.9,2.1,18.9,21.6,0.594,0.018,0.407,7.4,18.7,13.1,15.2,0.6,3.0,10.6,22.1,6.4,2.1,8.4,0.172,3.3,0.1,3.4,3.2,7.3,0.401,0.256,0.16,0.165,12.4,37.5,0.017999999999999905,0.1
52,52,192,2008,Versatile Scorer,No significant defensive role,Rudy Gay,SF,MEM,81.0,81.0,7.7,16.7,4.8,0.346,12.0,0.507,0.511,3.1,3.9,0.785,1.7,4.4,6.2,0.9,2.0,1.4,1.0,2.3,2.8,20.1,17.4,0.546,0.286,0.233,5.2,13.5,9.3,9.3,1.9,1.9,11.3,25.0,2.9,2.1,5.0,0.08,1.5,-0.6,0.8,2.1,13.8,0.269,0.121,0.123,0.201,9.5,18.6,0.28600000000000003,0.1
